,tournament_id,tournament_name,tournament_level,tournament_date,surface,draw_size
140384,ATP_2004-807,Acapulco,A,2004-01-03,Clay,32.0
196380,ATP_2024-8998,Adelaide,A,2024-08-01,Hard,32.0
148048,ATP_2007-339,Adelaide,A,2007-01-01,Hard,32.0
125058,ATP_2000-339,Adelaide,A,2000-03-01,Hard,32.0
128421,ATP_2001-339,Adelaide,A,2001-01-01,Hard,32.0
144828,ATP_2006-339,Adelaide,A,2006-02-01,Hard,32.0
138198,ATP_2004-339,Adelaide,A,2004-05-01,Hard,32.0
141533,ATP_2005-339,Adelaide,A,2005-03-01,Hard,32.0
193359,ATP_2023-2843,Adelaide 1,A,2023-02-01,Hard,32.0
190448,ATP_2022-8998,Adelaide 1,A,2022-03-01,Hard,32.0
193444,ATP_2023-8998,Adelaide 2,A,2023-09-01,Hard,32.0
190502,ATP_2022-9667,Adelaide 2,A,2022-10-01,Hard,32.0
137902,ATP_2004-317,Amersfoort,A,2004-12-07,Clay,32.0
190011,ATP_2021-9426,Antalya,A,2021-05-01,Hard,32.0
192759,ATP_2022-9410,Astana,A,2022-03-10,Hard,32.0
176752,ATP_2016-6116,Atlanta,A,2016-01-08,Hard,32.0
125543,ATP_2000-409,Atlanta,A,2000-10-04,Clay,32.0
189818,ATP_2021-8888,Atp Cup,A,2021-02-02,Hard,12.0
190394,ATP_2022-8888,Atp Cup,A,2022-03-01,Hard,16.0
186199,ATP_2020-8888,Atp Cup,A,2020-06-01,Hard,24.0
140949,ATP_2005-301,Auckland,A,2005-10-01,Hard,32.0
134443,ATP_2003-301,Auckland,A,2003-06-01,Hard,32.0
171813,ATP_2015-301,Auckland,A,2015-12-01,Hard,28.0
144244,ATP_2006-301,Auckland,A,2006-09-01,Hard,32.0
159925,ATP_2011-301,Auckland,A,2011-10-01,Hard,28.0
168885,ATP_2014-301,Auckland,A,2014-06-01,Hard,28.0
177670,ATP_2017-0301,Auckland,A,2017-09-01,Hard,32.0
124467,ATP_2000-301,Auckland,A,2000-10-01,Hard,32.0
156895,ATP_2010-301,Auckland,A,2010-11-01,Hard,28.0
131199,ATP_2002-301,Auckland,A,2002-07-01,Hard,32.0
162936,ATP_2012-301,Auckland,A,2012-09-01,Hard,28.0
150699,ATP_2008-301,Auckland,A,2008-07-01,Hard,32.0
174729,ATP_2016-0301,Auckland,A,2016-11-01,Hard,32.0
137661,ATP_2004-301,Auckland,A,2004-12-01,Hard,32.0
193417,ATP_2023-0301,Auckland,A,2023-09-01,Hard,32.0
196407,ATP_2024-0301,Auckland,A,2024-08-01,Hard,32.0
147511,ATP_2007-301,Auckland,A,2007-08-01,Hard,32.0
127845,ATP_2001-301,Auckland,A,2001-08-01,Hard,32.0
180581,ATP_2018-0301,Auckland,A,2018-08-01,Hard,32.0
153830,ATP_2009-301,Auckland,A,2009-12-01,Hard,28.0
165941,ATP_2013-301,Auckland,A,2013-07-01,Hard,28.0
183478,ATP_2019-0301,Auckland,A,2019-07-01,Hard,32.0
189467,ATP_2021-580,Australian Open,G,2021-08-02,Hard,128.0
159732,ATP_2010-328,Basel,A,2010-01-11,Hard,32.0
154094,ATP_2009-328,Basel,A,2009-02-11,Hard,32.0
167689,ATP_2013-316,Bastad,A,2013-08-07,Clay,28.0
131409,ATP_2002-316,Bastad,A,2002-08-07,Clay,32.0
137871,ATP_2004-316,Bastad,A,2004-05-07,Clay,32.0
176412,ATP_2016-0316,Bastad,A,2016-11-07,Clay,32.0
164727,ATP_2012-316,Bastad,A,2012-09-07,Clay,28.0
141159,ATP_2005-316,Bastad,A,2005-04-07,Clay,32.0
144454,ATP_2006-316,Bastad,A,2006-10-07,Clay,32.0
150901,ATP_2008-316,Bastad,A,2008-07-07,Clay,28.0
192065,ATP_2022-0316,Bastad,A,2022-11-07,Clay,32.0
124677,ATP_2000-316,Bastad,A,2000-10-07,Clay,32.0
134653,ATP_2003-316,Bastad,A,2003-07-07,Clay,32.0
158722,ATP_2010-316,Bastad,A,2010-12-07,Clay,28.0
147721,ATP_2007-316,Bastad,A,2007-09-07,Clay,32.0
187837,ATP_2021-0316,Bastad,A,2021-12-07,Clay,32.0
161738,ATP_2011-316,Bastad,A,2011-11-07,Clay,28.0
128055,ATP_2001-316,Bastad,A,2001-09-07,Clay,32.0
170624,ATP_2014-316,Bastad,A,2014-07-07,Clay,28.0
177259,ATP_2016-M015,Beijing,A,2016-03-10,Hard,32.0
180145,ATP_2017-M015,Beijing,A,2017-02-10,Hard,32.0
183044,ATP_2018-M015,Beijing,A,2018-01-10,Hard,32.0
143645,ATP_2005-747,Beijing,A,2005-12-09,Hard,32.0
162487,ATP_2011-747,Beijing,A,2011-03-10,Hard,32.0
150102,ATP_2007-747,Beijing,A,2007-10-09,Hard,32.0
156339,ATP_2009-747,Beijing,A,2009-05-10,Hard,32.0
165530,ATP_2012-747,Beijing,A,2012-01-10,Hard,32.0
174315,ATP_2015-747,Beijing,A,2015-05-10,Hard,32.0
146935,ATP_2006-747,Beijing,A,2006-11-09,Hard,32.0
159445,ATP_2010-747,Beijing,A,2010-04-10,Hard,32.0
153314,ATP_2008-96,Beijing Olympics,A,2008-11-08,Hard,64.0
155561,ATP_2009-5053,Belgrade,A,2009-04-05,Clay,28.0
158020,ATP_2010-5053,Belgrade,A,2010-03-05,Clay,28.0
199029,ATP_2024-4787,Belgrade,A,2024-04-11,Hard,28.0
125183,ATP_2000-359,Bogota,A,2000-06-03,Clay,32.0
180496,ATP_2018-M020,Brisbane,A,2018-01-01,Hard,32.0
174644,ATP_2016-M020,Brisbane,A,2016-04-01,Hard,32.0
177585,ATP_2017-M020,Brisbane,A,2017-02-01,Hard,32.0
156802,ATP_2010-339,Brisbane,A,2010-03-01,Hard,32.0
154261,ATP_2009-339,Brisbane,A,2009-04-01,Hard,32.0
171701,ATP_2015-339,Brisbane,A,2015-04-01,Hard,28.0
162847,ATP_2012-339,Brisbane,A,2012-01-01,Hard,32.0
159832,ATP_2011-339,Brisbane,A,2011-02-01,Hard,32.0
196297,ATP_2024-0339,Brisbane,A,2024-01-01,Hard,32.0
133934,ATP_2002-773,Bucharest,A,2002-09-09,Clay,32.0
150133,ATP_2007-773,Bucharest,A,2007-10-09,Clay,32.0
137126,ATP_2003-773,Bucharest,A,2003-08-09,Clay,32.0
127322,ATP_2000-773,Bucharest,A,2000-11-09,Clay,32.0
146966,ATP_2006-773,Bucharest,A,2006-11-09,Clay,32.0
153221,ATP_2008-773,Bucharest,A,2008-08-09,Clay,32.0
130706,ATP_2001-773,Bucharest,A,2001-10-09,Clay,32.0
143676,ATP_2005-773,Bucharest,A,2005-12-09,Clay,32.0
183740,ATP_2019-0506,Buenos Aires,A,2019-11-02,Clay,32.0
188877,ATP_2021-0506,Buenos Aires,A,2021-01-03,Clay,32.0
190764,ATP_2022-0506,Buenos Aires,A,2022-07-02,Clay,32.0
180955,ATP_2018-0506,Buenos Aires,A,2018-12-02,Clay,32.0
142916,ATP_2005-506,Buenos Aires,A,2005-07-02,Clay,32.0
196696,ATP_2024-0506,Buenos Aires,A,2024-12-02,Clay,32.0
174991,ATP_2016-0506,Buenos Aires,A,2016-08-02,Clay,32.0
169261,ATP_2014-506,Buenos Aires,A,2014-10-02,Clay,32.0
186574,ATP_2020-0506,Buenos Aires,A,2020-10-02,Clay,32.0
190151,ATP_2021-9481,Cagliari,A,2021-05-04,Clay,32.0
198327,ATP_2024-0421,Canada Masters,M,2024-05-08,Hard,64.0
162025,ATP_2011-421,Canada Masters,M,2011-08-08,Hard,56.0
154915,ATP_2009-421,Canada Masters,M,2009-10-08,Hard,56.0
179701,ATP_2017-0421,Canada Masters,M,2017-07-08,Hard,64.0
158982,ATP_2010-421,Canada Masters,M,2010-09-08,Hard,56.0
168003,ATP_2013-421,Canada Masters,M,2013-05-08,Hard,56.0
165073,ATP_2012-421,Canada Masters,M,2012-06-08,Hard,48.0
135685,ATP_2003-421,Canada Masters,M,2003-04-08,Hard,64.0
192332,ATP_2022-0421,Canada Masters,M,2022-08-08,Hard,64.0
145565,ATP_2006-421,Canada Masters,M,2006-07-08,Hard,64.0
142270,ATP_2005-421,Canada Masters,M,2005-08-08,Hard,64.0
188490,ATP_2021-0421,Canada Masters,M,2021-09-08,Hard,64.0
170938,ATP_2014-421,Canada Masters,M,2014-04-08,Hard,56.0
148753,ATP_2007-421,Canada Masters,M,2007-05-08,Hard,56.0
185289,ATP_2019-0421,Canada Masters,M,2019-05-08,Hard,64.0
182603,ATP_2018-0421,Canada Masters,M,2018-06-08,Hard,64.0
195300,ATP_2023-0421,Canada Masters,M,2023-07-08,Hard,64.0
173854,ATP_2015-421,Canada Masters,M,2015-10-08,Hard,56.0
128577,ATP_2001-360,Casablanca,A,2001-09-04,Clay,32.0
160787,ATP_2011-360,Casablanca,A,2011-04-04,Clay,28.0
154366,ATP_2009-360,Casablanca,A,2009-06-04,Clay,32.0
141642,ATP_2005-360,Casablanca,A,2005-04-04,Clay,32.0
172632,ATP_2015-360,Casablanca,A,2015-06-04,Clay,28.0
131837,ATP_2002-360,Casablanca,A,2002-08-04,Clay,32.0
166894,ATP_2013-360,Casablanca,A,2013-08-04,Clay,28.0
135089,ATP_2003-360,Casablanca,A,2003-07-04,Clay,32.0
169825,ATP_2014-360,Casablanca,A,2014-07-04,Clay,28.0
157770,ATP_2010-360,Casablanca,A,2010-05-04,Clay,28.0
125214,ATP_2000-360,Casablanca,A,2000-10-04,Clay,32.0
163898,ATP_2012-360,Casablanca,A,2012-09-04,Clay,28.0
140446,ATP_2004-891,Chennai,A,2004-05-01,Hard,32.0
156432,ATP_2009-891,Chennai,A,2009-05-01,Hard,32.0
171728,ATP_2015-891,Chennai,A,2015-05-01,Hard,28.0
150195,ATP_2007-891,Chennai,A,2007-01-01,Hard,32.0
159863,ATP_2011-891,Chennai,A,2011-03-01,Hard,32.0
130799,ATP_2001-891,Chennai,A,2001-01-01,Hard,32.0
143769,ATP_2005-891,Chennai,A,2005-03-01,Hard,32.0
174671,ATP_2016-0891,Chennai,A,2016-04-01,Hard,32.0
177612,ATP_2017-0891,Chennai,A,2017-02-01,Hard,32.0
127415,ATP_2000-891,Chennai,A,2000-03-01,Hard,32.0
156833,ATP_2010-891,Chennai,A,2010-04-01,Hard,32.0
147028,ATP_2006-891,Chennai,A,2006-02-01,Hard,32.0
162878,ATP_2012-891,Chennai,A,2012-02-01,Hard,28.0
198382,ATP_2024-0422,Cincinnati Masters,M,2024-12-08,Hard,64.0
132512,ATP_2002-422,Cincinnati Masters,M,2002-05-08,Hard,64.0
125936,ATP_2000-422,Cincinnati Masters,M,2000-07-08,Hard,64.0
185344,ATP_2019-M024,Cincinnati Masters,M,2019-12-08,Hard,64.0
170993,ATP_2014-422,Cincinnati Masters,M,2014-10-08,Hard,56.0
168058,ATP_2013-422,Cincinnati Masters,M,2013-11-08,Hard,56.0
129299,ATP_2001-422,Cincinnati Masters,M,2001-06-08,Hard,64.0
165120,ATP_2012-422,Cincinnati Masters,M,2012-12-08,Hard,56.0
138982,ATP_2004-422,Cincinnati Masters,M,2004-02-08,Hard,64.0
135748,ATP_2003-422,Cincinnati Masters,M,2003-11-08,Hard,64.0
187258,ATP_2020-9404,Cologne 1,A,2020-12-10,Hard,32.0
132987,ATP_2002-481,Copenhagen,A,2002-11-02,Hard,32.0
129758,ATP_2001-481,Copenhagen,A,2001-12-02,Hard,32.0
196588,ATP_2024-9158,Cordoba,A,2024-05-02,Clay,32.0
193598,ATP_2023-9158,Cordoba,A,2023-06-02,Clay,32.0
183659,ATP_2019-9158,Cordoba,A,2019-04-02,Clay,32.0
186493,ATP_2020-9158,Cordoba,A,2020-03-02,Clay,32.0
149534,ATP_2007-533,Costa Do Sauipe,A,2007-12-02,Clay,32.0
130102,ATP_2001-533,Costa Do Sauipe,A,2001-10-09,Hard,32.0
157169,ATP_2010-533,Costa Do Sauipe,A,2010-08-02,Clay,32.0
155746,ATP_2009-533,Costa Do Sauipe,A,2009-09-02,Clay,32.0
152620,ATP_2008-533,Costa Do Sauipe,A,2008-11-02,Clay,32.0
160195,ATP_2011-533,Costa Do Sauipe,A,2011-07-02,Clay,28.0
133331,ATP_2002-533,Costa Do Sauipe,A,2002-09-09,Hard,32.0
136551,ATP_2003-533,Costa Do Sauipe,A,2003-08-09,Hard,32.0
196615,ATP_2024-0424,Dallas,A,2024-05-02,Hard,32.0
190822,ATP_2022-0424,Dallas,A,2022-07-02,Hard,32.0
193625,ATP_2023-0424,Dallas,A,2023-06-02,Hard,32.0
133080,ATP_2002-499,Delray Beach,A,2002-04-03,Hard,32.0
196669,ATP_2024-0499,Delray Beach,A,2024-12-02,Hard,32.0
136300,ATP_2003-499,Delray Beach,A,2003-03-03,Hard,32.0
129851,ATP_2001-499,Delray Beach,A,2001-05-03,Hard,32.0
188819,ATP_2021-0499,Delray Beach,A,2021-04-01,Hard,32.0
152369,ATP_2008-499,Delray Beach,A,2008-11-02,Hard,32.0
142668,ATP_2005-451,Doha,A,2005-03-01,Hard,32.0
139348,ATP_2004-451,Doha,A,2004-05-01,Hard,32.0
159894,ATP_2011-451,Doha,A,2011-03-01,Hard,32.0
180523,ATP_2018-0451,Doha,A,2018-01-01,Hard,32.0
177639,ATP_2017-0451,Doha,A,2017-02-01,Hard,32.0
186285,ATP_2020-0451,Doha,A,2020-06-01,Hard,32.0
145963,ATP_2006-451,Doha,A,2006-02-01,Hard,32.0
171755,ATP_2015-451,Doha,A,2015-05-01,Hard,32.0
129665,ATP_2001-451,Doha,A,2001-01-01,Hard,32.0
149143,ATP_2007-451,Doha,A,2007-01-01,Hard,32.0
155262,ATP_2009-451,Doha,A,2009-05-01,Hard,32.0
126318,ATP_2000-451,Doha,A,2000-03-01,Hard,32.0
188720,ATP_2021-0451,Doha,A,2021-08-03,Hard,32.0
162905,ATP_2012-451,Doha,A,2012-02-01,Hard,32.0
174698,ATP_2016-0451,Doha,A,2016-04-01,Hard,32.0
156864,ATP_2010-451,Doha,A,2010-04-01,Hard,32.0
126442,ATP_2000-495,Dubai,A,2000-07-02,Hard,32.0
152307,ATP_2008-495,Dubai,A,2008-03-03,Hard,32.0
139441,ATP_2004-495,Dubai,A,2004-01-03,Hard,32.0
161412,ATP_2011-741,Eastbourne,A,2011-12-06,Grass,32.0
178765,ATP_2017-7290,Estoril,A,2017-01-05,Clay,32.0
158047,ATP_2010-468,Estoril,A,2010-03-05,Clay,28.0
126349,ATP_2000-468,Estoril,A,2000-10-04,Clay,32.0
155293,ATP_2009-468,Estoril,A,2009-03-05,Clay,32.0
129696,ATP_2001-468,Estoril,A,2001-09-04,Clay,32.0
194128,ATP_2023-7290,Estoril,A,2023-03-04,Clay,32.0
139379,ATP_2004-468,Estoril,A,2004-12-04,Clay,32.0
145994,ATP_2006-468,Estoril,A,2006-01-05,Clay,32.0
197118,ATP_2024-7290,Estoril,A,2024-01-04,Clay,32.0
132925,ATP_2002-468,Estoril,A,2002-08-04,Clay,32.0
136145,ATP_2003-468,Estoril,A,2003-07-04,Clay,32.0
192821,ATP_2022-2805,Florence,A,2022-10-10,Hard,32.0
192848,ATP_2022-2807,Gijon,A,2022-10-10,Hard,32.0
189902,ATP_2021-8998,Great Ocean Road Open,A,2021-01-02,Hard,64.0
150847,ATP_2008-314,Gstaad,A,2008-07-07,Clay,28.0
144392,ATP_2006-314,Gstaad,A,2006-10-07,Clay,32.0
131347,ATP_2002-314,Gstaad,A,2002-08-07,Clay,32.0
134591,ATP_2003-314,Gstaad,A,2003-07-07,Clay,32.0
137809,ATP_2004-314,Gstaad,A,2004-05-07,Clay,32.0
147659,ATP_2007-314,Gstaad,A,2007-09-07,Clay,32.0
141097,ATP_2005-314,Gstaad,A,2005-04-07,Clay,32.0
124615,ATP_2000-314,Gstaad,A,2000-10-07,Clay,32.0
127993,ATP_2001-314,Gstaad,A,2001-09-07,Clay,32.0
155417,ATP_2009-500,Halle,A,2009-08-06,Grass,32.0
142854,ATP_2005-500,Halle,A,2005-06-06,Grass,32.0
158329,ATP_2010-500,Halle,A,2010-07-06,Grass,32.0
139534,ATP_2004-500,Halle,A,2004-07-06,Grass,32.0
152400,ATP_2008-500,Halle,A,2008-09-06,Grass,32.0
161326,ATP_2011-500,Halle,A,2011-06-06,Grass,32.0
129882,ATP_2001-500,Halle,A,2001-11-06,Grass,32.0
167422,ATP_2013-500,Halle,A,2013-10-06,Grass,28.0
136331,ATP_2003-500,Halle,A,2003-09-06,Grass,32.0
149337,ATP_2007-500,Halle,A,2007-11-06,Grass,32.0
126535,ATP_2000-500,Halle,A,2000-12-06,Grass,32.0
164460,ATP_2012-500,Halle,A,2012-11-06,Grass,28.0
170357,ATP_2014-500,Halle,A,2014-09-06,Grass,28.0
133111,ATP_2002-500,Halle,A,2002-10-06,Grass,32.0
146149,ATP_2006-500,Halle,A,2006-12-06,Grass,32.0
188361,ATP_2021-0414,Hamburg,A,2021-12-07,Clay,32.0
176439,ATP_2016-0414,Hamburg,A,2016-11-07,Clay,32.0
142050,ATP_2005-414,Hamburg Masters,M,2005-09-05,Clay,64.0
151678,ATP_2008-414,Hamburg Masters,M,2008-11-05,Clay,56.0
138715,ATP_2004-414,Hamburg Masters,M,2004-10-05,Clay,64.0
135465,ATP_2003-414,Hamburg Masters,M,2003-12-05,Clay,64.0
124965,ATP_2000-336,Hong Kong,A,2000-02-10,Hard,32.0
196353,ATP_2024-0336,Hong Kong,A,2024-01-01,Hard,32.0
194155,ATP_2023-0717,Houston,A,2023-03-04,Clay,32.0
146873,ATP_2006-717,Houston,A,2006-10-04,Clay,32.0
150040,ATP_2007-717,Houston,A,2007-09-04,Clay,32.0
191236,ATP_2022-0717,Houston,A,2022-04-04,Clay,32.0
160814,ATP_2011-717,Houston,A,2011-04-04,Clay,28.0
181480,ATP_2018-0717,Houston,A,2018-09-04,Clay,32.0
175567,ATP_2016-0717,Houston,A,2016-04-04,Clay,32.0
172659,ATP_2015-717,Houston,A,2015-06-04,Clay,28.0
140260,ATP_2004-717,Houston,A,2004-12-04,Clay,32.0
184193,ATP_2019-0717,Houston,A,2019-08-04,Clay,32.0
157797,ATP_2010-717,Houston,A,2010-05-04,Clay,28.0
197145,ATP_2024-0717,Houston,A,2024-01-04,Clay,32.0
163925,ATP_2012-717,Houston,A,2012-09-04,Clay,28.0
169852,ATP_2014-717,Houston,A,2014-07-04,Clay,28.0
178582,ATP_2017-0717,Houston,A,2017-10-04,Clay,32.0
156277,ATP_2009-717,Houston,A,2009-06-04,Clay,32.0
166921,ATP_2013-717,Houston,A,2013-08-04,Clay,28.0
160597,ATP_2011-404,Indian Wells Masters,M,2011-10-03,Hard,96.0
196928,ATP_2024-0404,Indian Wells Masters,M,2024-04-03,Hard,128.0
184003,ATP_2019-M006,Indian Wells Masters,M,2019-04-03,Hard,128.0
163595,ATP_2012-404,Indian Wells Masters,M,2012-08-03,Hard,96.0
135277,ATP_2003-404,Indian Wells Masters,M,2003-10-03,Hard,64.0
166593,ATP_2013-404,Indian Wells Masters,M,2013-07-03,Hard,96.0
169536,ATP_2014-404,Indian Wells Masters,M,2014-06-03,Hard,96.0
148384,ATP_2007-404,Indian Wells Masters,M,2007-05-03,Hard,96.0
145156,ATP_2006-404,Indian Wells Masters,M,2006-06-03,Hard,96.0
175377,ATP_2016-M006,Indian Wells Masters,M,2016-07-03,Hard,128.0
178323,ATP_2017-M006,Indian Wells Masters,M,2017-06-03,Hard,128.0
154554,ATP_2009-404,Indian Wells Masters,M,2009-12-03,Hard,96.0
132025,ATP_2002-404,Indian Wells Masters,M,2002-11-03,Hard,64.0
157580,ATP_2010-404,Indian Wells Masters,M,2010-11-03,Hard,96.0
181218,ATP_2018-M006,Indian Wells Masters,M,2018-05-03,Hard,128.0
141830,ATP_2005-404,Indian Wells Masters,M,2005-07-03,Hard,96.0
191046,ATP_2022-0404,Indian Wells Masters,M,2022-07-03,Hard,128.0
193938,ATP_2023-0404,Indian Wells Masters,M,2023-06-03,Hard,128.0
172442,ATP_2015-404,Indian Wells Masters,M,2015-12-03,Hard,96.0
138495,ATP_2004-404,Indian Wells Masters,M,2004-08-03,Hard,96.0
188180,ATP_2021-0404,Indian Wells Masters,M,2021-04-10,Hard,128.0
128781,ATP_2001-404,Indian Wells Masters,M,2001-12-03,Hard,64.0
132394,ATP_2002-419,Indianapolis,A,2002-12-08,Hard,56.0
178792,ATP_2017-7163,Istanbul,A,2017-01-05,Clay,32.0
157076,ATP_2010-5012,Johannesburg,A,2010-01-02,Hard,32.0
155448,ATP_2009-5012,Johannesburg,A,2009-02-02,Hard,32.0
187019,ATP_2020-0319,Kitzbuhel,A,2020-07-09,Clay,32.0
173780,ATP_2015-319,Kitzbuhel,A,2015-03-08,Clay,28.0
152104,ATP_2008-433,Las Vegas,A,2008-03-03,Hard,32.0
139045,ATP_2004-423,Los Angeles,A,2004-12-07,Hard,32.0
151960,ATP_2008-423,Los Angeles,A,2008-04-08,Hard,28.0
192258,ATP_2022-7480,Los Cabos,A,2022-01-08,Hard,32.0
176779,ATP_2016-7480,Los Cabos,A,2016-08-08,Hard,32.0
128608,ATP_2001-375,Lyon,A,2001-08-10,Carpet,32.0
131868,ATP_2002-375,Lyon,A,2002-07-10,Carpet,32.0
125245,ATP_2000-375,Lyon,A,2000-06-11,Carpet,32.0
135120,ATP_2003-375,Lyon,A,2003-06-10,Carpet,32.0
138338,ATP_2004-375,Lyon,A,2004-04-10,Carpet,32.0
170066,ATP_2014-1536,Madrid Masters,M,2014-04-05,Clay,56.0
189004,ATP_2021-1536,Madrid Masters,M,2021-03-05,Clay,64.0
158097,ATP_2010-1536,Madrid Masters,M,2010-09-05,Clay,56.0
181748,ATP_2018-M021,Madrid Masters,M,2018-07-05,Clay,64.0
164170,ATP_2012-1536,Madrid Masters,M,2012-06-05,Clay,56.0
184434,ATP_2019-M021,Madrid Masters,M,2019-06-05,Clay,64.0
167131,ATP_2013-1536,Madrid Masters,M,2013-05-05,Clay,56.0
175831,ATP_2016-M021,Madrid Masters,M,2016-02-05,Clay,64.0
191477,ATP_2022-1536,Madrid Masters,M,2022-02-05,Clay,64.0
150594,ATP_2008-1536,Madrid Masters,M,2008-12-10,Hard,48.0
161036,ATP_2011-1536,Madrid Masters,M,2011-01-05,Clay,56.0
153717,ATP_2009-1536,Madrid Masters,M,2009-10-05,Clay,56.0
178846,ATP_2017-M021,Madrid Masters,M,2017-08-05,Clay,64.0
172896,ATP_2015-1536,Madrid Masters,M,2015-03-05,Clay,56.0
127009,ATP_2000-573,Mallorca,A,2000-01-05,Clay,32.0
190124,ATP_2021-9462,Marbella,A,2021-05-04,Clay,32.0
191263,ATP_2022-0360,Marrakech,A,2022-04-04,Clay,32.0
178609,ATP_2017-0360,Marrakech,A,2017-10-04,Clay,32.0
194182,ATP_2023-0360,Marrakech,A,2023-03-04,Clay,32.0
175594,ATP_2016-0360,Marrakech,A,2016-04-04,Clay,32.0
181507,ATP_2018-0360,Marrakech,A,2018-09-04,Clay,32.0
197172,ATP_2024-0360,Marrakech,A,2024-01-04,Clay,32.0
184220,ATP_2019-0360,Marrakech,A,2019-08-04,Clay,32.0
142792,ATP_2005-496,Marseille,A,2005-07-02,Hard,32.0
126473,ATP_2000-496,Marseille,A,2000-07-02,Hard,32.0
152338,ATP_2008-496,Marseille,A,2008-11-02,Hard,32.0
133049,ATP_2002-496,Marseille,A,2002-11-02,Hard,32.0
188792,ATP_2021-0496,Marseille,A,2021-08-03,Hard,32.0
149267,ATP_2007-496,Marseille,A,2007-12-02,Hard,32.0
129820,ATP_2001-496,Marseille,A,2001-12-02,Hard,32.0
136269,ATP_2003-496,Marseille,A,2003-10-02,Hard,32.0
196642,ATP_2024-0496,Marseille,A,2024-05-02,Hard,32.0
150008,ATP_2007-605,Masters Cup,F,2007-12-11,Hard,8.0
130576,ATP_2001-605,Masters Cup,F,2001-12-11,Hard,8.0
153094,ATP_2008-605,Masters Cup,F,2008-09-11,Hard,8.0
133805,ATP_2002-605,Masters Cup,F,2002-11-11,Hard,8.0
137025,ATP_2003-605,Masters Cup,F,2003-10-11,Hard,8.0
190475,ATP_2022-9665,Melbourne,A,2022-03-01,Hard,32.0
172048,ATP_2015-402,Memphis,A,2015-09-02,Hard,28.0
169292,ATP_2014-402,Memphis,A,2014-10-02,Hard,28.0
175018,ATP_2016-0402,Memphis,A,2016-08-02,Hard,32.0
144859,ATP_2006-341,Metz,A,2006-02-10,Hard,32.0
195993,ATP_2023-0341,Metz,A,2023-06-11,Hard,32.0
148087,ATP_2007-341,Metz,A,2007-01-10,Hard,32.0
141564,ATP_2005-341,Metz,A,2005-03-10,Hard,32.0
199056,ATP_2024-0341,Metz,A,2024-04-11,Hard,28.0
138229,ATP_2004-341,Metz,A,2004-11-10,Hard,32.0
138621,ATP_2004-408,Milan,A,2004-09-02,Carpet,32.0
188306,ATP_2021-0410,Monte Carlo Masters,M,2021-12-04,Clay,64.0
194209,ATP_2023-0410,Monte Carlo Masters,M,2023-10-04,Clay,64.0
154680,ATP_2009-410,Monte Carlo Masters,M,2009-12-04,Clay,56.0
172686,ATP_2015-410,Monte Carlo Masters,M,2015-12-04,Clay,56.0
141987,ATP_2005-410,Monte Carlo Masters,M,2005-11-04,Clay,64.0
197199,ATP_2024-0410,Monte Carlo Masters,M,2024-08-04,Clay,64.0
157824,ATP_2010-410,Monte Carlo Masters,M,2010-11-04,Clay,56.0
191294,ATP_2022-0410,Monte Carlo Masters,M,2022-11-04,Clay,64.0
160841,ATP_2011-410,Monte Carlo Masters,M,2011-10-04,Clay,56.0
175621,ATP_2016-0410,Monte Carlo Masters,M,2016-11-04,Clay,64.0
171967,ATP_2015-375,Montpellier,A,2015-02-02,Hard,28.0
177975,ATP_2017-0375,Montpellier,A,2017-06-02,Hard,32.0
193652,ATP_2023-0375,Montpellier,A,2023-06-02,Hard,32.0
174910,ATP_2016-0375,Montpellier,A,2016-01-02,Hard,32.0
183686,ATP_2019-0375,Montpellier,A,2019-04-02,Hard,32.0
166245,ATP_2013-375,Montpellier,A,2013-04-02,Hard,28.0
169180,ATP_2014-375,Montpellier,A,2014-03-02,Hard,28.0
186520,ATP_2020-0375,Montpellier,A,2020-03-02,Hard,32.0
180874,ATP_2018-0375,Montpellier,A,2018-05-02,Hard,32.0
145870,ATP_2006-438,Moscow,A,2006-09-10,Carpet,32.0
139224,ATP_2004-438,Moscow,A,2004-11-10,Carpet,32.0
142575,ATP_2005-438,Moscow,A,2005-10-10,Carpet,32.0
129541,ATP_2001-438,Moscow,A,2001-01-10,Carpet,32.0
152135,ATP_2008-438,Moscow,A,2008-06-10,Hard,32.0
149050,ATP_2007-438,Moscow,A,2007-08-10,Hard,32.0
157989,ATP_2010-308,Munich,A,2010-02-05,Clay,32.0
124529,ATP_2000-308,Munich,A,2000-01-05,Clay,32.0
178819,ATP_2017-0308,Munich,A,2017-01-05,Clay,32.0
144306,ATP_2006-308,Munich,A,2006-01-05,Clay,32.0
153888,ATP_2009-308,Munich,A,2009-03-05,Clay,32.0
190042,ATP_2021-9428,Murray River Open,A,2021-01-02,Hard,64.0
186601,ATP_2020-0424,New York,A,2020-10-02,Hard,32.0
183767,ATP_2019-0424,New York,A,2019-11-02,Hard,32.0
180982,ATP_2018-0424,New York,A,2018-12-02,Hard,32.0
154005,ATP_2009-315,Newport,A,2009-06-07,Grass,32.0
141128,ATP_2005-315,Newport,A,2005-04-07,Grass,32.0
124646,ATP_2000-315,Newport,A,2000-10-07,Grass,32.0
128024,ATP_2001-315,Newport,A,2001-09-07,Grass,32.0
131378,ATP_2002-315,Newport,A,2002-08-07,Grass,32.0
170651,ATP_2014-315,Newport,A,2014-07-07,Grass,32.0
158600,ATP_2010-315,Newport,A,2010-05-07,Grass,32.0
