,player_id,hand,year_of_birth,ioc,height,wikidata_id,player_name
3952,103953,L,1982,FRA,,Q1151312,Olivier Charroin
3953,103954,R,1982,GER,,,Christian Banzer
3954,103955,R,1982,ITA,,,Mauro Bosio
3955,103956,R,1982,BEL,,Q29514587,Stefan Wauters
3956,103957,L,1982,GER,,,Benjamin Kohlloeffel
3957,103958,L,1982,CAN,188.0,Q107462534,Philip Gubenco
3958,103959,R,1982,ISR,,Q5656836,Harel Srugo
3959,103960,U,1982,IRL,,,John Mcgahon
3960,103961,U,1982,FRA,,,Bertrand Contzler
3961,103962,U,1982,ARG,,,Sebastian Losavio
3962,103963,R,1982,POL,193.0,Q55386806,Filip Urban
3963,103964,R,1982,GER,170.0,Q107987263,Tobias Klein
3964,103965,U,1982,AUT,,,Markus Krenn
3965,103966,U,1982,ITA,,,Massimo Ocera
3966,103967,R,1982,SUI,185.0,Q662627,Michael Lammer
3967,103968,U,1982,ITA,,,Riccardo Desto
3968,103969,R,1982,MDA,183.0,Q7361598,Roman Borvanov
3969,103970,R,1982,ESP,175.0,Q191476,David Ferrer
3970,103971,R,1982,SVK,180.0,Q355308,Karol Beck
3971,103972,U,1982,BEL,,,Renaud Thys
3972,103973,U,1982,ROU,,Q37148086,Marcel Ioan Miron
3973,103974,U,1982,LTU,,Q4699364,Aivaras Balzekas
3974,103975,R,1982,USA,,Q5387197,Eric Nunez
3975,103976,R,1982,ARG,178.0,Q3048155,Juan Pablo Brzezicki
3976,103977,R,1982,USA,178.0,Q1442955,Nicholas Monroe
3977,103978,A,1982,MAR,,Q50345649,Rabie Chaki
3978,103979,U,1982,RSA,,,Stephen Mitchell
3979,103980,R,1982,USA,,Q63386377,Chris Wettengel
3980,103981,L,1982,NED,,Q16300504,Romano Frantzen
3981,103982,R,1982,NZL,,,Lee Radovanovich
3982,103983,L,1982,SRB,,,Aleksandar Vlaski
3983,103984,R,1982,FRA,,Q108541199,Julien Mathieu
3984,103985,U,1982,ISR,,,Raviv Volkovitzky
3985,103986,R,1982,BUL,,Q7281594,Radoslav Lukaev
3986,103987,R,1982,BRA,,,Alessandro Camarco
3987,103988,R,1982,ESP,,Q83231119,Mariano Albert Ferrando
3988,103989,U,1982,FRA,,,Christophe Deveaux
3989,103990,R,1982,ESP,180.0,Q213199,Tommy Robredo
3990,103991,U,1982,NED,,,Boy Wijnmalen
3991,103992,U,1982,USA,,,Cliff Nguyen
3992,103993,R,1982,GBR,180.0,Q1077498,Chris Lewis
3993,103994,U,1982,NOR,,,Philip Riise Hansen
3994,103995,R,1982,POR,,,Pedro Leao
3995,103996,R,1982,USA,,,Paul Warkentin
3996,103997,R,1982,POL,191.0,Q345626,Lukasz Kubot
3997,103998,U,1982,PER,,,Mario Monroy
3998,103999,R,1982,BRA,178.0,Q1359735,Thiago Alves
3999,104000,U,1982,UKR,,,Andrey Dernovskiy
4000,104001,R,1982,USA,190.0,Q4965660,Brian Wilson
4001,104002,U,1982,SUI,,,Frederic Nussbaum
4002,104003,R,1982,ROU,185.0,Q2732894,Victor Crivoi
4003,104004,R,1982,SWE,173.0,Q5448508,Filip Prpic
4004,104005,U,1982,ISR,,,Tomer Suissa
4005,104006,R,1982,FRA,,,Alexandre Renard
4006,104007,R,1982,BRA,193.0,Q4759919,Andre Ghem
4007,104008,R,1982,ECU,,Q23777963,Carlos Avellan
4008,104009,R,1982,NED,,,Rick Schalkers
4009,104010,R,1982,GER,183.0,Q67303,Dieter Kindlmann
4010,104011,R,1982,GRE,,,Lefteris Alexiou
4011,104012,R,1982,RSA,,,Peter Jon Nomdo
4012,104013,U,1982,FRA,,,Anouch Rezai
4013,104014,R,1982,GBR,,Q4753636,Lee Childs
4014,104015,L,1982,IRI,,,Mohammed Mohazebnia
4015,104016,U,1982,ARG,,,Antonio Pastorino
4016,104017,R,1982,FRA,,,Ludwig Pellerin
4017,104018,U,1982,ESP,,,Jaime Garcia Lancha
4018,104019,R,1982,BEL,193.0,Q374874,Kristof Vliegen
4019,104020,U,1982,SLO,,,Matjaz Jurman
4020,104021,R,1982,AUT,180.0,Q29547125,Marco Mirnegg
4021,104022,R,1982,RUS,183.0,Q219970,Mikhail Youzhny
4022,104023,R,1982,FRA,,Q1986683,Nicolas Renavand
4023,104024,U,1982,CZE,,Q12022296,Jakub Praibis
4024,104025,R,1982,BIH,196.0,Q462949,Amer Delic
4025,104026,R,1982,SWE,198.0,Q353293,Joachim Johansson
4026,104027,R,1982,COL,178.0,Q6056028,Pablo Gonzalez
4027,104028,U,1982,POR,,Q22959241,Goncalo Nicau
4028,104029,U,1982,BLR,,,Fedor Doudtchik
4029,104030,R,1982,INA,,,Ryan Tanujoyo
4030,104031,U,1982,RUS,,,Alexander Markin
4031,104032,U,1982,GER,,,Giunior Ghedina
4032,104033,U,1982,ARG,,Q23777961,Juan Pablo Villar
4033,104034,R,1982,RUS,188.0,Q23664917,Dmitry Vlasov
4034,104035,R,1982,USA,183.0,Q512728,Bobby Reynolds
4035,104036,L,1982,NZL,,Q7519628,Simon Rea
4036,104037,R,1982,CHI,,Q107426855,Phillip Harboe
4037,104038,U,1982,ITA,,,Andrea Agazzi
4038,104039,U,1982,SRB,,Q55641421,Petar Popovic
4039,104040,R,1982,NZL,,Q63383023,Adam Thompson
4040,104041,R,1982,ESP,,,Sergi Arumi
4041,104042,R,1982,BLR,,,Serguei Vassine
4042,104043,R,1982,ESP,175.0,Q369866,Marc Lopez
4043,104044,U,1982,GER,,,Andre Wiesler
4044,104045,U,1982,USA,,,Lance Vodicka
4045,104046,R,1982,SLO,,Q26436275,Bostjan Osabnik
4046,104047,L,1982,ITA,,,Nicolo Cotto
4047,104048,R,1982,USA,,,Ikaika Jobe
4048,104049,L,1982,FRA,,Q29583320,Gary Lugassy
4049,104050,U,1982,AUS,,,Matthew Koch
4050,104051,R,1982,SLO,,Q4756053,Andrej Kracman
4051,104052,U,1982,ITA,,Q40869123,Giulio Di Meo
4052,104053,R,1982,USA,188.0,Q54584,Andy Roddick
4053,104054,R,1982,ESP,,,Daniel Monedero
4054,104055,U,1982,BRA,,,Franklin Durighetto
4055,104056,R,1982,CRO,183.0,Q458079,Roko Karanusic
4056,104057,R,1982,ARG,,,Alejandro Poberaj
4057,104058,R,1982,NED,,,Floris Kilian
4058,104059,R,1982,DEN,183.0,Q50875038,Rasmus Norby
4059,104060,U,1982,BRA,,,Henrique Mello
4060,104061,U,1982,CAN,,,Peter Richman
4061,104062,U,1982,ESP,,,Alejandro Vargas Aboy
4062,104063,R,1982,EST,,Q6737100,Mait Kunnap
4063,104064,R,1982,ARG,,,Marcos Digliodo
4064,104065,R,1982,IND,,Q50365532,Ashutosh Singh
4065,104066,U,1982,RUS,,,Pavel Lobanov
4066,104067,R,1982,MNE,,Q5584488,Goran Tosic
4067,104068,R,1982,USA,183.0,Q53551,Robby Ginepri
4068,104069,R,1982,RSA,,,Andrew Mcdade
4069,104070,R,1982,USA,178.0,Q1993232,Jesse Witten
4070,104071,R,1982,RSA,178.0,Q778206,Raven Klaasen
4071,104072,U,1982,ISR,,,Roy Sichel
4072,104073,U,1982,ESP,,,Jose Pablo Serna
4073,104074,U,1982,GER,,,Peter Mayer Tischer
4074,104075,R,1982,USA,,,David Emery
4075,104076,R,1982,ARG,190.0,Q299930,Jose Acasuso
4076,104077,U,1982,USA,,,Hamid Mirzadeh
4077,104078,R,1982,AUS,,,Daniel Wendler
4078,104079,U,1982,GER,,,Marius Zay
4079,104080,U,1982,ARG,,Q107417786,Alejandro Fabbri
4080,104081,R,1982,SRB,180.0,Q893753,Boris Pashanski
4081,104082,R,1982,JPN,178.0,Q13513035,Hiroki Kondo
4082,104083,L,1982,ESP,185.0,Q5041172,Carles Poch Gradin
4083,104084,L,1982,ESP,185.0,,Carlos Poch Gradin
4084,104085,R,1982,BRA,,,Henrique Pinto Silva
4085,104086,U,1982,UKR,,Q81676691,Mikhail Filima
4086,104087,U,1982,CAN,,,Sanjin Sadovich
4087,104088,L,1982,CZE,,Q41255905,Michal Navratil
4088,104089,R,1982,FRA,,,Romain Jurd
4089,104090,R,1982,RUS,,,Nikolay Mishin
4090,104091,R,1982,ESP,188.0,Q6844926,Miguel Angel Lopez Jaen
4091,104092,L,1982,VEN,,,Jhonathan Medina Alvarez
4092,104093,U,1982,UKR,,,Nickolai Dyachok
4093,104094,L,1982,BRA,,,Sergio Bruni
4094,104095,R,1982,FRA,185.0,Q1993828,David Guez
4095,104096,R,1982,COL,,,Sat Galan
4096,104097,U,1982,AUS,,,Robert Phillips
4097,104098,R,1982,RUS,185.0,Q310376,Dmitry Tursunov
4098,104099,U,1982,ESP,,Q107709545,Israel Matos Gil
4099,104100,U,1982,RUS,,,Evgueni Smirnov
4100,104101,U,1982,USA,,,Nathan Thompson
4101,104102,U,1982,RUS,,,Ivan Syrov
4102,104103,U,1982,ESP,,,Arkaitz Manzarbeitia Ugate
4103,104104,U,1982,FRA,,,Gilles De Sousa
4104,104105,R,1983,RUS,193.0,,Pavel Ivanov
4105,104106,U,1983,FRA,,,Ludovic Walter
4106,104107,L,1983,GBR,,Q101513282,Andrew Banks
4107,104108,U,1983,KOR,,,Jun Il You
4108,104109,R,1983,NED,,,Bart De Gier
4109,104110,R,1983,FRA,,,Julien Maigret
4110,104111,R,1983,AUT,,,Georg Novak
4111,104112,R,1983,MON,185.0,Q2080514,Benjamin Balleret
4112,104113,L,1983,COL,196.0,Q1990689,Carlos Salamanca
4113,104114,R,1983,GBR,,,Michael Ouvarov
4114,104115,R,1983,AUS,183.0,Q6755664,Marc Kimmich
4115,104116,U,1983,FRA,,,Steve Meyer
4116,104117,R,1983,ECU,193.0,Q2632825,Giovanni Lapentti
4117,104118,U,1983,USA,,,Jason Zimmermann
4118,104119,L,1983,AUT,,,Markus Egger
4119,104120,R,1983,SVK,,,Peter Capkovic
4120,104121,R,1983,GER,185.0,Q7811667,Tobias Summerer
4121,104122,R,1983,ARG,183.0,Q440468,Carlos Berlocq
4122,104123,R,1983,ARG,,,Luciano Vitullo
4123,104124,U,1983,USA,,Q27244413,Patrick Briaud
4124,104125,R,1983,BIH,,,Igor Racic
4125,104126,R,1983,AUS,,Q80220862,Adam Kennedy
4126,104127,R,1983,ITA,,,Marco Di Vuolo
4127,104128,R,1983,IND,,,Shivang Mishra
4128,104129,R,1983,GBR,,,Simon Roberts
4129,104130,R,1983,GBR,,,Ross Connolly
4130,104131,L,1983,CZE,,,David Novak
4131,104132,U,1983,AUS,,,Patrick Ganet
4132,104133,R,1983,USA,,,Ytai Abougzir
4133,104134,L,1983,GER,,,Bastian Gronefeld
4134,104135,U,1983,GER,,,Daniel Stoehr
4135,104136,R,1983,MEX,191.0,Q552678,Santiago Gonzalez
4136,104137,U,1983,NED,,,Bart Van Delft
4137,104138,U,1983,GHA,,Q82426986,Henry Adjei Darko
4138,104139,R,1983,GER,,,Sebastian Linda
4139,104140,R,1983,POL,,Q5242352,Dawid Olejniczak
4140,104141,R,1983,RUS,183.0,Q5285601,Dmitri Sitak
4141,104142,U,1983,USA,,,Peter Shults
4142,104143,R,1983,RSA,,Q55639587,Dirk Stegmann
4143,104144,U,1983,ESP,,,Alvaro Izquierdo
4144,104145,U,1983,CRO,,,Vjekoslav Skenderovic
4145,104146,R,1983,USA,,Q107556038,Jonathan Chu
4146,104147,U,1983,SWE,,,Robin Brage
4147,104148,R,1983,ARG,,,Lionel Noviski
4148,104149,R,1983,ROU,185.0,Q4684958,Adrian Cruciat
4149,104150,U,1983,ISR,,,Idan Rosenberg
4150,104151,U,1983,SVK,,Q28157792,Jan Stancik
4151,104152,U,1983,ESP,,,David Canudas Fernandez
4152,104153,R,1983,RSA,,,Heinrich Heyl
4153,104154,R,1983,CHI,190.0,Q444989,Paul Capdeville
4154,104155,L,1983,IND,,Q100701273,Sunil Kumar Sipaeya
4155,104156,R,1983,IND,,,Sunil Kumar
4156,104157,R,1983,GER,,,Marc Pexa
4157,104158,R,1983,RSA,193.0,Q4756209,Andrew Anderson
4158,104159,L,1983,GBR,185.0,Q715261,Ken Skupski
4159,104160,R,1983,CZE,185.0,Q355305,Lukas Dlouhy
4160,104161,R,1983,CRO,,,Tomislav Peric
4161,104162,R,1983,LAT,,Q5257842,Deniss Pavlovs
4162,104163,U,1983,ARG,,,Juan Jose Seminara
4163,104164,U,1983,ITA,,,Marco Pedrini
4164,104165,U,1983,USA,,Q17626748,Joel Kielbowicz
4165,104166,R,1983,RUS,178.0,Q440482,Alex Bogomolov Jr
4166,104167,R,1983,USA,,Q7812709,Todd Widom
4167,104168,R,1983,ITA,,,Enrico Iannuzzi
4168,104169,U,1983,USA,190.0,Q16728206,Kc Corkery
4169,104170,U,1983,ESP,,Q50379536,Hector Ruiz Cadenas
4170,104171,R,1983,GBR,185.0,Q4177003,Richard Bloomfield
4171,104172,R,1983,USA,,,Jason Mallaiah
4172,104173,R,1983,USA,190.0,Q4180445,Sam Warburg
4173,104174,L,1983,ITA,,,Alessandro Accardo
4174,104175,L,1983,SLO,,,Matija Zgaga
4175,104176,U,1983,ESP,,,Ricardo Soriano Gallo
4176,104177,R,1983,ITA,,,Andrea Fava
4177,104178,L,1983,AUT,,Q73025846,Max Raditschnigg
4178,104179,R,1983,MEX,183.0,Q2535948,Bruno Echagaray
4179,104180,L,1983,LUX,193.0,Q314304,Gilles Muller
4180,104181,R,1983,ROU,185.0,Q7926018,Victor Ionita
4181,104182,R,1983,CRO,180.0,Q7429514,Sasa Tuksar
4182,104183,R,1983,GER,190.0,,Alexander Flock
4183,104184,U,1983,KOR,,,Yong Bum Seo
4184,104185,R,1983,CZE,,Q29530588,Dusan Karol
4185,104186,R,1983,UKR,,,Gleb Alekseenko
4186,104187,R,1983,UKR,,,Vadim Alekseenko
4187,104188,U,1983,BOL,,Q552282,Diego Camacho
4188,104189,U,1983,ESP,,,Antonio Zaragoza
4189,104190,R,1983,FRA,,,Benoit Bottero
4190,104191,R,1983,BIH,,Q6084936,Ismar Gorcic
4191,104192,R,1983,ITA,188.0,Q977562,Marco Crugnola
4192,104193,U,1983,AUS,,,Dane Fernandez
4193,104194,R,1983,ESP,,,Ruben Merchan
4194,104195,R,1983,ITA,173.0,Q1637195,Simone Vagnozzi
4195,104196,R,1983,ESP,180.0,Q2939323,Carlos Cuadrado
4196,104197,R,1983,ESP,,,David Ortiz Djian
4197,104198,R,1983,ESP,188.0,Q304724,Guillermo Garcia Lopez
4198,104199,R,1983,COL,,Q107616085,Sebastian Quintero
4199,104200,A,1983,MEX,180.0,Q13513038,Juan Manuel Elizondo
4200,104201,R,1983,SWE,,,Stefan Borg
4201,104202,R,1983,USA,178.0,,Christopher Lam
4202,104203,R,1983,SRB,,Q100248723,Darko Madjarovski
4203,104204,U,1983,RUS,,,Ilya Chkoniya
4204,104205,U,1983,UKR,,,Taras Demyanekno
4205,104206,L,1983,ITA,,Q25003568,Alberto Giraudo
4206,104207,R,1983,GER,,,Tony Holzinger
4207,104208,R,1983,ARG,,Q47004236,Damian Patriarca
4208,104209,R,1983,AUT,178.0,Q3929654,Rainer Eitzinger
4209,104210,L,1983,JAM,,,Ryan Russell
4210,104211,R,1983,SUI,183.0,Q3440909,Roman Valent
4211,104212,R,1983,AUT,,,Joseph Huber
4212,104213,R,1983,ARM,,Q7801688,Tigran Martirosyan
4213,104214,R,1983,RUS,185.0,Q296183,Igor Andreev
4214,104215,U,1983,MDA,,Q4755797,Andrei Gorban
4215,104216,R,1983,ARG,173.0,Q512199,Maximo Gonzalez
4216,104217,L,1983,GER,183.0,Q90583,Simon Stadler
4217,104218,R,1983,CZE,,,Michal Kokta
4218,104219,R,1983,SUI,185.0,Q669565,Stephane Bohli
4219,104220,R,1983,ROU,,,Adrian Barbu
4220,104221,R,1983,ARG,,,Jonathan Gonzalia
4221,104222,L,1983,SRB,201.0,Q13513058,Nikola Ciric
4222,104223,U,1983,BRA,,,William Ferreira
4223,104224,R,1983,USA,188.0,Q519294,Travis Rettenmaier
4224,104225,R,1983,CZE,180.0,Q942494,Jan Hajek
4225,104226,L,1983,GER,180.0,Q107961,Bastian Knittel
4226,104227,R,1983,FRA,180.0,Q3496211,Augustin Gensse
4227,104228,R,1983,ESP,,Q107709537,Guillem Burniol
4228,104229,R,1983,TPE,180.0,Q313144,Yen Hsun Lu
4229,104230,R,1983,AUT,180.0,Q460410,Daniel Koellerer
4230,104231,U,1983,ITA,,,Enrico Wellenfeld
4231,104232,U,1983,SRB,,,Dusan Mihailovic
4232,104233,R,1983,DEN,190.0,Q714047,Frederik Nielsen
4233,104234,R,1983,MKD,,Q7239719,Predrag Rusevski
4234,104235,R,1983,NED,191.0,Q527839,Matwe Middelkoop
4235,104236,U,1983,IRI,,,Rouzbeh Kamran
4236,104237,R,1983,AUS,,,David To
4237,104238,R,1983,ESP,,,Jaume Santo Valdivieso
4238,104239,U,1983,ARG,,,Diego Lopez
4239,104240,R,1983,SLE,,,Sahr Timothy Kpulun
4240,104241,U,1983,AUS,,,Matthew Hicks
4241,104242,R,1983,CZE,,,Jan Masik
4242,104243,R,1983,VEN,,,Oscar Posada
4243,104244,U,1983,GBR,,,David Baxendine
4244,104245,R,1983,IRI,,,Mehdi Ehtemaai
4245,104246,U,1983,EGY,,,Motaz Abou El Khair
4246,104247,U,1983,HUN,,Q107504145,Sebo Kiss
4247,104248,U,1983,FRA,,,Cyril Baudin
4248,104249,R,1983,BRA,203.0,Q439942,Marcelo Melo
4249,104250,R,1983,IND,188.0,Q2634193,Prakash Amritraj
4250,104251,R,1983,TPE,183.0,Q5090906,Ti Chen
4251,104252,R,1983,GER,190.0,Q77170,Florian Mayer
4252,104253,R,1983,ARG,,Q6298739,Juan Martin Aranguren
4253,104254,R,1983,FRA,,,Charles Roche
4254,104255,U,1983,ITA,,,Tommaso Sanna
4255,104256,U,1983,FRA,,Q23831313,Clement Reix
4256,104257,U,1983,FRA,,,Pierre Metenier
4257,104258,R,1983,PAR,,,Juan Enrique Crosa
4258,104259,R,1983,GER,178.0,Q77149,Philipp Kohlschreiber
4259,104260,R,1983,ECU,,,Johny De Leon
4260,104261,R,1983,CHN,,Q3505907,Peng Sun
4261,104262,R,1983,ITA,173.0,Q185462,Flavio Cipolla
4262,104263,U,1983,ESP,,,Eduard Bainad
4263,104264,R,1983,ITA,,,Marco Viola
4264,104265,R,1983,USA,183.0,,William Boe Wiegaard
4265,104266,R,1983,POL,,,Marcin Domaszewicz
4266,104267,R,1983,FRA,,,Maxime Bonami
4267,104268,L,1983,COL,185.0,Q357215,Alejandro Falla
4268,104269,L,1983,ESP,188.0,Q191740,Fernando Verdasco
4269,104270,R,1983,BAH,,Q6778468,Marvin Rolle
4270,104271,R,1983,RUS,,Q107420097,Philipp Mukhometov
4271,104272,R,1983,GER,,Q107311705,Torsten Popp
4272,104273,R,1983,FRA,185.0,Q274441,Edouard Roger-Vasselin
4273,104274,U,1983,ITA,,,Giulio Torroni
4274,104275,U,1983,CRO,,Q18549902,Josko Topic
4275,104276,U,1983,ITA,,,Thomas Holzer
4276,104277,U,1983,SVK,,,Matej Bocko
4277,104278,U,1983,USA,,,Matt Bocko
4278,104279,R,1983,USA,,Q50345502,Goran Dragicevic
4279,104280,R,1983,ESP,,,Rafael Moreno Negrin
4280,104281,L,1984,USA,183.0,Q2178260,Ryler Deheart
4281,104282,R,1984,GER,,,Dennis Peschek
4282,104283,R,1984,VIE,,Q8079975,Minh Quan Do
4283,104284,U,1984,ESP,,,Frank Condor
4284,104285,R,1984,AUT,,Q107722036,Patrick Schmolzer
4285,104286,R,1984,IND,,Q100606519,Vishal Punna
4286,104287,U,1984,NED,,Q107710328,Steven Korteling
4287,104288,R,1984,AUS,,,Leon Frost
4288,104289,R,1984,AUS,,,Evan Oneil
4289,104290,L,1984,FRA,,,Baptiste Bayet
4290,104291,R,1984,TUN,185.0,Q440477,Malek Jaziri
4291,104292,R,1984,RSA,196.0,Q940577,Izak Van Der Merwe
4292,104293,U,1984,ITA,,,Federico Raffaelli
4293,104294,R,1984,CHN,,,Hao Lu
4294,104295,R,1984,AUS,188.0,Q51048592,Raphael Durek
4295,104297,R,1984,BRA,178.0,Q600087,Rogerio Dutra Silva
4296,104298,R,1984,ESP,,,Angel Alonso Campos
4297,104299,L,1984,HKG,,Q8059922,Hiu Tung Yu
4298,104300,L,1984,BRA,,,Eduardo Portal
4299,104301,R,1984,SVK,,,Frantisek Polyak
4300,104302,R,1984,USA,,,Mat Cloer
4301,104303,R,1984,ITA,,,Valerio Carrese
4302,104304,R,1984,AUT,,,Stefan Wiespeiner
4303,104305,R,1984,SLO,,Q3499403,Luka Gregorc
4304,104306,R,1984,SRB,,,Ivan Bjelica
4305,104307,U,1984,ISR,,,Dori Sadovnik
4306,104308,R,1984,POL,185.0,Q1425199,Michal Przysiezny
4307,104309,U,1984,AUS,,,Scott Doerner
4308,104310,R,1984,SUI,,,Benjamin Rufer
4309,104311,R,1984,POR,185.0,Q548542,Leonardo Tavares
4310,104312,R,1984,ITA,190.0,Q319572,Andreas Seppi
4311,104313,R,1984,GBR,185.0,,Jonathan Kinsella
4312,104314,L,1984,ARG,170.0,Q717438,Brian Dabul
4313,104315,R,1984,GER,,Q17322807,Kevin Deden
4314,104316,R,1984,ITA,,,Pietro Ansaldo
4315,104317,U,1984,ESP,,,David Luque Velasco
4316,104318,R,1984,CZE,,Q57293157,Jiri Krkoska
4317,104319,U,1984,POL,,,Robert Godlewski
4318,104320,U,1984,CZE,,,Karel Triska
4319,104321,U,1984,SVK,,,Branislav Repa
4320,104322,R,1984,GER,,,Daniel Dueren
4321,104323,L,1984,CYP,,Q4847280,Photos Kallias
4322,104324,U,1984,ESP,,,Juan Miguel Such Perez
4323,104325,R,1984,AUT,196.0,Q107297823,Johannes Ager
4324,104326,R,1984,USA,,,Brett Ross
4325,104327,R,1984,BEL,178.0,Q164531,Steve Darcis
4326,104328,U,1984,FRA,,,Jean Noel Insausti
4327,104329,R,1984,RUS,,,Andrei Somov
4328,104330,R,1984,USA,193.0,Q555660,Rajeev Ram
4329,104331,U,1984,FRA,,Q16298447,Rudy Coco
4330,104332,R,1984,GER,185.0,Q77180,Philipp Petzschner
4331,104333,R,1984,JPN,,,Atsuo Ogawa
4332,104334,R,1984,ITA,,Q4711957,Alberto Brizzi
4333,104335,U,1984,AUS,,,Callum Beale
4334,104336,R,1984,LTU,,Q12656302,Gvidas Sabeckis
4335,104337,R,1984,IND,,Q7608588,Stephen Amritraj
4336,104338,R,1984,ARG,185.0,Q294888,Juan Monaco
4337,104339,R,1984,CRO,196.0,Q295811,Mario Ancic
4338,104340,R,1984,SWE,,,Mikael Ekman
4339,104341,R,1984,RUS,,Q7453498,Sergei Demekhine
4340,104342,R,1984,PER,,Q6006733,Matias Silva
4341,104343,R,1984,ROU,,Q37149109,Adrian Gavrila
4342,104344,U,1984,USA,,,Aaron Yovan
4343,104345,U,1984,CRO,,,Nikola Martinovic
4344,104346,R,1984,ROU,175.0,,Raian Luchici
4345,104347,R,1984,CZE,,,Martin Fafl
4346,104348,R,1984,KAZ,,Q12540475,Dias Doskarayev
4347,104349,R,1984,POR,178.0,Q440127,Rui Machado
4348,104350,U,1984,ITA,,,Alex Vittur
4349,104351,U,1984,FRA,,,Benjamin Dracos
4350,104352,L,1984,IRL,,Q16219269,Colin Obrien
4351,104353,R,1984,MEX,,,Javier Herrera Eguiluz
4352,104354,R,1984,ITA,180.0,Q3701983,Daniele Giorgini
4353,104355,R,1984,USA,180.0,Q6531831,Lester Cook
4354,104356,U,1984,AUT,,,Mario Haider Maurer
4355,104357,U,1984,USA,,,Rylan Rizza
4356,104358,L,1984,NED,,Q55238071,Bas Van Der Valk
4357,104359,U,1984,ITA,,Q16302926,Matteo Volante
4358,104360,L,1984,POL,178.0,Q9139415,Adam Chadaj
4359,104361,R,1984,NED,,Q2429590,Michel Koning
4360,104362,R,1984,NOR,,,Soma Kesthely
4361,104363,R,1984,AUS,,,Yuri Bezeruk
4362,104364,R,1984,GER,,,Nils Muschiol
4363,104365,R,1984,FRA,,,Thomas Cazes Carrere
4364,104366,R,1984,IND,,,Rohan Gajjar
4365,104367,R,1984,FRA,,,Charly Villeneuve
4366,104368,R,1984,NZL,190.0,Q3701642,Daniel King Turner
4367,104369,U,1984,FRA,,,Arnaud Delgado
4368,104370,U,1984,CHN,,,Yu Wang
4369,104371,R,1984,CZE,183.0,Q285125,Ivo Minar
4370,104372,L,1984,GBR,183.0,Q1391396,Alex Bogdanovic
4371,104373,R,1984,BIH,,,Aleksandar Maric
4372,104374,U,1984,KOR,,,Hyung Tae Kwon
4373,104375,R,1984,POL,,,Marek Pokrywka
4374,104376,U,1984,ESP,,,David Ollivier Baquero
4375,104377,U,1984,GRE,,Q16297412,Theodoros Angelinos
4376,104378,R,1984,BUL,,Q12282159,Yordan Kanev
4377,104379,R,1984,AUS,180.0,Q971772,Todd Reid
4378,104380,U,1984,FRA,,,Jeremy Vogt
4379,104381,R,1984,POL,,,Bojan Szumanski
4380,104382,L,1984,GER,,,Markus Bayer
4381,104383,R,1984,POR,,Q24702884,Diogo Rocha
4382,104384,R,1984,ESP,183.0,Q7121759,Pablo Santos
4383,104385,R,1984,GER,,,Lars Poerschke
4384,104386,R,1984,SRB,180.0,Q210012,Janko Tipsarevic
4385,104387,R,1984,ITA,,,Massimo Bosa
4386,104388,U,1984,GBR,,Q22097761,Morgan Phillips
4387,104389,R,1984,ISR,,,Ishay Hadash
4388,104390,R,1984,FRA,,,Jonathan Hilaire
4389,104391,U,1984,FRA,,,Damien Lacombe
4390,104392,R,1984,BRA,188.0,Q922130,Franco Ferreiro
4391,104393,L,1984,FRA,,Q5612768,Gregoire Burquier
4392,104394,R,1984,FRA,,,Marc Auradou
4393,104395,R,1984,URU,174.0,Q934069,Marcel Felder
4394,104396,L,1984,USA,,,Matthew Roberts
4395,104397,R,1984,FRA,178.0,Q1808140,Laurent Recouderc
4396,104398,R,1984,GER,188.0,Q71162,Andre Begemann
4397,104399,U,1984,CRO,,,Mislav Hizak
4398,104400,R,1984,GER,,,Daniel Schubert
4399,104401,R,1984,IND,,,Jaco Mathew
4400,104402,R,1984,MON,,Q2980653,Clement Morel
4401,104403,U,1984,POL,,,Przemyslaw Lesniewski
4402,104404,R,1984,GBR,,,Rob Searle
4403,104405,U,1984,USA,,,Nicholas Edlefsen
4404,104406,U,1984,GBR,,,Naim Lalji
4405,104407,U,1984,ESP,,Q7454369,Sergio Perez Perez
4406,104408,L,1984,ROU,,,Teodor Bolanu
4407,104409,U,1984,GER,,,Florian Nufer
4408,104410,U,1984,ROU,,Q12720674,Andrei Mlendea
4409,104411,U,1984,SUI,,,Amar Zubcevic
4410,104412,U,1984,NZL,,,Matt Simpson
4411,104413,U,1984,NZL,,,Matthew Simpson
4412,104414,U,1984,AUS,,,Morgan Wilson
4413,104415,R,1984,GBR,188.0,Q261064,Colin Fleming
4414,104416,R,1984,POR,,Q24258734,Tiago Godinho
4415,104417,R,1984,SWE,193.0,Q192801,Robin Soderling
4416,104418,R,1984,GBR,,,Matthew Smith
4417,104419,R,1984,SUI,,,Mohammed Fetov
4418,104420,U,1984,POR,,,Francisco Neves
4419,104421,R,1984,URU,,Q39872472,Martin Vilarrubi
4420,104422,R,1984,KOR,,,Hyung Kwon Kim
4421,104423,R,1984,JPN,,Q17209123,Koki Matsunaga
4422,104424,R,1984,JPN,178.0,Q373544,Go Soeda
4423,104425,R,1984,POR,,,Goncalo Pereira
4424,104426,U,1984,TPE,,,Tzu Yang Lin
4425,104427,U,1984,USA,,,Jerry Makowski
4426,104428,R,1984,BUL,,Q12290610,Petar Trendafilov
4427,104429,U,1984,USA,,,Kean Feeder
4428,104430,R,1984,GBR,,,Alex Miotto
