,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
733,Victoria Azarenka,1.6842105263157894,42.71052631578947,3.6842105263157894,28.789473684210527,6.0,6.0,42,2010
734,Francesca Schiavone,1.5142857142857142,35.885714285714286,2.742857142857143,24.82857142857143,5.6571428571428575,6.0,41,2010
735,Agnieszka Radwanska,1.6451612903225807,37.83870967741935,0.9354838709677419,25.548387096774192,4.838709677419355,8.0,34,2010
736,Na Li,2.3225806451612905,44.25806451612903,2.3225806451612905,29.612903225806452,5.161290322580645,10.0,36,2010
737,Flavia Pennetta,3.1627906976744184,31.069767441860463,2.0930232558139537,22.6046511627907,4.023255813953488,10.0,51,2010
738,Marion Bartoli,3.838709677419355,34.225806451612904,4.129032258064516,25.580645161290324,4.451612903225806,11.0,36,2010
739,Yanina Wickmayer,3.064516129032258,47.29032258064516,3.225806451612903,32.45161290322581,6.129032258064516,12.0,35,2010
740,Shahar Peer,1.8181818181818181,44.13636363636363,2.727272727272727,29.954545454545453,5.409090909090909,13.0,49,2010
741,Maria Sharapova,4.1,38.733333333333334,4.633333333333334,28.633333333333333,5.1,13.0,33,2010
742,Nadia Petrova,5.8,41.333333333333336,2.6,30.933333333333334,6.6,13.0,32,2010
743,Aravane Rezai,3.6451612903225805,43.74193548387097,4.870967741935484,30.35483870967742,6.258064516129032,15.0,36,2010
744,Justine Henin,3.55,38.9,4.3,28.25,6.15,16.0,21,2010
745,Virginie Razzano,1.5,40.666666666666664,4.5,26.666666666666668,7.5,19.0,6,2010
746,Anastasia Pavlyuchenkova,2.8529411764705883,43.85294117647059,5.0,29.11764705882353,7.352941176470588,20.0,39,2010
747,Ana Ivanovic,4.0,35.5,4.033333333333333,26.766666666666666,4.066666666666666,21.0,33,2010
748,Jie Zheng,0.5714285714285714,53.095238095238095,2.9047619047619047,32.904761904761905,8.952380952380953,21.0,23,2010
749,Maria Jose Martinez Sanchez,4.318181818181818,37.5,2.272727272727273,27.0,6.090909090909091,23.0,25,2010
750,Elena Vesnina,2.619047619047619,37.142857142857146,3.6666666666666665,25.666666666666668,5.142857142857143,23.0,22,2010
751,Daniela Hantuchova,3.6296296296296298,44.44444444444444,2.1153846153846154,29.85185185185185,5.925925925925926,23.0,35,2010
752,Kaia Kanepi,3.8333333333333335,36.0,4.166666666666667,26.541666666666668,4.958333333333333,23.0,30,2010
753,Lucie Safarova,4.2592592592592595,49.370370370370374,3.2222222222222223,34.2962962962963,6.666666666666667,24.0,27,2010
754,Dominika Cibulkova,0.9629629629629629,46.925925925925924,3.7777777777777777,30.666666666666668,7.185185185185185,24.0,32,2010
755,Maria Kirilenko,1.8235294117647058,42.705882352941174,2.4411764705882355,28.38235294117647,5.617647058823529,24.0,37,2010
756,Sabine Lisicki,3.25,22.25,3.5,17.75,3.5,24.0,4,2010
757,Alona Bondarenko,0.625,51.541666666666664,2.375,32.083333333333336,7.583333333333333,25.0,25,2010
758,Anabel Medina Garrigues,1.2941176470588236,38.8235294117647,1.1176470588235294,26.058823529411764,5.823529411764706,26.0,19,2010
759,Alisa Kleybanova,3.6785714285714284,42.75,3.5357142857142856,29.357142857142858,7.357142857142857,26.0,33,2010
760,Alexandra Dulgheru,1.4516129032258065,48.935483870967744,1.967741935483871,30.419354838709676,6.419354838709677,27.0,35,2010
761,Yaroslava Shvedova,4.4,44.65,4.25,30.7,6.4,29.0,24,2010
762,Petra Kvitova,3.0,43.411764705882355,4.352941176470588,30.705882352941178,5.9411764705882355,29.0,18,2010
763,Agnes Szavay,2.0344827586206895,48.689655172413794,2.8275862068965516,32.172413793103445,6.793103448275862,30.0,30,2010
764,Melanie Oudin,1.0625,40.875,1.625,27.1875,5.6875,31.0,21,2010
765,Kateryna Bondarenko,3.6666666666666665,36.333333333333336,4.0,27.666666666666668,4.666666666666667,31.0,7,2010
766,Andrea Petkovic,4.724137931034483,48.37931034482759,2.8275862068965516,33.03448275862069,6.9655172413793105,32.0,35,2010
767,Tsvetana Pironkova,3.6363636363636362,36.90909090909091,1.8181818181818181,26.363636363636363,5.545454545454546,32.0,13,2010
768,Carla Suarez Navarro,0.47368421052631576,53.94736842105263,2.6315789473684212,33.63157894736842,8.263157894736842,33.0,23,2010
769,Sara Errani,0.3548387096774194,52.58064516129032,1.3870967741935485,32.38709677419355,8.03225806451613,33.0,37,2010
770,Aleksandra Wozniak,1.7,44.3,2.8,29.1,6.6,34.0,16,2010
771,Gisela Dulko,2.6315789473684212,38.05263157894737,3.4210526315789473,25.31578947368421,6.894736842105263,35.0,21,2010
772,Sorana Cirstea,3.6923076923076925,42.23076923076923,3.5384615384615383,29.153846153846153,8.23076923076923,36.0,13,2010
773,Melinda Czink,3.6666666666666665,54.666666666666664,7.0,35.666666666666664,9.0,37.0,3,2010
774,Olga Govortsova,1.5555555555555556,39.55555555555556,4.444444444444445,26.444444444444443,6.333333333333333,38.0,15,2010
775,Klara Koukalova,,,,,,38.0,20,2010
776,Timea Bacsinszky,2.6666666666666665,39.77777777777778,3.4444444444444446,26.22222222222222,8.333333333333334,39.0,19,2010
777,Vera Dushevina,3.1052631578947367,40.36842105263158,2.6842105263157894,27.526315789473685,6.7894736842105265,40.0,19,2010
778,Julia Goerges,4.821428571428571,43.67857142857143,3.1785714285714284,30.678571428571427,6.285714285714286,41.0,29,2010
779,Jarmila Gajdosova,,,,,,42.0,14,2010
780,Patty Schnyder,2.92,49.84,2.2,31.84,7.68,43.0,28,2010
781,Shuai Peng,1.4615384615384615,47.38461538461539,1.6923076923076923,30.46153846153846,6.0,44.0,16,2010
782,Magdalena Rybarikova,5.333333333333333,42.083333333333336,1.9166666666666667,30.25,6.0,44.0,12,2010
783,Iveta Benesova,,,,,,45.0,18,2010
784,Polona Hercog,2.347826086956522,38.65217391304348,2.5217391304347827,26.565217391304348,4.565217391304348,45.0,29,2010
785,Roberta Vinci,2.5,45.5,1.5384615384615385,29.615384615384617,7.653846153846154,45.0,28,2010
786,Alize Cornet,2.357142857142857,38.142857142857146,3.2857142857142856,27.428571428571427,5.142857142857143,47.0,17,2010
787,Sybille Bammer,1.6923076923076923,54.61538461538461,3.923076923076923,35.53846153846154,9.153846153846153,47.0,18,2010
788,Arantxa Parra Santonja,5.214285714285714,41.142857142857146,3.2857142857142856,28.642857142857142,7.714285714285714,47.0,17,2010
789,Sofia Arvidsson,2.125,39.0,1.25,28.0,6.0,48.0,10,2010
790,Kate Makarova,3.25,40.583333333333336,1.1666666666666667,27.5,6.083333333333333,49.0,13,2010
791,Elena Baltacha,3.642857142857143,44.857142857142854,3.142857142857143,30.928571428571427,7.142857142857143,50.0,16,2010
792,Kimiko Date Krumm,1.2777777777777777,53.611111111111114,3.0555555555555554,32.833333333333336,9.333333333333334,51.0,24,2010
793,Angelique Kerber,2.0,43.61904761904762,2.4761904761904763,29.61904761904762,6.142857142857143,52.0,21,2010
794,Barbora Strycova,2.2666666666666666,46.06666666666667,1.8,30.133333333333333,6.733333333333333,52.0,16,2010
795,Tathiana Garbin,3.75,58.0,2.75,37.0,9.125,54.0,9,2010
796,Anastasija Sevastova,2.0526315789473686,45.8421052631579,2.9473684210526314,29.57894736842105,8.263157894736842,55.0,24,2010
797,Sania Mirza,2.0,37.5,3.0,26.0,5.5,57.0,5,2010
798,Jelena Dokic,11.0,29.0,7.0,23.0,10.0,58.0,1,2010
799,Kirsten Flipkens,4.333333333333333,37.06666666666667,2.2666666666666666,27.0,4.733333333333333,59.0,16,2010
800,Akgul Amanmuradova,5.625,47.125,1.0,33.25,5.625,60.0,11,2010
801,Anna Lena Groenefeld,3.5,36.0,6.0,28.5,6.0,60.0,6,2010
802,Anastasia Rodionova,2.7142857142857144,47.0,3.142857142857143,30.428571428571427,6.285714285714286,62.0,18,2010
803,Lucie Hradecka,4.5,23.5,9.5,18.5,4.5,64.0,3,2010
804,Johanna Larsson,3.4285714285714284,36.42857142857143,2.7142857142857144,26.857142857142858,4.571428571428571,66.0,8,2010
805,Regina Kulikova,2.1666666666666665,47.166666666666664,2.3333333333333335,30.5,7.333333333333333,67.0,6,2010
806,Stefanie Voegele,4.4,49.4,3.2,32.0,8.4,68.0,5,2010
807,Anna Chakvetadze,1.2222222222222223,42.333333333333336,5.222222222222222,28.11111111111111,7.555555555555555,68.0,9,2010
808,Vania King,0.46153846153846156,45.15384615384615,2.076923076923077,30.153846153846153,7.3076923076923075,69.0,14,2010
809,Kristina Barrois,3.5,42.0,2.4,29.8,5.4,69.0,11,2010
810,Bethanie Mattek Sands,2.0,39.333333333333336,1.5,26.666666666666668,5.333333333333333,71.0,6,2010
811,Alberta Brianti,0.6666666666666666,51.666666666666664,2.888888888888889,32.55555555555556,7.777777777777778,72.0,9,2010
812,Raluca Olaru,3.0,26.0,3.0,18.0,1.0,72.0,2,2010
813,Tamarine Tanasugarn,1.3076923076923077,52.23076923076923,3.076923076923077,32.07692307692308,7.153846153846154,72.0,16,2010
814,Petra Martic,4.8,63.0,4.8,45.4,6.8,74.0,7,2010
815,Renata Voracova,0.3333333333333333,45.666666666666664,2.3333333333333335,28.666666666666668,6.666666666666667,74.0,3,2010
816,Julie Coin,6.0,46.0,5.666666666666667,32.0,8.333333333333334,75.0,3,2010
817,Yung Jan Chan,1.75,40.0,1.75,27.0,6.0,77.0,6,2010
818,Alla Kudryavtseva,3.357142857142857,39.42857142857143,2.0714285714285716,28.071428571428573,5.142857142857143,78.0,14,2010
819,Tatjana Maria,,,,,,79.0,6,2010
820,Ayumi Morita,1.5,50.25,1.5,32.5,7.25,80.0,7,2010
821,Monica Niculescu,0.5,72.0,0.5,43.5,12.0,81.0,3,2010
822,Jill Craybas,0.0,44.5,2.0,29.5,5.5,83.0,2,2010
823,Kai Chen Chang,1.5,37.333333333333336,6.833333333333333,24.333333333333332,9.166666666666666,84.0,10,2010
824,Katie Obrien,,,,,,84.0,2,2010
825,Sandra Zahlavova,1.1666666666666667,44.666666666666664,2.8333333333333335,30.0,6.833333333333333,86.0,6,2010
826,Karolina Sprem,5.166666666666667,35.333333333333336,3.8333333333333335,26.666666666666668,7.166666666666667,87.0,6,2010
827,Yvonne Meusburger,0.5714285714285714,60.142857142857146,2.5714285714285716,35.857142857142854,10.0,88.0,8,2010
828,Edina Gallovits Hall,2.25,66.0,3.75,43.75,12.25,90.0,4,2010
829,Romina Oprandi,0.3333333333333333,31.333333333333332,1.6666666666666667,21.0,3.3333333333333335,90.0,3,2010
830,Bojana Jovanovski,3.0,69.66666666666667,3.3333333333333335,43.333333333333336,8.333333333333334,93.0,3,2010
831,Chanelle Scheepers,2.0,27.0,5.0,17.0,4.0,93.0,1,2010
832,Pauline Parmentier,,,,,,95.0,1,2010
833,Simona Halep,0.0,29.0,2.0,21.0,4.0,96.0,1,2010
834,Alicia Molik,14.0,40.0,4.0,30.0,4.0,97.0,2,2010
835,Ksenia Pervak,0.0,46.75,2.5,29.75,7.5,99.0,4,2010
836,Rossana De Los Rios,0.0,37.0,5.0,26.0,6.0,99.0,3,2010
837,Varvara Lepchenko,6.0,45.0,1.0,37.0,0.0,99.0,1,2010
838,Caroline Wozniacki,1.5517241379310345,43.87931034482759,1.3103448275862069,29.189655172413794,5.379310344827586,1.0,66,2011
839,Kim Clijsters,2.1,45.75,4.65,31.05,7.55,2.0,23,2011
840,Petra Kvitova,3.977777777777778,42.06666666666667,3.1555555555555554,29.955555555555556,4.911111111111111,2.0,56,2011
841,Maria Sharapova,2.923076923076923,44.256410256410255,6.282051282051282,30.05128205128205,6.589743589743589,2.0,43,2011
842,Vera Zvonareva,3.106382978723404,40.91489361702128,3.851063829787234,29.25531914893617,5.723404255319149,2.0,56,2011
843,Victoria Azarenka,1.32,41.32,3.1,28.02,5.18,3.0,60,2011
844,Francesca Schiavone,2.433333333333333,42.266666666666666,3.8,29.166666666666668,6.566666666666666,4.0,35,2011
845,Samantha Stosur,3.425,42.7,1.95,31.45,4.775,4.0,46,2011
846,Na Li,2.2222222222222223,50.370370370370374,2.769230769230769,33.55555555555556,6.62962962962963,4.0,33,2011
847,Venus Williams,7.142857142857143,47.714285714285715,2.7142857142857144,34.57142857142857,4.857142857142857,5.0,8,2011
848,Jelena Jankovic,2.9375,37.0,3.71875,26.34375,4.84375,6.0,39,2011
849,Agnieszka Radwanska,2.3095238095238093,43.095238095238095,1.048780487804878,28.071428571428573,6.428571428571429,8.0,49,2011
850,Marion Bartoli,3.75,34.23076923076923,3.7884615384615383,24.865384615384617,4.730769230769231,9.0,60,2011
851,Andrea Petkovic,2.1951219512195124,48.58536585365854,2.025,31.390243902439025,6.878048780487805,10.0,54,2011
852,Shahar Peer,1.4285714285714286,47.04761904761905,2.9047619047619047,31.333333333333332,6.619047619047619,11.0,26,2011
853,Svetlana Kuznetsova,2.466666666666667,44.06666666666667,2.7333333333333334,29.833333333333332,6.133333333333334,12.0,34,2011
854,Justine Henin,5.5,35.0,3.5,25.0,6.0,13.0,2,2011
855,Anastasia Pavlyuchenkova,3.4166666666666665,45.02777777777778,5.555555555555555,31.055555555555557,7.222222222222222,13.0,40,2011
856,Shuai Peng,2.4347826086956523,48.17391304347826,1.5333333333333334,33.21739130434783,5.956521739130435,14.0,48,2011
857,Dominika Cibulkova,1.25,40.833333333333336,3.5555555555555554,27.86111111111111,7.166666666666667,15.0,43,2011
858,Nadia Petrova,4.681818181818182,36.54545454545455,2.6363636363636362,26.136363636363637,4.863636363636363,15.0,25,2011
859,Flavia Pennetta,3.896551724137931,39.62068965517241,3.206896551724138,27.448275862068964,6.9655172413793105,15.0,33,2011
860,Kaia Kanepi,4.888888888888889,42.611111111111114,3.8333333333333335,30.166666666666668,7.222222222222222,16.0,20,2011
861,Julia Goerges,4.388888888888889,37.94444444444444,2.4444444444444446,27.666666666666668,5.333333333333333,16.0,38,2011
862,Ana Ivanovic,4.0,30.192307692307693,4.076923076923077,22.307692307692307,4.615384615384615,16.0,33,2011
863,Sabine Lisicki,6.48,33.28,3.24,26.12,4.24,17.0,27,2011
864,Yanina Wickmayer,2.9615384615384617,52.11538461538461,3.4615384615384617,35.38461538461539,7.3076923076923075,19.0,31,2011
865,Roberta Vinci,2.0,41.57142857142857,2.057142857142857,28.085714285714285,6.828571428571428,19.0,37,2011
866,Maria Kirilenko,1.7142857142857142,45.857142857142854,2.3214285714285716,30.464285714285715,5.857142857142857,19.0,29,2011
867,Aravane Rezai,4.0,49.0,6.4,32.8,9.6,19.0,6,2011
868,Daniela Hantuchova,3.425,44.65,2.375,30.575,6.475,21.0,41,2011
869,Alisa Kleybanova,3.3076923076923075,35.30769230769231,2.8461538461538463,25.076923076923077,6.0,22.0,14,2011
870,Serena Williams,8.176470588235293,35.294117647058826,2.4705882352941178,28.11764705882353,3.1176470588235294,25.0,17,2011
871,Jarmila Gajdosova,,,,,,26.0,31,2011
872,Lucie Safarova,4.310344827586207,46.86206896551724,4.275862068965517,33.758620689655174,6.448275862068965,26.0,35,2011
873,Alexandra Dulgheru,1.3076923076923077,52.76923076923077,3.5384615384615383,33.30769230769231,8.615384615384615,27.0,16,2011
874,Anabel Medina Garrigues,0.7142857142857143,36.642857142857146,0.6428571428571429,23.678571428571427,4.714285714285714,28.0,35,2011
875,Maria Jose Martinez Sanchez,2.5,38.9,2.95,27.25,6.75,28.0,27,2011
876,Kate Makarova,3.0714285714285716,47.214285714285715,2.2857142857142856,32.857142857142854,6.642857142857143,29.0,15,2011
877,Angelique Kerber,1.5714285714285714,42.785714285714285,2.7142857142857144,28.357142857142858,7.5,31.0,14,2011
878,Bethanie Mattek Sands,1.8333333333333333,39.55555555555556,2.2777777777777777,25.666666666666668,6.0,31.0,18,2011
879,Petra Cetkovska,2.2666666666666666,50.93333333333333,6.066666666666666,33.333333333333336,7.666666666666667,32.0,15,2011
880,Tsvetana Pironkova,2.076923076923077,32.61538461538461,1.5384615384615385,23.923076923076923,4.615384615384615,32.0,13,2011
881,Klara Koukalova,,,,,,33.0,29,2011
882,Elena Vesnina,2.588235294117647,47.05882352941177,3.5294117647058822,31.176470588235293,7.235294117647059,33.0,19,2011
883,Monica Niculescu,0.9411764705882353,50.23529411764706,1.4705882352941178,30.58823529411765,7.235294117647059,34.0,24,2011
884,Sara Errani,0.35714285714285715,47.07142857142857,1.4642857142857142,29.75,5.857142857142857,34.0,30,2011
885,Polona Hercog,2.875,50.208333333333336,2.75,33.125,7.375,35.0,30,2011
886,Anastasija Sevastova,2.4444444444444446,43.666666666666664,2.111111111111111,29.444444444444443,6.0,36.0,10,2011
887,Tamira Paszek,2.8333333333333335,49.72222222222222,4.388888888888889,31.22222222222222,8.666666666666666,36.0,19,2011
888,Chanelle Scheepers,1.3571428571428572,51.0,4.857142857142857,33.42857142857143,9.285714285714286,37.0,17,2011
889,Irina Camelia Begu,3.272727272727273,39.0,3.3636363636363638,26.181818181818183,6.0,38.0,11,2011
890,Ksenia Pervak,0.8571428571428571,47.095238095238095,3.5238095238095237,30.714285714285715,6.285714285714286,38.0,23,2011
891,Patty Schnyder,3.3333333333333335,52.0,4.0,35.666666666666664,7.666666666666667,40.0,6,2011
892,Rebecca Marino,8.0,39.666666666666664,3.4166666666666665,28.166666666666668,6.083333333333333,41.0,15,2011
893,Yaroslava Shvedova,1.6666666666666667,53.666666666666664,6.333333333333333,33.0,8.666666666666666,42.0,3,2011
894,Ayumi Morita,0.9473684210526315,50.10526315789474,1.0,31.57894736842105,7.684210526315789,42.0,25,2011
895,Agnes Szavay,1.25,45.5,2.25,29.25,6.75,44.0,4,2011
896,Lucie Hradecka,6.75,36.166666666666664,3.5,27.25,6.25,45.0,13,2011
897,Lourdes Dominguez Lino,,,,,,45.0,17,2011
898,Iveta Benesova,,,,,,45.0,16,2011
899,Timea Bacsinszky,2.0,62.0,4.0,36.0,14.0,45.0,8,2011
900,Jie Zheng,0.4666666666666667,57.2,2.533333333333333,35.2,8.866666666666667,45.0,18,2011
901,Barbora Strycova,2.1739130434782608,48.34782608695652,1.391304347826087,29.304347826086957,7.956521739130435,46.0,24,2011
902,Johanna Larsson,1.8125,48.8125,3.125,30.875,8.3125,46.0,20,2011
903,Gisela Dulko,2.357142857142857,34.5,4.357142857142857,23.785714285714285,7.0,47.0,17,2011
904,Greta Arn,3.2666666666666666,48.0,3.8666666666666667,31.866666666666667,8.066666666666666,48.0,18,2011
905,Anna Chakvetadze,3.0,36.333333333333336,4.0,24.666666666666668,5.666666666666667,49.0,3,2011
906,Christina Mchale,3.125,44.625,2.5,30.5625,6.5,49.0,17,2011
907,Bojana Jovanovski,1.5,43.42857142857143,2.642857142857143,27.928571428571427,6.428571428571429,51.0,16,2011
908,Simona Halep,1.8,39.8,3.466666666666667,26.8,5.6,53.0,16,2011
909,Sofia Arvidsson,2.0,51.4,1.3333333333333333,32.53333333333333,8.266666666666667,53.0,17,2011
910,Kimiko Date Krumm,1.1666666666666667,40.166666666666664,2.6666666666666665,26.666666666666668,6.166666666666667,54.0,7,2011
911,Petra Martic,5.25,42.25,7.625,30.5,6.25,55.0,8,2011
912,Elena Baltacha,2.0714285714285716,38.785714285714285,1.8571428571428572,26.785714285714285,5.5,55.0,15,2011
913,Alberta Brianti,1.3888888888888888,48.05555555555556,3.8333333333333335,31.444444444444443,8.944444444444445,55.0,20,2011
914,Vera Dushevina,2.5,46.583333333333336,3.3333333333333335,31.25,7.083333333333333,56.0,12,2011
915,Carla Suarez Navarro,1.0,43.3,3.3,27.8,6.3,57.0,14,2011
916,Jelena Dokic,5.0,40.18181818181818,6.090909090909091,29.90909090909091,5.2727272727272725,59.0,11,2011
917,Melanie Oudin,0.6,50.4,4.2,31.6,11.0,61.0,7,2011
918,Alla Kudryavtseva,4.153846153846154,44.0,4.0,30.0,8.846153846153847,61.0,15,2011
919,Pauline Parmentier,3.3333333333333335,35.666666666666664,4.0,24.666666666666668,5.666666666666667,62.0,3,2011
920,Alize Cornet,3.111111111111111,40.888888888888886,4.333333333333333,26.333333333333332,8.0,67.0,11,2011
921,Mathilde Johansson,1.6,38.9,5.7,25.5,5.8,67.0,10,2011
922,Kateryna Bondarenko,1.9,40.9,3.1,28.0,4.7,68.0,10,2011
923,Magdalena Rybarikova,4.875,39.25,2.75,29.625,6.875,69.0,9,2011
924,Arantxa Parra Santonja,5.2,30.6,2.2,22.4,8.2,70.0,6,2011
925,Kristina Barrois,2.8,37.8,2.6,27.1,4.9,71.0,11,2011
926,Akgul Amanmuradova,3.6666666666666665,41.666666666666664,1.6666666666666667,26.0,5.0,72.0,3,2011
927,Sania Mirza,0.8,43.4,5.4,30.4,8.8,72.0,5,2011
928,Olga Govortsova,1.3333333333333333,41.0,5.666666666666667,25.666666666666668,4.666666666666667,73.0,7,2011
929,Virginie Razzano,3.3333333333333335,52.0,5.166666666666667,37.0,5.333333333333333,73.0,7,2011
930,Dinara Safina,2.142857142857143,45.857142857142854,5.285714285714286,28.285714285714285,7.428571428571429,74.0,7,2011
931,Irina Falconi,2.5,46.0,2.5,30.5,8.0,74.0,3,2011
932,Anastasia Rodionova,2.5,53.75,1.5,34.5,4.75,74.0,4,2011
933,Laura Pous Tio,0.46153846153846156,50.84615384615385,1.9230769230769231,31.307692307692307,8.461538461538462,75.0,13,2011
934,Evgeniya Rodina,2.2,38.2,3.8,25.0,7.2,76.0,6,2011
935,Shuai Zhang,1.125,56.5,2.75,34.75,9.625,76.0,8,2011
936,Varvara Lepchenko,2.5,54.25,3.5,34.0,8.75,77.0,4,2011
937,Sorana Cirstea,2.5,37.375,2.25,26.5,6.75,78.0,13,2011
938,Sybille Bammer,,,,,,79.0,2,2011
939,Renata Voracova,3.0,54.0,3.5,33.5,10.0,81.0,3,2011
940,Romina Oprandi,2.2,47.0,2.6,32.0,6.4,82.0,5,2011
941,Galina Voskoboeva,2.0,30.333333333333332,4.666666666666667,23.666666666666668,7.666666666666667,82.0,4,2011
942,Arantxa Rus,3.0,27.0,2.0,20.0,3.0,82.0,1,2011
943,Vania King,0.8571428571428571,45.714285714285715,2.7142857142857144,28.857142857142858,8.0,83.0,7,2011
944,Tamarine Tanasugarn,1.0,38.0,4.333333333333333,26.333333333333332,4.666666666666667,84.0,3,2011
945,Anastasia Yakimova,0.75,45.5,3.25,28.5,7.5,84.0,5,2011
946,Eleni Daniilidou,0.75,47.75,6.0,29.5,9.75,84.0,4,2011
947,Marina Erakovic,5.4,45.6,3.0,30.6,9.4,85.0,5,2011
948,Zuzana Ondraskova,1.0,29.0,1.0,18.0,1.0,87.0,1,2011
949,Nuria Llagostera Vives,3.0,48.0,12.0,31.0,10.0,88.0,1,2011
950,Anne Keothavong,2.0,31.5,4.25,22.25,6.5,90.0,5,2011
951,Vesna Dolonc,,,,,,91.0,1,2011
952,Coco Vandeweghe,3.6666666666666665,42.666666666666664,5.0,28.333333333333332,14.333333333333334,92.0,3,2011
953,Heather Watson,3.5,47.5,1.0,31.0,8.0,93.0,2,2011
954,Anna Tatishvili,1.0,48.5,3.5,33.5,2.5,93.0,2,2011
955,Mirjana Lucic,,,,,,94.0,5,2011
956,Sandra Zahlavova,2.0,36.0,0.5,24.0,5.5,96.0,2,2011
957,Jill Craybas,3.0,40.0,3.0,24.0,9.0,97.0,1,2011
958,Patricia Mayr Achleitner,,,,,,98.0,1,2011
959,Andrea Hlavackova,1.0,27.0,2.0,21.0,1.0,99.0,2,2011
960,Mona Barthel,2.0,48.0,4.0,32.0,11.0,99.0,1,2011
961,Caroline Wozniacki,2.1136363636363638,46.56818181818182,1.5909090909090908,30.522727272727273,6.431818181818182,1.0,50,2012
962,Maria Sharapova,3.509433962264151,43.18867924528302,4.811320754716981,30.07547169811321,6.169811320754717,1.0,61,2012
963,Victoria Azarenka,1.8524590163934427,42.40983606557377,4.245901639344262,29.131147540983605,5.524590163934426,1.0,69,2012
964,Agnieszka Radwanska,2.6666666666666665,43.03703703703704,1.0,29.425925925925927,6.185185185185185,2.0,63,2012
965,Petra Kvitova,3.9,39.6,3.25,28.6,4.975,2.0,46,2012
966,Serena Williams,8.647058823529411,31.784313725490197,1.96,25.098039215686274,2.9215686274509802,3.0,58,2012
967,Na Li,2.4864864864864864,43.7027027027027,2.864864864864865,29.675675675675677,5.405405405405405,5.0,46,2012
968,Samantha Stosur,3.918918918918919,43.75675675675676,2.891891891891892,31.16216216216216,5.864864864864865,5.0,44,2012
969,Angelique Kerber,1.9272727272727272,45.981818181818184,2.5090909090909093,30.8,6.418181818181818,6.0,62,2012
970,Marion Bartoli,3.282051282051282,38.07692307692308,6.461538461538462,27.23076923076923,6.205128205128205,7.0,41,2012
971,Sara Errani,0.3125,47.0625,0.8936170212765957,29.166666666666668,5.854166666666667,7.0,55,2012
972,Vera Zvonareva,2.4545454545454546,48.72727272727273,4.0,34.27272727272727,5.818181818181818,7.0,11,2012
973,Andrea Petkovic,0.6,62.0,1.8,38.2,8.2,10.0,5,2012
974,Francesca Schiavone,2.5,37.27777777777778,5.055555555555555,25.27777777777778,7.388888888888889,11.0,22,2012
975,Maria Kirilenko,2.5,41.857142857142854,2.3703703703703702,29.642857142857142,4.392857142857143,12.0,33,2012
976,Ana Ivanovic,3.5806451612903225,35.903225806451616,3.2903225806451615,26.161290322580644,5.451612903225806,12.0,37,2012
977,Kim Clijsters,2.5294117647058822,41.8235294117647,3.3529411764705883,30.705882352941178,5.117647058823529,13.0,20,2012
978,Nadia Petrova,7.2,36.7,3.1666666666666665,27.9,4.633333333333334,13.0,39,2012
979,Jelena Jankovic,2.923076923076923,39.53846153846154,3.423076923076923,27.23076923076923,6.538461538461538,13.0,34,2012
980,Dominika Cibulkova,1.6666666666666667,34.733333333333334,3.433333333333333,23.633333333333333,6.066666666666666,13.0,37,2012
981,Sabine Lisicki,5.4375,46.4375,5.4375,32.625,7.9375,13.0,17,2012
982,Julia Goerges,4.771428571428571,41.08571428571429,2.6,29.542857142857144,5.771428571428571,15.0,36,2012
983,Kaia Kanepi,4.2,37.52,4.4,27.08,5.36,15.0,25,2012
984,Roberta Vinci,3.6341463414634148,36.707317073170735,2.073170731707317,25.609756097560975,5.951219512195122,15.0,44,2012
985,Shuai Peng,3.2857142857142856,47.19047619047619,1.8095238095238095,32.80952380952381,4.857142857142857,16.0,23,2012
986,Anastasia Pavlyuchenkova,3.0526315789473686,43.73684210526316,5.2631578947368425,30.36842105263158,6.2631578947368425,16.0,21,2012
987,Lucie Safarova,3.75,40.625,3.2916666666666665,29.958333333333332,5.208333333333333,17.0,30,2012
988,Flavia Pennetta,2.789473684210526,34.78947368421053,2.8947368421052633,23.210526315789473,6.0,17.0,21,2012
989,Svetlana Kuznetsova,4.0,36.666666666666664,1.5,24.083333333333332,5.416666666666667,18.0,16,2012
990,Varvara Lepchenko,3.6363636363636362,53.0,2.8181818181818183,35.22727272727273,8.454545454545455,19.0,23,2012
991,Daniela Hantuchova,3.1363636363636362,47.5,3.409090909090909,31.363636363636363,7.2727272727272725,19.0,27,2012
992,Kate Makarova,2.3461538461538463,38.42307692307692,1.5,26.346153846153847,5.115384615384615,20.0,26,2012
993,Jie Zheng,0.6818181818181818,44.36363636363637,2.3636363636363638,29.09090909090909,5.181818181818182,22.0,26,2012
994,Petra Cetkovska,2.125,45.375,4.1875,30.8125,6.875,25.0,17,2012
995,Anabel Medina Garrigues,1.1428571428571428,41.57142857142857,0.7142857142857143,27.38095238095238,6.142857142857143,26.0,23,2012
996,Christina Mchale,2.85,53.05,1.7,35.05,8.35,26.0,25,2012
997,Sorana Cirstea,3.5,39.73076923076923,3.076923076923077,27.346153846153847,7.038461538461538,26.0,30,2012
998,Yanina Wickmayer,2.1481481481481484,43.96296296296296,3.259259259259259,29.296296296296298,5.62962962962963,26.0,31,2012
999,Tamira Paszek,2.5555555555555554,46.05555555555556,3.0,28.5,8.666666666666666,27.0,18,2012
