,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
1160,Silvia Soler Espinosa,0.7272727272727273,41.36363636363637,3.090909090909091,27.545454545454547,7.2727272727272725,64.0,14,2013,0.8947368421052632,34.73684210526316,3.6315789473684212,19.57894736842105,9.210526315789474,64.0,20.0,0.4117647058823529
1161,Maria Teresa Torro Flor,0.5454545454545454,42.09090909090909,3.272727272727273,27.818181818181817,5.363636363636363,64.0,14,2013,0.6,47.6,4.8,25.5,12.0,64.0,15.0,0.4827586206896552
1162,Pauline Parmentier,2.0,32.0,2.0,23.0,0.0,65.0,1,2013,1.375,37.375,5.875,20.875,8.125,65.0,11.0,0.08333333333333333
1163,Marina Erakovic,4.6875,37.625,4.125,28.125,4.9375,65.0,21,2013,3.6923076923076925,41.76923076923077,5.846153846153846,28.0,8.538461538461538,62.0,16.0,0.5675675675675675
1164,Karolina Pliskova,7.8,36.2,1.4,29.2,5.8,66.0,6,2013,5.0,43.25,3.5,29.083333333333332,9.416666666666666,66.0,13.0,0.3157894736842105
1165,Lauren Davis,0.75,50.5,2.75,30.875,8.625,67.0,13,2013,0.6666666666666666,42.666666666666664,2.466666666666667,22.666666666666668,11.0,65.0,17.0,0.43333333333333335
1166,Andrea Hlavackova,3.5,48.0,4.0,32.0,3.5,68.0,2,2013,2.5384615384615383,44.84615384615385,3.5384615384615383,24.692307692307693,9.846153846153847,64.0,14.0,0.125
1167,Alexandra Cadantu Ignatik,1.5384615384615385,44.15384615384615,5.846153846153846,28.846153846153847,7.230769230769231,70.0,13,2013,0.6428571428571429,40.642857142857146,4.857142857142857,20.642857142857142,10.214285714285714,67.0,15.0,0.4642857142857143
1168,Caroline Garcia,6.0,41.666666666666664,3.3333333333333335,32.666666666666664,6.0,70.0,4,2013,4.142857142857143,41.57142857142857,5.428571428571429,25.285714285714285,7.571428571428571,70.0,8.0,0.3333333333333333
1169,Paula Ormaechea,3.0,38.0,5.0,26.333333333333332,9.666666666666666,71.0,3,2013,1.25,28.0,3.75,15.25,7.0,66.0,4.0,0.42857142857142855
1170,Ksenia Pervak,0.0,46.5,5.5,31.5,8.0,73.0,5,2013,1.0,48.25,4.25,27.5,8.5,82.0,4.0,0.5555555555555556
1171,Arantxa Rus,,,,,,75.0,2,2013,0.5,41.75,11.875,22.0,10.875,70.0,10.0,0.16666666666666666
1172,Misaki Doi,1.7142857142857142,33.0,2.2857142857142856,24.857142857142858,3.5714285714285716,75.0,9,2013,1.0769230769230769,37.53846153846154,3.6923076923076925,21.076923076923077,9.0,75.0,16.0,0.36
1173,Polona Hercog,2.8,37.8,1.2,27.6,4.6,76.0,9,2013,3.1666666666666665,52.0,3.3333333333333335,30.166666666666668,8.5,76.0,8.0,0.5294117647058824
1174,Galina Voskoboeva,4.222222222222222,45.666666666666664,2.888888888888889,31.22222222222222,8.333333333333334,77.0,10,2013,2.8181818181818183,46.36363636363637,3.090909090909091,27.727272727272727,10.181818181818182,72.0,11.0,0.47619047619047616
1175,Mandy Minella,2.0,50.0,2.0,32.285714285714285,7.714285714285714,77.0,9,2013,2.0,40.083333333333336,2.5,22.333333333333332,9.0,76.0,14.0,0.391304347826087
1176,Melanie Oudin,0.5,49.5,2.5,28.0,12.5,78.0,2,2013,1.0,48.5,1.625,27.0,10.5,78.0,8.0,0.2
1177,Olga Puchkova,3.5,54.0,7.5,35.5,9.0,78.0,3,2013,0.875,28.375,5.5,16.125,7.5,76.0,10.0,0.23076923076923078
1178,Timea Babos,8.0,50.0,5.5,33.0,14.0,79.0,5,2013,4.714285714285714,37.0,3.142857142857143,22.0,8.142857142857142,67.0,9.0,0.35714285714285715
1179,Mallory Burdette,2.0,54.0,3.3333333333333335,35.666666666666664,9.0,80.0,3,2013,1.0,51.625,3.0,26.125,11.75,68.0,8.0,0.2727272727272727
1180,Mathilde Johansson,1.3333333333333333,44.0,8.666666666666666,29.0,8.666666666666666,81.0,7,2013,0.5,38.6,8.7,21.3,9.6,79.0,13.0,0.35
1181,Alison Riske Amritraj,1.2,38.4,2.8,26.6,5.6,81.0,5,2013,2.25,60.0,4.25,38.25,9.75,81.0,4.0,0.5555555555555556
1182,Anna Tatishvili,,,,,,83.0,2,2013,0.5454545454545454,42.54545454545455,3.909090909090909,21.636363636363637,10.818181818181818,51.0,12.0,0.14285714285714285
1183,Camila Giorgi,0.6666666666666666,40.0,9.0,26.0,8.666666666666666,85.0,4,2013,2.857142857142857,43.285714285714285,9.857142857142858,26.0,10.714285714285714,74.0,9.0,0.3076923076923077
1184,Kai Chen Chang,1.0,45.0,3.0,33.0,10.0,86.0,1,2013,0.5,61.0,10.0,36.5,14.0,86.0,2.0,0.3333333333333333
1185,Kurumi Nara,2.0,54.666666666666664,1.3333333333333333,35.666666666666664,7.666666666666667,87.0,3,2013,1.0,58.666666666666664,2.0,29.666666666666668,10.333333333333334,78.0,3.0,0.5
1186,Lara Arruabarrena,,,,,,87.0,5,2013,1.0,34.25,3.0,18.25,8.5,72.0,10.0,0.3333333333333333
1187,Petra Martic,8.0,68.0,7.0,46.0,12.0,89.0,3,2013,3.4285714285714284,44.142857142857146,3.857142857142857,27.857142857142858,8.142857142857142,62.0,8.0,0.2727272727272727
1188,Shahar Peer,0.0,50.0,6.0,29.0,14.0,90.0,3,2013,0.75,35.75,3.0,18.75,10.5,74.0,6.0,0.3333333333333333
1189,Vesna Dolonc,1.1666666666666667,54.5,5.0,35.333333333333336,8.666666666666666,91.0,7,2013,1.125,50.375,6.5,28.375,12.75,90.0,10.0,0.4117647058823529
1190,Virginie Razzano,,,,,,93.0,1,2013,2.0,50.0,16.0,32.0,11.0,93.0,2.0,0.3333333333333333
1191,Eleni Daniilidou,2.6666666666666665,60.333333333333336,10.0,41.666666666666664,11.333333333333334,94.0,3,2013,1.3333333333333333,41.833333333333336,7.666666666666667,23.666666666666668,9.333333333333334,94.0,6.0,0.3333333333333333
1192,Vania King,1.0,59.0,1.0,36.0,6.0,94.0,1,2013,0.5,46.5,1.5,22.5,11.5,76.0,2.0,0.3333333333333333
1193,Coco Vandeweghe,10.0,32.5,6.5,23.5,7.5,96.0,2,2013,4.666666666666667,36.333333333333336,4.0,21.833333333333332,8.666666666666666,96.0,6.0,0.25
1194,Estrella Cabeza Candela,,,,,,96.0,2,2013,,,,,,96.0,2.0,0.5
1195,Yulia Putintseva,2.0,33.5,3.5,22.0,5.0,96.0,2,2013,2.125,49.625,2.875,28.5,9.5,89.0,9.0,0.18181818181818182
1196,Barbora Strycova,7.0,49.0,6.0,34.0,10.0,96.0,1,2013,2.0,44.0,3.0,21.0,19.0,96.0,1.0,0.5
1197,Mirjana Lucic,6.0,38.0,1.0,28.0,8.0,96.0,2,2013,7.0,45.0,3.0,28.0,8.0,96.0,2.0,0.5
1198,Julia Glushko,1.0,43.0,4.0,27.0,7.0,99.0,1,2013,0.0,34.0,5.0,15.0,13.0,99.0,1.0,0.5
1199,Melinda Czink,4.5,45.0,6.0,33.0,9.5,100.0,2,2013,2.0,41.5,3.75,25.25,9.75,94.0,4.0,0.3333333333333333
1200,Serena Williams,7.68,33.5,3.26,25.68,4.02,1.0,52,2014,8.0,48.333333333333336,5.166666666666667,32.833333333333336,10.333333333333334,1.0,10.0,0.8387096774193549
1201,Simona Halep,2.6315789473684212,37.55263157894737,2.8157894736842106,26.526315789473685,4.7894736842105265,2.0,49,2014,1.9333333333333333,43.46666666666667,4.2,24.4,9.533333333333333,2.0,20.0,0.7101449275362319
1202,Maria Sharapova,3.511111111111111,43.37777777777778,5.555555555555555,30.555555555555557,6.333333333333333,2.0,50,2014,2.1818181818181817,53.54545454545455,6.818181818181818,30.818181818181817,11.909090909090908,2.0,13.0,0.7936507936507936
1203,Na Li,2.0714285714285716,46.285714285714285,3.8214285714285716,31.142857142857142,6.357142857142857,2.0,29,2014,1.1666666666666667,57.0,5.0,31.833333333333332,11.5,2.0,7.0,0.8055555555555556
1204,Victoria Azarenka,3.3076923076923075,50.53846153846154,5.538461538461538,34.69230769230769,7.076923076923077,2.0,15,2014,2.2222222222222223,50.888888888888886,6.555555555555555,30.666666666666668,10.88888888888889,2.0,9.0,0.625
1205,Agnieszka Radwanska,2.625,40.6,0.925,27.325,5.775,3.0,45,2014,1.85,47.4,1.9,25.65,10.05,3.0,22.0,0.6716417910447762
1206,Petra Kvitova,5.473684210526316,40.13157894736842,3.289473684210526,29.657894736842106,4.2894736842105265,3.0,45,2014,3.357142857142857,51.5,6.142857142857143,30.642857142857142,11.428571428571429,3.0,17.0,0.7258064516129032
1207,Eugenie Bouchard,2.5,42.421052631578945,2.473684210526316,29.13157894736842,5.894736842105263,6.0,41,2014,2.736842105263158,41.89473684210526,4.315789473684211,24.68421052631579,10.68421052631579,5.0,23.0,0.640625
1208,Jelena Jankovic,2.888888888888889,40.55555555555556,2.9444444444444446,28.444444444444443,5.305555555555555,7.0,38,2014,2.15,47.5,3.8,28.3,10.5,6.0,22.0,0.6333333333333333
1209,Sara Errani,0.12121212121212122,55.06060606060606,0.875,33.24242424242424,7.545454545454546,7.0,35,2014,0.13636363636363635,60.5,1.5909090909090908,30.863636363636363,11.818181818181818,7.0,24.0,0.5932203389830508
1210,Angelique Kerber,1.825,47.05,2.925,31.275,7.15,7.0,47,2014,1.5909090909090908,54.40909090909091,3.272727272727273,31.318181818181817,12.181818181818182,6.0,24.0,0.6619718309859155
1211,Ana Ivanovic,3.3392857142857144,40.357142857142854,2.642857142857143,28.160714285714285,6.214285714285714,7.0,60,2014,3.2,44.06666666666667,4.8,26.666666666666668,10.0,7.0,19.0,0.759493670886076
1212,Caroline Wozniacki,2.6744186046511627,47.51162790697674,2.395348837209302,32.627906976744185,6.069767441860465,7.0,49,2014,1.5,52.888888888888886,3.0,30.61111111111111,9.61111111111111,7.0,19.0,0.7205882352941176
1213,Dominika Cibulkova,0.7741935483870968,46.83870967741935,3.806451612903226,29.677419354838708,8.064516129032258,10.0,33,2014,0.75,49.75,5.1,29.35,10.85,10.0,24.0,0.5789473684210527
1214,Flavia Pennetta,4.615384615384615,35.46153846153846,2.8846153846153846,24.807692307692307,6.115384615384615,12.0,30,2014,3.7222222222222223,37.611111111111114,3.5555555555555554,22.61111111111111,9.777777777777779,12.0,20.0,0.6
1215,Sloane Stephens,2.5,49.666666666666664,2.111111111111111,32.833333333333336,6.611111111111111,13.0,21,2014,1.0,47.73684210526316,2.6842105263157894,27.736842105263158,9.0,13.0,20.0,0.5121951219512195
1216,Kate Makarova,2.9473684210526314,43.76315789473684,2.289473684210526,29.86842105263158,6.473684210526316,14.0,41,2014,1.7777777777777777,43.05555555555556,1.8333333333333333,23.72222222222222,9.61111111111111,11.0,21.0,0.6612903225806451
1217,Carla Suarez Navarro,0.6888888888888889,48.68888888888889,1.7727272727272727,31.244444444444444,7.377777777777778,14.0,52,2014,0.9090909090909091,56.04545454545455,1.7272727272727273,30.40909090909091,11.136363636363637,14.0,25.0,0.6753246753246753
1218,Roberta Vinci,3.823529411764706,33.529411764705884,2.3529411764705883,23.529411764705884,7.0,14.0,21,2014,1.75,39.166666666666664,3.2083333333333335,23.833333333333332,9.875,12.0,27.0,0.4375
1219,Lucie Safarova,4.857142857142857,47.34285714285714,3.6857142857142855,33.857142857142854,6.3428571428571425,15.0,39,2014,4.173913043478261,49.26086956521739,4.478260869565218,32.82608695652174,9.521739130434783,15.0,23.0,0.6290322580645161
1220,Sabine Lisicki,6.115384615384615,44.92307692307692,6.615384615384615,31.96153846153846,8.192307692307692,15.0,27,2014,4.111111111111111,38.611111111111114,5.222222222222222,23.27777777777778,9.277777777777779,14.0,21.0,0.5625
1221,Samantha Stosur,4.7,39.7,2.6333333333333333,28.9,4.233333333333333,16.0,34,2014,4.0476190476190474,48.19047619047619,3.142857142857143,30.571428571428573,8.523809523809524,16.0,24.0,0.5862068965517241
1222,Andrea Petkovic,2.1875,48.84375,2.78125,30.90625,7.03125,17.0,41,2014,1.05,53.15,2.55,30.3,10.05,14.0,23.0,0.640625
1223,Venus Williams,4.870967741935484,37.645161290322584,3.5806451612903225,27.677419354838708,6.806451612903226,19.0,33,2014,4.3076923076923075,50.84615384615385,6.461538461538462,33.23076923076923,10.076923076923077,18.0,15.0,0.6875
1224,Kirsten Flipkens,4.857142857142857,44.57142857142857,3.2857142857142856,30.666666666666668,6.714285714285714,19.0,23,2014,2.423076923076923,40.73076923076923,2.8076923076923075,25.0,9.884615384615385,19.0,26.0,0.46938775510204084
1225,Alize Cornet,1.5161290322580645,49.516129032258064,4.935483870967742,32.38709677419355,8.516129032258064,20.0,37,2014,1.5238095238095237,52.857142857142854,5.0476190476190474,31.238095238095237,10.80952380952381,20.0,25.0,0.5967741935483871
1226,Anastasia Pavlyuchenkova,4.545454545454546,45.31818181818182,6.954545454545454,32.72727272727273,7.681818181818182,21.0,26,2014,3.125,40.0625,8.0625,25.3125,11.25,21.0,20.0,0.5652173913043478
1227,Shuai Peng,3.260869565217391,41.91304347826087,1.6956521739130435,28.869565217391305,6.260869565217392,22.0,28,2014,2.15,43.85,3.25,25.35,7.95,22.0,22.0,0.56
1228,Garbine Muguruza,3.4375,44.125,4.0625,29.625,7.5625,22.0,38,2014,3.2222222222222223,51.333333333333336,4.888888888888889,30.27777777777778,11.555555555555555,22.0,22.0,0.6333333333333333
1229,Kaia Kanepi,4.823529411764706,41.8235294117647,6.0588235294117645,28.941176470588236,6.529411764705882,23.0,20,2014,3.473684210526316,45.1578947368421,5.052631578947368,27.526315789473685,12.157894736842104,23.0,19.0,0.5128205128205128
1230,Sorana Cirstea,2.0,39.7,5.3,26.7,7.7,23.0,14,2014,2.5,41.55,3.8,24.95,10.9,21.0,21.0,0.4
1231,Elena Vesnina,2.7142857142857144,48.0,4.5,30.571428571428573,8.428571428571429,24.0,17,2014,2.2,45.93333333333333,4.133333333333334,25.733333333333334,11.133333333333333,24.0,17.0,0.5
1232,Svetlana Kuznetsova,3.1153846153846154,40.80769230769231,1.9615384615384615,27.884615384615383,5.384615384615385,24.0,27,2014,2.4375,44.875,3.625,26.5625,10.5,20.0,18.0,0.6
1233,Madison Keys,5.846153846153846,35.5,1.4615384615384615,26.76923076923077,3.6538461538461537,27.0,28,2014,3.263157894736842,46.473684210526315,2.4210526315789473,28.157894736842106,9.631578947368421,27.0,23.0,0.5490196078431373
1234,Casey Dellacqua,2.4210526315789473,46.73684210526316,2.789473684210526,30.736842105263158,7.578947368421052,27.0,23,2014,1.3571428571428572,40.42857142857143,3.5714285714285716,22.5,9.785714285714286,26.0,15.0,0.6052631578947368
1235,Jamie Hampton,4.0,46.333333333333336,4.0,32.333333333333336,8.666666666666666,28.0,3,2014,,,,,,28.0,1.0,0.75
1236,Barbora Strycova,2.9523809523809526,46.523809523809526,2.6666666666666665,31.476190476190474,7.714285714285714,29.0,29,2014,1.7619047619047619,45.0,2.761904761904762,26.047619047619047,10.714285714285714,28.0,24.0,0.5471698113207547
1237,Karolina Pliskova,6.790697674418604,41.44186046511628,2.9767441860465116,30.790697674418606,5.511627906976744,30.0,44,2014,5.826086956521739,43.91304347826087,2.6956521739130435,28.73913043478261,9.043478260869565,24.0,24.0,0.6470588235294118
1238,Daniela Hantuchova,3.142857142857143,44.214285714285715,3.357142857142857,31.285714285714285,6.5,30.0,16,2014,1.826086956521739,39.91304347826087,4.086956521739131,22.82608695652174,9.652173913043478,30.0,25.0,0.3902439024390244
1239,Klara Koukalova,2.5714285714285716,47.92857142857143,6.071428571428571,32.214285714285715,8.857142857142858,31.0,30,2014,1.1176470588235294,37.23529411764706,4.176470588235294,20.41176470588235,10.882352941176471,28.0,28.0,0.5172413793103449
1240,Elina Svitolina,2.121212121212121,46.60606060606061,2.484848484848485,31.90909090909091,6.606060606060606,31.0,39,2014,1.7826086956521738,44.869565217391305,3.3043478260869565,26.130434782608695,9.043478260869565,31.0,25.0,0.609375
1241,Shuai Zhang,1.8235294117647058,54.588235294117645,2.0,35.470588235294116,7.9411764705882355,31.0,19,2014,0.7142857142857143,42.714285714285715,1.8095238095238095,22.428571428571427,9.857142857142858,30.0,24.0,0.4418604651162791
1242,Magdalena Rybarikova,3.35,42.65,2.15,28.95,7.05,32.0,20,2014,2.92,36.76,2.36,21.0,9.4,32.0,26.0,0.43478260869565216
1243,Kurumi Nara,0.42105263157894735,53.31578947368421,1.736842105263158,31.36842105263158,7.7894736842105265,33.0,24,2014,0.2857142857142857,50.23809523809524,2.1904761904761907,25.047619047619047,10.428571428571429,32.0,22.0,0.5217391304347826
1244,Belinda Bencic,2.888888888888889,42.77777777777778,2.6666666666666665,29.333333333333332,6.444444444444445,34.0,14,2014,1.5833333333333333,38.416666666666664,3.5833333333333335,22.5,8.5,34.0,14.0,0.5
1245,Bojana Jovanovski,2.9,51.85,4.95,34.45,8.8,34.0,20,2014,1.8,39.36,4.4,23.4,9.32,32.0,28.0,0.4166666666666667
1246,Maria Kirilenko,4.0,50.0,7.0,36.0,4.0,35.0,1,2014,1.5,38.0,2.5,19.25,10.25,29.0,5.0,0.16666666666666666
1247,Mona Barthel,3.0454545454545454,43.09090909090909,3.619047619047619,29.954545454545453,5.954545454545454,35.0,23,2014,2.0454545454545454,43.54545454545455,4.363636363636363,25.636363636363637,10.681818181818182,34.0,23.0,0.5
1248,Caroline Garcia,5.0,49.714285714285715,3.9047619047619047,34.04761904761905,7.666666666666667,36.0,26,2014,2.5,42.22727272727273,4.454545454545454,25.90909090909091,9.0,34.0,23.0,0.5306122448979592
1249,Zarina Diyas,2.3333333333333335,52.266666666666666,2.466666666666667,32.93333333333333,6.866666666666666,37.0,17,2014,1.0833333333333333,44.166666666666664,4.0,23.75,9.5,37.0,12.0,0.5862068965517241
1250,Varvara Lepchenko,1.72,47.44,2.6,30.88,6.36,37.0,27,2014,2.111111111111111,45.166666666666664,3.388888888888889,25.666666666666668,9.777777777777779,37.0,19.0,0.5869565217391305
1251,Yvonne Meusburger,1.3636363636363635,51.63636363636363,3.0,31.636363636363637,6.7272727272727275,38.0,15,2014,0.7222222222222222,43.611111111111114,4.555555555555555,22.555555555555557,11.0,38.0,23.0,0.39473684210526316
1252,Coco Vandeweghe,10.0,39.05555555555556,4.222222222222222,30.77777777777778,3.9444444444444446,38.0,18,2014,8.083333333333334,37.25,5.25,25.75,8.0,38.0,12.0,0.6
1253,Camila Giorgi,3.111111111111111,39.44444444444444,7.814814814814815,28.962962962962962,5.814814814814815,38.0,28,2014,3.2941176470588234,43.470588235294116,8.764705882352942,27.823529411764707,10.470588235294118,31.0,20.0,0.5833333333333334
1254,Karin Knapp,4.529411764705882,39.94117647058823,4.352941176470588,28.352941176470587,7.176470588235294,40.0,20,2014,2.909090909090909,40.09090909090909,4.909090909090909,24.59090909090909,9.227272727272727,40.0,24.0,0.45454545454545453
1255,Alison Riske Amritraj,3.8823529411764706,45.0,4.235294117647059,32.11764705882353,6.352941176470588,40.0,24,2014,1.5238095238095237,46.57142857142857,5.333333333333333,27.238095238095237,10.714285714285714,40.0,23.0,0.5106382978723404
1256,Tsvetana Pironkova,3.0,36.27272727272727,1.7272727272727273,25.454545454545453,4.545454545454546,41.0,12,2014,1.9333333333333333,41.266666666666666,1.8666666666666667,23.8,10.266666666666667,37.0,19.0,0.3870967741935484
1257,Bethanie Mattek Sands,3.3333333333333335,34.666666666666664,0.3333333333333333,23.666666666666668,6.0,42.0,3,2014,2.4285714285714284,41.142857142857146,4.0,24.0,9.857142857142858,41.0,7.0,0.3
1258,Lauren Davis,0.9473684210526315,45.31578947368421,2.473684210526316,30.157894736842106,7.052631578947368,43.0,21,2014,0.5789473684210527,38.89473684210526,3.263157894736842,21.68421052631579,9.0,43.0,20.0,0.5121951219512195
1259,Francesca Schiavone,3.857142857142857,39.42857142857143,2.9285714285714284,27.0,6.714285714285714,44.0,14,2014,2.6818181818181817,40.68181818181818,4.045454545454546,25.454545454545453,9.181818181818182,39.0,25.0,0.358974358974359
1260,Annika Beck,0.7894736842105263,56.10526315789474,2.9473684210526314,34.421052631578945,8.157894736842104,44.0,20,2014,0.5238095238095238,50.714285714285715,3.8095238095238093,25.238095238095237,11.238095238095237,43.0,22.0,0.47619047619047616
1261,Christina Mchale,2.6842105263157894,43.68421052631579,3.473684210526316,30.157894736842106,7.526315789473684,44.0,20,2014,2.2857142857142856,46.04761904761905,5.095238095238095,27.285714285714285,10.0,44.0,22.0,0.47619047619047616
1262,Heather Watson,4.833333333333333,57.0,3.1666666666666665,40.0,8.5,46.0,8,2014,1.7692307692307692,43.69230769230769,3.5384615384615383,25.23076923076923,10.23076923076923,46.0,13.0,0.38095238095238093
1263,Stefanie Voegele,4.384615384615385,41.15384615384615,1.7692307692307692,28.384615384615383,5.769230769230769,46.0,14,2014,4.3478260869565215,42.65217391304348,2.0434782608695654,26.652173913043477,10.521739130434783,44.0,23.0,0.3783783783783784
1264,Monica Niculescu,1.3157894736842106,45.36842105263158,2.8421052631578947,29.05263157894737,7.0,47.0,23,2014,1.0666666666666667,58.666666666666664,3.4,32.4,10.866666666666667,41.0,19.0,0.5476190476190477
1265,Marina Erakovic,3.909090909090909,44.0,3.1818181818181817,30.545454545454547,6.0,50.0,15,2014,2.0555555555555554,39.0,4.5,24.61111111111111,8.555555555555555,46.0,19.0,0.4411764705882353
1266,Monica Puig,2.9375,41.125,3.5,29.9375,4.75,50.0,19,2014,3.176470588235294,41.64705882352941,5.235294117647059,25.058823529411764,8.941176470588236,41.0,18.0,0.5135135135135135
1267,Maria Teresa Torro Flor,1.7,41.9,4.5,26.6,6.5,50.0,13,2014,0.9230769230769231,44.38461538461539,6.461538461538462,24.23076923076923,11.846153846153847,47.0,18.0,0.41935483870967744
1268,Jana Cepelova,1.1176470588235294,50.411764705882355,1.7647058823529411,31.11764705882353,8.647058823529411,51.0,18,2014,1.105263157894737,43.73684210526316,2.6842105263157894,22.63157894736842,9.68421052631579,50.0,21.0,0.46153846153846156
1269,Jie Zheng,0.3333333333333333,51.666666666666664,1.6666666666666667,31.416666666666668,10.25,53.0,12,2014,0.2727272727272727,41.0,2.272727272727273,21.90909090909091,8.636363636363637,49.0,13.0,0.48
1270,Irina Camelia Begu,4.0,43.875,3.875,29.5,8.625,54.0,8,2014,2.5555555555555554,42.77777777777778,3.888888888888889,25.666666666666668,9.666666666666666,53.0,11.0,0.42105263157894735
1271,Kristina Mladenovic,5.8,38.5,5.0,29.9,5.7,54.0,10,2014,3.411764705882353,40.705882352941174,6.235294117647059,24.823529411764707,10.235294117647058,54.0,17.0,0.37037037037037035
1272,Yanina Wickmayer,2.230769230769231,45.76923076923077,5.076923076923077,29.76923076923077,9.307692307692308,54.0,15,2014,1.1666666666666667,34.833333333333336,4.166666666666667,19.055555555555557,7.944444444444445,51.0,21.0,0.4166666666666667
1273,Yaroslava Shvedova,4.666666666666667,53.333333333333336,3.8666666666666667,36.13333333333333,7.2,55.0,17,2014,2.7333333333333334,51.46666666666667,5.533333333333333,29.733333333333334,11.333333333333334,51.0,15.0,0.53125
1274,Anna Karolina Schmiedlova,2.25,72.25,3.5,43.75,15.5,56.0,5,2014,0.4666666666666667,44.2,4.733333333333333,24.733333333333334,9.4,55.0,17.0,0.22727272727272727
1275,Ayumi Morita,4.5,46.5,2.0,31.5,6.5,60.0,2,2014,0.5,22.0,2.0,7.5,7.5,60.0,2.0,0.5
1276,Timea Bacsinszky,2.0,41.125,2.375,27.25,6.0,61.0,8,2014,1.125,45.375,2.625,25.875,10.125,48.0,8.0,0.5
1277,Polona Hercog,2.8,44.1,2.2,29.1,7.1,61.0,12,2014,3.0714285714285716,36.714285714285715,3.2857142857142856,22.785714285714285,8.428571428571429,58.0,16.0,0.42857142857142855
1278,Alexandra Cadantu Ignatik,2.3333333333333335,41.0,4.666666666666667,27.666666666666668,5.0,61.0,3,2014,0.8571428571428571,41.642857142857146,8.5,22.285714285714285,10.928571428571429,59.0,15.0,0.16666666666666666
1279,Petra Cetkovska,2.5,41.375,4.0,26.5,7.25,62.0,10,2014,1.6666666666666667,48.0,4.333333333333333,26.77777777777778,11.333333333333334,59.0,10.0,0.5
1280,Paula Ormaechea,2.0,48.25,1.5,30.5,10.125,65.0,9,2014,2.176470588235294,48.05882352941177,3.1176470588235294,27.0,10.588235294117647,59.0,19.0,0.32142857142857145
1281,Ajla Tomljanovic,4.571428571428571,42.5,3.857142857142857,30.785714285714285,6.5,66.0,17,2014,3.736842105263158,39.63157894736842,4.666666666666667,25.63157894736842,9.263157894736842,51.0,20.0,0.4594594594594595
1282,Jarmila Gajdosova,7.2,42.0,4.0,30.6,6.0,68.0,5,2014,4.5,43.0,3.0,24.75,6.5,68.0,4.0,0.5555555555555556
1283,Vania King,1.0,51.583333333333336,2.3333333333333335,32.75,7.75,68.0,13,2014,0.46153846153846156,48.15384615384615,2.4615384615384617,25.846153846153847,10.307692307692308,65.0,15.0,0.4642857142857143
1284,Lourdes Dominguez Lino,,,,,,70.0,6,2014,,,,,,63.0,9.0,0.4
1285,Galina Voskoboeva,3.5,66.0,2.5,42.5,14.5,71.0,2,2014,3.1666666666666665,33.166666666666664,5.166666666666667,20.833333333333332,8.5,60.0,6.0,0.25
1286,Julia Goerges,6.666666666666667,36.55555555555556,2.6666666666666665,28.77777777777778,3.888888888888889,72.0,9,2014,5.133333333333334,49.46666666666667,5.333333333333333,30.666666666666668,10.4,72.0,15.0,0.375
1287,Silvia Soler Espinosa,1.6363636363636365,36.36363636363637,2.3636363636363638,24.90909090909091,4.7272727272727275,73.0,12,2014,0.8,41.2,2.6,24.0,9.466666666666667,70.0,19.0,0.3870967741935484
1288,Kiki Bertens,3.6666666666666665,38.0,4.333333333333333,25.666666666666668,7.0,73.0,4,2014,2.25,42.5,5.75,23.5,10.375,73.0,9.0,0.3076923076923077
1289,Kimiko Date Krumm,1.7777777777777777,54.55555555555556,3.888888888888889,36.22222222222222,6.444444444444445,75.0,9,2014,0.75,47.583333333333336,3.1666666666666665,25.166666666666668,10.25,70.0,13.0,0.4090909090909091
1290,Donna Vekic,4.7272727272727275,49.81818181818182,3.727272727272727,34.81818181818182,8.272727272727273,76.0,11,2014,2.8,39.0,5.0,24.8,10.0,63.0,15.0,0.4230769230769231
1291,Chanelle Scheepers,0.7142857142857143,46.857142857142854,4.785714285714286,28.857142857142858,8.857142857142858,77.0,15,2014,0.6666666666666666,45.46666666666667,5.333333333333333,24.733333333333334,11.266666666666667,72.0,17.0,0.46875
1292,Pauline Parmentier,2.0,36.5,3.5,25.0,7.5,78.0,4,2014,1.8571428571428572,36.285714285714285,4.714285714285714,22.142857142857142,7.428571428571429,74.0,7.0,0.36363636363636365
1293,Alison Van Uytvanck,2.857142857142857,40.285714285714285,1.4285714285714286,28.142857142857142,5.142857142857143,79.0,7,2014,2.5384615384615383,42.07692307692308,2.076923076923077,23.53846153846154,9.076923076923077,79.0,13.0,0.35
1294,Patricia Mayr Achleitner,2.1666666666666665,49.833333333333336,3.3333333333333335,32.5,9.5,79.0,10,2014,0.6875,45.625,2.4375,24.5625,9.9375,73.0,20.0,0.3333333333333333
1295,Shelby Rogers,4.75,42.5,3.75,31.0,5.25,79.0,4,2014,2.0,40.666666666666664,3.6666666666666665,24.666666666666668,8.0,71.0,3.0,0.5714285714285714
1296,Virginie Razzano,3.3333333333333335,48.333333333333336,5.666666666666667,33.333333333333336,6.666666666666667,79.0,3,2014,1.6,60.6,2.2,35.8,12.4,78.0,6.0,0.3333333333333333
1297,Mirjana Lucic,6.2,39.0,4.8,29.4,4.4,80.0,5,2014,1.5,41.0,6.5,25.0,7.5,94.0,2.0,0.7142857142857143
