,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
662,Maria Sharapova,1.5,47.5,5.5,29.5,7.5,12.0,2,2010
663,Flavia Pennetta,1.5,46.166666666666664,1.6666666666666667,23.166666666666668,14.333333333333334,12.0,6,2010
664,Na Li,2.75,58.5,2.5,32.75,10.75,12.0,4,2010
665,Francesca Schiavone,2.0,38.333333333333336,4.0,23.0,7.333333333333333,17.0,3,2010
666,Shahar Peer,0.5,36.75,2.25,19.25,10.0,18.0,4,2010
667,Nadia Petrova,3.75,38.5,3.75,25.0,8.75,18.0,4,2010
668,Maria Jose Martinez Sanchez,3.0,46.25,4.0,28.75,13.0,19.0,4,2010
669,Aravane Rezai,1.75,50.75,6.0,32.5,11.5,19.0,6,2010
670,Justine Henin,4.0,47.0,7.5,32.5,10.0,20.0,3,2010
671,Vera Zvonareva,0.0,38.5,1.75,19.0,7.0,20.0,4,2010
672,Daniela Hantuchova,1.75,49.5,2.5,32.25,8.5,23.0,4,2010
673,Jie Zheng,0.25,56.0,1.5,31.0,10.25,23.0,4,2010
674,Lucie Safarova,2.1666666666666665,42.166666666666664,3.0,24.666666666666668,8.5,24.0,8,2010
675,Alona Bondarenko,0.8,53.6,2.8,27.6,12.0,25.0,6,2010
676,Alisa Kleybanova,2.25,43.25,2.25,26.0,10.0,26.0,4,2010
677,Dominika Cibulkova,0.75,57.75,3.25,32.25,10.25,27.0,4,2010
678,Alexandra Dulgheru,0.42857142857142855,64.42857142857143,2.7142857142857144,35.285714285714285,11.285714285714286,28.0,8,2010
679,Anastasia Pavlyuchenkova,2.0,34.5,5.25,22.5,9.75,29.0,4,2010
680,Maria Kirilenko,1.2,48.8,3.8,27.4,10.4,30.0,5,2010
681,Agnes Szavay,0.4,37.4,3.6,20.6,9.0,31.0,5,2010
682,Melanie Oudin,0.5,37.0,4.833333333333333,18.666666666666668,9.5,31.0,6,2010
683,Elena Vesnina,2.0,52.333333333333336,2.8333333333333335,29.5,9.166666666666666,32.0,6,2010
684,Kateryna Bondarenko,1.5,37.5,2.5,19.0,10.0,33.0,2,2010
685,Sara Errani,0.3,56.4,0.9,26.4,13.3,33.0,10,2010
686,Sorana Cirstea,1.2857142857142858,41.857142857142854,2.142857142857143,24.0,10.285714285714286,34.0,8,2010
687,Yaroslava Shvedova,2.0,40.6,4.4,23.0,10.6,34.0,5,2010
688,Gisela Dulko,1.75,50.0,4.75,28.375,11.5,34.0,8,2010
689,Andrea Petkovic,2.8333333333333335,55.666666666666664,2.0,33.833333333333336,11.333333333333334,35.0,6,2010
690,Virginie Razzano,3.0,59.666666666666664,5.0,30.333333333333332,16.333333333333332,35.0,3,2010
691,Tsvetana Pironkova,3.25,35.75,3.0,22.25,9.75,35.0,4,2010
692,Aleksandra Wozniak,1.5,42.0,2.5,21.0,11.166666666666666,36.0,7,2010
693,Carla Suarez Navarro,0.2,41.8,2.2,23.8,8.4,38.0,6,2010
694,Olga Govortsova,1.4285714285714286,46.857142857142854,5.857142857142857,28.0,11.285714285714286,38.0,7,2010
695,Kaia Kanepi,1.5,33.5,8.5,20.5,12.0,38.0,2,2010
696,Barbora Strycova,0.8888888888888888,47.44444444444444,2.111111111111111,25.0,9.222222222222221,39.0,9,2010
697,Timea Bacsinszky,1.5714285714285714,36.857142857142854,3.2857142857142856,18.571428571428573,11.142857142857142,39.0,7,2010
698,Anabel Medina Garrigues,0.9,44.9,2.3,21.7,12.3,42.0,10,2010
699,Ana Ivanovic,1.75,39.0,6.25,22.25,10.75,42.0,4,2010
700,Vera Dushevina,2.25,53.75,3.25,31.0,10.75,43.0,4,2010
701,Shuai Peng,0.6,54.0,1.0,28.2,10.6,44.0,5,2010
702,Patty Schnyder,1.125,36.75,1.625,19.375,10.625,45.0,8,2010
703,Klara Koukalova,,,,,,46.0,8,2010
704,Arantxa Parra Santonja,2.5,33.2,4.4,20.2,9.3,46.0,10,2010
705,Angelique Kerber,1.25,49.5,4.25,26.75,11.125,47.0,8,2010
706,Melinda Czink,1.0,38.0,5.166666666666667,21.5,6.833333333333333,47.0,6,2010
707,Magdalena Rybarikova,6.166666666666667,48.5,2.8333333333333335,28.5,7.166666666666667,50.0,9,2010
708,Polona Hercog,1.5,47.3,3.1,28.1,9.8,51.0,11,2010
709,Iveta Benesova,,,,,,53.0,8,2010
710,Roberta Vinci,1.0,30.142857142857142,0.8571428571428571,13.571428571428571,9.571428571428571,54.0,7,2010
711,Sybille Bammer,1.0,50.0,6.0,29.4,9.6,54.0,5,2010
712,Tathiana Garbin,1.4285714285714286,42.714285714285715,2.0,21.714285714285715,11.142857142857142,56.0,8,2010
713,Anastasija Sevastova,1.6666666666666667,45.666666666666664,2.1666666666666665,25.5,8.833333333333334,57.0,6,2010
714,Petra Kvitova,3.3333333333333335,43.0,4.333333333333333,24.666666666666668,9.666666666666666,60.0,5,2010
715,Kate Makarova,1.75,52.75,2.0,26.5,12.75,62.0,4,2010
716,Elena Baltacha,3.0,26.0,3.0,15.0,14.0,62.0,2,2010
717,Petra Martic,1.4,67.6,3.4,37.0,15.8,64.0,5,2010
718,Sofia Arvidsson,0.8,51.4,1.2,27.0,9.8,65.0,5,2010
719,Alize Cornet,1.5555555555555556,39.888888888888886,3.2222222222222223,22.0,10.333333333333334,65.0,11,2010
720,Tamarine Tanasugarn,0.0,24.0,3.0,12.0,10.0,66.0,1,2010
721,Kristina Barrois,2.0,43.75,4.0,25.0,11.75,67.0,5,2010
722,Regina Kulikova,1.3333333333333333,68.0,5.666666666666667,38.666666666666664,20.666666666666668,67.0,3,2010
723,Lucie Hradecka,6.0,31.833333333333332,7.833333333333333,21.833333333333332,9.0,68.0,8,2010
724,Kimiko Date Krumm,0.0,29.0,4.0,16.0,11.0,68.0,3,2010
725,Stefanie Voegele,1.7142857142857142,42.42857142857143,1.5714285714285714,25.285714285714285,8.428571428571429,68.0,7,2010
726,Kirsten Flipkens,1.0,32.4,2.8,16.8,8.0,68.0,5,2010
727,Vania King,0.25,43.5,3.25,27.25,7.5,69.0,4,2010
728,Julia Goerges,2.142857142857143,41.714285714285715,5.428571428571429,24.428571428571427,12.0,71.0,8,2010
729,Anastasia Rodionova,2.5,53.75,2.75,30.75,11.0,71.0,6,2010
730,Alberta Brianti,0.0,37.0,2.8333333333333335,20.166666666666668,8.5,75.0,6,2010
731,Julie Coin,2.8,31.2,4.0,18.4,11.0,76.0,6,2010
732,Alla Kudryavtseva,1.4,51.2,1.4,27.8,10.6,77.0,5,2010
733,Raluca Olaru,2.4,43.2,7.2,26.2,11.0,80.0,5,2010
734,Sandra Zahlavova,0.2857142857142857,41.714285714285715,2.7142857142857144,21.428571428571427,11.428571428571429,80.0,8,2010
735,Ayumi Morita,0.8,45.8,1.6,23.2,10.2,81.0,7,2010
736,Tatjana Maria,,,,,,82.0,4,2010
737,Jill Craybas,0.6,32.4,2.4,15.6,9.0,83.0,5,2010
738,Yung Jan Chan,1.0,44.0,3.0,28.0,8.0,83.0,2,2010
739,Karolina Sprem,3.0,24.5,7.0,16.5,6.5,85.0,2,2010
740,Johanna Larsson,4.0,54.0,3.5,35.0,11.0,86.0,2,2010
741,Yvonne Meusburger,0.16666666666666666,51.0,1.8333333333333333,26.166666666666668,9.5,88.0,6,2010
742,Kai Chen Chang,1.25,45.25,5.75,24.25,9.0,88.0,4,2010
743,Renata Voracova,1.3333333333333333,30.333333333333332,4.0,16.666666666666668,7.666666666666667,88.0,3,2010
744,Romina Oprandi,1.0,20.0,6.0,11.0,8.0,90.0,1,2010
745,Pauline Parmentier,3.0,47.8,5.4,28.4,11.2,93.0,7,2010
746,Alicia Molik,4.0,34.0,5.0,20.0,12.0,94.0,1,2010
747,Akgul Amanmuradova,3.0,49.666666666666664,2.6666666666666665,31.0,8.0,96.0,3,2010
748,Mariana Duque Marino,1.0,54.0,3.0,31.0,8.0,96.0,3,2010
749,Simona Halep,1.5,64.0,5.0,30.0,17.5,96.0,2,2010
750,Anna Lena Groenefeld,1.0,45.5,8.5,26.0,15.5,98.0,2,2010
751,Shenay Perry,4.0,61.0,7.0,38.0,17.0,98.0,1,2010
752,Rossana De Los Rios,1.5,49.0,3.0,31.5,11.5,99.0,3,2010
753,Jarmila Gajdosova,,,,,,100.0,1,2010
754,Varvara Lepchenko,2.0,42.0,2.0,29.0,9.0,100.0,1,2010
755,Caroline Wozniacki,0.4,44.6,0.8,26.2,6.0,1.0,5,2011
756,Kim Clijsters,3.0,60.0,10.0,37.0,13.0,2.0,1,2011
757,Vera Zvonareva,3.25,48.5,3.5,32.5,7.5,3.0,4,2011
758,Francesca Schiavone,2.2,43.2,3.2,28.8,8.6,4.0,5,2011
759,Victoria Azarenka,1.0,36.25,3.0,23.0,7.5,4.0,4,2011
760,Samantha Stosur,2.0,50.0,1.8,29.8,8.8,5.0,5,2011
761,Na Li,1.3333333333333333,47.666666666666664,3.0,27.0,12.333333333333334,6.0,3,2011
762,Jelena Jankovic,3.0,57.666666666666664,4.333333333333333,33.666666666666664,13.166666666666666,7.0,6,2011
763,Maria Sharapova,0.0,49.5,7.5,26.5,12.5,8.0,2,2011
764,Petra Kvitova,6.0,53.0,3.0,31.0,15.0,9.0,1,2011
765,Shahar Peer,1.0,46.8,2.2,25.2,9.0,11.0,5,2011
766,Marion Bartoli,1.0,33.333333333333336,4.833333333333333,16.833333333333332,9.666666666666666,11.0,7,2011
767,Agnieszka Radwanska,2.6666666666666665,53.0,0.3333333333333333,30.333333333333332,14.666666666666666,11.0,4,2011
768,Andrea Petkovic,0.75,49.25,1.25,22.0,12.75,12.0,4,2011
769,Svetlana Kuznetsova,1.25,66.25,3.75,38.0,15.25,13.0,4,2011
770,Anastasia Pavlyuchenkova,2.5,54.5,2.75,32.0,10.75,15.0,4,2011
771,Julia Goerges,3.8333333333333335,45.666666666666664,3.6666666666666665,29.5,8.166666666666666,16.0,7,2011
772,Kaia Kanepi,2.25,54.25,5.0,34.5,11.5,16.0,4,2011
773,Ana Ivanovic,6.333333333333333,48.333333333333336,7.0,32.333333333333336,10.333333333333334,17.0,5,2011
774,Flavia Pennetta,1.4,41.4,5.4,25.6,11.0,19.0,5,2011
775,Yanina Wickmayer,2.4,41.0,2.0,25.0,7.0,22.0,5,2011
776,Nadia Petrova,2.0,44.4,3.6,27.4,8.8,22.0,5,2011
777,Roberta Vinci,1.5,31.166666666666668,1.5,18.0,7.166666666666667,23.0,6,2011
778,Dominika Cibulkova,1.0,48.666666666666664,7.333333333333333,32.333333333333336,12.0,23.0,3,2011
779,Aravane Rezai,2.4,45.8,5.2,27.8,11.2,24.0,6,2011
780,Alisa Kleybanova,2.25,32.25,2.0,17.0,9.5,25.0,4,2011
781,Shuai Peng,2.0,65.8,1.0,37.8,10.0,25.0,5,2011
782,Maria Kirilenko,1.75,56.75,3.0,31.5,11.0,26.0,5,2011
783,Jarmila Gajdosova,,,,,,26.0,5,2011
784,Alexandra Dulgheru,0.2857142857142857,39.142857142857146,3.4285714285714284,19.285714285714285,9.142857142857142,27.0,7,2011
785,Daniela Hantuchova,4.333333333333333,54.5,2.6666666666666665,35.166666666666664,9.5,29.0,8,2011
786,Lucie Safarova,3.5,40.75,1.5,27.5,8.75,30.0,5,2011
787,Klara Koukalova,,,,,,32.0,7,2011
788,Maria Jose Martinez Sanchez,3.0,43.4,2.4,28.8,10.0,33.0,5,2011
789,Kate Makarova,1.0,29.666666666666668,2.6666666666666665,17.666666666666668,7.0,33.0,4,2011
790,Bethanie Mattek Sands,1.0,50.0,4.75,28.75,13.0,34.0,5,2011
791,Tsvetana Pironkova,2.125,37.125,2.375,21.875,11.125,34.0,8,2011
792,Sara Errani,0.3333333333333333,54.166666666666664,1.3333333333333333,25.666666666666668,12.166666666666666,35.0,7,2011
793,Anastasija Sevastova,3.3333333333333335,51.0,2.0,30.333333333333332,9.0,37.0,3,2011
794,Polona Hercog,1.1428571428571428,38.857142857142854,2.7142857142857144,20.857142857142858,7.571428571428571,37.0,10,2011
795,Elena Vesnina,2.4,51.2,4.6,32.0,9.2,38.0,5,2011
796,Patty Schnyder,1.2,44.4,2.0,24.6,11.8,40.0,5,2011
797,Agnes Szavay,0.3333333333333333,48.0,2.3333333333333335,29.333333333333332,8.0,40.0,4,2011
798,Lourdes Dominguez Lino,,,,,,42.0,8,2011
799,Lucie Hradecka,4.4,35.0,6.0,23.2,10.0,42.0,5,2011
800,Iveta Benesova,,,,,,42.0,7,2011
801,Anabel Medina Garrigues,0.7142857142857143,54.142857142857146,1.4285714285714286,28.714285714285715,12.142857142857142,42.0,9,2011
802,Monica Niculescu,0.0,34.0,2.0,14.5,7.5,44.0,4,2011
803,Johanna Larsson,0.8571428571428571,39.42857142857143,3.2857142857142856,21.142857142857142,8.142857142857142,46.0,9,2011
804,Greta Arn,1.1666666666666667,37.333333333333336,4.333333333333333,19.5,12.5,46.0,6,2011
805,Jie Zheng,0.3333333333333333,48.666666666666664,1.8333333333333333,22.833333333333332,11.5,47.0,6,2011
806,Barbora Strycova,1.0,58.8,1.2,30.8,13.4,47.0,7,2011
807,Ayumi Morita,0.8,40.6,1.2,21.4,10.0,47.0,5,2011
808,Yaroslava Shvedova,2.8,43.2,2.4,23.8,7.6,49.0,5,2011
809,Anna Chakvetadze,4.0,43.0,5.0,24.0,14.0,50.0,1,2011
810,Bojana Jovanovski,0.3333333333333333,52.666666666666664,2.3333333333333335,25.333333333333332,13.0,50.0,5,2011
811,Gisela Dulko,2.3333333333333335,31.666666666666668,3.0,19.0,9.666666666666666,51.0,4,2011
812,Vera Dushevina,0.6,43.6,2.8,22.0,10.2,51.0,5,2011
813,Simona Halep,1.8571428571428572,46.0,5.714285714285714,28.142857142857142,10.571428571428571,52.0,8,2011
814,Kimiko Date Krumm,0.4,32.4,3.4,16.4,8.0,56.0,5,2011
815,Carla Suarez Navarro,0.0,40.0,3.0,20.0,9.5,58.0,2,2011
816,Rebecca Marino,5.333333333333333,38.0,3.6666666666666665,22.666666666666668,7.0,58.0,4,2011
817,Kristina Barrois,2.0,42.666666666666664,3.0,23.666666666666668,9.5,59.0,6,2011
818,Jelena Dokic,3.5,49.5,8.0,28.0,13.0,59.0,3,2011
819,Irina Camelia Begu,1.5,42.0,5.0,27.0,9.0,60.0,2,2011
820,Angelique Kerber,0.6,46.4,3.8,25.4,11.8,60.0,6,2011
821,Magdalena Rybarikova,2.5,40.5,5.75,25.75,11.5,61.0,4,2011
822,Petra Cetkovska,0.0,52.0,4.0,22.0,10.0,62.0,1,2011
823,Arantxa Parra Santonja,3.5714285714285716,32.857142857142854,5.142857142857143,19.857142857142858,13.142857142857142,63.0,7,2011
824,Alberta Brianti,0.4,39.4,3.2,19.6,10.4,63.0,5,2011
825,Mathilde Johansson,0.8333333333333334,49.0,8.166666666666666,26.833333333333332,13.333333333333334,64.0,7,2011
826,Chanelle Scheepers,0.3333333333333333,44.5,3.1666666666666665,23.5,10.5,65.0,6,2011
827,Ksenia Pervak,0.6666666666666666,43.333333333333336,3.0,25.0,6.333333333333333,65.0,5,2011
828,Pauline Parmentier,1.0,35.0,5.0,21.0,11.0,66.0,1,2011
829,Alize Cornet,1.6666666666666667,39.166666666666664,6.833333333333333,19.666666666666668,11.5,67.0,6,2011
830,Romina Oprandi,0.75,53.75,3.25,29.75,13.0,69.0,4,2011
831,Sofia Arvidsson,1.1666666666666667,34.833333333333336,1.0,16.5,8.5,70.0,8,2011
832,Alla Kudryavtseva,1.1428571428571428,32.285714285714285,3.2857142857142856,17.857142857142858,9.285714285714286,71.0,7,2011
833,Anastasia Rodionova,0.75,48.5,1.25,25.75,14.0,72.0,7,2011
834,Sania Mirza,1.0,46.0,5.75,25.5,12.25,72.0,4,2011
835,Shuai Zhang,0.6666666666666666,38.666666666666664,1.6666666666666667,19.666666666666668,7.0,73.0,4,2011
836,Akgul Amanmuradova,2.8,43.0,3.0,23.0,9.4,73.0,5,2011
837,Dinara Safina,3.0,31.0,8.0,20.0,7.5,74.0,3,2011
838,Melanie Oudin,0.0,39.166666666666664,4.0,17.666666666666668,10.166666666666666,75.0,8,2011
839,Alona Bondarenko,0.5,33.0,1.5,16.0,9.5,75.0,2,2011
840,Edina Gallovits Hall,0.0,51.0,3.0,32.5,11.5,76.0,2,2011
841,Evgeniya Rodina,0.3333333333333333,35.0,2.6666666666666665,17.666666666666668,10.0,76.0,4,2011
842,Varvara Lepchenko,1.6,49.6,3.4,25.8,11.0,77.0,5,2011
843,Christina Mchale,3.0,44.0,4.0,26.333333333333332,11.0,79.0,5,2011
844,Sorana Cirstea,0.3333333333333333,29.0,2.3333333333333335,15.333333333333334,8.0,79.0,4,2011
845,Zuzana Ondraskova,0.25,44.5,5.0,24.5,11.0,81.0,5,2011
846,Laura Pous Tio,0.8,47.3,3.2,23.8,10.8,82.0,10,2011
847,Anna Tatishvili,0.5,50.5,2.5,22.0,12.5,83.0,2,2011
848,Elena Baltacha,0.5,54.5,3.0,30.0,13.5,83.0,3,2011
849,Tamira Paszek,1.2,37.4,3.0,21.0,8.8,85.0,5,2011
850,Mirjana Lucic,,,,,,86.0,4,2011
851,Olga Govortsova,1.3333333333333333,48.333333333333336,4.0,31.333333333333332,10.666666666666666,86.0,3,2011
852,Renata Voracova,2.0,56.666666666666664,5.0,31.666666666666668,10.0,87.0,4,2011
853,Kateryna Bondarenko,1.0,50.0,10.0,28.0,13.0,88.0,1,2011
854,Nuria Llagostera Vives,0.5,28.0,6.5,15.0,11.5,88.0,2,2011
855,Sybille Bammer,0.0,44.0,5.0,27.0,9.0,89.0,1,2011
856,Coco Vandeweghe,2.0,38.5,3.5,23.0,7.0,89.0,2,2011
857,Petra Martic,3.0,41.0,3.0,22.0,9.0,89.0,2,2011
858,Andrea Hlavackova,2.0,51.333333333333336,2.6666666666666665,27.666666666666668,9.666666666666666,91.0,3,2011
859,Anastasia Yakimova,0.3333333333333333,47.0,6.333333333333333,22.0,14.333333333333334,93.0,4,2011
860,Anastasia Pivovarova,2.0,37.0,2.0,16.0,7.0,93.0,1,2011
861,Kirsten Flipkens,3.5,30.0,2.5,16.5,11.5,95.0,2,2011
862,Patricia Mayr Achleitner,,,,,,96.0,1,2011
863,Virginie Razzano,,,,,,96.0,1,2011
864,Arantxa Rus,1.0,64.5,6.0,35.0,13.5,98.0,2,2011
865,Victoria Azarenka,1.0,36.333333333333336,4.666666666666667,22.333333333333332,9.0,1.0,4,2012
866,Maria Sharapova,3.0,33.0,8.0,17.0,8.0,2.0,1,2012
867,Petra Kvitova,2.5,46.0,4.25,27.0,8.5,3.0,4,2012
868,Agnieszka Radwanska,1.6666666666666667,49.333333333333336,0.6666666666666666,25.333333333333332,13.666666666666666,3.0,4,2012
869,Samantha Stosur,5.0,58.8,2.2,37.0,7.0,5.0,5,2012
870,Serena Williams,6.0,50.0,4.0,34.0,10.0,5.0,2,2012
871,Caroline Wozniacki,1.0,52.75,0.75,29.25,10.25,6.0,4,2012
872,Na Li,2.6666666666666665,66.33333333333333,3.6666666666666665,40.333333333333336,11.666666666666666,7.0,4,2012
873,Marion Bartoli,1.5,45.666666666666664,7.666666666666667,27.5,11.5,7.0,6,2012
874,Vera Zvonareva,1.5,33.0,1.5,18.5,5.5,9.0,2,2012
875,Angelique Kerber,1.5,47.0,1.75,28.75,10.0,10.0,5,2012
876,Francesca Schiavone,1.6,42.6,4.4,25.8,9.6,11.0,6,2012
877,Andrea Petkovic,0.0,53.0,2.0,26.0,11.0,11.0,2,2012
878,Sabine Lisicki,3.0,39.666666666666664,3.3333333333333335,24.666666666666668,6.666666666666667,12.0,4,2012
879,Ana Ivanovic,2.0,45.0,3.25,26.0,7.75,14.0,5,2012
880,Dominika Cibulkova,1.4,37.2,3.2,20.8,11.4,16.0,6,2012
881,Julia Goerges,4.5,44.5,3.5,27.5,11.5,16.0,9,2012
882,Maria Kirilenko,3.0,44.75,1.75,25.75,7.5,16.0,5,2012
883,Jelena Jankovic,2.6666666666666665,51.333333333333336,5.666666666666667,29.166666666666668,11.166666666666666,17.0,6,2012
884,Roberta Vinci,1.6666666666666667,35.666666666666664,3.111111111111111,21.11111111111111,8.555555555555555,18.0,9,2012
885,Daniela Hantuchova,,,,,,20.0,1,2012
886,Flavia Pennetta,1.75,38.75,3.0,24.5,11.25,20.0,4,2012
887,Shuai Peng,2.0,46.0,1.6,26.4,8.6,22.0,5,2012
888,Anastasia Pavlyuchenkova,1.5,36.333333333333336,4.0,20.5,8.5,22.0,9,2012
889,Lucie Safarova,3.0,44.0,4.333333333333333,26.0,10.0,22.0,4,2012
890,Kaia Kanepi,3.6666666666666665,36.666666666666664,4.666666666666667,24.0,10.0,23.0,3,2012
891,Sara Errani,0.0,41.666666666666664,2.6666666666666665,20.666666666666668,11.0,24.0,4,2012
892,Anabel Medina Garrigues,1.3333333333333333,47.333333333333336,1.1111111111111112,27.333333333333332,10.444444444444445,26.0,9,2012
893,Petra Cetkovska,1.0,35.25,5.75,18.0,10.0,26.0,6,2012
894,Svetlana Kuznetsova,3.5,45.5,4.666666666666667,25.5,8.0,27.0,5,2012
895,Monica Niculescu,0.3333333333333333,50.666666666666664,1.3333333333333333,23.666666666666668,9.0,29.0,5,2012
896,Nadia Petrova,2.6666666666666665,34.5,3.1666666666666665,21.0,7.666666666666667,29.0,6,2012
897,Yanina Wickmayer,0.8,48.4,3.6,24.8,9.6,30.0,7,2012
898,Mona Barthel,5.8,42.6,10.4,28.2,13.2,32.0,5,2012
899,Christina Mchale,3.0,52.8,1.6,31.4,10.0,33.0,5,2012
900,Jie Zheng,0.6,44.6,1.4,23.6,10.0,33.0,5,2012
901,Klara Koukalova,,,,,,33.0,6,2012
902,Polona Hercog,0.5,32.5,2.6666666666666665,20.333333333333332,7.5,36.0,6,2012
903,Simona Halep,0.6666666666666666,44.5,2.6666666666666665,23.0,12.166666666666666,37.0,6,2012
904,Kate Makarova,0.75,39.25,2.5,23.75,8.25,38.0,4,2012
905,Carla Suarez Navarro,0.5,43.333333333333336,3.5,23.833333333333332,9.166666666666666,38.0,7,2012
906,Ksenia Pervak,0.8333333333333334,57.333333333333336,4.333333333333333,31.333333333333332,14.166666666666666,38.0,6,2012
907,Marina Erakovic,1.8333333333333333,35.0,2.3333333333333335,21.0,8.833333333333334,39.0,7,2012
908,Sorana Cirstea,2.4,35.2,2.8,21.2,9.8,40.0,5,2012
909,Chanelle Scheepers,0.16666666666666666,46.333333333333336,7.333333333333333,26.333333333333332,10.5,40.0,6,2012
910,Jarmila Gajdosova,,,,,,40.0,6,2012
911,Tsvetana Pironkova,2.5,39.0,3.5,22.5,11.5,41.0,6,2012
912,Petra Martic,5.0,54.5,6.0,36.0,10.5,42.0,4,2012
913,Galina Voskoboeva,3.6,45.2,3.0,26.0,9.0,42.0,5,2012
914,Iveta Benesova,,,,,,44.0,5,2012
915,Maria Jose Martinez Sanchez,1.6666666666666667,31.0,2.6666666666666665,17.333333333333332,9.333333333333334,47.0,3,2012
916,Shahar Peer,0.5,41.5,2.75,21.875,9.375,49.0,8,2012
917,Tamira Paszek,1.75,43.0,3.0,24.25,8.75,50.0,4,2012
918,Vania King,0.2,42.0,1.0,22.8,9.2,52.0,5,2012
919,Irina Camelia Begu,1.8888888888888888,48.77777777777778,2.4444444444444446,25.333333333333332,9.88888888888889,53.0,9,2012
920,Venus Williams,3.0,36.75,3.25,22.25,9.75,53.0,4,2012
921,Aleksandra Wozniak,2.4,58.6,4.0,32.2,13.8,53.0,6,2012
922,Alexandra Dulgheru,1.5,58.5,11.0,34.5,12.0,53.0,2,2012
923,Sofia Arvidsson,1.8333333333333333,48.833333333333336,2.3333333333333335,25.333333333333332,13.166666666666666,54.0,6,2012
924,Alize Cornet,1.0,47.75,4.5,25.5,11.5,55.0,4,2012
925,Elena Vesnina,1.0,43.5,3.5,24.25,7.5,56.0,4,2012
926,Barbora Strycova,0.8333333333333334,40.833333333333336,1.5,22.0,10.833333333333334,58.0,6,2012
927,Pauline Parmentier,2.0,54.333333333333336,4.333333333333333,35.0,9.666666666666666,59.0,3,2012
928,Lucie Hradecka,4.2,37.6,6.6,24.4,9.8,60.0,5,2012
929,Silvia Soler Espinosa,0.5,30.666666666666668,2.1666666666666665,15.666666666666666,9.666666666666666,60.0,8,2012
930,Varvara Lepchenko,1.0,30.6,3.0,15.0,8.4,61.0,5,2012
931,Kateryna Bondarenko,1.75,37.25,4.0,21.0,8.5,62.0,7,2012
932,Alberta Brianti,1.5,55.0,5.0,31.0,13.5,62.0,2,2012
933,Elena Baltacha,1.6666666666666667,33.0,2.6666666666666665,17.0,9.666666666666666,63.0,3,2012
934,Timea Babos,1.75,46.75,4.0,24.75,13.5,64.0,4,2012
935,Romina Oprandi,0.5,45.0,4.5,26.0,11.0,64.0,2,2012
936,Su Wei Hsieh,0.6666666666666666,67.66666666666667,2.6666666666666665,36.0,15.0,64.0,3,2012
937,Arantxa Rus,0.8,53.0,3.4,26.0,11.6,64.0,5,2012
938,Greta Arn,2.3333333333333335,46.666666666666664,3.6666666666666665,30.666666666666668,12.0,65.0,3,2012
939,Eleni Daniilidou,1.6,39.4,6.8,20.8,10.0,65.0,5,2012
940,Michaella Krajicek,5.0,37.333333333333336,7.333333333333333,23.666666666666668,9.333333333333334,67.0,3,2012
941,Johanna Larsson,1.2,47.2,3.2,22.4,13.2,67.0,6,2012
942,Gisela Dulko,0.0,32.0,8.0,14.0,10.0,68.0,1,2012
943,Sloane Stephens,0.8333333333333334,37.833333333333336,3.0,19.833333333333332,10.666666666666666,70.0,6,2012
944,Mathilde Johansson,0.75,45.5,10.75,24.75,14.0,71.0,4,2012
945,Olga Govortsova,0.5,47.0,5.875,24.875,12.375,71.0,8,2012
946,Anna Tatishvili,1.0,53.75,3.625,28.625,11.625,72.0,8,2012
947,Kiki Bertens,0.6666666666666666,42.0,6.0,25.333333333333332,7.666666666666667,72.0,3,2012
948,Lourdes Dominguez Lino,,,,,,72.0,4,2012
949,Vera Dushevina,2.0,63.25,5.0,35.75,16.5,72.0,4,2012
950,Alexandra Cadantu Ignatik,0.2857142857142857,43.0,5.857142857142857,22.857142857142858,10.142857142857142,74.0,7,2012
951,Alexandra Panova,1.1666666666666667,40.666666666666664,2.6666666666666665,21.0,10.333333333333334,74.0,6,2012
952,Anne Keothavong,1.0,24.0,4.0,14.0,6.0,75.0,3,2012
953,Jelena Dokic,6.0,54.0,19.0,34.0,10.0,76.0,1,2012
954,Kimiko Date Krumm,0.0,45.0,2.0,24.0,9.0,76.0,2,2012
955,Ayumi Morita,0.0,31.333333333333332,1.0,15.333333333333334,8.666666666666666,77.0,3,2012
956,Urszula Radwanska,0.25,42.0,2.25,22.5,9.75,79.0,4,2012
957,Mandy Minella,2.0,49.0,3.1666666666666665,27.5,11.833333333333334,84.0,7,2012
958,Patricia Mayr Achleitner,,,,,,85.0,4,2012
959,Stephanie Foretz Gacon,1.0,45.0,5.5,25.0,9.5,86.0,3,2012
960,Stephanie Dubois,2.0,50.666666666666664,3.0,29.666666666666668,9.333333333333334,87.0,5,2012
961,Anastasia Yakimova,0.0,45.5,5.5,27.5,10.5,88.0,3,2012
962,Nina Bratchikova,1.0,31.5,2.5,16.5,9.5,88.0,2,2012
963,Edina Gallovits Hall,1.0,47.0,4.0,21.0,13.0,89.0,1,2012
964,Magdalena Rybarikova,1.0,32.333333333333336,3.0,18.0,12.666666666666666,90.0,3,2012
965,Jamie Hampton,3.0,31.5,4.5,16.0,9.0,90.0,2,2012
966,Laura Robson,3.0,34.0,8.0,20.0,11.0,91.0,1,2012
967,Akgul Amanmuradova,2.0,46.0,1.0,35.0,6.0,91.0,1,2012
968,Anastasia Rodionova,1.6666666666666667,39.0,3.0,23.333333333333332,10.0,92.0,3,2012
