,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
1296,Irina Camelia Begu,2.875,50.0,3.875,31.125,9.5,26.0,16,2015
1297,Svetlana Kuznetsova,2.8,35.4,1.8,23.6,5.4,26.0,16,2015
1298,Kristina Mladenovic,5.0,31.88888888888889,3.6666666666666665,22.666666666666668,4.555555555555555,27.0,17,2015
1299,Caroline Garcia,3.3125,42.75,3.75,30.25,5.6875,28.0,21,2015
1300,Sloane Stephens,3.1333333333333333,37.53333333333333,1.8666666666666667,25.533333333333335,5.266666666666667,29.0,20,2015
1301,Casey Dellacqua,2.3333333333333335,35.0,1.6666666666666667,22.666666666666668,7.0,29.0,3,2015
1302,Anastasia Pavlyuchenkova,2.5,41.5625,5.0625,29.0,6.625,29.0,29,2015
1303,Varvara Lepchenko,2.8461538461538463,52.69230769230769,2.6923076923076925,34.15384615384615,7.923076923076923,30.0,16,2015
1304,Zarina Diyas,1.6,49.4,3.7,30.5,7.5,31.0,11,2015
1305,Camila Giorgi,4.083333333333333,48.333333333333336,11.75,35.083333333333336,8.666666666666666,31.0,17,2015
1306,Karin Knapp,3.3,42.6,3.7,29.0,6.5,34.0,10,2015
1307,Daria Saville,2.5,40.333333333333336,4.0,28.5,4.166666666666667,36.0,10,2015
1308,Coco Vandeweghe,7.142857142857143,35.285714285714285,1.7142857142857142,26.857142857142858,3.857142857142857,36.0,10,2015
1309,Lesia Tsurenko,1.5294117647058822,46.529411764705884,3.8823529411764706,29.941176470588236,7.411764705882353,37.0,20,2015
1310,Madison Brengle,2.0833333333333335,49.0,1.8333333333333333,31.333333333333332,7.583333333333333,37.0,19,2015
1311,Monica Niculescu,1.0,40.833333333333336,2.3333333333333335,27.5,6.0,39.0,10,2015
1312,Mona Barthel,4.375,46.75,3.75,32.0,8.375,41.0,18,2015
1313,Heather Watson,4.7,40.8,3.6,29.2,7.7,41.0,12,2015
1314,Alison Riske Amritraj,1.75,42.625,2.625,28.25,5.25,42.0,9,2015
1315,Tsvetana Pironkova,3.6,44.2,2.1,28.0,9.1,42.0,10,2015
1316,Kurumi Nara,0.8888888888888888,52.44444444444444,2.888888888888889,34.44444444444444,5.222222222222222,43.0,16,2015
1317,Annika Beck,0.3333333333333333,61.333333333333336,4.666666666666667,37.0,12.0,43.0,10,2015
1318,Klara Koukalova,1.0,30.8,4.6,20.6,6.0,46.0,5,2015
1319,Daniela Hantuchova,2.6363636363636362,50.0,4.0,34.27272727272727,7.181818181818182,46.0,11,2015
1320,Teliana Pereira,,,,,,46.0,2,2015
1321,Alison Van Uytvanck,,,,,,47.0,8,2015
1322,Kaia Kanepi,5.0,34.0,3.5714285714285716,24.714285714285715,6.0,47.0,8,2015
1323,Johanna Konta,0.5,45.5,2.0,33.0,8.0,47.0,7,2015
1324,Magdalena Rybarikova,4.444444444444445,40.22222222222222,2.3333333333333335,28.77777777777778,5.222222222222222,47.0,10,2015
1325,Kirsten Flipkens,2.8333333333333335,46.5,2.1666666666666665,30.833333333333332,9.0,49.0,7,2015
1326,Monica Puig,3.875,41.625,3.375,31.5,4.625,49.0,9,2015
1327,Mirjana Lucic,6.75,42.25,8.0,31.0,7.5,51.0,9,2015
1328,Johanna Larsson,1.8571428571428572,34.142857142857146,2.4285714285714284,23.571428571428573,3.4285714285714284,52.0,16,2015
1329,Jarmila Gajdosova,4.875,42.625,3.0,30.375,5.25,52.0,10,2015
1330,Lucie Hradecka,,,,,,53.0,2,2015
1331,Lauren Davis,1.7142857142857142,41.714285714285715,3.4285714285714284,28.857142857142858,10.285714285714286,53.0,7,2015
1332,Christina Mchale,2.4,50.2,2.0,32.4,9.0,54.0,9,2015
1333,Bojana Jovanovski,2.1666666666666665,45.5,4.5,30.666666666666668,8.166666666666666,56.0,9,2015
1334,Carina Witthoeft,3.2,49.4,4.8,33.0,9.0,56.0,6,2015
1335,Julia Goerges,5.111111111111111,36.666666666666664,2.0,27.22222222222222,3.7777777777777777,56.0,11,2015
1336,Yanina Wickmayer,4.75,58.25,5.0,40.75,7.25,56.0,13,2015
1337,Denisa Allertova,1.0,51.0,3.0,32.0,12.0,58.0,8,2015
1338,Tereza Smitkova,5.8,49.0,2.8,32.6,6.2,60.0,6,2015
1339,Polona Hercog,2.111111111111111,42.77777777777778,2.5555555555555554,29.22222222222222,6.555555555555555,60.0,10,2015
1340,Ajla Tomljanovic,5.25,47.0,4.125,34.5,7.0,61.0,11,2015
1341,Elena Vesnina,2.25,37.0,5.0,27.25,6.5,62.0,4,2015
1342,Magda Linette,1.0,32.0,3.0,22.0,3.0,64.0,6,2015
1343,Shuai Zhang,2.0,24.0,0.0,17.0,0.0,64.0,1,2015
1344,Irina Falconi,2.0,52.333333333333336,8.0,34.666666666666664,6.333333333333333,64.0,5,2015
1345,Yaroslava Shvedova,7.0,64.0,2.3333333333333335,42.666666666666664,9.666666666666666,66.0,5,2015
1346,Saisai Zheng,2.0,54.0,1.75,33.25,8.75,66.0,8,2015
1347,Margarita Gasparyan,,,,,,66.0,5,2015
1348,Ana Konjuh,4.333333333333333,31.0,3.0,22.666666666666668,4.666666666666667,68.0,4,2015
1349,Olga Govortsova,0.5,47.0,3.5,31.5,7.5,68.0,2,2015
1350,Silvia Soler Espinosa,3.0,39.0,0.0,23.0,8.0,69.0,1,2015
1351,Katerina Siniakova,4.25,52.25,5.25,35.75,9.0,69.0,6,2015
1352,Alexandra Dulgheru,1.2,70.2,3.8,43.6,12.0,69.0,7,2015
1353,Francesca Schiavone,3.6,30.4,3.0,22.4,3.8,70.0,5,2015
1354,Yulia Putintseva,3.0,72.0,2.0,50.0,9.0,70.0,1,2015
1355,Kiki Bertens,2.0,48.0,5.0,27.5,10.0,72.0,2,2015
1356,Tatjana Maria,,,,,,73.0,1,2015
1357,Timea Babos,7.333333333333333,60.333333333333336,2.3333333333333335,44.333333333333336,5.666666666666667,74.0,6,2015
1358,Danka Kovinic,,,,,,75.0,5,2015
1359,Marina Erakovic,6.0,39.8,3.6,26.8,5.8,76.0,5,2015
1360,Aleksandra Krunic,4.666666666666667,39.0,2.6666666666666665,26.333333333333332,5.0,77.0,9,2015
1361,Mariana Duque Marino,2.0,24.0,1.0,21.0,0.0,77.0,4,2015
1362,Chanelle Scheepers,,,,,,83.0,1,2015
1363,Evgeniya Rodina,0.0,20.5,5.0,15.5,2.0,84.0,8,2015
1364,Donna Vekic,3.0,33.0,4.0,23.0,2.0,84.0,1,2015
1365,Kateryna Bondarenko,,,,,,85.0,3,2015
1366,Maria Teresa Torro Flor,0.0,61.0,7.0,38.0,10.0,87.0,1,2015
1367,Lara Arruabarrena,0.5,31.0,1.0,22.0,3.0,87.0,4,2015
1368,Misaki Doi,4.0,30.0,4.0,22.0,7.0,88.0,6,2015
1369,Urszula Radwanska,0.75,54.5,2.75,31.0,10.5,88.0,6,2015
1370,Bethanie Mattek Sands,,,,,,90.0,3,2015
1371,Vitalia Diatchenko,0.0,42.0,5.0,29.0,5.0,92.0,1,2015
1372,Stefanie Voegele,5.0,50.0,2.0,35.0,7.0,94.0,1,2015
1373,Pauline Parmentier,5.0,43.0,6.0,33.0,11.0,95.0,1,2015
1374,Cristina Andreea Mitu,,,,,,95.0,1,2015
1375,Anna Lena Friedsam,,,,,,96.0,1,2015
1376,Taylor Townsend,7.0,62.0,3.0,40.0,7.0,96.0,1,2015
1377,Nicole Gibbs,0.0,30.0,2.0,16.0,4.0,96.0,1,2015
1378,Qiang Wang,2.0,60.0,1.0,40.0,8.0,98.0,2,2015
1379,Anett Kontaveit,,,,,,98.0,1,2015
1380,Alla Kudryavtseva,4.0,57.0,1.0,37.0,5.0,100.0,2,2015
1381,Angelique Kerber,1.6,42.93333333333333,2.6444444444444444,28.377777777777776,6.5777777777777775,1.0,45,2016
1382,Serena Williams,8.25,33.3,2.55,26.1,3.55,1.0,20,2016
1383,Simona Halep,2.0384615384615383,39.23076923076923,1.7692307692307692,25.307692307692307,4.884615384615385,2.0,26,2016
1384,Agnieszka Radwanska,2.5348837209302326,37.48837209302326,1.5116279069767442,26.093023255813954,5.534883720930233,2.0,43,2016
1385,Garbine Muguruza,4.35,38.75,3.55,28.0,5.05,3.0,20,2016
1386,Maria Sharapova,13.0,35.5,4.25,29.0,3.5,5.0,4,2016
1387,Karolina Pliskova,8.448275862068966,37.758620689655174,3.2758620689655173,29.24137931034483,5.206896551724138,5.0,29,2016
1388,Venus Williams,2.8125,39.0,3.8125,27.3125,6.6875,6.0,16,2016
1389,Madison Keys,6.107142857142857,41.82142857142857,2.357142857142857,30.964285714285715,5.071428571428571,7.0,28,2016
1390,Svetlana Kuznetsova,3.90625,45.6875,3.0625,31.46875,6.96875,7.0,34,2016
1391,Petra Kvitova,4.222222222222222,39.166666666666664,3.8333333333333335,28.416666666666668,4.944444444444445,7.0,36,2016
1392,Roberta Vinci,3.130434782608696,41.73913043478261,1.826086956521739,29.08695652173913,5.739130434782608,8.0,23,2016
1393,Dominika Cibulkova,1.1578947368421053,45.60526315789474,2.9473684210526314,29.394736842105264,7.2105263157894735,8.0,38,2016
1394,Belinda Bencic,3.0,47.4375,4.5,32.75,7.1875,8.0,16,2016
1395,Carla Suarez Navarro,1.5,43.541666666666664,1.6666666666666667,28.875,6.125,8.0,24,2016
1396,Victoria Azarenka,2.6363636363636362,35.68181818181818,4.136363636363637,26.681818181818183,4.2727272727272725,8.0,22,2016
1397,Johanna Konta,4.657894736842105,37.81578947368421,2.5,27.105263157894736,5.078947368421052,9.0,38,2016
1398,Elina Svitolina,2.9722222222222223,44.69444444444444,2.638888888888889,30.194444444444443,6.75,14.0,36,2016
1399,Timea Bacsinszky,1.8461538461538463,43.23076923076923,2.230769230769231,29.307692307692307,5.615384615384615,14.0,13,2016
1400,Samantha Stosur,5.923076923076923,48.0,5.461538461538462,32.38461538461539,7.615384615384615,14.0,13,2016
1401,Sara Errani,0.0,70.61538461538461,1.4615384615384615,40.92307692307692,10.461538461538462,17.0,13,2016
1402,Caroline Wozniacki,1.935483870967742,46.41935483870968,2.161290322580645,31.741935483870968,6.225806451612903,17.0,31,2016
1403,Anastasia Pavlyuchenkova,2.789473684210526,42.63157894736842,3.8421052631578947,29.263157894736842,5.894736842105263,17.0,19,2016
1404,Ana Ivanovic,2.125,38.25,4.125,27.375,5.0,17.0,8,2016
1405,Elena Vesnina,3.2857142857142856,45.0,2.5714285714285716,29.571428571428573,7.857142857142857,19.0,7,2016
1406,Barbora Strycova,2.68,45.28,2.84,30.0,7.2,20.0,25,2016
1407,Jelena Jankovic,2.5,40.94444444444444,3.0,28.555555555555557,6.388888888888889,20.0,18,2016
1408,Kiki Bertens,6.333333333333333,35.333333333333336,2.0,26.333333333333332,5.0,22.0,3,2016
1409,Kate Makarova,2.235294117647059,38.05882352941177,2.1176470588235294,25.764705882352942,5.764705882352941,23.0,17,2016
1410,Irina Camelia Begu,5.0,44.81818181818182,4.545454545454546,29.636363636363637,7.454545454545454,23.0,11,2016
1411,Caroline Garcia,4.869565217391305,43.47826086956522,2.869565217391304,30.391304347826086,6.739130434782608,23.0,23,2016
1412,Daria Kasatkina,2.4782608695652173,43.47826086956522,2.869565217391304,28.695652173913043,6.521739130434782,24.0,23,2016
1413,Andrea Petkovic,2.6153846153846154,44.23076923076923,3.1538461538461537,30.153846153846153,6.846153846153846,24.0,13,2016
1414,Sloane Stephens,2.1818181818181817,44.45454545454545,2.0,30.272727272727273,5.818181818181818,24.0,11,2016
1415,Timea Babos,5.6,48.76,3.76,33.96,7.44,26.0,25,2016
1416,Laura Siegemund,0.6,51.6,2.2,32.8,7.2,27.0,10,2016
1417,Shuai Zhang,1.5263157894736843,46.0,2.210526315789474,29.94736842105263,6.684210526315789,28.0,19,2016
1418,Lucie Safarova,3.6666666666666665,41.0,2.0,30.666666666666668,5.0,29.0,3,2016
1419,Anna Karolina Schmiedlova,0.75,56.0,6.75,34.75,10.75,29.0,4,2016
1420,Misaki Doi,2.0,36.90909090909091,2.1818181818181817,25.454545454545453,5.181818181818182,30.0,11,2016
1421,Kristina Mladenovic,3.3529411764705883,38.1764705882353,4.235294117647059,26.58823529411765,6.764705882352941,30.0,17,2016
1422,Sabine Lisicki,4.333333333333333,40.166666666666664,4.5,29.833333333333332,5.5,31.0,6,2016
1423,Coco Vandeweghe,7.4,39.1,3.8,30.7,4.8,33.0,10,2016
1424,Alize Cornet,1.5294117647058822,43.76470588235294,5.411764705882353,29.705882352941178,7.294117647058823,33.0,17,2016
1425,Monica Niculescu,1.5416666666666667,44.416666666666664,1.5416666666666667,26.666666666666668,5.833333333333333,33.0,24,2016
1426,Yulia Putintseva,1.3529411764705883,45.588235294117645,2.4705882352941178,29.41176470588235,7.294117647058823,33.0,17,2016
1427,Monica Puig,3.9583333333333335,41.208333333333336,2.875,27.958333333333332,6.041666666666667,33.0,30,2016
1428,Anastasija Sevastova,4.0,38.333333333333336,2.1666666666666665,27.166666666666668,6.166666666666667,35.0,6,2016
1429,Lesia Tsurenko,2.4,44.13333333333333,5.133333333333334,29.933333333333334,7.2,35.0,19,2016
1430,Daria Saville,1.7647058823529411,41.411764705882355,2.7058823529411766,27.88235294117647,6.294117647058823,35.0,17,2016
1431,Camila Giorgi,2.0,35.15384615384615,6.461538461538462,24.46153846153846,6.384615384615385,35.0,13,2016
1432,Eugenie Bouchard,2.5,40.45,3.15,27.2,5.7,37.0,20,2016
1433,Jelena Ostapenko,3.230769230769231,39.30769230769231,5.461538461538462,26.53846153846154,6.538461538461538,38.0,14,2016
1434,Annika Beck,0.7,46.4,2.1,30.3,6.6,39.0,10,2016
1435,Yaroslava Shvedova,4.166666666666667,41.333333333333336,3.8333333333333335,30.083333333333332,5.833333333333333,39.0,13,2016
1436,Madison Brengle,1.4,48.5,2.9,29.8,8.4,40.0,10,2016
1437,Margarita Gasparyan,4.125,36.375,3.125,25.75,5.0,41.0,8,2016
1438,Naomi Osaka,6.2727272727272725,32.72727272727273,2.6363636363636362,25.727272727272727,3.727272727272727,42.0,11,2016
1439,Alison Van Uytvanck,7.0,40.5,2.0,30.0,6.5,43.0,6,2016
1440,Yanina Wickmayer,4.0,44.13333333333333,3.4,30.533333333333335,5.733333333333333,44.0,15,2016
1441,Johanna Larsson,2.5789473684210527,46.578947368421055,3.1578947368421053,31.0,6.473684210526316,45.0,19,2016
1442,Julia Goerges,6.538461538461538,36.30769230769231,2.769230769230769,27.53846153846154,4.769230769230769,45.0,13,2016
1443,Mona Barthel,4.5,40.5,4.5,30.5,3.5,45.0,2,2016
1444,Danka Kovinic,3.625,35.0,3.875,25.375,6.0,46.0,8,2016
1445,Varvara Lepchenko,3.3,50.6,2.3,35.5,6.4,47.0,10,2016
1446,Shelby Rogers,6.333333333333333,40.333333333333336,3.0,28.666666666666668,5.0,49.0,3,2016
1447,Teliana Pereira,1.0,44.0,1.0,29.0,6.0,50.0,1,2016
1448,Katerina Siniakova,3.2857142857142856,43.857142857142854,3.857142857142857,29.0,7.285714285714286,51.0,7,2016
1449,Zarina Diyas,2.6666666666666665,44.0,2.5,30.0,6.0,52.0,8,2016
1450,Heather Watson,5.3076923076923075,47.30769230769231,3.5384615384615383,32.15384615384615,7.6923076923076925,53.0,15,2016
1451,Christina Mchale,3.7058823529411766,47.411764705882355,4.176470588235294,32.705882352941174,8.647058823529411,53.0,17,2016
1452,Ana Konjuh,4.583333333333333,34.833333333333336,4.416666666666667,25.333333333333332,5.75,54.0,14,2016
1453,Mirjana Lucic,3.0,32.6,7.2,22.2,6.2,55.0,5,2016
1454,Alison Riske Amritraj,1.7058823529411764,48.8235294117647,3.411764705882353,31.58823529411765,7.764705882352941,56.0,17,2016
1455,Nao Hibino,2.3846153846153846,50.38461538461539,3.0,32.0,8.923076923076923,56.0,14,2016
1456,Kirsten Flipkens,2.7777777777777777,50.44444444444444,2.388888888888889,33.833333333333336,8.333333333333334,58.0,18,2016
1457,Kateryna Bondarenko,1.8888888888888888,52.888888888888886,4.444444444444445,33.0,7.222222222222222,59.0,12,2016
1458,Louisa Chirico,5.5,33.5,6.0,23.75,6.5,60.0,4,2016
1459,Tsvetana Pironkova,2.3333333333333335,30.333333333333332,0.6666666666666666,21.666666666666668,4.333333333333333,61.0,5,2016
1460,Saisai Zheng,1.3,39.1,1.5,24.5,5.4,61.0,11,2016
1461,Alexandra Dulgheru,2.3333333333333335,43.666666666666664,5.333333333333333,32.0,4.0,61.0,3,2016
1462,Viktorija Golubic,0.875,48.5,2.0,30.5,7.125,62.0,8,2016
1463,Qiang Wang,1.2,32.6,2.4,20.2,6.0,62.0,8,2016
1464,Kristyna Pliskova,10.428571428571429,43.42857142857143,3.0,32.0,5.714285714285714,62.0,7,2016
1465,Denisa Allertova,2.0,54.125,3.75,35.625,8.0,62.0,8,2016
1466,Carina Witthoeft,1.75,45.75,5.75,27.75,11.5,64.0,4,2016
1467,Cagla Buyukakcay,0.0,26.0,1.0,20.0,1.0,66.0,1,2016
1468,Su Wei Hsieh,1.8333333333333333,45.333333333333336,3.1666666666666665,29.333333333333332,7.5,69.0,9,2016
1469,Nicole Gibbs,1.0,38.857142857142854,2.2857142857142856,26.857142857142858,5.571428571428571,69.0,7,2016
1470,Lara Arruabarrena,3.142857142857143,50.57142857142857,3.2857142857142856,31.857142857142858,9.142857142857142,70.0,7,2016
1471,Tatjana Maria,7.0,36.0,3.0,24.0,4.0,73.0,1,2016
1472,Irina Falconi,2.6666666666666665,54.666666666666664,3.3333333333333335,34.333333333333336,16.0,74.0,3,2016
1473,Mariana Duque Marino,4.0,71.0,5.0,49.0,11.0,74.0,1,2016
1474,Magdalena Rybarikova,4.8,44.8,4.6,31.2,8.6,75.0,5,2016
1475,Lucie Hradecka,6.5,35.0,7.0,27.5,6.0,77.0,2,2016
1476,Naomi Broady,10.875,44.125,7.0,34.0,6.125,78.0,8,2016
1477,Kurumi Nara,0.6153846153846154,51.46153846153846,2.6153846153846154,31.846153846153847,8.307692307692308,80.0,14,2016
1478,Polona Hercog,3.0,30.0,2.0,22.0,0.0,81.0,1,2016
1479,Anna Lena Friedsam,4.333333333333333,42.833333333333336,3.5,28.833333333333332,5.666666666666667,82.0,6,2016
1480,Sorana Cirstea,0.0,28.0,3.0,20.0,4.0,83.0,1,2016
1481,Lauren Davis,1.75,41.25,2.75,27.25,7.0,85.0,4,2016
1482,Magda Linette,3.5,40.25,3.5,27.5,7.0,87.0,4,2016
1483,Vania King,1.0,54.0,2.0,42.0,4.0,87.0,1,2016
1484,Oceane Dodin,10.5,46.0,1.5,37.5,1.0,89.0,2,2016
1485,Olga Govortsova,3.0,35.0,2.0,25.0,3.0,89.0,1,2016
1486,Anett Kontaveit,4.333333333333333,34.833333333333336,4.0,22.333333333333332,5.833333333333333,91.0,8,2016
1487,Elizaveta Kulichkova,4.5,60.5,9.5,38.0,20.5,95.0,2,2016
1488,Evgeniya Rodina,1.0,26.5,1.0,20.0,2.0,96.0,2,2016
1489,Francesca Schiavone,3.0,38.0,3.0,24.0,8.0,97.0,1,2016
1490,Kateryna Baindl,2.0,39.0,2.0,27.5,5.0,98.0,4,2016
1491,Aliaksandra Sasnovich,2.5,39.0,6.5,28.5,5.5,99.0,2,2016
1492,Angelique Kerber,1.5238095238095237,43.23809523809524,3.238095238095238,29.523809523809526,4.9523809523809526,1.0,21,2017
1493,Garbine Muguruza,2.903225806451613,43.45161290322581,2.4193548387096775,30.258064516129032,5.741935483870968,1.0,31,2017
1494,Karolina Pliskova,7.128205128205129,35.05128205128205,2.5384615384615383,27.076923076923077,4.051282051282051,1.0,39,2017
1495,Simona Halep,1.8095238095238095,39.23809523809524,2.4761904761904763,26.904761904761905,5.333333333333333,1.0,21,2017
1496,Serena Williams,7.75,31.375,3.875,25.125,4.25,2.0,8,2017
1497,Agnieszka Radwanska,2.65,38.1,1.35,26.55,5.3,3.0,20,2017
1498,Elina Svitolina,3.0588235294117645,38.911764705882355,2.735294117647059,26.61764705882353,6.0588235294117645,3.0,34,2017
1499,Dominika Cibulkova,0.5909090909090909,48.22727272727273,2.8636363636363638,30.818181818181817,7.7727272727272725,4.0,22,2017
1500,Caroline Wozniacki,2.7560975609756095,41.609756097560975,1.9268292682926829,28.51219512195122,5.073170731707317,5.0,41,2017
1501,Venus Williams,3.730769230769231,44.92307692307692,5.8076923076923075,31.192307692307693,7.423076923076923,5.0,26,2017
1502,Johanna Konta,4.521739130434782,40.34782608695652,2.739130434782609,29.91304347826087,5.0,7.0,24,2017
1503,Jelena Ostapenko,3.260869565217391,33.130434782608695,6.739130434782608,22.695652173913043,7.826086956521739,7.0,24,2017
1504,Svetlana Kuznetsova,2.5294117647058822,44.1764705882353,3.588235294117647,28.823529411764707,5.9411764705882355,7.0,17,2017
1505,Caroline Garcia,5.1,46.13333333333333,2.8333333333333335,31.166666666666668,6.533333333333333,8.0,30,2017
1506,Madison Keys,5.0,42.86666666666667,2.533333333333333,30.866666666666667,5.066666666666666,9.0,15,2017
1507,Coco Vandeweghe,6.260869565217392,34.26086956521739,3.6956521739130435,26.52173913043478,4.6521739130434785,10.0,23,2017
1508,Carla Suarez Navarro,1.1818181818181819,39.09090909090909,1.3636363636363635,25.636363636363637,5.454545454545454,12.0,11,2017
1509,Kristina Mladenovic,4.764705882352941,47.11764705882353,5.470588235294118,32.529411764705884,7.588235294117647,13.0,17,2017
1510,Petra Kvitova,5.181818181818182,33.54545454545455,5.181818181818182,27.181818181818183,3.4545454545454546,13.0,11,2017
1511,Anastasia Pavlyuchenkova,3.7096774193548385,45.064516129032256,5.032258064516129,31.677419354838708,6.580645161290323,14.0,31,2017
1512,Anastasija Sevastova,2.0625,39.6875,2.9375,26.8125,7.5625,15.0,16,2017
1513,Timea Bacsinszky,1.7142857142857142,56.714285714285715,2.7142857142857144,35.57142857142857,9.0,15.0,7,2017
1514,Elena Vesnina,2.8,42.2,3.85,28.5,7.2,15.0,20,2017
1515,Barbora Strycova,2.3225806451612905,43.96774193548387,2.225806451612903,29.161290322580644,7.0,16.0,31,2017
1516,Roberta Vinci,1.7142857142857142,44.285714285714285,1.2857142857142858,28.571428571428573,7.142857142857143,18.0,7,2017
1517,Julia Goerges,6.685714285714286,37.885714285714286,3.142857142857143,28.685714285714287,4.6571428571428575,18.0,35,2017
1518,Samantha Stosur,4.7,46.8,3.3,31.7,7.3,19.0,10,2017
1519,Daria Saville,2.869565217391304,44.73913043478261,4.565217391304348,30.695652173913043,6.043478260869565,20.0,23,2017
1520,Ana Konjuh,5.153846153846154,35.46153846153846,4.923076923076923,25.384615384615383,6.0,20.0,13,2017
1521,Kiki Bertens,7.5,31.875,3.5,24.0,4.25,20.0,8,2017
1522,Ashleigh Barty,6.666666666666667,44.2,3.4,33.13333333333333,5.866666666666666,20.0,15,2017
1523,Magdalena Rybarikova,3.6,42.2,1.5,29.1,6.8,22.0,10,2017
1524,Shuai Zhang,3.5,44.611111111111114,2.8333333333333335,30.88888888888889,6.277777777777778,23.0,18,2017
1525,Shuai Peng,1.8181818181818181,40.72727272727273,1.696969696969697,27.242424242424242,6.636363636363637,23.0,33,2017
1526,Daria Kasatkina,1.6818181818181819,48.0,3.227272727272727,30.636363636363637,7.590909090909091,26.0,22,2017
1527,Yulia Putintseva,2.4705882352941178,44.35294117647059,2.3529411764705883,29.529411764705884,6.647058823529412,27.0,17,2017
1528,Timea Babos,5.333333333333333,42.95238095238095,2.761904761904762,32.57142857142857,4.666666666666667,28.0,21,2017
1529,Mirjana Lucic,3.5,49.0,6.642857142857143,33.0,9.357142857142858,29.0,14,2017
1530,Irina Camelia Begu,2.5,52.5,5.333333333333333,35.833333333333336,7.833333333333333,29.0,6,2017
1531,Lesia Tsurenko,2.2,41.06666666666667,4.2,28.266666666666666,6.266666666666667,30.0,15,2017
1532,Anett Kontaveit,3.5,41.333333333333336,4.0,29.833333333333332,5.166666666666667,31.0,6,2017
1533,Kate Makarova,4.304347826086956,46.869565217391305,3.260869565217391,32.56521739130435,6.6521739130434785,33.0,23,2017
1534,Lucie Safarova,7.28,40.04,3.56,29.52,5.36,33.0,25,2017
1535,Catherine Cartan Bellis,1.125,45.75,2.375,30.375,7.625,36.0,8,2017
1536,Kristyna Pliskova,7.384615384615385,39.92307692307692,4.3076923076923075,29.53846153846154,5.461538461538462,37.0,13,2017
1537,Alize Cornet,1.7,43.35,4.25,28.65,6.8,37.0,20,2017
1538,Sorana Cirstea,3.1333333333333333,40.13333333333333,2.533333333333333,28.133333333333333,6.466666666666667,37.0,15,2017
1539,Monica Niculescu,0.45454545454545453,54.0,0.7272727272727273,32.81818181818182,6.363636363636363,38.0,11,2017
1540,Lauren Davis,1.7857142857142858,43.857142857142854,5.714285714285714,27.785714285714285,8.857142857142858,38.0,14,2017
1541,Alison Riske Amritraj,1.7,49.2,3.3,33.0,5.9,38.0,10,2017
1542,Elise Mertens,3.142857142857143,37.642857142857146,3.5714285714285716,26.214285714285715,7.0,38.0,14,2017
1543,Misaki Doi,1.4285714285714286,43.0,1.2857142857142858,28.428571428571427,7.285714285714286,40.0,7,2017
1544,Katerina Siniakova,3.1666666666666665,49.083333333333336,4.166666666666667,32.833333333333336,8.583333333333334,40.0,12,2017
1545,Laura Siegemund,1.0,86.0,7.0,54.0,13.0,41.0,1,2017
1546,Monica Puig,3.9411764705882355,41.88235294117647,2.5294117647058822,30.0,6.352941176470588,42.0,17,2017
1547,Christina Mchale,2.9375,43.6875,3.0625,29.9375,5.875,43.0,16,2017
1548,Naomi Osaka,4.882352941176471,31.58823529411765,2.4705882352941178,23.294117647058822,4.294117647058823,45.0,17,2017
1549,Eugenie Bouchard,3.4285714285714284,33.142857142857146,2.4285714285714284,22.857142857142858,3.857142857142857,47.0,7,2017
1550,Shelby Rogers,3.1538461538461537,44.38461538461539,2.3076923076923075,29.846153846153847,7.0,48.0,13,2017
1551,Oceane Dodin,4.777777777777778,43.333333333333336,8.11111111111111,31.333333333333332,8.444444444444445,48.0,9,2017
1552,Qiang Wang,2.5217391304347827,38.30434782608695,1.7391304347826086,25.869565217391305,6.0,48.0,23,2017
1553,Maria Sakkari,2.7777777777777777,46.22222222222222,2.2222222222222223,31.88888888888889,5.666666666666667,49.0,9,2017
1554,Yaroslava Shvedova,3.0,68.0,2.0,50.0,7.0,50.0,1,2017
1555,Johanna Larsson,2.6,43.5,2.5,30.9,5.3,51.0,10,2017
1556,Mona Barthel,3.5,38.0,6.5,29.0,6.5,51.0,2,2017
1557,Donna Vekic,3.0,31.181818181818183,3.272727272727273,22.181818181818183,5.181818181818182,51.0,11,2017
1558,Jelena Jankovic,2.0,48.75,6.25,31.5,11.0,51.0,4,2017
1559,Andrea Petkovic,0.8333333333333334,42.166666666666664,3.5,28.166666666666668,5.833333333333333,52.0,6,2017
1560,Tatjana Maria,5.142857142857143,30.714285714285715,0.42857142857142855,23.857142857142858,3.2857142857142856,52.0,7,2017
1561,Viktorija Golubic,0.0,60.0,2.6666666666666665,37.666666666666664,10.0,53.0,3,2017
1562,Sara Errani,0.0,56.0,1.0,35.0,7.0,53.0,1,2017
1563,Aleksandra Krunic,4.363636363636363,36.0,1.3636363636363635,26.363636363636363,5.2727272727272725,56.0,11,2017
1564,Pauline Parmentier,3.3333333333333335,46.0,5.333333333333333,30.77777777777778,8.11111111111111,57.0,9,2017
1565,Yanina Wickmayer,3.8,63.2,3.8,42.0,13.6,58.0,5,2017
1566,Beatriz Haddad Maia,1.7142857142857142,54.42857142857143,4.142857142857143,37.857142857142854,5.857142857142857,58.0,7,2017
1567,Varvara Lepchenko,2.3,54.7,2.0,33.6,8.6,60.0,10,2017
1568,Annika Beck,0.4,58.0,2.8,34.2,7.2,60.0,5,2017
1569,Marketa Vondrousova,2.0,14.0,3.0,13.0,0.0,63.0,1,2017
