,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
689,Jarmila Gajdosova,,,,,,28.0,2,2011
690,Kate Makarova,6.333333333333333,50.0,4.0,38.333333333333336,6.666666666666667,29.0,3,2011
691,Roberta Vinci,1.0,35.0,1.0,23.0,5.0,29.0,2,2011
692,Venus Williams,2.0,42.0,3.0,24.5,8.0,30.0,2,2011
693,Bethanie Mattek Sands,4.0,68.0,2.0,42.0,10.0,31.0,1,2011
694,Lucie Safarova,6.0,63.0,2.0,43.0,5.0,32.0,2,2011
695,Tsvetana Pironkova,2.0,54.5,2.5,34.5,8.0,33.0,2,2011
696,Sara Errani,0.6666666666666666,74.33333333333333,2.3333333333333335,42.0,14.0,34.0,3,2011
697,Klara Koukalova,,,,,,35.0,2,2011
698,Alexandra Dulgheru,0.5,28.0,5.5,17.0,9.5,36.0,2,2011
699,Elena Vesnina,0.0,40.0,4.0,19.0,10.0,36.0,1,2011
700,Nadia Petrova,3.0,27.0,4.0,15.0,8.5,37.0,2,2011
701,Lucie Hradecka,7.0,37.0,2.0,27.0,5.0,41.0,1,2011
702,Ayumi Morita,1.0,59.0,5.0,34.0,13.5,42.0,2,2011
703,Anabel Medina Garrigues,0.0,36.0,2.0,19.0,5.0,43.0,1,2011
704,Rebecca Marino,5.0,42.333333333333336,3.6666666666666665,28.333333333333332,8.333333333333334,44.0,3,2011
705,Jelena Dokic,4.0,49.5,7.5,34.0,6.0,45.0,2,2011
706,Monica Niculescu,0.5,42.0,2.0,21.0,12.0,46.0,2,2011
707,Lourdes Dominguez Lino,,,,,,48.0,2,2011
708,Anna Chakvetadze,2.0,35.0,0.0,19.0,13.0,50.0,2,2011
709,Bojana Jovanovski,2.6666666666666665,45.666666666666664,3.6666666666666665,27.333333333333332,10.333333333333334,50.0,3,2011
710,Vera Dushevina,4.0,48.0,1.0,27.0,7.0,51.0,1,2011
711,Aravane Rezai,5.666666666666667,42.0,5.666666666666667,27.333333333333332,7.0,52.0,3,2011
712,Anastasija Sevastova,2.0,38.5,5.5,20.5,12.0,52.0,2,2011
713,Iveta Benesova,,,,,,53.0,1,2011
714,Barbora Strycova,2.0,33.5,0.5,22.5,7.0,54.0,2,2011
715,Alberta Brianti,0.0,30.5,1.5,15.5,7.5,55.0,2,2011
716,Simona Halep,1.5,40.5,4.0,23.0,9.0,57.0,2,2011
717,Kimiko Date Krumm,0.3333333333333333,64.33333333333333,3.3333333333333335,35.333333333333336,12.0,57.0,3,2011
718,Polona Hercog,2.5,33.0,3.5,20.0,9.0,58.0,2,2011
719,Sania Mirza,4.0,49.5,7.5,37.0,13.0,58.0,2,2011
720,Elena Baltacha,3.0,46.5,3.5,30.0,10.0,61.0,2,2011
721,Sabine Lisicki,0.0,29.0,4.0,16.0,10.0,62.0,1,2011
722,Johanna Larsson,5.5,59.0,3.5,38.0,11.0,63.0,2,2011
723,Alize Cornet,3.0,41.5,4.5,24.0,9.5,66.0,2,2011
724,Magdalena Rybarikova,5.0,37.0,2.0,28.0,5.5,66.0,2,2011
725,Romina Oprandi,3.0,38.5,1.0,21.0,6.0,67.0,3,2011
726,Alla Kudryavtseva,1.0,29.0,4.0,17.666666666666668,7.666666666666667,68.0,3,2011
727,Mathilde Johansson,2.0,54.0,4.0,33.0,10.0,70.0,1,2011
728,Sofia Arvidsson,0.0,55.0,0.0,28.0,10.0,71.0,1,2011
729,Christina Mchale,4.0,49.5,4.5,33.0,7.5,71.0,2,2011
730,Maria Jose Martinez Sanchez,3.0,32.0,3.5,18.0,12.0,72.0,2,2011
731,Anastasia Rodionova,3.0,43.5,2.0,25.5,9.0,73.0,2,2011
732,Kristina Barrois,1.0,40.0,4.0,21.0,7.5,73.0,2,2011
733,Pauline Parmentier,7.0,54.0,4.0,34.0,9.0,74.0,1,2011
734,Angelique Kerber,6.0,57.0,4.0,38.0,9.0,77.0,1,2011
735,Jie Zheng,0.0,53.0,0.5,30.0,8.5,77.0,3,2011
736,Sorana Cirstea,0.5,24.0,2.0,14.0,5.0,78.0,2,2011
737,Irina Camelia Begu,3.0,60.0,5.0,42.0,6.0,78.0,1,2011
738,Tamira Paszek,1.6666666666666667,43.0,2.3333333333333335,24.666666666666668,9.0,80.0,3,2011
739,Petra Cetkovska,2.0,36.0,5.0,21.0,4.0,81.0,1,2011
740,Evgeniya Rodina,2.0,32.0,1.0,15.0,4.0,82.0,1,2011
741,Shuai Zhang,1.0,70.0,1.0,38.0,9.0,83.0,1,2011
742,Varvara Lepchenko,2.0,44.0,2.0,27.0,7.0,85.0,1,2011
743,Melanie Oudin,0.0,28.0,3.0,12.0,7.0,87.0,1,2011
744,Chanelle Scheepers,0.5,41.0,3.5,24.5,7.5,89.0,2,2011
745,Ksenia Pervak,1.0,42.0,7.0,24.0,10.0,89.0,1,2011
746,Laura Pous Tio,4.0,42.0,2.0,19.0,13.0,90.0,1,2011
747,Mirjana Lucic,,,,,,91.0,3,2011
748,Vania King,1.0,76.0,2.0,39.0,15.0,92.0,1,2011
749,Heather Watson,3.5,46.5,1.5,30.5,6.5,93.0,2,2011
750,Vesna Dolonc,,,,,,95.0,1,2011
751,Virginie Razzano,2.5,41.5,2.5,24.5,8.5,96.0,2,2011
752,Akgul Amanmuradova,2.5,38.0,2.0,22.0,4.0,97.0,2,2011
753,Coco Vandeweghe,1.0,32.0,4.0,16.0,9.0,98.0,1,2011
754,Petra Martic,3.0,37.0,6.0,19.0,9.0,98.0,1,2011
755,Andrea Hlavackova,,,,,,99.0,1,2011
756,Anastasia Yakimova,0.0,39.0,2.0,25.0,8.0,100.0,1,2011
757,Maria Sharapova,3.0,30.0,4.5,16.0,6.5,1.0,2,2012
758,Victoria Azarenka,2.0,44.0,3.0,28.0,6.0,1.0,2,2012
759,Agnieszka Radwanska,4.333333333333333,60.333333333333336,2.3333333333333335,41.0,10.0,2.0,3,2012
760,Petra Kvitova,5.0,41.0,4.0,28.333333333333332,6.0,4.0,3,2012
761,Samantha Stosur,4.333333333333333,53.0,5.333333333333333,34.666666666666664,9.0,5.0,3,2012
762,Caroline Wozniacki,2.0,56.0,3.3333333333333335,32.333333333333336,11.666666666666666,7.0,3,2012
763,Angelique Kerber,2.6666666666666665,48.0,1.3333333333333333,29.0,10.0,7.0,3,2012
764,Marion Bartoli,1.0,58.0,5.0,35.0,11.0,9.0,2,2012
765,Sara Errani,0.0,45.666666666666664,1.3333333333333333,21.666666666666668,8.666666666666666,9.0,3,2012
766,Na Li,0.5,59.5,3.5,32.0,11.0,11.0,2,2012
767,Ana Ivanovic,4.0,34.0,1.5,20.0,6.5,12.0,2,2012
768,Vera Zvonareva,1.0,35.5,3.0,15.0,13.0,12.0,2,2012
769,Dominika Cibulkova,1.5,34.5,2.5,18.5,11.0,13.0,3,2012
770,Maria Kirilenko,3.6666666666666665,56.333333333333336,1.6666666666666667,33.0,10.0,15.0,4,2012
771,Sabine Lisicki,6.666666666666667,58.0,5.333333333333333,36.333333333333336,11.666666666666666,15.0,3,2012
772,Flavia Pennetta,1.0,25.0,3.0,15.333333333333334,9.0,17.0,3,2012
773,Jelena Jankovic,2.5,46.0,4.25,27.25,10.5,18.0,4,2012
774,Roberta Vinci,3.0,41.0,2.5,26.0,8.5,20.0,4,2012
775,Nadia Petrova,8.5,40.5,3.5,27.5,9.0,20.0,2,2012
776,Francesca Schiavone,3.0,41.5,8.5,29.25,10.0,21.0,4,2012
777,Lucie Safarova,3.3333333333333335,33.666666666666664,4.333333333333333,21.333333333333332,6.0,21.0,3,2012
778,Julia Goerges,6.0,45.5,4.0,32.0,8.5,24.0,2,2012
779,Daniela Hantuchova,3.0,46.75,2.25,28.5,8.5,24.0,4,2012
780,Jie Zheng,0.3333333333333333,76.66666666666667,2.6666666666666665,50.333333333333336,9.0,25.0,4,2012
781,Petra Cetkovska,0.5,46.5,4.5,27.0,7.5,25.0,3,2012
782,Christina Mchale,2.25,55.75,2.0,35.5,7.75,26.0,4,2012
783,Anabel Medina Garrigues,2.3333333333333335,57.666666666666664,3.6666666666666665,35.333333333333336,10.0,28.0,3,2012
784,Shuai Peng,4.0,63.5,2.5,37.0,13.5,29.0,2,2012
785,Klara Koukalova,,,,,,30.0,3,2012
786,Anastasia Pavlyuchenkova,3.0,43.0,5.0,31.0,2.0,30.0,2,2012
787,Yanina Wickmayer,1.3333333333333333,60.333333333333336,4.333333333333333,30.666666666666668,10.666666666666666,31.0,3,2012
788,Monica Niculescu,1.0,69.0,1.5,36.5,15.0,31.0,2,2012
789,Svetlana Kuznetsova,1.0,25.0,4.0,14.0,5.0,35.0,1,2012
790,Mona Barthel,4.0,45.0,4.0,26.25,9.0,36.0,4,2012
791,Kim Clijsters,1.0,53.0,4.0,31.0,9.0,36.0,3,2012
792,Tamira Paszek,2.3333333333333335,49.333333333333336,4.333333333333333,28.333333333333332,10.333333333333334,37.0,3,2012
793,Carla Suarez Navarro,0.3333333333333333,35.0,3.3333333333333335,20.666666666666668,10.0,38.0,3,2012
794,Tsvetana Pironkova,3.3333333333333335,43.0,3.3333333333333335,26.666666666666668,9.333333333333334,38.0,3,2012
795,Sorana Cirstea,4.5,38.75,3.6666666666666665,24.5,10.75,38.0,4,2012
796,Ksenia Pervak,0.0,37.5,5.0,18.0,8.0,39.0,2,2012
797,Varvara Lepchenko,2.0,28.0,4.5,15.5,6.0,40.0,2,2012
798,Simona Halep,3.3333333333333335,42.333333333333336,6.333333333333333,24.333333333333332,10.666666666666666,41.0,3,2012
799,Chanelle Scheepers,0.5,43.5,4.5,24.0,9.5,43.0,2,2012
800,Kate Makarova,2.0,41.666666666666664,1.0,26.666666666666668,7.333333333333333,44.0,3,2012
801,Marina Erakovic,4.75,42.5,4.5,25.25,10.25,45.0,4,2012
802,Urszula Radwanska,0.75,42.0,1.75,21.75,9.0,45.0,4,2012
803,Petra Martic,4.0,33.0,6.0,21.0,7.0,45.0,1,2012
804,Polona Hercog,3.0,29.5,3.5,19.5,7.5,46.0,2,2012
805,Sofia Arvidsson,3.0,46.333333333333336,4.333333333333333,28.333333333333332,8.666666666666666,46.0,3,2012
806,Yaroslava Shvedova,5.0,49.5,6.0,37.5,5.5,46.0,2,2012
807,Shahar Peer,2.3333333333333335,33.0,3.0,17.0,8.666666666666666,47.0,3,2012
808,Alize Cornet,1.0,34.0,5.5,18.0,10.5,47.0,2,2012
809,Maria Jose Martinez Sanchez,3.6666666666666665,41.0,3.0,23.333333333333332,8.0,49.0,3,2012
810,Aleksandra Wozniak,2.0,36.0,4.0,17.0,10.333333333333334,52.0,3,2012
811,Iveta Benesova,,,,,,52.0,3,2012
812,Galina Voskoboeva,8.0,56.666666666666664,3.6666666666666665,37.333333333333336,9.0,54.0,3,2012
813,Su Wei Hsieh,0.25,50.25,3.0,30.5,10.5,54.0,4,2012
814,Venus Williams,3.0,32.0,4.5,22.5,5.5,58.0,2,2012
815,Sloane Stephens,1.0,50.0,1.0,34.0,6.0,59.0,1,2012
816,Barbora Strycova,2.5,35.5,3.5,20.5,9.0,61.0,2,2012
817,Vania King,0.0,39.0,3.0,21.0,7.0,61.0,1,2012
818,Silvia Soler Espinosa,1.5,38.0,1.0,22.5,7.5,63.0,2,2012
819,Irina Camelia Begu,4.333333333333333,54.666666666666664,3.0,31.666666666666668,10.333333333333334,63.0,3,2012
820,Kateryna Bondarenko,2.3333333333333335,56.333333333333336,5.333333333333333,33.333333333333336,12.333333333333334,66.0,3,2012
821,Timea Babos,6.25,62.5,3.25,38.25,10.0,67.0,4,2012
822,Lucie Hradecka,4.0,32.0,3.0,18.0,10.0,68.0,1,2012
823,Heather Watson,1.0,38.0,3.0,22.0,13.0,69.0,1,2012
824,Anna Tatishvili,4.333333333333333,45.333333333333336,4.333333333333333,29.333333333333332,9.0,70.0,3,2012
825,Pauline Parmentier,0.5,32.0,4.5,21.5,4.5,70.0,2,2012
826,Lourdes Dominguez Lino,,,,,,71.0,1,2012
827,Arantxa Rus,0.5,31.0,4.0,18.0,6.5,72.0,2,2012
828,Alexandra Panova,5.0,36.0,5.0,25.0,12.0,72.0,2,2012
829,Stephanie Foretz Gacon,3.0,32.5,4.5,19.0,10.0,75.0,2,2012
830,Anne Keothavong,2.0,31.75,3.5,19.5,7.75,76.0,4,2012
831,Jarmila Gajdosova,,,,,,76.0,1,2012
832,Irina Falconi,0.0,52.0,3.5,25.5,13.5,78.0,2,2012
833,Michaella Krajicek,6.0,38.0,11.0,30.0,4.0,79.0,1,2012
834,Elena Vesnina,2.3333333333333335,38.666666666666664,3.3333333333333335,22.333333333333332,7.333333333333333,79.0,3,2012
835,Alexandra Cadantu Ignatik,0.6666666666666666,29.666666666666668,4.0,16.0,8.333333333333334,81.0,3,2012
836,Mathilde Johansson,1.0,52.0,1.0,32.0,11.0,81.0,1,2012
837,Kimiko Date Krumm,1.0,67.0,7.0,40.0,21.0,82.0,1,2012
838,Mandy Minella,3.0,70.0,1.0,38.0,16.0,83.0,1,2012
839,Ayumi Morita,0.5,25.5,0.0,14.5,5.0,84.0,2,2012
840,Kiki Bertens,6.0,34.0,7.5,25.0,4.0,86.0,2,2012
841,Romina Oprandi,0.5,51.0,4.0,28.5,8.5,87.0,2,2012
842,Eleni Daniilidou,2.5,39.0,5.5,24.0,8.5,87.0,3,2012
843,Andrea Hlavackova,3.3333333333333335,39.666666666666664,3.3333333333333335,26.666666666666668,9.0,89.0,3,2012
844,Nina Bratchikova,0.0,45.0,2.0,27.0,11.0,89.0,1,2012
845,Virginie Razzano,1.0,27.5,2.0,14.5,10.5,90.0,2,2012
846,Elena Baltacha,3.0,50.0,3.0,31.0,10.0,91.0,1,2012
847,Johanna Larsson,1.0,22.0,2.0,10.0,6.0,92.0,1,2012
848,Patricia Mayr Achleitner,,,,,,93.0,1,2012
849,Vera Dushevina,4.0,63.5,2.0,38.5,6.5,93.0,2,2012
850,Olga Govortsova,0.0,47.0,0.0,24.0,8.0,95.0,2,2012
851,Akgul Amanmuradova,3.5,40.5,1.0,25.0,6.0,96.0,2,2012
852,Laura Robson,8.5,45.0,8.0,34.0,8.5,97.0,2,2012
853,Melinda Czink,4.0,35.0,2.0,24.0,6.0,98.0,1,2012
854,Lesia Tsurenko,1.0,32.0,8.0,18.0,11.0,99.0,1,2012
855,Jamie Hampton,1.0,36.0,6.0,19.0,11.0,100.0,1,2012
856,Serena Williams,7.0,53.0,2.0,31.0,8.0,1.0,1,2013
857,Victoria Azarenka,,,,,,2.0,1,2013
858,Maria Sharapova,,,,,,3.0,1,2013
859,Agnieszka Radwanska,2.5,57.0,0.5,33.5,10.5,4.0,2,2013
860,Sara Errani,0.0,51.0,3.0,28.0,8.0,5.0,1,2013
861,Na Li,4.0,75.0,4.0,46.0,11.5,6.0,2,2013
862,Angelique Kerber,5.5,54.5,3.5,37.5,10.0,7.0,2,2013
863,Petra Kvitova,4.0,75.0,4.0,46.5,13.5,8.0,2,2013
864,Caroline Wozniacki,3.5,60.0,1.0,31.5,12.0,9.0,2,2013
865,Maria Kirilenko,5.0,38.5,2.0,24.5,8.0,10.0,2,2013
866,Roberta Vinci,0.0,28.0,3.0,16.0,9.0,11.0,2,2013
867,Ana Ivanovic,6.5,38.0,4.5,25.0,8.0,12.0,2,2013
868,Nadia Petrova,4.5,30.5,0.0,18.5,5.5,13.0,2,2013
869,Samantha Stosur,4.0,52.0,5.0,35.0,9.5,13.0,2,2013
870,Jelena Jankovic,1.0,36.0,4.0,23.0,7.0,14.0,1,2013
871,Marion Bartoli,,,,,,15.0,1,2013
872,Sloane Stephens,3.0,40.0,3.0,24.0,12.0,17.0,1,2013
873,Dominika Cibulkova,0.0,40.5,3.5,23.0,8.0,18.0,2,2013
874,Carla Suarez Navarro,0.5,40.0,1.5,24.5,5.0,18.0,2,2013
875,Kirsten Flipkens,0.0,30.0,1.6666666666666667,16.333333333333332,7.0,20.0,3,2013
876,Anastasia Pavlyuchenkova,,,,,,21.0,1,2013
877,Kate Makarova,3.0,60.0,3.3333333333333335,34.333333333333336,10.666666666666666,22.0,3,2013
878,Sorana Cirstea,3.0,39.333333333333336,4.666666666666667,25.666666666666668,10.666666666666666,22.0,3,2013
879,Elena Vesnina,2.0,32.0,2.0,14.0,6.0,22.0,1,2013
880,Sabine Lisicki,10.5,54.0,5.0,36.5,9.0,24.0,2,2013
881,Jamie Hampton,2.3333333333333335,43.666666666666664,2.0,26.666666666666668,5.0,25.0,3,2013
882,Shuai Peng,4.0,46.0,1.0,30.0,4.0,26.0,1,2013
883,Varvara Lepchenko,4.0,50.5,3.5,30.5,7.5,27.0,2,2013
884,Lucie Safarova,6.0,69.0,5.5,44.5,10.5,28.0,2,2013
885,Tamira Paszek,0.6666666666666666,33.0,4.333333333333333,20.0,6.666666666666667,29.0,3,2013
886,Alize Cornet,1.0,41.0,4.0,26.5,6.5,30.0,2,2013
887,Mona Barthel,3.0,46.666666666666664,4.0,30.666666666666668,10.666666666666666,31.0,3,2013
888,Simona Halep,1.0,50.0,1.0,28.0,11.0,32.0,1,2013
889,Klara Koukalova,,,,,,33.0,2,2013
890,Romina Oprandi,2.0,57.0,1.0,34.0,9.0,34.0,1,2013
891,Julia Goerges,3.0,67.0,8.0,47.0,11.0,36.0,1,2013
892,Kristina Mladenovic,6.666666666666667,39.666666666666664,6.0,28.666666666666668,10.0,37.0,3,2013
893,Laura Robson,7.666666666666667,33.0,4.333333333333333,26.333333333333332,4.666666666666667,37.0,3,2013
894,Urszula Radwanska,1.0,47.333333333333336,1.0,25.666666666666668,9.666666666666666,38.0,3,2013
895,Bojana Jovanovski,2.0,41.666666666666664,3.3333333333333335,27.333333333333332,12.333333333333334,39.0,3,2013
896,Yanina Wickmayer,1.0,42.666666666666664,3.6666666666666665,23.333333333333332,8.333333333333334,40.0,3,2013
897,Su Wei Hsieh,0.3333333333333333,42.333333333333336,2.0,20.333333333333332,9.666666666666666,41.0,3,2013
898,Magdalena Rybarikova,3.0,40.0,3.5,25.0,10.0,42.0,3,2013
899,Francesca Schiavone,4.333333333333333,53.666666666666664,5.333333333333333,30.666666666666668,11.666666666666666,42.0,3,2013
900,Kaia Kanepi,1.5,37.0,4.0,20.5,7.5,46.0,2,2013
901,Jie Zheng,1.0,40.0,2.0,25.0,4.0,47.0,1,2013
902,Daniela Hantuchova,0.0,10.0,2.0,3.0,4.0,48.0,2,2013
903,Monica Niculescu,0.0,76.0,1.0,39.5,18.0,49.0,2,2013
904,Ayumi Morita,0.6666666666666666,46.666666666666664,2.3333333333333335,26.333333333333332,7.666666666666667,49.0,3,2013
905,Stefanie Voegele,2.5,45.0,2.5,28.5,10.0,51.0,2,2013
906,Madison Keys,8.0,52.5,0.5,33.5,13.5,52.0,2,2013
907,Lourdes Dominguez Lino,,,,,,53.0,2,2013
908,Annika Beck,0.0,38.0,4.0,24.0,7.0,54.0,2,2013
909,Heather Watson,4.0,33.666666666666664,3.3333333333333335,19.666666666666668,7.333333333333333,54.0,3,2013
910,Yaroslava Shvedova,,,,,,55.0,1,2013
911,Bethanie Mattek Sands,4.0,43.0,1.0,29.0,10.0,58.0,1,2013
912,Garbine Muguruza,1.5,41.0,5.5,25.5,8.5,59.0,2,2013
913,Kiki Bertens,1.5,36.0,5.0,20.0,11.5,59.0,2,2013
914,Irina Camelia Begu,1.0,56.0,1.0,28.0,6.0,60.0,2,2013
915,Johanna Larsson,2.0,35.5,3.0,20.0,8.0,62.0,2,2013
916,Jana Cepelova,0.5,50.0,3.0,27.0,12.5,62.0,2,2013
917,Christina Mchale,3.5,43.0,4.0,27.0,8.0,63.0,2,2013
918,Donna Vekic,4.0,37.5,3.5,25.0,8.5,64.0,2,2013
919,Monica Puig,1.0,57.0,0.0,30.0,12.0,65.0,1,2013
920,Tsvetana Pironkova,3.0,50.666666666666664,2.3333333333333335,32.333333333333336,11.0,65.0,3,2013
921,Eugenie Bouchard,4.0,48.0,2.0,30.5,14.0,66.0,2,2013
922,Chanelle Scheepers,0.0,22.0,3.0,10.0,7.0,67.0,1,2013
923,Mallory Burdette,0.0,77.0,4.0,38.0,20.0,68.0,1,2013
924,Lesia Tsurenko,2.0,46.0,8.0,28.666666666666668,10.0,69.0,3,2013
925,Marina Erakovic,7.0,43.0,4.0,30.0,7.0,71.0,2,2013
926,Olga Govortsova,0.0,38.5,4.5,18.5,11.0,72.0,2,2013
927,Silvia Soler Espinosa,1.5,48.5,4.5,34.5,7.0,73.0,2,2013
928,Karolina Pliskova,4.5,36.0,5.0,22.0,8.5,74.0,2,2013
929,Maria Teresa Torro Flor,,,,,,75.0,1,2013
930,Andrea Petkovic,4.0,65.0,2.0,38.0,7.0,76.0,1,2013
931,Sofia Arvidsson,2.0,35.0,0.0,20.0,5.0,77.0,2,2013
932,Anna Tatishvili,0.5,58.0,3.0,31.5,8.5,78.0,2,2013
933,Anabel Medina Garrigues,5.0,60.0,5.0,36.0,10.0,79.0,2,2013
934,Melanie Oudin,0.0,34.0,5.0,22.0,9.0,80.0,1,2013
935,Lara Arruabarrena,2.0,41.0,0.0,23.0,7.0,80.0,1,2013
936,Elina Svitolina,2.0,30.5,3.5,17.0,7.5,82.0,2,2013
937,Kimiko Date Krumm,0.0,38.5,2.0,18.0,6.5,84.0,2,2013
938,Lauren Davis,1.3333333333333333,39.666666666666664,2.3333333333333335,21.0,11.666666666666666,85.0,3,2013
939,Olga Puchkova,0.3333333333333333,27.666666666666668,5.666666666666667,15.333333333333334,6.333333333333333,86.0,3,2013
940,Alexandra Cadantu Ignatik,0.0,52.0,3.0,30.0,7.0,87.0,1,2013
941,Galina Voskoboeva,3.0,64.0,4.0,49.0,5.0,88.0,1,2013
942,Lucie Hradecka,2.0,32.0,2.0,23.0,2.0,89.0,1,2013
943,Yulia Putintseva,4.666666666666667,63.666666666666664,1.3333333333333333,40.333333333333336,11.0,90.0,3,2013
944,Mandy Minella,1.0,26.0,1.0,12.0,6.0,92.0,1,2013
945,Camila Giorgi,2.5,48.0,5.5,26.0,8.0,92.0,2,2013
946,Andrea Hlavackova,1.3333333333333333,46.666666666666664,3.0,24.666666666666668,9.0,93.0,3,2013
947,Misaki Doi,1.0,47.0,5.0,25.0,13.0,94.0,1,2013
948,Timea Babos,7.5,36.0,6.5,24.5,7.0,95.0,2,2013
949,Mirjana Lucic,7.0,45.0,3.0,28.0,8.0,96.0,1,2013
950,Vesna Dolonc,0.0,49.5,3.5,25.5,11.5,97.0,2,2013
951,Mathilde Johansson,,,,,,98.0,1,2013
952,Caroline Garcia,3.0,47.0,1.0,24.0,9.0,100.0,1,2013
953,Serena Williams,3.0,65.0,7.0,44.0,15.0,1.0,1,2014
954,Na Li,,,,,,2.0,1,2014
955,Simona Halep,1.5,41.5,5.5,24.0,9.5,3.0,2,2014
956,Agnieszka Radwanska,3.0,52.5,1.0,33.5,8.0,4.0,2,2014
957,Maria Sharapova,3.0,76.0,2.0,46.0,11.0,5.0,1,2014
958,Petra Kvitova,,,,,,6.0,1,2014
959,Jelena Jankovic,1.0,33.5,2.5,22.0,6.0,7.0,2,2014
960,Angelique Kerber,0.5,61.0,2.5,41.0,12.0,7.0,2,2014
961,Victoria Azarenka,5.0,75.5,6.0,50.0,11.5,8.0,2,2014
962,Dominika Cibulkova,1.0,49.0,4.0,31.5,10.5,10.0,2,2014
963,Ana Ivanovic,3.0,47.0,4.0,33.0,11.0,11.0,1,2014
964,Flavia Pennetta,6.5,48.5,2.5,32.0,9.5,12.0,2,2014
965,Eugenie Bouchard,2.0,48.5,2.5,28.5,11.0,13.0,2,2014
966,Sara Errani,0.0,87.0,3.5,51.5,13.5,14.0,2,2014
967,Carla Suarez Navarro,2.5,66.5,2.5,38.0,11.0,15.0,2,2014
968,Caroline Wozniacki,4.0,103.0,4.0,60.0,17.0,16.0,2,2014
969,Samantha Stosur,7.333333333333333,41.666666666666664,3.0,28.666666666666668,10.0,17.0,3,2014
970,Sloane Stephens,1.0,42.666666666666664,2.0,26.333333333333332,7.333333333333333,18.0,3,2014
971,Sabine Lisicki,2.0,27.0,3.0,15.0,8.0,19.0,1,2014
972,Andrea Petkovic,0.5,64.5,1.5,32.5,16.0,20.0,2,2014
973,Lucie Safarova,5.666666666666667,52.333333333333336,3.6666666666666665,35.0,9.666666666666666,21.0,3,2014
974,Roberta Vinci,2.5,37.5,5.5,23.0,9.0,21.0,2,2014
975,Kate Makarova,2.5,34.5,0.5,18.5,10.0,22.0,2,2014
976,Kirsten Flipkens,3.0,45.0,1.0,28.0,8.333333333333334,24.0,3,2014
977,Alize Cornet,2.5,58.0,2.5,36.5,5.0,24.0,2,2014
978,Anastasia Pavlyuchenkova,4.0,38.0,6.0,25.0,14.0,25.0,2,2014
979,Svetlana Kuznetsova,,,,,,27.0,1,2014
980,Garbine Muguruza,5.5,63.0,4.5,41.0,17.5,27.0,2,2014
981,Sorana Cirstea,2.0,49.0,1.0,35.0,12.0,29.0,1,2014
982,Madison Keys,1.0,39.0,2.0,21.0,17.0,30.0,2,2014
983,Klara Koukalova,1.0,36.666666666666664,2.6666666666666665,25.333333333333332,8.0,31.0,3,2014
984,Daniela Hantuchova,2.0,40.333333333333336,3.3333333333333335,21.0,9.333333333333334,31.0,3,2014
985,Venus Williams,6.0,71.0,4.0,53.0,2.0,31.0,1,2014
986,Elena Vesnina,2.0,54.0,4.0,34.0,3.0,32.0,2,2014
987,Shuai Zhang,1.0,39.666666666666664,1.3333333333333333,21.333333333333332,8.666666666666666,33.0,3,2014
988,Elina Svitolina,1.0,38.0,1.0,18.0,7.0,34.0,2,2014
989,Magdalena Rybarikova,5.666666666666667,40.333333333333336,1.6666666666666667,21.0,11.0,35.0,3,2014
990,Casey Dellacqua,1.0,36.0,1.5,19.5,8.5,36.0,2,2014
991,Tsvetana Pironkova,4.0,57.0,1.5,37.0,13.0,37.0,2,2014
992,Yvonne Meusburger,0.0,43.0,1.5,21.0,13.0,38.0,2,2014
993,Camila Giorgi,2.6666666666666665,29.333333333333332,7.333333333333333,19.666666666666668,6.333333333333333,39.0,3,2014
994,Kurumi Nara,0.0,40.333333333333336,1.6666666666666667,18.0,9.333333333333334,39.0,3,2014
995,Alison Riske Amritraj,3.0,53.666666666666664,4.0,34.666666666666664,9.666666666666666,40.0,3,2014
996,Kaia Kanepi,2.5,36.5,2.5,24.5,10.5,41.0,2,2014
997,Barbora Strycova,1.0,35.333333333333336,2.3333333333333335,20.666666666666668,8.333333333333334,43.0,3,2014
998,Caroline Garcia,2.0,33.333333333333336,3.0,20.0,7.666666666666667,45.0,3,2014
999,Bojana Jovanovski,4.0,54.666666666666664,4.666666666666667,33.333333333333336,11.666666666666666,45.0,3,2014
1000,Karin Knapp,7.0,87.0,5.0,59.0,11.0,47.0,1,2014
1001,Christina Mchale,2.0,34.0,4.0,19.5,7.0,48.0,2,2014
1002,Karolina Pliskova,3.5,48.0,1.5,31.0,6.0,48.0,2,2014
1003,Monica Puig,3.3333333333333335,47.0,4.0,31.0,8.333333333333334,50.0,3,2014
1004,Coco Vandeweghe,12.0,52.0,3.5,38.0,4.5,51.0,2,2014
1005,Ajla Tomljanovic,4.0,31.5,3.0,22.0,4.5,51.0,2,2014
1006,Maria Teresa Torro Flor,3.0,54.0,11.0,37.0,17.0,53.0,2,2014
1007,Yanina Wickmayer,1.6666666666666667,56.333333333333336,2.6666666666666665,29.333333333333332,9.0,54.0,3,2014
1008,Annika Beck,1.0,45.5,2.5,20.5,10.0,54.0,2,2014
1009,Lauren Davis,0.6666666666666666,36.333333333333336,2.0,22.0,10.666666666666666,55.0,3,2014
1010,Anna Karolina Schmiedlova,2.0,45.0,4.0,24.0,14.0,55.0,2,2014
1011,Mona Barthel,1.0,42.666666666666664,3.3333333333333335,23.333333333333332,10.0,57.0,3,2014
