,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
657,Romina Oprandi,0.3333333333333333,31.333333333333332,1.6666666666666667,21.0,3.3333333333333335,90.0,3,2010
658,Karolina Sprem,6.0,35.0,6.0,25.0,9.0,91.0,1,2010
659,Anastasia Rodionova,1.8,51.4,4.2,32.4,7.6,92.0,7,2010
660,Pauline Parmentier,,,,,,95.0,1,2010
661,Akgul Amanmuradova,3.6666666666666665,43.333333333333336,1.0,29.666666666666668,7.333333333333333,96.0,3,2010
662,Simona Halep,0.0,29.0,2.0,21.0,4.0,96.0,1,2010
663,Alicia Molik,,,,,,97.0,1,2010
664,Anna Lena Groenefeld,1.0,37.0,7.0,26.0,8.0,99.0,1,2010
665,Rossana De Los Rios,0.0,37.0,5.0,26.0,6.0,99.0,3,2010
666,Caroline Wozniacki,1.7,47.55,1.2,31.4,6.35,1.0,20,2011
667,Kim Clijsters,1.0,53.0,5.0,37.0,12.0,2.0,1,2011
668,Vera Zvonareva,2.1666666666666665,46.5,2.6666666666666665,34.5,6.333333333333333,3.0,8,2011
669,Francesca Schiavone,2.3333333333333335,40.916666666666664,2.5833333333333335,28.75,5.916666666666667,4.0,13,2011
670,Victoria Azarenka,1.625,35.875,2.25,25.25,3.9375,4.0,16,2011
671,Samantha Stosur,2.4444444444444446,46.55555555555556,1.2222222222222223,33.44444444444444,4.555555555555555,5.0,12,2011
672,Na Li,1.9166666666666667,50.916666666666664,2.0833333333333335,34.5,6.083333333333333,6.0,15,2011
673,Jelena Jankovic,2.4545454545454546,36.27272727272727,2.909090909090909,26.0,4.090909090909091,7.0,12,2011
674,Maria Sharapova,2.0,43.72727272727273,3.6363636363636362,29.818181818181817,5.363636363636363,8.0,12,2011
675,Petra Kvitova,2.3333333333333335,38.77777777777778,1.8888888888888888,26.444444444444443,5.333333333333333,9.0,9,2011
676,Marion Bartoli,3.272727272727273,38.27272727272727,3.4545454545454546,26.454545454545453,6.090909090909091,11.0,12,2011
677,Shahar Peer,1.6666666666666667,37.666666666666664,2.3333333333333335,25.333333333333332,5.0,11.0,3,2011
678,Agnieszka Radwanska,2.8333333333333335,37.333333333333336,0.6,27.333333333333332,3.1666666666666665,11.0,7,2011
679,Andrea Petkovic,2.6666666666666665,51.0,1.8888888888888888,32.333333333333336,7.888888888888889,12.0,17,2011
680,Svetlana Kuznetsova,1.1666666666666667,47.333333333333336,2.0,31.666666666666668,5.5,14.0,7,2011
681,Anastasia Pavlyuchenkova,2.2,46.6,3.2,30.9,5.7,15.0,10,2011
682,Kaia Kanepi,4.5,32.0,2.0,25.5,4.0,16.0,2,2011
683,Ana Ivanovic,7.0,19.0,1.0,15.0,3.0,17.0,2,2011
684,Julia Goerges,4.875,41.0625,2.5,29.3125,6.625,18.0,18,2011
685,Flavia Pennetta,3.8,40.2,3.6,26.6,8.6,21.0,5,2011
686,Nadia Petrova,3.3333333333333335,39.666666666666664,4.333333333333333,27.333333333333332,4.666666666666667,22.0,3,2011
687,Yanina Wickmayer,2.125,52.25,2.0,33.75,6.75,22.0,8,2011
688,Roberta Vinci,1.1538461538461537,44.69230769230769,1.9230769230769231,28.23076923076923,8.153846153846153,23.0,15,2011
689,Aravane Rezai,2.0,55.0,6.5,35.5,13.5,24.0,3,2011
690,Shuai Peng,2.3,44.2,1.2,30.3,5.0,25.0,10,2011
691,Alisa Kleybanova,2.0,32.25,2.75,22.5,4.5,25.0,4,2011
692,Jarmila Gajdosova,,,,,,26.0,10,2011
693,Maria Kirilenko,0.8333333333333334,44.833333333333336,1.1666666666666667,29.333333333333332,4.666666666666667,26.0,6,2011
694,Alexandra Dulgheru,1.6,56.0,3.6,35.6,9.4,27.0,6,2011
695,Dominika Cibulkova,2.5,34.5,3.5,23.0,7.5,28.0,5,2011
696,Daniela Hantuchova,2.5,36.25,1.75,24.666666666666668,3.5833333333333335,29.0,12,2011
697,Lucie Safarova,4.0,45.0,3.25,31.75,7.75,32.0,5,2011
698,Klara Koukalova,,,,,,33.0,10,2011
699,Kate Makarova,3.4,50.6,1.4,34.0,8.4,33.0,5,2011
700,Maria Jose Martinez Sanchez,2.5,39.0,4.166666666666667,26.5,9.333333333333334,33.0,10,2011
701,Bethanie Mattek Sands,1.4285714285714286,46.0,2.7142857142857144,29.285714285714285,7.142857142857143,34.0,7,2011
702,Sara Errani,0.25,46.083333333333336,0.9166666666666666,30.083333333333332,4.75,35.0,13,2011
703,Tsvetana Pironkova,2.25,31.75,1.0,21.5,5.0,36.0,4,2011
704,Polona Hercog,2.076923076923077,51.61538461538461,2.0,34.0,6.615384615384615,37.0,19,2011
705,Anabel Medina Garrigues,0.4444444444444444,35.72222222222222,0.6666666666666666,22.833333333333332,4.388888888888889,39.0,23,2011
706,Patty Schnyder,,,,,,40.0,2,2011
707,Elena Vesnina,2.6666666666666665,50.888888888888886,3.0,33.44444444444444,7.333333333333333,41.0,9,2011
708,Agnes Szavay,1.0,48.5,1.0,30.5,5.5,44.0,2,2011
709,Lucie Hradecka,6.166666666666667,31.333333333333332,2.0,23.5,4.666666666666667,45.0,7,2011
710,Lourdes Dominguez Lino,,,,,,45.0,12,2011
711,Johanna Larsson,1.8,45.9,3.3,29.3,8.3,46.0,12,2011
712,Ayumi Morita,0.3333333333333333,59.0,1.0,35.333333333333336,11.333333333333334,47.0,4,2011
713,Greta Arn,1.8571428571428572,53.285714285714285,5.285714285714286,34.42857142857143,9.428571428571429,48.0,8,2011
714,Barbora Strycova,1.0,57.8,2.0,32.4,12.0,48.0,5,2011
715,Timea Bacsinszky,,,,,,48.0,2,2011
716,Yaroslava Shvedova,0.0,40.5,7.5,27.0,6.5,49.0,2,2011
717,Gisela Dulko,1.8888888888888888,35.0,4.222222222222222,23.666666666666668,7.222222222222222,51.0,11,2011
718,Bojana Jovanovski,1.0,53.0,3.5,33.0,9.0,51.0,2,2011
719,Jie Zheng,0.0,68.0,3.5,41.0,12.5,52.0,2,2011
720,Vera Dushevina,2.6666666666666665,45.0,1.0,30.333333333333332,6.666666666666667,57.0,3,2011
721,Iveta Benesova,,,,,,58.0,2,2011
722,Carla Suarez Navarro,1.0,33.75,3.75,21.0,5.0,58.0,5,2011
723,Monica Niculescu,0.5,55.0,3.5,32.5,8.5,59.0,3,2011
724,Rebecca Marino,3.0,42.5,1.5,29.0,4.5,60.0,3,2011
725,Irina Camelia Begu,2.6666666666666665,42.0,3.3333333333333335,26.5,7.5,60.0,6,2011
726,Petra Cetkovska,2.0,53.333333333333336,6.333333333333333,33.0,9.0,62.0,3,2011
727,Chanelle Scheepers,0.5,53.0,2.5,33.5,7.0,65.0,4,2011
728,Ksenia Pervak,0.5,59.0,5.5,36.75,9.25,65.0,4,2011
729,Alberta Brianti,0.5714285714285714,46.285714285714285,3.0,30.285714285714285,7.857142857142857,65.0,9,2011
730,Jelena Dokic,1.0,24.0,2.0,21.0,1.0,65.0,1,2011
731,Simona Halep,1.2,31.8,2.4,21.6,5.0,65.0,5,2011
732,Pauline Parmentier,3.0,52.0,9.0,33.0,13.0,66.0,1,2011
733,Alize Cornet,1.5,46.0,4.0,26.0,8.5,67.0,3,2011
734,Mathilde Johansson,1.5,36.125,6.25,24.125,5.125,67.0,8,2011
735,Arantxa Parra Santonja,5.2,30.6,2.2,22.4,8.2,70.0,6,2011
736,Kristina Barrois,2.5,37.0,2.625,26.125,5.0,71.0,8,2011
737,Sania Mirza,0.75,46.0,6.25,32.0,10.25,72.0,4,2011
738,Magdalena Rybarikova,4.0,38.0,6.0,26.0,6.0,72.0,1,2011
739,Sofia Arvidsson,0.8571428571428571,56.42857142857143,2.2857142857142856,35.285714285714285,10.714285714285714,73.0,7,2011
740,Anastasia Rodionova,2.5,53.75,1.5,34.5,4.75,74.0,4,2011
741,Dinara Safina,1.6666666666666667,47.666666666666664,5.166666666666667,29.0,8.0,74.0,6,2011
742,Evgeniya Rodina,2.0,50.0,2.0,31.0,8.0,76.0,1,2011
743,Alla Kudryavtseva,2.3333333333333335,50.0,4.0,30.0,12.333333333333334,77.0,3,2011
744,Varvara Lepchenko,3.0,60.666666666666664,4.0,37.333333333333336,10.0,77.0,3,2011
745,Shuai Zhang,0.0,45.0,4.0,31.0,4.0,79.0,1,2011
746,Sorana Cirstea,1.3333333333333333,32.666666666666664,1.6666666666666667,22.666666666666668,8.333333333333334,79.0,5,2011
747,Laura Pous Tio,0.5454545454545454,50.18181818181818,2.0,31.454545454545453,7.909090909090909,82.0,11,2011
748,Elena Baltacha,2.5,25.0,2.0,17.0,2.0,83.0,2,2011
749,Romina Oprandi,1.0,46.0,4.5,29.5,9.5,85.0,2,2011
750,Renata Voracova,4.0,75.0,5.0,42.0,19.0,87.0,1,2011
751,Nuria Llagostera Vives,3.0,48.0,12.0,31.0,10.0,88.0,1,2011
752,Kateryna Bondarenko,1.0,40.0,2.3333333333333335,28.0,4.666666666666667,88.0,3,2011
753,Petra Martic,4.0,45.0,11.0,33.0,4.0,89.0,1,2011
754,Christina Mchale,2.5,47.75,2.5,32.0,8.25,92.0,4,2011
755,Anastasia Yakimova,1.0,51.0,2.0,27.0,10.0,93.0,1,2011
756,Tamira Paszek,2.0,54.0,2.0,30.0,9.0,93.0,1,2011
757,Melanie Oudin,,,,,,93.0,2,2011
758,Akgul Amanmuradova,1.0,45.0,0.0,31.0,1.0,98.0,1,2011
759,Angelique Kerber,0.0,31.0,4.0,20.0,5.0,100.0,1,2011
760,Mirjana Lucic,,,,,,100.0,1,2011
761,Victoria Azarenka,2.5454545454545454,48.63636363636363,5.0,34.36363636363637,5.363636363636363,1.0,12,2012
762,Maria Sharapova,3.625,41.25,4.25,30.0625,5.0,2.0,19,2012
763,Petra Kvitova,2.7,39.8,4.0,28.0,5.4,3.0,10,2012
764,Agnieszka Radwanska,3.090909090909091,37.27272727272727,0.6363636363636364,26.454545454545453,5.545454545454546,3.0,12,2012
765,Samantha Stosur,3.0,45.30769230769231,2.0,30.76923076923077,5.923076923076923,5.0,18,2012
766,Serena Williams,6.333333333333333,28.666666666666668,1.4,22.8,3.066666666666667,6.0,17,2012
767,Caroline Wozniacki,2.75,46.75,1.5,29.25,9.75,6.0,5,2012
768,Na Li,3.6666666666666665,43.888888888888886,1.6666666666666667,30.666666666666668,5.555555555555555,7.0,12,2012
769,Marion Bartoli,2.5,54.5,5.5,39.0,8.5,7.0,3,2012
770,Sara Errani,0.46153846153846156,47.19230769230769,0.88,29.653846153846153,5.769230769230769,9.0,29,2012
771,Vera Zvonareva,2.5,44.5,3.5,31.0,4.5,9.0,2,2012
772,Angelique Kerber,1.4166666666666667,44.416666666666664,1.5,29.583333333333332,4.916666666666667,10.0,13,2012
773,Francesca Schiavone,1.1428571428571428,32.285714285714285,3.4285714285714284,22.0,5.857142857142857,11.0,9,2012
774,Andrea Petkovic,0.0,49.0,0.0,33.0,7.0,12.0,1,2012
775,Sabine Lisicki,7.5,39.5,5.5,30.0,6.0,13.0,2,2012
776,Ana Ivanovic,3.0,31.4,2.0,23.0,5.4,14.0,7,2012
777,Dominika Cibulkova,1.5555555555555556,29.0,3.111111111111111,19.555555555555557,6.0,16.0,15,2012
778,Julia Goerges,3.7777777777777777,40.666666666666664,3.2222222222222223,27.555555555555557,6.111111111111111,16.0,10,2012
779,Maria Kirilenko,3.3333333333333335,38.0,1.6666666666666667,27.666666666666668,4.333333333333333,17.0,3,2012
780,Roberta Vinci,4.6,36.0,2.4,25.8,5.5,18.0,10,2012
781,Jelena Jankovic,,,,,,18.0,3,2012
782,Flavia Pennetta,3.2222222222222223,35.111111111111114,3.0,22.77777777777778,6.555555555555555,20.0,10,2012
783,Daniela Hantuchova,,,,,,20.0,1,2012
784,Lucie Safarova,4.0,39.8,3.0,30.2,5.2,22.0,7,2012
785,Anastasia Pavlyuchenkova,3.3333333333333335,48.166666666666664,4.666666666666667,33.166666666666664,6.5,22.0,7,2012
786,Kaia Kanepi,3.0,40.166666666666664,4.583333333333333,26.916666666666668,6.166666666666667,23.0,12,2012
787,Petra Cetkovska,1.6666666666666667,42.666666666666664,3.6666666666666665,29.555555555555557,5.666666666666667,26.0,10,2012
788,Anabel Medina Garrigues,1.3846153846153846,42.07692307692308,0.8461538461538461,27.692307692307693,6.3076923076923075,26.0,13,2012
789,Svetlana Kuznetsova,2.6666666666666665,44.333333333333336,1.3333333333333333,26.666666666666668,7.0,27.0,5,2012
790,Nadia Petrova,5.625,36.75,2.875,27.0,5.375,29.0,10,2012
791,Shuai Peng,5.0,33.0,1.0,24.0,4.0,30.0,2,2012
792,Yanina Wickmayer,1.0,47.2,4.0,31.2,6.0,30.0,7,2012
793,Klara Koukalova,,,,,,33.0,8,2012
794,Jie Zheng,0.0,38.0,1.5,21.5,5.0,33.0,2,2012
795,Monica Niculescu,1.0,37.0,2.0,27.0,4.0,34.0,1,2012
796,Mona Barthel,4.833333333333333,34.333333333333336,4.833333333333333,25.333333333333332,6.666666666666667,35.0,6,2012
797,Christina Mchale,1.5,48.25,0.5,27.5,9.0,36.0,6,2012
798,Polona Hercog,2.6,45.0,1.7,29.6,6.4,37.0,10,2012
799,Carla Suarez Navarro,0.75,34.5,2.0,21.416666666666668,5.833333333333333,38.0,13,2012
800,Ksenia Pervak,1.3333333333333333,42.333333333333336,3.3333333333333335,30.666666666666668,2.6666666666666665,38.0,4,2012
801,Kate Makarova,1.3333333333333333,41.0,1.0,29.666666666666668,4.666666666666667,39.0,3,2012
802,Jarmila Gajdosova,,,,,,40.0,4,2012
803,Tsvetana Pironkova,3.2,35.8,2.4,25.2,5.8,41.0,5,2012
804,Marina Erakovic,4.0,42.0,3.142857142857143,28.714285714285715,7.857142857142857,41.0,7,2012
805,Chanelle Scheepers,0.5,48.25,4.75,29.0,6.75,43.0,5,2012
806,Sorana Cirstea,4.2,42.2,4.6,28.8,7.8,45.0,6,2012
807,Simona Halep,0.6666666666666666,39.666666666666664,2.888888888888889,24.555555555555557,5.555555555555555,46.0,9,2012
808,Maria Jose Martinez Sanchez,2.0,46.0,6.0,25.0,14.5,48.0,2,2012
809,Galina Voskoboeva,1.0,27.25,1.25,18.5,3.0,49.0,4,2012
810,Shahar Peer,1.8,46.2,4.8,30.4,7.0,49.0,6,2012
811,Petra Martic,4.8,34.8,1.4,25.4,5.0,50.0,5,2012
812,Iveta Benesova,,,,,,51.0,1,2012
813,Vania King,0.0,38.666666666666664,1.0,27.0,4.666666666666667,52.0,3,2012
814,Irina Camelia Begu,1.7777777777777777,53.888888888888886,4.555555555555555,32.666666666666664,9.0,53.0,10,2012
815,Venus Williams,4.428571428571429,33.857142857142854,3.4285714285714284,24.142857142857142,5.285714285714286,53.0,8,2012
816,Sofia Arvidsson,1.125,48.625,1.5,30.75,7.5,54.0,8,2012
817,Alize Cornet,1.2727272727272727,44.72727272727273,5.454545454545454,29.636363636363637,8.0,55.0,11,2012
818,Tamira Paszek,2.0,42.0,3.0,25.0,7.0,55.0,1,2012
819,Elena Vesnina,1.6,36.8,1.8,26.8,3.0,56.0,5,2012
820,Aleksandra Wozniak,2.0,45.333333333333336,4.5,31.666666666666668,7.5,57.0,7,2012
821,Barbora Strycova,5.166666666666667,53.333333333333336,2.0,33.833333333333336,9.5,58.0,7,2012
822,Silvia Soler Espinosa,2.6,38.8,2.4,26.6,6.2,60.0,6,2012
823,Lucie Hradecka,4.5,30.0,3.5,22.0,4.5,60.0,2,2012
824,Alberta Brianti,1.0,69.0,3.0,35.0,17.0,62.0,1,2012
825,Varvara Lepchenko,4.571428571428571,72.0,1.8571428571428572,45.714285714285715,13.714285714285714,63.0,7,2012
826,Su Wei Hsieh,1.5,67.0,2.0,40.5,9.5,64.0,2,2012
827,Romina Oprandi,2.0,24.0,0.0,20.0,1.0,64.0,1,2012
828,Arantxa Rus,1.75,59.75,3.25,34.0,9.25,64.0,6,2012
829,Timea Babos,1.0,9.0,1.0,8.0,0.0,65.0,1,2012
830,Kateryna Bondarenko,1.5,45.5,6.0,29.0,7.0,66.0,2,2012
831,Pauline Parmentier,2.0,44.0,3.0,29.0,7.666666666666667,66.0,3,2012
832,Eleni Daniilidou,1.0,44.0,2.0,30.0,3.0,67.0,1,2012
833,Johanna Larsson,4.0,45.2,3.2,27.6,11.0,67.0,5,2012
834,Gisela Dulko,3.0,35.0,7.0,29.0,3.0,68.0,1,2012
835,Sloane Stephens,0.8571428571428571,46.285714285714285,1.5714285714285714,30.0,6.571428571428571,70.0,7,2012
836,Lourdes Dominguez Lino,,,,,,72.0,3,2012
837,Michaella Krajicek,6.5,60.5,6.0,45.5,9.0,72.0,2,2012
838,Alexandra Cadantu Ignatik,0.25,48.75,4.5,30.0,8.5,74.0,4,2012
839,Anna Tatishvili,1.8333333333333333,52.0,5.166666666666667,31.333333333333332,8.166666666666666,74.0,10,2012
840,Greta Arn,2.0,36.0,0.0,29.0,3.0,75.0,1,2012
841,Alexandra Panova,1.5,50.5,1.0,33.5,7.0,77.0,2,2012
842,Olga Govortsova,2.0,52.0,9.333333333333334,34.333333333333336,10.0,77.0,3,2012
843,Vera Dushevina,2.0,48.0,9.0,31.0,8.0,78.0,1,2012
844,Urszula Radwanska,1.0,37.0,3.0,26.0,6.666666666666667,79.0,3,2012
845,Mathilde Johansson,0.8,49.4,8.0,32.0,8.8,83.0,6,2012
846,Ayumi Morita,1.6666666666666667,43.0,1.0,31.0,5.0,84.0,3,2012
847,Stephanie Foretz Gacon,2.0,40.666666666666664,3.3333333333333335,28.0,10.333333333333334,86.0,3,2012
848,Stephanie Dubois,,,,,,87.0,1,2012
849,Mandy Minella,1.75,46.5,3.0,29.75,8.75,91.0,4,2012
850,Jamie Hampton,1.0,39.0,7.0,28.0,6.0,92.0,1,2012
851,Magdalena Rybarikova,3.5,63.5,2.0,44.0,14.0,95.0,2,2012
852,Patricia Mayr Achleitner,,,,,,97.0,1,2012
853,Anastasia Rodionova,3.5,46.5,3.5,31.0,11.5,98.0,2,2012
854,Serena Williams,5.56,34.36,1.7083333333333333,25.6,3.84,1.0,28,2013
855,Maria Sharapova,4.470588235294118,39.588235294117645,4.647058823529412,28.941176470588236,5.0,2.0,17,2013
856,Victoria Azarenka,1.5,44.3,3.9,29.5,6.2,3.0,10,2013
857,Agnieszka Radwanska,1.0,31.0,0.5,20.5,4.0,4.0,5,2013
858,Na Li,1.6666666666666667,46.0,2.6666666666666665,29.0,7.666666666666667,5.0,5,2013
859,Sara Errani,0.2,58.666666666666664,0.4,35.6,7.0,5.0,23,2013
860,Angelique Kerber,1.875,50.875,1.5,34.625,8.5,6.0,9,2013
861,Petra Kvitova,3.1,48.2,4.7,31.2,7.5,7.0,11,2013
862,Samantha Stosur,2.0,37.5,3.3333333333333335,27.666666666666668,4.166666666666667,9.0,8,2013
863,Caroline Wozniacki,2.5,34.0,1.0,23.5,2.5,10.0,3,2013
864,Roberta Vinci,3.1666666666666665,41.916666666666664,1.1666666666666667,27.0,7.5,11.0,19,2013
865,Nadia Petrova,11.0,50.5,1.5,40.0,7.0,11.0,2,2013
866,Maria Kirilenko,3.142857142857143,40.42857142857143,2.8333333333333335,28.142857142857142,4.142857142857143,12.0,9,2013
867,Marion Bartoli,2.75,52.25,7.25,32.0,9.5,13.0,4,2013
868,Ana Ivanovic,4.75,43.875,3.625,30.0,7.25,14.0,11,2013
869,Dominika Cibulkova,1.0,46.25,4.5,30.0,8.25,15.0,5,2013
870,Jelena Jankovic,2.5555555555555554,45.611111111111114,2.9444444444444446,31.666666666666668,7.277777777777778,16.0,21,2013
871,Sloane Stephens,1.3333333333333333,56.0,1.8,36.5,6.666666666666667,17.0,7,2013
872,Anastasia Pavlyuchenkova,3.0,50.285714285714285,4.857142857142857,35.0,8.714285714285714,19.0,7,2013
873,Julia Goerges,5.285714285714286,36.285714285714285,1.4285714285714286,24.142857142857142,5.714285714285714,19.0,9,2013
874,Lucie Safarova,3.6,48.0,2.0,34.0,6.0,19.0,6,2013
875,Carla Suarez Navarro,0.6666666666666666,47.13333333333333,1.0666666666666667,30.066666666666666,6.533333333333333,20.0,18,2013
876,Varvara Lepchenko,2.625,45.0,3.375,30.125,6.25,21.0,11,2013
877,Kirsten Flipkens,4.0,41.333333333333336,5.0,30.0,8.0,21.0,3,2013
878,Klara Koukalova,,,,,,21.0,7,2013
879,Yanina Wickmayer,1.5,45.0,2.0,27.5,8.0,22.0,3,2013
880,Simona Halep,2.1333333333333333,43.46666666666667,2.066666666666667,28.2,6.0,23.0,16,2013
881,Shuai Peng,1.4285714285714286,48.857142857142854,2.0,31.857142857142858,7.285714285714286,23.0,7,2013
882,Alize Cornet,1.4444444444444444,45.22222222222222,4.333333333333333,28.555555555555557,8.222222222222221,23.0,15,2013
883,Kate Makarova,3.6666666666666665,51.333333333333336,2.0,35.333333333333336,7.333333333333333,24.0,4,2013
884,Venus Williams,5.333333333333333,52.333333333333336,4.666666666666667,36.0,7.666666666666667,24.0,3,2013
885,Sorana Cirstea,2.25,39.5,1.5,26.0,5.75,25.0,6,2013
886,Kaia Kanepi,3.3846153846153846,39.69230769230769,3.3846153846153846,28.153846153846153,6.6923076923076925,26.0,14,2013
887,Mona Barthel,5.0,19.0,2.0,16.0,0.0,28.0,2,2013
888,Elena Vesnina,0.0,35.0,2.0,23.5,4.5,28.0,2,2013
889,Yaroslava Shvedova,1.2,49.4,6.4,34.0,6.8,31.0,5,2013
890,Urszula Radwanska,0.5,60.5,2.0,32.5,10.5,32.0,3,2013
891,Sabine Lisicki,4.875,34.125,1.875,24.75,5.75,34.0,9,2013
892,Francesca Schiavone,2.1,40.3,4.7,26.9,8.0,37.0,12,2013
893,Laura Robson,2.5,34.25,6.75,25.25,7.75,38.0,5,2013
894,Sofia Arvidsson,,,,,,38.0,1,2013
895,Svetlana Kuznetsova,3.625,50.375,2.5,33.0,7.0,39.0,8,2013
896,Kristina Mladenovic,2.8,42.4,3.0,29.8,9.2,39.0,5,2013
897,Kiki Bertens,1.25,40.5,7.5,26.75,6.5,41.0,6,2013
898,Su Wei Hsieh,,,,,,42.0,1,2013
899,Jie Zheng,0.8,50.6,0.8,32.0,7.2,43.0,5,2013
900,Ayumi Morita,0.5,37.75,0.5,24.0,4.5,43.0,4,2013
901,Romina Oprandi,1.0,35.375,2.0,23.5,4.75,44.0,11,2013
902,Irina Camelia Begu,3.6666666666666665,56.666666666666664,10.333333333333334,35.666666666666664,12.666666666666666,44.0,3,2013
903,Lourdes Dominguez Lino,,,,,,47.0,17,2013
904,Bojana Jovanovski,0.5,51.0,0.5,31.0,5.5,47.0,3,2013
905,Monica Niculescu,1.0,38.0,1.0,28.0,4.0,49.0,2,2013
906,Annika Beck,0.6666666666666666,44.888888888888886,4.111111111111111,29.77777777777778,8.333333333333334,50.0,10,2013
907,Magdalena Rybarikova,2.0,27.0,0.0,19.0,1.0,52.0,1,2013
908,Tsvetana Pironkova,2.0,33.0,5.0,25.0,6.0,53.0,1,2013
909,Jamie Hampton,4.4,59.0,4.2,38.6,12.0,54.0,6,2013
910,Christina Mchale,2.0,44.0,4.5,29.5,5.0,54.0,2,2013
911,Stefanie Voegele,3.0,50.0,3.1666666666666665,34.0,9.333333333333334,56.0,7,2013
912,Madison Keys,5.75,39.75,3.0,28.0,6.25,58.0,5,2013
913,Anabel Medina Garrigues,1.75,46.25,2.25,32.25,6.5,59.0,5,2013
914,Chanelle Scheepers,1.0,40.125,5.0,25.625,6.5,60.0,10,2013
915,Flavia Pennetta,5.0,45.0,8.0,33.0,8.0,60.0,1,2013
916,Lesia Tsurenko,0.0,72.0,5.0,45.0,15.0,60.0,1,2013
917,Olga Govortsova,1.5,60.0,3.5,36.0,10.5,60.0,2,2013
918,Johanna Larsson,2.5,44.5,3.8333333333333335,30.5,7.333333333333333,61.0,10,2013
919,Silvia Soler Espinosa,0.75,36.875,3.25,25.125,6.0,64.0,11,2013
920,Maria Teresa Torro Flor,0.375,45.25,3.375,29.125,6.0,64.0,9,2013
921,Marina Erakovic,4.333333333333333,36.0,3.3333333333333335,24.666666666666668,5.333333333333333,65.0,3,2013
922,Bethanie Mattek Sands,2.5,49.0,2.5,34.5,6.5,67.0,3,2013
923,Lauren Davis,,,,,,67.0,1,2013
924,Karin Knapp,2.0,33.25,4.75,25.25,5.5,69.0,5,2013
925,Jana Cepelova,0.5,83.0,3.0,49.5,10.0,69.0,2,2013
926,Alexandra Cadantu Ignatik,2.0,44.166666666666664,5.166666666666667,28.666666666666668,7.666666666666667,70.0,6,2013
927,Daniela Hantuchova,4.5,58.5,2.0,38.5,7.5,71.0,3,2013
928,Garbine Muguruza,4.0,57.0,7.0,41.5,6.5,72.0,2,2013
929,Mandy Minella,2.0,55.166666666666664,2.3333333333333335,35.0,8.833333333333334,77.0,8,2013
930,Eugenie Bouchard,3.0,31.0,1.0,23.0,3.0,77.0,5,2013
931,Melanie Oudin,0.5,49.5,2.5,28.0,12.5,78.0,2,2013
932,Olga Puchkova,6.0,68.0,8.0,46.0,11.0,78.0,1,2013
933,Mallory Burdette,2.0,54.0,3.3333333333333335,35.666666666666664,9.0,80.0,3,2013
934,Karolina Pliskova,5.5,43.5,0.5,31.5,10.0,81.0,2,2013
935,Mathilde Johansson,1.5,45.75,9.5,29.5,9.75,81.0,5,2013
936,Anna Tatishvili,,,,,,83.0,2,2013
937,Elina Svitolina,2.75,40.75,4.5,25.25,8.75,84.0,6,2013
938,Camila Giorgi,1.0,35.0,12.0,19.0,10.0,85.0,2,2013
939,Yvonne Meusburger,0.8,38.2,3.0,25.4,4.2,86.0,5,2013
940,Timea Babos,10.0,60.0,9.0,39.0,24.0,86.0,1,2013
941,Monica Puig,2.5,47.0,4.0,33.0,7.0,86.0,2,2013
942,Polona Hercog,1.5,30.0,1.5,20.0,6.5,87.0,3,2013
943,Petra Martic,8.0,68.0,7.0,46.0,12.0,91.0,2,2013
944,Misaki Doi,,,,,,92.0,2,2013
945,Galina Voskoboeva,5.5,41.5,2.0,27.0,11.0,94.0,2,2013
946,Yulia Putintseva,2.0,33.5,3.5,22.0,5.0,96.0,2,2013
947,Estrella Cabeza Candela,,,,,,96.0,2,2013
948,Barbora Strycova,7.0,49.0,6.0,34.0,10.0,96.0,1,2013
949,Lara Arruabarrena,,,,,,97.0,2,2013
950,Mirjana Lucic,,,,,,100.0,1,2013
951,Serena Williams,5.777777777777778,32.666666666666664,2.7777777777777777,25.666666666666668,4.222222222222222,1.0,9,2014
952,Na Li,1.4,44.0,2.6,29.8,5.2,2.0,5,2014
953,Simona Halep,2.6363636363636362,38.45454545454545,2.4545454545454546,27.363636363636363,4.363636363636363,3.0,18,2014
954,Agnieszka Radwanska,2.2222222222222223,44.888888888888886,0.5555555555555556,30.22222222222222,5.888888888888889,3.0,11,2014
955,Petra Kvitova,4.0,43.8,3.0,30.8,6.0,6.0,6,2014
956,Jelena Jankovic,2.875,42.0,2.9375,29.25,5.6875,7.0,16,2014
957,Maria Sharapova,3.1578947368421053,45.526315789473685,4.684210526315789,31.789473684210527,7.052631578947368,7.0,19,2014
958,Angelique Kerber,1.5,50.0,1.5,33.25,8.0,9.0,5,2014
959,Dominika Cibulkova,1.0,32.0,3.5,20.5,6.0,10.0,2,2014
960,Sara Errani,0.1111111111111111,53.5,1.0,33.111111111111114,7.944444444444445,11.0,19,2014
961,Flavia Pennetta,6.0,37.666666666666664,2.6666666666666665,23.333333333333332,7.333333333333333,12.0,4,2014
962,Ana Ivanovic,2.5384615384615383,43.69230769230769,2.3846153846153846,29.923076923076923,7.076923076923077,12.0,14,2014
963,Carla Suarez Navarro,0.6666666666666666,46.06666666666667,1.4285714285714286,29.266666666666666,6.733333333333333,14.0,19,2014
964,Sabine Lisicki,5.25,45.75,3.75,31.0,9.5,15.0,4,2014
