,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
1464,Johanna Konta,,,,,,47.0,3,2015
1465,Kaia Kanepi,3.0,36.0,6.5,22.5,10.333333333333334,47.0,8,2015
1466,Ajla Tomljanovic,3.3333333333333335,43.55555555555556,5.0,25.22222222222222,9.444444444444445,47.0,12,2015
1467,Jarmila Gajdosova,4.5,49.375,5.625,33.75,8.75,48.0,12,2015
1468,Yanina Wickmayer,1.4444444444444444,46.0,4.0,27.555555555555557,11.555555555555555,48.0,12,2015
1469,Monica Puig,5.0,52.81818181818182,4.818181818181818,31.181818181818183,10.727272727272727,48.0,12,2015
1470,Mirjana Lucic,3.0833333333333335,34.583333333333336,6.916666666666667,21.0,9.25,48.0,17,2015
1471,Kirsten Flipkens,3.090909090909091,46.81818181818182,2.272727272727273,27.727272727272727,11.090909090909092,49.0,13,2015
1472,Carina Witthoeft,2.75,39.0,5.5,23.25,11.25,49.0,9,2015
1473,Julia Goerges,4.375,43.375,2.25,27.25,7.125,50.0,13,2015
1474,Christina Mchale,2.5714285714285716,43.285714285714285,3.142857142857143,24.857142857142858,10.714285714285714,51.0,11,2015
1475,Yaroslava Shvedova,1.6666666666666667,44.333333333333336,6.0,24.333333333333332,9.333333333333334,51.0,7,2015
1476,Lauren Davis,0.2222222222222222,38.888888888888886,5.888888888888889,23.0,8.777777777777779,52.0,14,2015
1477,Johanna Larsson,1.375,43.75,3.125,24.0,8.75,52.0,15,2015
1478,Alexandra Dulgheru,0.3333333333333333,39.833333333333336,3.6666666666666665,19.666666666666668,9.666666666666666,52.0,10,2015
1479,Lucie Hradecka,4.0,56.0,5.0,32.0,12.0,53.0,4,2015
1480,Bojana Jovanovski,2.5,44.5,4.5,24.5,12.125,56.0,11,2015
1481,Jana Cepelova,0.75,32.25,3.75,16.0,10.0,56.0,4,2015
1482,Tereza Smitkova,5.0,42.875,4.125,27.875,8.875,57.0,9,2015
1483,Denisa Allertova,1.0,68.0,8.0,35.0,18.0,58.0,5,2015
1484,Polona Hercog,2.6363636363636362,51.54545454545455,2.8181818181818183,31.818181818181817,8.0,59.0,15,2015
1485,Shuai Zhang,1.5,45.5,4.75,25.25,11.25,61.0,4,2015
1486,Elena Vesnina,1.5,32.5,5.166666666666667,17.166666666666668,8.5,62.0,6,2015
1487,Silvia Soler Espinosa,1.2857142857142858,32.857142857142854,3.4285714285714284,17.714285714285715,8.571428571428571,62.0,9,2015
1488,Irina Falconi,1.0,47.0,8.333333333333334,29.333333333333332,13.666666666666666,64.0,8,2015
1489,Magda Linette,0.5,27.5,4.0,15.5,9.5,64.0,6,2015
1490,Aleksandra Krunic,2.0,27.428571428571427,3.142857142857143,15.857142857142858,9.428571428571429,64.0,12,2015
1491,Tatjana Maria,7.5,42.5,6.0,26.0,18.5,65.0,4,2015
1492,Saisai Zheng,0.8,38.9,2.9,19.7,9.5,65.0,18,2015
1493,Margarita Gasparyan,,,,,,66.0,3,2015
1494,Ana Konjuh,2.75,29.5,5.25,17.75,8.25,68.0,7,2015
1495,Kiki Bertens,1.5714285714285714,31.571428571428573,5.571428571428571,17.571428571428573,9.142857142857142,68.0,11,2015
1496,Katerina Siniakova,1.2857142857142858,48.57142857142857,6.857142857142857,27.571428571428573,12.285714285714286,68.0,12,2015
1497,Olga Govortsova,1.0,51.0,4.0,26.5,9.5,68.0,4,2015
1498,Yulia Putintseva,0.5,37.75,3.0,21.5,8.25,70.0,8,2015
1499,Francesca Schiavone,2.0,37.142857142857146,4.428571428571429,21.571428571428573,8.571428571428571,70.0,8,2015
1500,Shelby Rogers,2.0,38.833333333333336,5.333333333333333,21.666666666666668,9.333333333333334,72.0,6,2015
1501,Lara Arruabarrena,1.0,41.166666666666664,4.333333333333333,23.333333333333332,11.5,73.0,9,2015
1502,Timea Babos,2.8333333333333335,44.5,3.6666666666666665,26.5,10.833333333333334,74.0,11,2015
1503,Vitalia Diatchenko,1.0,39.4,6.8,22.4,8.0,74.0,5,2015
1504,Danka Kovinic,1.5,18.0,3.5,9.5,8.0,75.0,5,2015
1505,Cristina Andreea Mitu,2.0,50.0,2.0,31.0,11.0,75.0,6,2015
1506,Marina Erakovic,2.5,38.666666666666664,3.1666666666666665,24.833333333333332,9.166666666666666,75.0,6,2015
1507,Mariana Duque Marino,7.0,50.0,3.0,36.0,12.0,77.0,5,2015
1508,Chanelle Scheepers,0.3333333333333333,54.333333333333336,5.666666666666667,32.0,12.333333333333334,77.0,3,2015
1509,Jelena Ostapenko,,,,,,78.0,1,2015
1510,Nao Hibino,,,,,,78.0,1,2015
1511,Kateryna Bondarenko,,,,,,79.0,4,2015
1512,Pauline Parmentier,2.3333333333333335,37.333333333333336,4.666666666666667,22.333333333333332,9.333333333333334,79.0,3,2015
1513,Anna Lena Friedsam,2.6666666666666665,39.666666666666664,6.0,25.666666666666668,8.0,80.0,4,2015
1514,Donna Vekic,3.25,32.25,5.5,18.5,8.75,81.0,5,2015
1515,Maria Teresa Torro Flor,1.6,61.8,6.4,35.8,12.0,82.0,5,2015
1516,Urszula Radwanska,1.5,45.5,1.0,24.5,11.5,83.0,6,2015
1517,Misaki Doi,2.5,39.5,1.0,23.0,10.5,83.0,6,2015
1518,Alla Kudryavtseva,1.0,56.0,4.0,34.0,9.5,84.0,2,2015
1519,Evgeniya Rodina,2.6666666666666665,40.333333333333336,5.666666666666667,25.666666666666668,11.666666666666666,84.0,7,2015
1520,Nicole Gibbs,1.0,48.0,7.0,28.5,12.0,87.0,3,2015
1521,Qiang Wang,3.3333333333333335,31.666666666666668,4.0,18.666666666666668,8.0,88.0,3,2015
1522,Petra Cetkovska,0.5,29.0,4.5,16.0,7.5,89.0,2,2015
1523,Stefanie Voegele,3.6666666666666665,45.0,2.6666666666666665,27.666666666666668,11.666666666666666,89.0,3,2015
1524,Bethanie Mattek Sands,,,,,,90.0,1,2015
1525,Anett Kontaveit,,,,,,90.0,2,2015
1526,Yvonne Meusburger,0.0,34.0,8.0,17.0,8.0,93.0,1,2015
1527,Elizaveta Kulichkova,,,,,,94.0,1,2015
1528,Taylor Townsend,2.5,39.5,2.0,23.5,7.0,96.0,2,2015
1529,Sesil Karatantcheva,1.0,34.0,9.0,15.0,15.0,96.0,1,2015
1530,Sorana Cirstea,1.0,37.0,5.0,19.0,9.0,97.0,1,2015
1531,Grace Min,1.0,31.0,2.0,12.0,7.0,98.0,1,2015
1532,An Sophie Mestach,,,,,,98.0,1,2015
1533,Jie Zheng,0.0,33.0,3.0,16.0,13.0,100.0,1,2015
1534,Angelique Kerber,1.6153846153846154,42.76923076923077,3.4615384615384617,24.692307692307693,8.615384615384615,1.0,13,2016
1535,Serena Williams,7.2,44.4,6.8,29.6,8.6,1.0,5,2016
1536,Simona Halep,1.5833333333333333,47.083333333333336,2.6666666666666665,27.333333333333332,11.583333333333334,2.0,13,2016
1537,Agnieszka Radwanska,2.0,42.53846153846154,2.1538461538461537,25.076923076923077,9.461538461538462,2.0,13,2016
1538,Garbine Muguruza,3.0,45.266666666666666,3.533333333333333,26.8,9.2,3.0,15,2016
1539,Maria Sharapova,3.0,32.0,7.0,19.0,10.0,5.0,1,2016
1540,Karolina Pliskova,7.4,40.53333333333333,3.3333333333333335,27.4,9.266666666666667,5.0,15,2016
1541,Carla Suarez Navarro,1.0,49.785714285714285,3.2142857142857144,28.571428571428573,9.714285714285714,6.0,14,2016
1542,Petra Kvitova,2.6875,43.6875,5.1875,26.8125,9.3125,6.0,16,2016
1543,Venus Williams,3.0,53.81818181818182,4.454545454545454,30.363636363636363,11.727272727272727,6.0,11,2016
1544,Svetlana Kuznetsova,2.235294117647059,50.411764705882355,3.9411764705882355,30.0,10.294117647058824,7.0,17,2016
1545,Madison Keys,3.4615384615384617,42.23076923076923,2.6923076923076925,27.0,8.692307692307692,7.0,13,2016
1546,Belinda Bencic,1.9333333333333333,38.8,5.333333333333333,24.933333333333334,9.4,7.0,16,2016
1547,Roberta Vinci,1.3529411764705883,40.529411764705884,2.0,22.470588235294116,10.117647058823529,8.0,17,2016
1548,Dominika Cibulkova,0.7647058823529411,46.705882352941174,4.235294117647059,26.352941176470587,11.058823529411764,8.0,17,2016
1549,Johanna Konta,3.4,39.13333333333333,2.2666666666666666,24.2,8.333333333333334,9.0,15,2016
1550,Lucie Safarova,3.3636363636363638,39.81818181818182,4.7272727272727275,27.545454545454547,7.181818181818182,12.0,11,2016
1551,Timea Bacsinszky,1.2941176470588236,44.0,2.7058823529411766,24.647058823529413,9.705882352941176,12.0,17,2016
1552,Elina Svitolina,1.0625,39.75,2.5,21.5625,10.0,14.0,16,2016
1553,Victoria Azarenka,1.0,28.0,2.0,15.0,6.5,14.0,2,2016
1554,Samantha Stosur,2.533333333333333,40.666666666666664,4.333333333333333,24.4,8.066666666666666,14.0,15,2016
1555,Ana Ivanovic,2.3,40.4,5.1,25.2,8.8,16.0,10,2016
1556,Sara Errani,0.125,53.8125,1.4375,26.5625,10.3125,16.0,16,2016
1557,Anastasia Pavlyuchenkova,3.7058823529411766,44.0,6.117647058823529,26.764705882352942,9.470588235294118,17.0,17,2016
1558,Caroline Wozniacki,1.7857142857142858,45.857142857142854,2.5714285714285716,27.714285714285715,10.214285714285714,17.0,14,2016
1559,Elena Vesnina,1.625,39.5,3.25,23.125,6.75,19.0,8,2016
1560,Jelena Jankovic,1.8666666666666667,42.53333333333333,4.066666666666666,24.333333333333332,9.533333333333333,19.0,16,2016
1561,Barbora Strycova,1.6111111111111112,44.05555555555556,2.611111111111111,24.5,8.5,20.0,18,2016
1562,Kiki Bertens,5.555555555555555,43.55555555555556,4.444444444444445,27.22222222222222,11.222222222222221,21.0,9,2016
1563,Andrea Petkovic,1.6153846153846154,43.0,4.153846153846154,24.307692307692307,10.23076923076923,21.0,13,2016
1564,Sloane Stephens,1.8333333333333333,39.5,2.1666666666666665,23.333333333333332,8.666666666666666,22.0,6,2016
1565,Irina Camelia Begu,2.5833333333333335,40.166666666666664,5.75,23.75,8.083333333333334,22.0,12,2016
1566,Kate Makarova,2.2,45.06666666666667,3.2666666666666666,27.133333333333333,9.066666666666666,23.0,15,2016
1567,Caroline Garcia,2.764705882352941,41.588235294117645,3.411764705882353,25.235294117647058,9.058823529411764,23.0,17,2016
1568,Daria Kasatkina,1.1333333333333333,45.53333333333333,2.6,24.8,9.866666666666667,24.0,15,2016
1569,Timea Babos,4.526315789473684,49.8421052631579,3.9473684210526314,30.473684210526315,8.947368421052632,25.0,19,2016
1570,Anna Karolina Schmiedlova,1.6923076923076923,41.92307692307692,6.230769230769231,23.846153846153847,11.0,26.0,13,2016
1571,Monica Puig,1.9230769230769231,37.30769230769231,4.0,21.23076923076923,8.538461538461538,27.0,14,2016
1572,Laura Siegemund,0.6,40.6,4.4,21.2,10.1,27.0,10,2016
1573,Shuai Zhang,0.46153846153846156,33.53846153846154,1.7692307692307692,16.692307692307693,9.461538461538462,27.0,13,2016
1574,Kristina Mladenovic,3.857142857142857,46.23809523809524,5.428571428571429,30.142857142857142,10.047619047619047,29.0,21,2016
1575,Misaki Doi,2.0,42.21052631578947,2.526315789473684,24.210526315789473,10.68421052631579,30.0,19,2016
1576,Anastasija Sevastova,1.875,36.875,2.75,21.125,10.75,30.0,8,2016
1577,Coco Vandeweghe,5.384615384615385,34.07692307692308,5.076923076923077,22.76923076923077,8.0,30.0,13,2016
1578,Sabine Lisicki,3.5555555555555554,45.333333333333336,6.666666666666667,27.444444444444443,11.333333333333334,31.0,9,2016
1579,Yaroslava Shvedova,2.6,39.9,4.2,23.1,10.2,32.0,12,2016
1580,Yulia Putintseva,1.25,49.25,2.5,25.5625,10.3125,33.0,17,2016
1581,Monica Niculescu,1.2142857142857142,43.5,2.642857142857143,23.142857142857142,9.857142857142858,33.0,14,2016
1582,Lesia Tsurenko,1.7272727272727273,44.09090909090909,4.7272727272727275,23.636363636363637,9.090909090909092,33.0,11,2016
1583,Alize Cornet,1.2142857142857142,42.214285714285715,6.285714285714286,23.928571428571427,11.214285714285714,33.0,14,2016
1584,Daria Saville,1.2307692307692308,41.30769230769231,4.6923076923076925,21.307692307692307,12.0,33.0,13,2016
1585,Camila Giorgi,2.2142857142857144,41.07142857142857,8.5,23.714285714285715,10.214285714285714,35.0,14,2016
1586,Jelena Ostapenko,2.8125,39.3125,6.9375,22.9375,10.5,36.0,18,2016
1587,Yanina Wickmayer,3.8,42.8,4.4,27.133333333333333,7.666666666666667,36.0,15,2016
1588,Eugenie Bouchard,2.4375,44.1875,3.5625,26.4375,10.1875,37.0,16,2016
1589,Annika Beck,0.7222222222222222,43.22222222222222,3.611111111111111,22.27777777777778,10.055555555555555,38.0,18,2016
1590,Madison Brengle,0.5625,45.0,2.4375,22.8125,10.3125,39.0,16,2016
1591,Margarita Gasparyan,2.857142857142857,42.42857142857143,4.857142857142857,26.857142857142858,11.0,41.0,7,2016
1592,Naomi Osaka,4.166666666666667,42.0,3.3333333333333335,28.166666666666668,9.0,42.0,6,2016
1593,Christina Mchale,3.1538461538461537,41.30769230769231,3.230769230769231,24.615384615384617,10.0,42.0,13,2016
1594,Alison Van Uytvanck,2.7142857142857144,40.42857142857143,3.2857142857142856,25.857142857142858,10.714285714285714,43.0,7,2016
1595,Mona Barthel,3.5,23.25,4.5,15.5,4.25,44.0,4,2016
1596,Johanna Larsson,1.8,45.8,4.333333333333333,24.2,10.733333333333333,45.0,15,2016
1597,Julia Goerges,4.0,37.833333333333336,3.75,23.75,9.083333333333334,45.0,12,2016
1598,Anna Lena Friedsam,2.8,43.6,4.0,24.4,10.0,46.0,5,2016
1599,Teliana Pereira,0.0,25.6,1.6,12.4,7.0,46.0,5,2016
1600,Danka Kovinic,3.0714285714285716,38.857142857142854,3.2142857142857144,23.571428571428573,8.357142857142858,46.0,14,2016
1601,Varvara Lepchenko,2.1818181818181817,47.36363636363637,2.727272727272727,26.636363636363637,10.454545454545455,47.0,11,2016
1602,Shelby Rogers,3.0,45.5,3.625,26.75,10.875,49.0,8,2016
1603,Katerina Siniakova,1.625,48.75,3.875,27.25,11.375,51.0,8,2016
1604,Zarina Diyas,3.25,42.75,2.75,24.375,9.625,52.0,8,2016
1605,Lucie Hradecka,3.5714285714285716,38.142857142857146,6.0,25.285714285714285,9.142857142857142,53.0,7,2016
1606,Heather Watson,3.3636363636363638,47.18181818181818,3.727272727272727,28.454545454545453,11.909090909090908,53.0,12,2016
1607,Ana Konjuh,3.142857142857143,36.57142857142857,6.285714285714286,22.0,9.571428571428571,54.0,9,2016
1608,Viktorija Golubic,0.5,58.333333333333336,2.8333333333333335,31.5,11.0,54.0,6,2016
1609,Mirjana Lucic,2.8181818181818183,39.90909090909091,7.454545454545454,25.09090909090909,10.363636363636363,54.0,11,2016
1610,Denisa Allertova,1.25,39.375,4.875,22.375,9.125,55.0,8,2016
1611,Nao Hibino,1.2,42.333333333333336,2.8,24.0,8.8,56.0,18,2016
1612,Kateryna Bondarenko,2.0,47.63636363636363,4.636363636363637,27.818181818181817,10.909090909090908,56.0,11,2016
1613,Alison Riske Amritraj,0.8181818181818182,53.09090909090909,4.2727272727272725,31.363636363636363,8.909090909090908,56.0,11,2016
1614,Kirsten Flipkens,2.0,42.357142857142854,2.642857142857143,24.357142857142858,9.214285714285714,56.0,14,2016
1615,Louisa Chirico,2.0,43.125,4.25,23.75,10.875,60.0,8,2016
1616,Bethanie Mattek Sands,1.6666666666666667,51.0,4.166666666666667,27.333333333333332,12.666666666666666,60.0,6,2016
1617,Alexandra Dulgheru,0.8,37.2,5.4,17.6,11.0,61.0,5,2016
1618,Lara Arruabarrena,0.7142857142857143,40.142857142857146,1.7142857142857142,20.285714285714285,9.428571428571429,61.0,7,2016
1619,Saisai Zheng,0.35294117647058826,47.11764705882353,2.3529411764705883,23.647058823529413,11.0,61.0,18,2016
1620,Tsvetana Pironkova,1.125,44.0,2.25,25.25,10.125,61.0,9,2016
1621,Kristyna Pliskova,13.0,53.75,5.0,37.0,13.5,62.0,4,2016
1622,Carina Witthoeft,2.0,44.625,7.0,26.375,9.25,62.0,8,2016
1623,Qiang Wang,1.0,32.666666666666664,2.5,17.666666666666668,7.333333333333333,62.0,7,2016
1624,Pauline Parmentier,2.0,38.333333333333336,4.333333333333333,19.0,10.333333333333334,63.0,3,2016
1625,Ajla Tomljanovic,2.0,39.0,5.0,20.0,16.5,65.0,2,2016
1626,Cagla Buyukakcay,0.25,50.0,3.25,29.5,8.5,66.0,4,2016
1627,Nicole Gibbs,1.1111111111111112,40.666666666666664,4.888888888888889,22.11111111111111,9.444444444444445,69.0,9,2016
1628,Su Wei Hsieh,1.0,35.833333333333336,2.3333333333333335,20.0,10.0,69.0,7,2016
1629,Karin Knapp,4.5,41.5,4.0,24.5,11.0,70.0,2,2016
1630,Irina Falconi,0.75,35.5,3.125,19.25,9.25,70.0,8,2016
1631,Olga Govortsova,1.4285714285714286,33.714285714285715,4.0,17.857142857142858,9.857142857142858,71.0,7,2016
1632,Polona Hercog,2.7142857142857144,36.0,3.5714285714285716,20.857142857142858,10.857142857142858,72.0,7,2016
1633,Tatjana Maria,4.2,38.8,3.2,24.0,8.0,73.0,5,2016
1634,Mariana Duque Marino,2.0,34.0,3.25,20.25,9.0,74.0,8,2016
1635,Magdalena Rybarikova,6.0,41.25,3.25,24.25,9.5,75.0,4,2016
1636,Kurumi Nara,0.45454545454545453,45.18181818181818,2.6363636363636362,25.181818181818183,9.181818181818182,77.0,12,2016
1637,Naomi Broady,7.375,42.875,5.0,30.5,8.375,78.0,8,2016
1638,Kristina Kucova,1.0,36.0,7.0,25.0,11.0,78.0,1,2016
1639,Bojana Jovanovski,1.3333333333333333,20.666666666666668,2.6666666666666665,9.333333333333334,7.0,79.0,3,2016
1640,Vania King,1.0,34.0,3.6666666666666665,20.0,9.0,80.0,3,2016
1641,Sorana Cirstea,2.25,37.75,3.0,22.25,7.5,82.0,4,2016
1642,Magda Linette,1.0,36.3,4.2,20.0,9.4,83.0,10,2016
1643,Oceane Dodin,6.0,45.0,4.0,33.0,6.0,83.0,2,2016
1644,Lauren Davis,2.0,43.0,1.5,29.0,11.0,85.0,2,2016
1645,Anett Kontaveit,5.0,46.166666666666664,6.333333333333333,30.0,9.166666666666666,85.0,7,2016
1646,Elizaveta Kulichkova,1.0,20.5,7.0,12.0,10.5,87.0,2,2016
1647,Ying Ying Duan,2.3333333333333335,45.666666666666664,3.3333333333333335,28.333333333333332,11.0,87.0,3,2016
1648,Evgeniya Rodina,0.8333333333333334,42.5,4.833333333333333,23.0,10.0,87.0,6,2016
1649,Daniela Hantuchova,2.5,40.5,7.0,23.5,10.5,88.0,2,2016
1650,Donna Vekic,2.6666666666666665,31.333333333333332,6.666666666666667,20.0,8.666666666666666,92.0,3,2016
1651,Kateryna Baindl,2.0,63.5,3.0,35.25,12.25,93.0,4,2016
1652,Maria Sakkari,1.8,55.8,2.2,29.6,11.6,94.0,5,2016
1653,Cristina Andreea Mitu,2.0,30.5,3.0,20.5,5.5,96.0,2,2016
1654,Francesca Schiavone,1.3333333333333333,39.666666666666664,2.0,24.0,6.333333333333333,97.0,3,2016
1655,Klara Koukalova,0.0,56.0,10.0,33.0,13.0,99.0,1,2016
1656,Aliaksandra Sasnovich,1.0,46.5,7.0,27.5,13.0,100.0,2,2016
1657,Lourdes Dominguez Lino,2.0,61.0,4.0,37.0,12.0,100.0,1,2016
1658,Stefanie Voegele,4.0,30.0,1.0,15.0,11.0,100.0,1,2016
1659,Angelique Kerber,1.4705882352941178,48.411764705882355,3.8823529411764706,29.235294117647058,8.882352941176471,1.0,17,2017
1660,Garbine Muguruza,1.7333333333333334,36.93333333333333,3.0,20.866666666666667,8.733333333333333,1.0,15,2017
1661,Karolina Pliskova,5.5,45.083333333333336,4.25,29.666666666666668,9.833333333333334,1.0,12,2017
1662,Simona Halep,1.0769230769230769,40.15384615384615,2.3076923076923075,23.23076923076923,9.76923076923077,1.0,13,2017
1663,Serena Williams,9.0,59.0,4.0,44.0,8.0,2.0,1,2017
1664,Agnieszka Radwanska,1.1538461538461537,44.69230769230769,2.6153846153846154,26.153846153846153,10.461538461538462,3.0,14,2017
1665,Elina Svitolina,2.8181818181818183,41.0,2.909090909090909,26.454545454545453,8.909090909090908,3.0,11,2017
1666,Dominika Cibulkova,0.5333333333333333,55.06666666666667,3.466666666666667,31.266666666666666,11.533333333333333,4.0,15,2017
1667,Caroline Wozniacki,2.2142857142857144,45.92857142857143,2.857142857142857,27.214285714285715,9.071428571428571,5.0,14,2017
1668,Venus Williams,3.4545454545454546,39.18181818181818,5.0,23.90909090909091,10.181818181818182,5.0,11,2017
1669,Johanna Konta,4.9,44.8,2.7,28.1,8.3,7.0,10,2017
1670,Jelena Ostapenko,2.3333333333333335,40.06666666666667,7.0,24.0,11.866666666666667,7.0,15,2017
1671,Svetlana Kuznetsova,3.4545454545454546,52.90909090909091,4.454545454545454,31.636363636363637,10.181818181818182,7.0,11,2017
1672,Caroline Garcia,4.142857142857143,43.42857142857143,2.7857142857142856,26.928571428571427,8.071428571428571,8.0,14,2017
1673,Madison Keys,4.0,48.8,3.2,31.8,9.0,9.0,5,2017
1674,Kristina Mladenovic,2.789473684210526,37.63157894736842,6.526315789473684,22.526315789473685,9.157894736842104,10.0,19,2017
1675,Coco Vandeweghe,3.9166666666666665,35.666666666666664,6.0,23.166666666666668,8.25,12.0,12,2017
1676,Carla Suarez Navarro,1.2307692307692308,44.30769230769231,1.8461538461538463,26.307692307692307,8.384615384615385,12.0,13,2017
1677,Petra Kvitova,4.25,40.875,7.625,27.25,9.625,13.0,8,2017
1678,Sloane Stephens,0.6666666666666666,47.333333333333336,1.5,25.333333333333332,9.833333333333334,13.0,6,2017
1679,Elena Vesnina,2.1176470588235294,47.705882352941174,5.117647058823529,29.176470588235293,10.0,13.0,17,2017
1680,Anastasia Pavlyuchenkova,2.411764705882353,43.8235294117647,4.705882352941177,25.88235294117647,9.588235294117647,14.0,17,2017
1681,Timea Bacsinszky,1.75,35.0,1.75,18.0,6.75,15.0,4,2017
1682,Anastasija Sevastova,2.2666666666666666,44.666666666666664,2.7333333333333334,27.866666666666667,8.933333333333334,15.0,15,2017
1683,Barbora Strycova,1.5294117647058822,41.470588235294116,2.411764705882353,22.352941176470587,9.882352941176471,16.0,17,2017
1684,Roberta Vinci,1.8571428571428572,42.785714285714285,2.2142857142857144,24.0,10.142857142857142,18.0,14,2017
1685,Samantha Stosur,4.3076923076923075,52.07692307692308,4.076923076923077,32.76923076923077,11.23076923076923,18.0,13,2017
1686,Kiki Bertens,3.5294117647058822,39.11764705882353,4.764705882352941,25.647058823529413,9.411764705882353,20.0,17,2017
1687,Ana Konjuh,2.090909090909091,36.63636363636363,5.818181818181818,21.818181818181817,9.545454545454545,20.0,11,2017
1688,Ashleigh Barty,3.0,43.42857142857143,3.0,25.285714285714285,9.428571428571429,20.0,7,2017
1689,Daria Saville,2.6,44.06666666666667,5.466666666666667,25.466666666666665,10.4,20.0,15,2017
1690,Magdalena Rybarikova,2.25,30.625,2.75,18.5,8.25,22.0,8,2017
1691,Shuai Zhang,3.0,42.142857142857146,3.642857142857143,25.785714285714285,8.857142857142858,23.0,14,2017
1692,Shuai Peng,1.2941176470588236,43.588235294117645,2.8823529411764706,24.41176470588235,10.647058823529411,23.0,17,2017
1693,Daria Kasatkina,1.5,47.125,3.1875,24.6875,10.9375,25.0,16,2017
1694,Timea Babos,4.352941176470588,51.05882352941177,3.8823529411764706,32.88235294117647,9.588235294117647,27.0,17,2017
1695,Anett Kontaveit,2.4444444444444446,47.44444444444444,6.888888888888889,29.333333333333332,9.0,27.0,9,2017
1696,Yulia Putintseva,1.3157894736842106,46.421052631578945,3.0,24.894736842105264,10.631578947368421,27.0,19,2017
1697,Julia Goerges,4.285714285714286,35.642857142857146,4.428571428571429,23.071428571428573,8.428571428571429,27.0,14,2017
1698,Irina Camelia Begu,2.7333333333333334,47.6,5.133333333333334,27.466666666666665,11.266666666666667,28.0,15,2017
1699,Laura Siegemund,1.0,56.25,6.5,30.75,13.75,29.0,8,2017
1700,Mirjana Lucic,2.111111111111111,40.77777777777778,6.666666666666667,24.666666666666668,10.11111111111111,29.0,9,2017
1701,Lesia Tsurenko,1.2,39.333333333333336,3.933333333333333,21.666666666666668,8.4,30.0,15,2017
1702,Kate Makarova,2.0714285714285716,48.0,3.0,27.428571428571427,8.785714285714286,30.0,14,2017
1703,Monica Puig,2.8666666666666667,40.86666666666667,4.066666666666666,24.666666666666668,9.2,32.0,15,2017
1704,Monica Niculescu,0.07142857142857142,55.785714285714285,1.2142857142857142,26.5,11.571428571428571,32.0,14,2017
1705,Lucie Safarova,4.545454545454546,49.45454545454545,4.090909090909091,33.36363636363637,9.636363636363637,33.0,11,2017
1706,Lauren Davis,0.8461538461538461,39.07692307692308,5.538461538461538,21.153846153846153,10.692307692307692,34.0,13,2017
1707,Catherine Cartan Bellis,1.2222222222222223,41.55555555555556,5.222222222222222,25.88888888888889,9.777777777777779,35.0,9,2017
1708,Sorana Cirstea,1.7333333333333334,40.93333333333333,2.933333333333333,23.266666666666666,9.266666666666667,37.0,15,2017
1709,Kristyna Pliskova,8.066666666666666,44.733333333333334,3.6666666666666665,29.8,9.733333333333333,37.0,15,2017
1710,Alize Cornet,1.1333333333333333,44.2,3.8,23.733333333333334,10.933333333333334,37.0,15,2017
1711,Katerina Siniakova,2.0,42.357142857142854,4.428571428571429,24.071428571428573,11.0,37.0,14,2017
1712,Elise Mertens,2.090909090909091,38.54545454545455,4.2727272727272725,22.363636363636363,8.181818181818182,38.0,11,2017
1713,Alison Riske Amritraj,0.7142857142857143,43.214285714285715,4.642857142857143,25.785714285714285,7.857142857142857,38.0,14,2017
1714,Yaroslava Shvedova,3.625,47.25,3.875,29.25,8.5,39.0,8,2017
1715,Christina Mchale,2.2777777777777777,51.05555555555556,5.111111111111111,29.944444444444443,13.222222222222221,40.0,18,2017
1716,Misaki Doi,1.0909090909090908,43.72727272727273,2.4545454545454546,25.272727272727273,9.818181818181818,40.0,11,2017
1717,Naomi Osaka,2.8461538461538463,36.15384615384615,3.3846153846153846,22.76923076923077,7.923076923076923,44.0,13,2017
1718,Donna Vekic,2.7058823529411766,36.64705882352941,6.117647058823529,22.058823529411764,9.823529411764707,45.0,17,2017
1719,Eugenie Bouchard,2.4285714285714284,45.92857142857143,4.642857142857143,26.071428571428573,11.357142857142858,46.0,14,2017
1720,Oceane Dodin,3.4,27.3,5.8,19.5,6.7,47.0,10,2017
1721,Shelby Rogers,2.5833333333333335,47.333333333333336,3.0833333333333335,28.583333333333332,10.333333333333334,48.0,12,2017
1722,Belinda Bencic,2.0,36.5,4.25,22.25,10.25,48.0,4,2017
1723,Qiang Wang,2.6923076923076925,51.69230769230769,2.0,28.923076923076923,12.23076923076923,48.0,13,2017
1724,Mona Barthel,3.3333333333333335,41.833333333333336,4.666666666666667,24.5,10.166666666666666,48.0,6,2017
1725,Maria Sakkari,0.7142857142857143,39.57142857142857,2.2857142857142856,20.285714285714285,9.571428571428571,49.0,7,2017
1726,Jelena Jankovic,3.4545454545454546,51.18181818181818,5.7272727272727275,30.545454545454547,10.727272727272727,49.0,11,2017
1727,Sara Errani,0.5,38.0,1.0,19.5,6.5,49.0,2,2017
1728,Tatjana Maria,3.0,35.0,3.0,22.571428571428573,9.0,49.0,7,2017
1729,Johanna Larsson,1.5833333333333333,41.666666666666664,2.75,23.333333333333332,10.0,50.0,12,2017
1730,Annika Beck,0.2222222222222222,52.111111111111114,4.111111111111111,25.555555555555557,11.88888888888889,50.0,9,2017
1731,Andrea Petkovic,0.5,47.7,3.8,25.7,11.2,51.0,10,2017
