,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
660,Madison Keys,7.2,46.6,1.8,36.0,4.8,52.0,5,2013
661,Heather Watson,4.5,40.5,3.5,32.0,5.0,54.0,2,2013
662,Annika Beck,2.0,54.0,0.0,29.0,6.0,54.0,1,2013
663,Yaroslava Shvedova,0.0,27.0,4.0,19.0,2.0,55.0,1,2013
664,Garbine Muguruza,4.0,39.5,5.0,28.0,5.0,59.0,4,2013
665,Daniela Hantuchova,3.5,54.333333333333336,4.166666666666667,38.833333333333336,6.5,60.0,6,2013
666,Irina Camelia Begu,4.0,77.0,9.0,53.0,13.0,60.0,1,2013
667,Jana Cepelova,2.0,41.0,2.0,24.0,8.0,62.0,1,2013
668,Monica Puig,5.666666666666667,53.666666666666664,2.0,37.0,6.333333333333333,65.0,3,2013
669,Tsvetana Pironkova,2.25,38.0,1.25,27.0,6.25,65.0,6,2013
670,Eugenie Bouchard,1.5,45.0,2.0,34.5,5.5,66.0,2,2013
671,Lesia Tsurenko,2.6666666666666665,25.666666666666668,1.3333333333333333,21.0,0.3333333333333333,69.0,3,2013
672,Christina Mchale,1.0,34.0,0.0,24.0,5.0,70.0,1,2013
673,Marina Erakovic,8.0,44.5,6.75,34.75,4.0,71.0,4,2013
674,Silvia Soler Espinosa,1.0,46.0,3.0,33.0,10.0,74.0,1,2013
675,Maria Teresa Torro Flor,,,,,,75.0,1,2013
676,Andrea Petkovic,1.0,37.0,0.0,28.0,3.0,76.0,1,2013
677,Karolina Pliskova,13.0,36.0,1.0,33.0,1.0,77.0,1,2013
678,Sofia Arvidsson,6.0,62.0,1.0,37.0,14.0,77.0,1,2013
679,Anabel Medina Garrigues,2.0,31.0,1.0,21.0,3.0,80.0,1,2013
680,Kimiko Date Krumm,1.0,38.5,1.5,24.5,4.0,84.0,2,2013
681,Olga Puchkova,,,,,,86.0,1,2013
682,Alexandra Cadantu Ignatik,2.0,44.0,3.0,29.0,5.0,87.0,1,2013
683,Lauren Davis,1.0,29.0,1.0,17.0,7.0,88.0,1,2013
684,Donna Vekic,3.6,44.2,2.2,29.4,5.0,89.0,5,2013
685,Andrea Hlavackova,2.0,36.0,2.0,28.0,2.0,93.0,1,2013
686,Camila Giorgi,0.5,42.5,7.5,29.5,8.0,93.0,2,2013
687,Mirjana Lucic,6.0,38.0,1.0,28.0,8.0,96.0,1,2013
688,Vesna Dolonc,1.3333333333333333,60.0,4.333333333333333,39.0,6.333333333333333,97.0,3,2013
689,Mathilde Johansson,1.0,48.0,7.0,32.0,6.0,98.0,1,2013
690,Caroline Garcia,4.0,41.0,0.0,33.0,2.0,100.0,1,2013
691,Serena Williams,12.0,29.5,1.0,23.5,2.0,1.0,2,2014
692,Na Li,3.0,38.0,0.5,25.5,6.0,2.0,2,2014
693,Simona Halep,3.6666666666666665,31.666666666666668,2.3333333333333335,24.166666666666668,2.5,3.0,6,2014
694,Agnieszka Radwanska,4.0,32.5,1.0,25.5,3.0,4.0,3,2014
695,Maria Sharapova,2.3333333333333335,30.333333333333332,3.3333333333333335,24.666666666666668,1.6666666666666667,5.0,3,2014
696,Petra Kvitova,5.444444444444445,40.55555555555556,2.6666666666666665,30.666666666666668,2.5555555555555554,6.0,9,2014
697,Angelique Kerber,2.25,57.375,2.875,36.75,9.25,7.0,8,2014
698,Victoria Azarenka,3.0,30.0,8.0,24.0,7.0,9.0,1,2014
699,Dominika Cibulkova,1.0,61.5,1.5,40.0,7.0,10.0,2,2014
700,Ana Ivanovic,3.857142857142857,31.0,1.2857142857142858,23.714285714285715,2.7142857142857144,11.0,7,2014
701,Flavia Pennetta,4.0,31.5,1.0,24.0,6.0,12.0,2,2014
702,Eugenie Bouchard,2.5,44.833333333333336,1.8333333333333333,31.5,4.833333333333333,13.0,6,2014
703,Carla Suarez Navarro,2.0,34.5,2.5,26.0,4.5,15.0,2,2014
704,Caroline Wozniacki,2.6,49.8,0.8,36.8,3.4,16.0,6,2014
705,Samantha Stosur,8.0,27.0,1.0,21.0,1.0,17.0,1,2014
706,Sloane Stephens,4.0,50.666666666666664,1.6666666666666667,34.333333333333336,6.333333333333333,18.0,3,2014
707,Sabine Lisicki,5.0,41.25,8.25,30.5,6.75,19.0,4,2014
708,Andrea Petkovic,1.3333333333333333,41.333333333333336,3.0,28.0,5.333333333333333,20.0,3,2014
709,Kate Makarova,4.0,50.0,2.0,35.833333333333336,7.0,22.0,6,2014
710,Lucie Safarova,4.6,37.0,2.2,30.2,3.0,23.0,5,2014
711,Kirsten Flipkens,6.25,45.0,3.5,32.5,7.75,24.0,5,2014
712,Alize Cornet,3.3333333333333335,52.333333333333336,4.0,36.333333333333336,8.333333333333334,24.0,4,2014
713,Anastasia Pavlyuchenkova,9.0,72.0,9.0,52.0,8.0,26.0,1,2014
714,Garbine Muguruza,4.0,32.0,4.0,24.5,3.0,27.0,2,2014
715,Madison Keys,7.875,39.625,1.625,31.25,2.875,30.0,8,2014
716,Daniela Hantuchova,4.0,37.5,3.0,27.0,5.5,31.0,2,2014
717,Venus Williams,7.0,46.0,5.0,34.0,6.0,31.0,2,2014
718,Klara Koukalova,3.8333333333333335,48.833333333333336,5.666666666666667,34.666666666666664,7.5,31.0,6,2014
719,Elena Vesnina,2.0,37.0,1.0,22.0,5.0,32.0,2,2014
720,Elina Svitolina,0.5,45.0,3.5,29.0,6.0,34.0,2,2014
721,Casey Dellacqua,3.6,38.6,2.2,27.6,4.6,36.0,5,2014
722,Shuai Zhang,2.0,51.75,1.25,34.0,6.25,36.0,4,2014
723,Yvonne Meusburger,1.5,53.5,2.0,34.0,5.0,38.0,2,2014
724,Camila Giorgi,3.5,44.75,12.0,34.5,7.25,39.0,4,2014
725,Magdalena Rybarikova,2.3333333333333335,44.333333333333336,2.6666666666666665,28.333333333333332,7.333333333333333,39.0,3,2014
726,Alison Riske Amritraj,6.0,45.5,3.5,36.0,4.0,40.0,4,2014
727,Kurumi Nara,0.0,60.0,1.0,36.0,5.0,41.0,1,2014
728,Kaia Kanepi,4.0,37.0,4.0,26.0,3.0,42.0,1,2014
729,Barbora Strycova,2.6,45.4,1.8,33.8,5.0,43.0,9,2014
730,Bojana Jovanovski,5.0,54.0,2.0,37.0,8.5,45.0,2,2014
731,Caroline Garcia,6.5,52.0,1.5,33.5,7.5,46.0,2,2014
732,Christina Mchale,7.0,52.0,4.0,33.0,8.0,49.0,1,2014
733,Monica Puig,6.0,67.0,4.0,47.0,4.0,50.0,1,2014
734,Karolina Pliskova,10.0,77.0,2.0,53.0,10.0,50.0,1,2014
735,Coco Vandeweghe,12.25,43.125,3.75,34.625,3.25,51.0,8,2014
736,Yanina Wickmayer,3.0,36.0,1.5,26.5,5.5,54.0,2,2014
737,Lauren Davis,1.6,45.8,2.6,32.4,6.6,55.0,6,2014
738,Annika Beck,1.0,46.5,2.5,28.5,6.0,55.0,2,2014
739,Mona Barthel,3.3333333333333335,33.666666666666664,2.0,25.0,2.6666666666666665,57.0,3,2014
740,Varvara Lepchenko,4.0,53.666666666666664,2.0,36.0,5.0,57.0,3,2014
741,Heather Watson,4.0,57.333333333333336,2.0,39.0,8.0,60.0,4,2014
742,Shuai Peng,3.3333333333333335,47.0,2.6666666666666665,32.333333333333336,6.666666666666667,61.0,3,2014
743,Petra Cetkovska,4.0,39.666666666666664,4.666666666666667,27.333333333333332,7.333333333333333,62.0,3,2014
744,Polona Hercog,4.0,35.0,2.0,26.0,1.0,63.0,1,2014
745,Yaroslava Shvedova,9.25,62.25,5.0,43.75,9.0,65.0,5,2014
746,Jie Zheng,0.2,42.4,0.4,27.6,7.4,66.0,5,2014
747,Belinda Bencic,1.6666666666666667,42.666666666666664,1.6666666666666667,29.666666666666668,6.333333333333333,71.0,3,2014
748,Francesca Schiavone,5.0,43.0,3.0,29.0,7.0,71.0,1,2014
749,Zarina Diyas,3.3333333333333335,70.66666666666667,2.6666666666666665,44.333333333333336,10.0,72.0,3,2014
750,Vania King,0.0,68.0,2.0,40.0,10.0,75.0,1,2014
751,Silvia Soler Espinosa,1.0,34.0,3.0,24.0,3.0,75.0,1,2014
752,Kimiko Date Krumm,2.3333333333333335,45.333333333333336,2.0,31.666666666666668,2.6666666666666665,78.0,3,2014
753,Irina Camelia Begu,4.0,64.0,6.0,38.0,13.0,81.0,1,2014
754,Timea Bacsinszky,4.0,14.0,0.0,10.0,1.0,85.0,1,2014
755,Shahar Peer,1.0,36.0,3.0,28.0,9.0,86.0,1,2014
756,Donna Vekic,6.0,61.0,3.0,41.0,3.0,87.0,1,2014
757,Alison Van Uytvanck,5.0,47.0,2.0,31.0,8.0,89.0,1,2014
758,Chanelle Scheepers,0.0,38.0,2.0,25.0,5.0,94.0,1,2014
759,Misaki Doi,0.0,39.0,1.0,23.0,5.0,95.0,1,2014
760,Serena Williams,11.428571428571429,36.857142857142854,3.0,28.857142857142858,5.285714285714286,1.0,7,2015
761,Petra Kvitova,5.5,23.0,1.0,20.0,0.0,2.0,2,2015
762,Simona Halep,5.0,32.5,1.5,25.5,2.0,3.0,2,2015
763,Maria Sharapova,3.0,42.2,7.6,31.8,5.6,4.0,5,2015
764,Caroline Wozniacki,4.166666666666667,46.833333333333336,0.6666666666666666,31.166666666666668,4.166666666666667,5.0,6,2015
765,Lucie Safarova,4.666666666666667,47.333333333333336,4.0,33.333333333333336,5.333333333333333,6.0,3,2015
766,Ana Ivanovic,6.0,29.0,2.0,23.0,1.0,7.0,1,2015
767,Kate Makarova,2.0,36.0,2.0,26.0,3.0,8.0,1,2015
768,Carla Suarez Navarro,3.0,52.5,1.0,33.5,3.5,9.0,2,2015
769,Angelique Kerber,1.4285714285714286,48.57142857142857,1.4285714285714286,34.57142857142857,3.857142857142857,10.0,7,2015
770,Karolina Pliskova,7.166666666666667,43.333333333333336,1.3333333333333333,33.666666666666664,4.166666666666667,11.0,6,2015
771,Eugenie Bouchard,4.0,52.0,1.0,37.0,10.0,12.0,1,2015
772,Agnieszka Radwanska,2.5,40.333333333333336,0.6666666666666666,29.25,3.75,13.0,12,2015
773,Andrea Petkovic,2.5,32.0,0.75,22.5,5.25,14.0,4,2015
774,Timea Bacsinszky,1.5,39.75,1.75,28.5,4.25,15.0,4,2015
775,Venus Williams,5.666666666666667,33.333333333333336,1.3333333333333333,26.0,3.3333333333333335,16.0,3,2015
776,Elina Svitolina,4.0,47.0,4.0,28.0,7.0,17.0,1,2015
777,Sabine Lisicki,12.2,43.0,5.0,33.2,5.8,18.0,5,2015
778,Sara Errani,0.0,86.0,1.5,50.0,9.5,19.0,2,2015
779,Garbine Muguruza,5.142857142857143,48.857142857142854,2.7142857142857144,35.142857142857146,7.428571428571429,20.0,7,2015
780,Madison Keys,11.75,48.25,2.0,36.5,4.75,21.0,4,2015
781,Belinda Bencic,3.2142857142857144,46.785714285714285,1.9285714285714286,33.07142857142857,5.785714285714286,22.0,14,2015
782,Samantha Stosur,4.0,32.5,1.5,24.0,5.0,23.0,2,2015
783,Victoria Azarenka,4.0,35.0,5.2,29.2,5.2,24.0,5,2015
784,Svetlana Kuznetsova,2.8,44.4,4.0,32.0,4.6,25.0,5,2015
785,Alize Cornet,0.0,28.0,2.0,22.0,3.0,27.0,1,2015
786,Barbora Strycova,2.3333333333333335,39.666666666666664,0.3333333333333333,26.333333333333332,5.333333333333333,28.0,3,2015
787,Jelena Jankovic,5.75,48.0,2.375,35.75,4.125,29.0,8,2015
788,Irina Camelia Begu,1.5,59.0,5.5,40.0,12.0,31.0,2,2015
789,Camila Giorgi,4.0,39.75,9.5,31.75,5.0,32.0,8,2015
790,Zarina Diyas,2.6,56.0,2.4,35.0,7.2,32.0,6,2015
791,Caroline Garcia,7.0,55.0,2.0,36.5,9.5,33.0,2,2015
792,Coco Vandeweghe,9.125,37.25,4.375,29.875,3.875,34.0,8,2015
793,Sloane Stephens,3.6,39.0,1.8,28.0,6.0,37.0,6,2015
794,Kristina Mladenovic,6.375,51.75,2.375,38.125,7.625,38.0,8,2015
795,Anastasia Pavlyuchenkova,0.0,61.0,2.5,41.5,6.0,40.0,2,2015
796,Daria Saville,7.0,60.0,4.5,41.5,13.0,41.0,2,2015
797,Alison Riske Amritraj,2.0,34.0,3.75,24.25,3.5,42.0,4,2015
798,Tsvetana Pironkova,3.5,40.25,2.0,28.5,4.5,44.0,4,2015
799,Alison Van Uytvanck,8.0,40.0,4.0,27.0,5.0,46.0,1,2015
800,Monica Niculescu,1.4285714285714286,54.142857142857146,3.142857142857143,34.857142857142854,9.857142857142858,48.0,7,2015
801,Dominika Cibulkova,1.5,46.5,5.0,32.5,8.0,49.0,2,2015
802,Casey Dellacqua,2.2,33.8,2.6,25.2,3.6,50.0,5,2015
803,Bojana Jovanovski,0.0,59.0,2.0,34.0,9.0,54.0,1,2015
804,Mirjana Lucic,4.0,56.5,9.0,44.5,8.0,54.0,2,2015
805,Lucie Hradecka,11.0,35.0,5.0,32.0,0.0,56.0,1,2015
806,Kurumi Nara,0.0,81.0,1.0,46.0,12.0,57.0,2,2015
807,Jarmila Gajdosova,4.0,49.0,2.0,29.0,9.0,58.0,1,2015
808,Magdalena Rybarikova,6.25,35.5,2.3333333333333335,26.25,5.0,59.0,4,2015
809,Heather Watson,3.5,46.75,3.25,33.25,9.25,59.0,4,2015
810,Lauren Davis,3.3333333333333335,58.666666666666664,5.666666666666667,41.0,6.666666666666667,63.0,3,2015
811,Anna Karolina Schmiedlova,5.0,33.0,3.0,24.0,1.0,64.0,1,2015
812,Christina Mchale,3.0,45.25,2.0,32.0,6.5,64.0,4,2015
813,Lesia Tsurenko,1.0,39.0,4.0,28.0,9.0,68.0,1,2015
814,Annika Beck,0.5,44.5,1.0,27.5,6.5,69.0,2,2015
815,Daniela Hantuchova,4.75,52.0,1.75,37.25,4.5,72.0,4,2015
816,Irina Falconi,2.0,36.0,0.0,23.0,7.0,73.0,1,2015
817,Katerina Siniakova,1.3333333333333333,53.0,3.3333333333333335,34.333333333333336,7.666666666666667,75.0,3,2015
818,Yaroslava Shvedova,3.0,53.0,3.5,36.5,6.5,76.0,2,2015
819,Tatjana Maria,5.0,43.0,1.6666666666666667,34.333333333333336,5.0,78.0,3,2015
820,Ajla Tomljanovic,10.0,34.0,4.0,24.0,5.0,81.0,1,2015
821,Polona Hercog,5.0,32.0,6.0,25.0,5.0,81.0,1,2015
822,Aleksandra Krunic,4.333333333333333,40.333333333333336,1.0,29.333333333333332,5.0,82.0,3,2015
823,Denisa Allertova,1.0,62.0,4.0,39.0,10.0,83.0,1,2015
824,Lara Arruabarrena,3.0,31.0,1.0,27.0,2.0,85.0,1,2015
825,Klara Koukalova,0.3333333333333333,30.0,4.666666666666667,20.333333333333332,6.333333333333333,85.0,3,2015
826,Anna Lena Friedsam,8.0,59.0,9.0,42.0,9.0,87.0,1,2015
827,Ana Konjuh,2.2,37.4,2.4,25.8,5.2,87.0,5,2015
828,Monica Puig,10.0,56.0,6.0,41.0,7.0,89.0,1,2015
829,Marina Erakovic,5.0,36.0,3.5,27.0,4.0,90.0,2,2015
830,Yanina Wickmayer,2.0,39.5,4.0,29.5,2.5,92.0,2,2015
831,Timea Babos,7.0,57.0,4.0,41.0,6.5,93.0,2,2015
832,Misaki Doi,3.0,43.0,1.0,32.0,2.0,95.0,1,2015
833,Yulia Putintseva,6.0,44.0,0.0,33.0,1.0,95.0,1,2015
834,Kirsten Flipkens,5.0,70.0,1.0,40.0,10.0,96.0,1,2015
835,Mariana Duque Marino,2.0,45.0,6.0,33.0,5.0,99.0,1,2015
836,Serena Williams,10.571428571428571,38.42857142857143,3.142857142857143,31.714285714285715,2.5714285714285716,1.0,7,2016
837,Garbine Muguruza,7.0,54.0,6.0,39.0,4.0,2.0,1,2016
838,Agnieszka Radwanska,2.8,42.0,1.2,29.2,4.0,3.0,5,2016
839,Angelique Kerber,2.25,39.625,2.125,29.125,3.75,4.0,8,2016
840,Simona Halep,1.0,48.0,1.5,33.5,6.0,5.0,4,2016
841,Roberta Vinci,2.0,52.5,0.5,36.5,5.0,7.0,2,2016
842,Belinda Bencic,1.5,49.5,5.5,33.5,8.0,8.0,4,2016
843,Venus Williams,2.8,59.0,3.8,40.2,9.2,8.0,5,2016
844,Madison Keys,6.5,53.125,2.75,38.875,5.375,9.0,8,2016
845,Petra Kvitova,6.333333333333333,39.0,3.0,30.0,2.6666666666666665,10.0,3,2016
846,Timea Bacsinszky,1.0,60.5,1.5,38.5,5.5,11.0,2,2016
847,Carla Suarez Navarro,2.5,61.333333333333336,3.3333333333333335,40.5,8.0,12.0,6,2016
848,Svetlana Kuznetsova,3.3333333333333335,53.333333333333336,3.0,32.333333333333336,7.0,14.0,3,2016
849,Samantha Stosur,4.0,36.0,6.0,32.0,2.0,16.0,1,2016
850,Karolina Pliskova,11.6,43.5,1.8,33.9,5.5,17.0,10,2016
851,Johanna Konta,5.166666666666667,44.333333333333336,3.3333333333333335,31.5,5.5,18.0,6,2016
852,Dominika Cibulkova,0.4444444444444444,54.77777777777778,2.2222222222222223,35.888888888888886,6.111111111111111,18.0,9,2016
853,Elina Svitolina,0.0,21.0,1.0,18.0,0.0,20.0,1,2016
854,Sara Errani,0.0,56.0,1.0,34.0,10.0,21.0,1,2016
855,Sloane Stephens,1.5,57.0,1.5,39.5,6.0,22.0,2,2016
856,Anastasia Pavlyuchenkova,1.0,47.25,2.0,32.75,8.0,23.0,4,2016
857,Jelena Jankovic,4.8,38.6,1.8,26.4,4.8,24.0,5,2016
858,Ana Ivanovic,1.0,32.0,2.0,23.0,6.5,24.0,2,2016
859,Barbora Strycova,3.0,52.5,1.6666666666666667,32.666666666666664,6.666666666666667,26.0,6,2016
860,Irina Camelia Begu,10.0,29.0,2.0,24.0,2.0,26.0,1,2016
861,Kiki Bertens,4.0,34.0,0.5,26.5,3.5,28.0,2,2016
862,Lucie Safarova,5.0,65.33333333333333,4.666666666666667,46.0,6.333333333333333,29.0,3,2016
863,Coco Vandeweghe,5.2727272727272725,31.0,1.9090909090909092,24.272727272727273,2.909090909090909,30.0,11,2016
864,Caroline Garcia,5.666666666666667,44.666666666666664,3.1666666666666665,33.666666666666664,5.666666666666667,32.0,6,2016
865,Kristina Mladenovic,5.857142857142857,51.857142857142854,4.142857142857143,36.42857142857143,9.285714285714286,32.0,7,2016
866,Daria Kasatkina,3.5,36.5,2.5,27.5,3.5,33.0,2,2016
867,Andrea Petkovic,1.0,56.5,4.0,37.25,6.25,33.0,4,2016
868,Caroline Wozniacki,1.6666666666666667,39.666666666666664,0.3333333333333333,27.333333333333332,4.333333333333333,34.0,3,2016
869,Kate Makarova,3.0,48.666666666666664,2.8333333333333335,34.166666666666664,6.166666666666667,35.0,6,2016
870,Jelena Ostapenko,4.75,45.25,4.25,31.0,6.75,36.0,4,2016
871,Yulia Putintseva,1.0,43.0,3.0,28.0,4.0,39.0,1,2016
872,Laura Siegemund,0.0,48.0,3.0,36.0,5.0,41.0,1,2016
873,Lesia Tsurenko,1.0,31.0,5.0,22.0,7.0,42.0,1,2016
874,Annika Beck,1.5,58.0,3.5,37.5,8.5,43.0,2,2016
875,Monica Puig,4.125,43.625,4.375,31.375,6.25,43.0,8,2016
876,Timea Babos,4.0,32.5,5.0,25.5,5.0,44.0,2,2016
877,Monica Niculescu,1.0,38.0,1.0,24.0,6.0,47.0,1,2016
878,Eugenie Bouchard,2.4,39.6,2.4,28.8,4.8,47.0,5,2016
879,Yanina Wickmayer,6.5,50.0,3.0,31.0,4.5,49.0,2,2016
880,Misaki Doi,1.8,45.8,2.0,32.8,6.2,49.0,5,2016
881,Elena Vesnina,4.375,48.125,3.5,33.25,5.75,50.0,8,2016
882,Daria Saville,2.0,50.333333333333336,5.333333333333333,34.0,8.666666666666666,50.0,3,2016
883,Anna Lena Friedsam,5.4,45.6,1.8,34.8,3.4,51.0,5,2016
884,Kirsten Flipkens,3.25,42.0,1.0,31.0,4.0,51.0,4,2016
885,Heather Watson,11.0,39.0,2.0,32.0,6.0,55.0,1,2016
886,Mirjana Lucic,2.0,37.0,4.0,28.0,4.0,56.0,1,2016
887,Alize Cornet,3.5,49.0,5.0,32.0,6.5,61.0,2,2016
888,Madison Brengle,0.8,61.4,1.0,37.8,10.0,62.0,5,2016
889,Varvara Lepchenko,2.5,51.0,2.0,35.5,8.0,64.0,2,2016
890,Sabine Lisicki,8.666666666666666,29.0,2.3333333333333335,25.0,2.6666666666666665,64.0,3,2016
891,Kateryna Bondarenko,2.0,60.0,3.5,41.5,10.0,65.0,2,2016
892,Christina Mchale,2.6666666666666665,40.666666666666664,3.6666666666666665,24.333333333333332,7.0,65.0,3,2016
893,Mona Barthel,3.0,45.0,3.0,35.0,4.0,68.0,1,2016
894,Nao Hibino,0.0,51.0,0.0,32.0,5.0,69.0,1,2016
895,Tsvetana Pironkova,1.0,30.0,1.0,21.5,3.5,72.0,2,2016
896,Su Wei Hsieh,0.0,19.0,2.0,16.0,2.0,72.0,1,2016
897,Mariana Duque Marino,4.0,50.0,4.0,35.0,7.5,79.0,2,2016
898,Anastasija Sevastova,1.25,34.25,3.0,24.5,6.5,82.0,4,2016
899,Denisa Allertova,2.0,28.0,5.0,21.0,3.0,82.0,1,2016
900,Saisai Zheng,0.3333333333333333,35.666666666666664,1.0,24.0,5.666666666666667,86.0,3,2016
901,Lara Arruabarrena,1.0,42.0,3.0,27.0,7.0,87.0,1,2016
902,Alison Riske Amritraj,1.5,40.75,2.5,27.5,4.5,89.0,4,2016
903,Magdalena Rybarikova,9.0,48.0,5.0,37.0,7.0,90.0,1,2016
904,Kurumi Nara,0.0,57.0,1.0,32.0,7.0,93.0,1,2016
905,Yaroslava Shvedova,4.5,43.75,3.25,33.0,3.75,96.0,4,2016
906,Anett Kontaveit,8.5,54.5,5.0,39.0,6.5,97.0,2,2016
907,Sorana Cirstea,4.0,39.0,2.0,29.0,3.0,97.0,2,2016
908,Aliaksandra Sasnovich,3.0,33.0,6.0,26.0,5.0,98.0,1,2016
909,Angelique Kerber,1.2,53.4,3.4,36.8,5.2,1.0,5,2017
910,Simona Halep,3.0,51.833333333333336,2.6666666666666665,35.5,6.0,2.0,6,2017
911,Karolina Pliskova,7.666666666666667,42.166666666666664,2.5,30.666666666666668,3.8333333333333335,3.0,6,2017
912,Elina Svitolina,3.75,46.25,2.75,31.75,6.5,5.0,4,2017
913,Caroline Wozniacki,4.0,53.0,1.7142857142857142,36.857142857142854,6.714285714285714,6.0,7,2017
914,Johanna Konta,4.153846153846154,41.92307692307692,1.4615384615384615,30.0,3.769230769230769,7.0,13,2017
915,Svetlana Kuznetsova,1.8333333333333333,45.5,2.5,30.666666666666668,4.833333333333333,8.0,6,2017
916,Dominika Cibulkova,0.0,64.0,1.0,34.0,13.5,9.0,2,2017
917,Agnieszka Radwanska,3.0,60.333333333333336,1.0,40.666666666666664,7.0,10.0,3,2017
918,Venus Williams,3.3333333333333335,54.166666666666664,4.666666666666667,40.166666666666664,6.333333333333333,11.0,6,2017
919,Petra Kvitova,7.666666666666667,34.833333333333336,4.166666666666667,27.166666666666668,3.3333333333333335,12.0,6,2017
920,Kristina Mladenovic,8.333333333333334,42.166666666666664,2.6666666666666665,31.666666666666668,7.666666666666667,12.0,6,2017
921,Jelena Ostapenko,3.0,46.6,4.0,31.2,8.4,13.0,5,2017
922,Garbine Muguruza,4.0,42.44444444444444,1.4444444444444444,30.555555555555557,5.0,14.0,10,2017
923,Elena Vesnina,2.5,51.5,2.5,35.5,7.5,16.0,2,2017
924,Anastasia Pavlyuchenkova,2.0,65.5,4.5,41.5,9.0,17.0,2,2017
925,Madison Keys,3.0,23.0,1.0,17.0,4.0,18.0,1,2017
926,Anastasija Sevastova,3.8333333333333335,52.5,3.3333333333333335,35.0,8.833333333333334,19.0,6,2017
927,Timea Bacsinszky,4.5,24.0,1.5,21.5,0.5,20.0,2,2017
928,Daria Saville,2.0,55.0,5.0,35.0,9.5,21.0,2,2017
929,Barbora Strycova,4.0,38.8,2.0,26.8,5.8,22.0,5,2017
930,Caroline Garcia,6.0,48.5,2.0,33.666666666666664,6.166666666666667,22.0,6,2017
931,Coco Vandeweghe,4.0,27.5,3.6666666666666665,24.166666666666668,2.3333333333333335,25.0,6,2017
932,Carla Suarez Navarro,0.0,47.5,1.0,31.0,6.5,26.0,2,2017
933,Ana Konjuh,4.0,52.0,3.75,37.0,6.875,28.0,8,2017
934,Lauren Davis,0.5,40.0,2.5,28.0,7.0,29.0,2,2017
935,Daria Kasatkina,2.0,31.0,2.0,21.0,3.0,30.0,1,2017
936,Shuai Zhang,1.5,41.5,0.5,28.5,5.5,31.0,2,2017
937,Roberta Vinci,2.5,42.5,1.5,30.0,5.0,33.0,2,2017
938,Lucie Safarova,6.714285714285714,56.142857142857146,3.2857142857142856,40.57142857142857,7.0,34.0,7,2017
939,Lesia Tsurenko,0.8,49.2,2.8,32.0,5.6,35.0,5,2017
940,Shuai Peng,2.0,50.0,0.75,33.25,6.0,37.0,4,2017
941,Anett Kontaveit,4.857142857142857,46.42857142857143,2.142857142857143,33.857142857142854,4.285714285714286,38.0,7,2017
942,Katerina Siniakova,1.0,50.0,6.0,38.0,10.0,40.0,1,2017
943,Catherine Cartan Bellis,2.6666666666666665,42.333333333333336,3.6666666666666665,31.0,5.0,42.0,3,2017
944,Alison Riske Amritraj,1.6,51.2,2.0,34.2,5.4,43.0,5,2017
945,Kristyna Pliskova,10.25,42.75,2.5,34.5,3.5,44.0,4,2017
946,Kate Makarova,2.0,29.0,3.0,22.0,0.0,47.0,1,2017
947,Mona Barthel,3.5,32.5,3.5,24.5,5.5,49.0,2,2017
948,Monica Niculescu,4.0,102.0,4.0,59.0,12.0,51.0,1,2017
949,Julia Goerges,5.75,33.0,1.75,26.5,2.75,54.0,4,2017
950,Qiang Wang,2.0,43.0,2.0,32.0,6.0,55.0,1,2017
951,Elise Mertens,6.0,35.0,2.0,28.0,7.0,56.0,1,2017
952,Naomi Osaka,4.0,45.0,2.25,30.25,5.0,58.0,4,2017
953,Christina Mchale,4.0,59.5,5.5,44.0,9.0,58.0,2,2017
954,Donna Vekic,6.666666666666667,46.666666666666664,5.5,34.166666666666664,5.333333333333333,58.0,6,2017
955,Lara Arruabarrena,0.5,48.5,3.5,36.0,8.0,60.0,2,2017
956,Sorana Cirstea,1.0,40.333333333333336,3.0,28.333333333333332,9.0,62.0,3,2017
957,Ying Ying Duan,3.0,43.0,1.0,27.0,5.0,64.0,1,2017
958,Irina Camelia Begu,1.0,35.0,2.0,25.0,1.0,64.0,1,2017
959,Carina Witthoeft,2.75,68.75,5.25,46.5,6.25,65.0,4,2017
960,Varvara Lepchenko,2.0,45.5,2.5,31.5,3.5,67.0,2,2017
961,Shelby Rogers,8.333333333333334,54.333333333333336,4.0,43.0,4.0,70.0,3,2017
962,Francesca Schiavone,3.5,37.5,4.0,29.0,3.0,72.0,2,2017
963,Viktorija Golubic,3.0,54.0,7.0,31.0,9.0,73.0,1,2017
964,Tatjana Maria,5.0,22.0,3.0,16.0,6.0,74.0,1,2017
965,Natalia Vikhlyantseva,4.0,45.75,3.75,30.0,5.75,74.0,4,2017
966,Kirsten Flipkens,2.3333333333333335,42.0,2.0,31.333333333333332,2.3333333333333335,75.0,3,2017
967,Ashleigh Barty,3.3333333333333335,40.666666666666664,2.1666666666666665,29.833333333333332,5.0,77.0,6,2017
968,Magda Linette,6.0,44.0,0.0,32.0,1.0,77.0,1,2017
969,Evgeniya Rodina,3.0,41.0,2.5,29.5,4.0,80.0,2,2017
970,Yanina Wickmayer,4.5,33.5,3.0,25.0,3.5,81.0,2,2017
971,Andrea Petkovic,1.0,67.0,1.0,40.0,9.0,84.0,1,2017
972,Camila Giorgi,2.0,64.5,9.5,45.0,12.0,86.0,2,2017
