,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
1154,Na Li,2.142857142857143,47.61904761904762,4.428571428571429,32.0,6.666666666666667,2.0,22,2014,0.3333333333333333,61.0,7.333333333333333,33.666666666666664,13.0,2.0,3.0,0.88
1155,Maria Sharapova,3.761904761904762,44.666666666666664,6.857142857142857,31.142857142857142,6.428571428571429,2.0,26,2014,1.75,54.25,7.5,30.0,12.625,2.0,10.0,0.7222222222222222
1156,Simona Halep,2.3333333333333335,38.76190476190476,3.142857142857143,26.761904761904763,5.666666666666667,2.0,25,2014,2.0,38.666666666666664,4.0,20.11111111111111,8.88888888888889,2.0,12.0,0.6756756756756757
1157,Victoria Azarenka,3.3333333333333335,52.25,5.333333333333333,35.583333333333336,7.083333333333333,2.0,14,2014,1.4285714285714286,43.857142857142854,6.714285714285714,25.142857142857142,10.714285714285714,2.0,7.0,0.6666666666666666
1158,Agnieszka Radwanska,2.6551724137931036,39.827586206896555,1.0344827586206897,26.551724137931036,5.931034482758621,3.0,31,2014,1.8571428571428572,49.07142857142857,2.2142857142857144,26.0,10.785714285714286,3.0,16.0,0.6595744680851063
1159,Petra Kvitova,5.791666666666667,39.208333333333336,3.5833333333333335,29.041666666666668,4.583333333333333,3.0,30,2014,3.6,46.3,6.2,27.9,10.1,3.0,12.0,0.7142857142857143
1160,Eugenie Bouchard,2.764705882352941,40.88235294117647,2.411764705882353,28.0,6.117647058823529,6.0,20,2014,2.9166666666666665,37.083333333333336,5.333333333333333,22.333333333333332,9.333333333333334,5.0,16.0,0.5555555555555556
1161,Jelena Jankovic,2.9,39.4,2.95,27.8,5.0,7.0,22,2014,2.230769230769231,48.07692307692308,3.769230769230769,27.923076923076923,10.461538461538462,6.0,14.0,0.6111111111111112
1162,Sara Errani,0.16666666666666666,55.166666666666664,0.75,32.833333333333336,7.0,7.0,13,2014,0.14285714285714285,59.714285714285715,1.1428571428571428,29.428571428571427,12.0,7.0,15.0,0.4642857142857143
1163,Angelique Kerber,1.75,43.67857142857143,3.142857142857143,29.428571428571427,6.428571428571429,7.0,33,2014,1.6428571428571428,55.857142857142854,3.4285714285714284,31.071428571428573,12.571428571428571,6.0,16.0,0.673469387755102
1164,Ana Ivanovic,3.5277777777777777,40.97222222222222,3.0,28.38888888888889,6.583333333333333,7.0,39,2014,3.2,45.0,5.3,27.7,10.4,7.0,13.0,0.75
1165,Caroline Wozniacki,2.7027027027027026,47.2972972972973,2.675675675675676,32.13513513513514,6.45945945945946,7.0,42,2014,1.4,49.4,3.2666666666666666,28.866666666666667,9.6,7.0,15.0,0.7368421052631579
1166,Dominika Cibulkova,0.7407407407407407,46.851851851851855,4.0,29.59259259259259,8.296296296296296,10.0,29,2014,0.6666666666666666,50.93333333333333,5.266666666666667,29.4,11.0,10.0,19.0,0.6041666666666666
1167,Flavia Pennetta,4.476190476190476,35.523809523809526,3.0952380952380953,25.095238095238095,5.9523809523809526,12.0,24,2014,3.8333333333333335,34.416666666666664,4.0,20.583333333333332,9.0,12.0,14.0,0.631578947368421
1168,Sloane Stephens,1.9,44.1,1.9,29.9,5.5,13.0,12,2014,1.3,52.9,2.9,31.0,10.2,13.0,11.0,0.5217391304347826
1169,Kate Makarova,2.9310344827586206,43.10344827586207,2.5172413793103448,29.17241379310345,6.655172413793103,14.0,30,2014,1.9230769230769231,46.38461538461539,2.076923076923077,25.692307692307693,10.23076923076923,11.0,15.0,0.6666666666666666
1170,Roberta Vinci,3.3333333333333335,32.5,2.0833333333333335,22.083333333333332,6.25,14.0,12,2014,1.8125,37.8125,2.625,22.5625,10.6875,12.0,18.0,0.4
1171,Lucie Safarova,5.0476190476190474,49.76190476190476,4.190476190476191,35.57142857142857,6.714285714285714,15.0,24,2014,4.333333333333333,46.46666666666667,4.466666666666667,31.6,9.0,15.0,15.0,0.6153846153846154
1172,Carla Suarez Navarro,0.5925925925925926,51.48148148148148,1.962962962962963,32.77777777777778,8.0,15.0,30,2014,0.9285714285714286,51.92857142857143,1.7857142857142858,28.357142857142858,10.428571428571429,15.0,17.0,0.6382978723404256
1173,Sabine Lisicki,6.555555555555555,45.55555555555556,6.888888888888889,32.5,8.222222222222221,15.0,19,2014,4.75,42.916666666666664,5.833333333333333,26.833333333333332,9.5,15.0,15.0,0.5588235294117647
1174,Samantha Stosur,4.619047619047619,40.476190476190474,3.0476190476190474,29.761904761904763,4.142857142857143,16.0,25,2014,3.6153846153846154,51.61538461538461,3.923076923076923,33.23076923076923,8.615384615384615,16.0,16.0,0.6097560975609756
1175,Andrea Petkovic,2.909090909090909,47.27272727272727,3.5454545454545454,29.727272727272727,7.2727272727272725,17.0,17,2014,1.5,52.416666666666664,3.0833333333333335,30.666666666666668,9.833333333333334,14.0,15.0,0.53125
1176,Venus Williams,5.038461538461538,36.84615384615385,3.769230769230769,27.307692307692307,6.884615384615385,19.0,27,2014,4.555555555555555,49.888888888888886,7.0,31.333333333333332,11.666666666666666,18.0,11.0,0.7105263157894737
1177,Kirsten Flipkens,4.785714285714286,45.57142857142857,3.2142857142857144,30.857142857142858,6.857142857142857,19.0,15,2014,2.6666666666666665,39.72222222222222,3.1666666666666665,24.27777777777778,10.666666666666666,19.0,18.0,0.45454545454545453
1178,Alize Cornet,1.125,45.958333333333336,5.291666666666667,30.0,8.333333333333334,20.0,28,2014,1.2307692307692308,47.92307692307692,5.384615384615385,27.846153846153847,10.307692307692308,20.0,17.0,0.6222222222222222
1179,Anastasia Pavlyuchenkova,3.769230769230769,39.38461538461539,5.769230769230769,28.307692307692307,7.0,21.0,16,2014,2.8181818181818183,41.36363636363637,8.0,26.545454545454547,11.454545454545455,21.0,13.0,0.5517241379310345
1180,Shuai Peng,3.5714285714285716,37.785714285714285,1.7142857142857142,26.571428571428573,6.214285714285714,22.0,19,2014,2.1666666666666665,43.833333333333336,3.6666666666666665,26.583333333333332,8.083333333333334,22.0,13.0,0.59375
1181,Garbine Muguruza,3.6666666666666665,47.666666666666664,4.285714285714286,31.523809523809526,7.904761904761905,22.0,27,2014,2.75,48.833333333333336,4.833333333333333,27.583333333333332,11.5,22.0,16.0,0.627906976744186
1182,Sorana Cirstea,2.0,38.75,5.625,26.25,8.375,23.0,10,2014,2.0,36.07142857142857,4.285714285714286,21.642857142857142,9.285714285714286,21.0,15.0,0.4
1183,Elena Vesnina,4.0,41.333333333333336,4.833333333333333,27.166666666666668,8.833333333333334,24.0,7,2014,1.875,40.375,3.875,21.125,11.0,24.0,9.0,0.4375
1184,Svetlana Kuznetsova,3.2142857142857144,39.57142857142857,2.5714285714285716,26.642857142857142,5.5,24.0,15,2014,2.8181818181818183,43.90909090909091,4.454545454545454,26.90909090909091,10.727272727272727,20.0,12.0,0.5555555555555556
1185,Kaia Kanepi,5.75,44.166666666666664,6.416666666666667,31.0,7.166666666666667,25.0,15,2014,4.166666666666667,45.416666666666664,5.5,27.583333333333332,11.666666666666666,23.0,12.0,0.5555555555555556
1186,Madison Keys,4.923076923076923,31.23076923076923,1.1538461538461537,23.23076923076923,3.230769230769231,27.0,15,2014,4.0,46.0,2.4615384615384617,28.692307692307693,9.538461538461538,27.0,16.0,0.4838709677419355
1187,Casey Dellacqua,1.9166666666666667,50.333333333333336,3.0,32.166666666666664,8.416666666666666,27.0,15,2014,1.4444444444444444,41.111111111111114,4.0,23.444444444444443,10.222222222222221,26.0,10.0,0.6
1188,Jamie Hampton,4.0,46.333333333333336,4.0,32.333333333333336,8.666666666666666,28.0,3,2014,,,,,,28.0,1.0,0.75
1189,Barbora Strycova,3.0,45.13333333333333,2.533333333333333,29.866666666666667,8.333333333333334,29.0,19,2014,1.6923076923076923,43.84615384615385,2.8461538461538463,24.53846153846154,11.076923076923077,28.0,14.0,0.5757575757575758
1190,Karolina Pliskova,6.857142857142857,40.6,3.057142857142857,30.457142857142856,5.428571428571429,30.0,36,2014,6.352941176470588,43.294117647058826,2.823529411764706,29.529411764705884,9.176470588235293,24.0,18.0,0.6666666666666666
1191,Klara Koukalova,1.625,47.25,6.375,30.375,9.875,31.0,18,2014,1.1818181818181819,37.36363636363637,4.636363636363637,19.636363636363637,11.818181818181818,28.0,17.0,0.5142857142857142
1192,Elina Svitolina,2.2916666666666665,46.416666666666664,2.25,32.25,6.208333333333333,31.0,28,2014,1.6923076923076923,43.15384615384615,3.0,25.153846153846153,8.153846153846153,31.0,15.0,0.6511627906976745
1193,Shuai Zhang,1.5555555555555556,51.333333333333336,1.6666666666666667,33.666666666666664,7.444444444444445,31.0,11,2014,0.6666666666666666,41.416666666666664,1.75,22.333333333333332,9.75,30.0,15.0,0.4230769230769231
1194,Magdalena Rybarikova,3.8,43.53333333333333,2.2,29.6,7.266666666666667,32.0,15,2014,2.3333333333333335,33.833333333333336,2.4444444444444446,19.555555555555557,8.5,32.0,18.0,0.45454545454545453
1195,Kurumi Nara,0.46153846153846156,52.23076923076923,2.0,30.307692307692307,7.615384615384615,33.0,15,2014,0.46153846153846156,53.0,2.3846153846153846,26.76923076923077,11.076923076923077,32.0,13.0,0.5357142857142857
1196,Daniela Hantuchova,4.8,47.6,4.2,36.0,6.8,33.0,5,2014,1.8571428571428572,38.214285714285715,4.857142857142857,22.642857142857142,10.214285714285714,30.0,16.0,0.23809523809523808
1197,Belinda Bencic,3.0,40.6,3.0,27.6,7.0,34.0,9,2014,1.3333333333333333,37.0,4.5,21.0,8.666666666666666,34.0,7.0,0.5625
1198,Bojana Jovanovski,2.6875,52.625,5.5,34.75,8.9375,34.0,16,2014,0.8,34.6,4.066666666666666,20.0,9.066666666666666,32.0,16.0,0.5
1199,Mona Barthel,3.2,44.8,3.4,31.5,5.8,35.0,11,2014,2.076923076923077,42.38461538461539,4.538461538461538,24.53846153846154,11.076923076923077,34.0,14.0,0.44
1200,Caroline Garcia,5.2,50.4,4.5,35.1,7.0,36.0,14,2014,2.4,40.86666666666667,4.666666666666667,25.4,8.4,34.0,15.0,0.4827586206896552
1201,Varvara Lepchenko,1.5,48.166666666666664,2.9444444444444446,30.833333333333332,6.888888888888889,37.0,20,2014,2.3636363636363638,47.81818181818182,4.0,26.727272727272727,11.272727272727273,37.0,12.0,0.625
1202,Zarina Diyas,2.0,45.5,2.1,28.4,6.0,37.0,12,2014,1.5,47.75,4.5,26.75,9.75,37.0,8.0,0.6
1203,Yvonne Meusburger,0.8,42.6,3.0,26.4,5.0,38.0,8,2014,1.125,41.75,5.5,22.75,10.875,38.0,13.0,0.38095238095238093
1204,Camila Giorgi,3.0588235294117645,37.294117647058826,6.294117647058823,27.11764705882353,5.411764705882353,38.0,18,2014,3.2222222222222223,46.111111111111114,8.666666666666666,29.666666666666668,10.555555555555555,31.0,12.0,0.6
1205,Coco Vandeweghe,8.333333333333334,35.55555555555556,4.222222222222222,27.444444444444443,4.666666666666667,38.0,9,2014,7.777777777777778,34.333333333333336,5.444444444444445,23.444444444444443,8.555555555555555,38.0,9.0,0.5
1206,Karin Knapp,4.384615384615385,39.30769230769231,4.384615384615385,27.692307692307693,7.230769230769231,40.0,15,2014,3.2142857142857144,38.357142857142854,5.142857142857143,24.571428571428573,8.857142857142858,40.0,15.0,0.5
1207,Tsvetana Pironkova,2.7,32.6,1.9,23.4,4.2,41.0,11,2014,1.4,38.5,2.0,21.5,9.9,41.0,14.0,0.44
1208,Bethanie Mattek Sands,3.3333333333333335,34.666666666666664,0.3333333333333333,23.666666666666668,6.0,42.0,3,2014,2.4285714285714284,41.142857142857146,4.0,24.0,9.857142857142858,41.0,7.0,0.3
1209,Lauren Davis,0.75,46.583333333333336,2.4166666666666665,30.083333333333332,7.833333333333333,43.0,13,2014,0.6363636363636364,37.18181818181818,4.363636363636363,20.545454545454547,8.818181818181818,43.0,12.0,0.52
1210,Alison Riske Amritraj,3.75,43.5,4.5,30.166666666666668,6.5,44.0,17,2014,1.0769230769230769,41.69230769230769,5.846153846153846,22.846153846153847,11.0,44.0,15.0,0.53125
1211,Francesca Schiavone,4.2,35.7,2.8,25.0,6.7,44.0,10,2014,3.2666666666666666,42.666666666666664,4.666666666666667,27.333333333333332,9.666666666666666,39.0,16.0,0.38461538461538464
1212,Annika Beck,0.8666666666666667,56.4,2.6,34.46666666666667,8.133333333333333,44.0,16,2014,0.46153846153846156,49.07692307692308,4.076923076923077,23.46153846153846,11.692307692307692,43.0,13.0,0.5517241379310345
1213,Christina Mchale,2.1666666666666665,45.083333333333336,3.75,31.333333333333332,7.25,44.0,13,2014,2.142857142857143,44.0,5.357142857142857,25.785714285714285,10.142857142857142,44.0,15.0,0.4642857142857143
1214,Stefanie Voegele,3.5555555555555554,40.77777777777778,1.6666666666666667,27.22222222222222,6.555555555555555,46.0,10,2014,4.846153846153846,42.07692307692308,2.4615384615384617,26.923076923076923,10.0,46.0,13.0,0.43478260869565216
1215,Heather Watson,5.666666666666667,56.666666666666664,4.333333333333333,41.0,9.0,46.0,3,2014,1.7777777777777777,37.55555555555556,4.555555555555555,22.22222222222222,8.666666666666666,46.0,9.0,0.25
1216,Monica Niculescu,1.2777777777777777,44.55555555555556,2.8333333333333335,28.5,6.833333333333333,47.0,19,2014,1.25,60.166666666666664,3.5833333333333335,32.916666666666664,11.5,41.0,14.0,0.5757575757575758
1217,Marina Erakovic,3.6666666666666665,42.333333333333336,3.5555555555555554,29.333333333333332,6.0,50.0,13,2014,2.0833333333333335,38.833333333333336,5.0,24.333333333333332,9.166666666666666,46.0,12.0,0.52
1218,Jana Cepelova,1.4444444444444444,43.22222222222222,1.6666666666666667,27.444444444444443,7.777777777777778,51.0,10,2014,1.25,44.083333333333336,3.0833333333333335,22.5,10.25,50.0,14.0,0.4166666666666667
1219,Jie Zheng,0.3333333333333333,56.0,2.6666666666666665,32.5,11.833333333333334,53.0,6,2014,0.2857142857142857,43.42857142857143,2.7142857142857144,23.428571428571427,8.142857142857142,49.0,8.0,0.42857142857142855
1220,Monica Puig,3.111111111111111,38.888888888888886,3.7777777777777777,28.666666666666668,4.666666666666667,54.0,12,2014,3.272727272727273,41.81818181818182,6.181818181818182,24.727272727272727,9.636363636363637,54.0,12.0,0.5
1221,Irina Camelia Begu,4.166666666666667,40.166666666666664,3.3333333333333335,27.833333333333332,7.5,54.0,6,2014,3.3333333333333335,45.166666666666664,4.333333333333333,28.0,10.0,53.0,7.0,0.46153846153846156
1222,Kristina Mladenovic,5.222222222222222,38.888888888888886,5.111111111111111,30.22222222222222,5.666666666666667,54.0,9,2014,3.5714285714285716,42.142857142857146,6.214285714285714,26.285714285714285,10.0,54.0,14.0,0.391304347826087
1223,Yanina Wickmayer,2.3333333333333335,47.0,5.333333333333333,30.333333333333332,9.11111111111111,56.0,11,2014,1.2307692307692308,30.76923076923077,4.3076923076923075,17.0,8.076923076923077,51.0,16.0,0.4074074074074074
1224,Yaroslava Shvedova,2.5,52.0,2.8333333333333335,35.5,6.833333333333333,59.0,7,2014,3.0,52.714285714285715,7.714285714285714,30.571428571428573,11.714285714285714,51.0,7.0,0.5
1225,Ayumi Morita,4.5,46.5,2.0,31.5,6.5,60.0,2,2014,0.5,22.0,2.0,7.5,7.5,60.0,2.0,0.5
1226,Timea Bacsinszky,1.7142857142857142,45.0,2.7142857142857144,29.714285714285715,6.714285714285714,61.0,7,2014,1.2857142857142858,47.857142857142854,2.5714285714285716,27.428571428571427,10.285714285714286,48.0,7.0,0.5
1227,Alexandra Cadantu Ignatik,2.3333333333333335,41.0,4.666666666666667,27.666666666666668,5.0,61.0,3,2014,1.2857142857142858,40.285714285714285,8.857142857142858,21.714285714285715,11.0,59.0,7.0,0.3
1228,Petra Cetkovska,3.0,47.0,8.0,33.0,8.0,63.0,1,2014,1.0,44.5,7.0,22.0,13.5,63.0,2.0,0.3333333333333333
1229,Ajla Tomljanovic,4.75,39.75,2.5,28.75,6.0,66.0,11,2014,3.75,43.75,5.5,28.166666666666668,10.666666666666666,55.0,13.0,0.4583333333333333
1230,Jarmila Gajdosova,7.2,42.0,4.0,30.6,6.0,68.0,5,2014,4.5,43.0,3.0,24.75,6.5,68.0,4.0,0.5555555555555556
1231,Vania King,1.0,47.5,1.3333333333333333,31.166666666666668,6.666666666666667,72.0,7,2014,0.8333333333333334,52.5,2.3333333333333335,28.166666666666668,10.833333333333334,68.0,8.0,0.4666666666666667
1232,Maria Teresa Torro Flor,1.25,49.0,7.25,29.25,9.0,72.0,4,2014,1.3333333333333333,39.5,5.5,20.666666666666668,10.333333333333334,62.0,7.0,0.36363636363636365
1233,Julia Goerges,7.285714285714286,38.42857142857143,3.0,30.571428571428573,4.142857142857143,72.0,7,2014,5.0,51.0,6.333333333333333,33.44444444444444,10.0,72.0,9.0,0.4375
1234,Polona Hercog,0.6666666666666666,45.666666666666664,2.3333333333333335,30.666666666666668,7.666666666666667,73.0,3,2014,3.7142857142857144,35.285714285714285,3.142857142857143,22.428571428571427,8.428571428571429,66.0,8.0,0.2727272727272727
1235,Silvia Soler Espinosa,0.75,31.75,3.5,20.5,5.25,73.0,4,2014,1.0,41.666666666666664,2.1666666666666665,24.583333333333332,9.166666666666666,70.0,13.0,0.23529411764705882
1236,Kiki Bertens,3.6666666666666665,38.0,4.333333333333333,25.666666666666668,7.0,73.0,3,2014,2.25,42.5,5.75,23.5,10.375,73.0,8.0,0.2727272727272727
1237,Anna Karolina Schmiedlova,2.6666666666666665,74.66666666666667,4.666666666666667,44.333333333333336,18.0,73.0,3,2014,0.4,48.6,5.1,28.7,9.3,67.0,10.0,0.23076923076923078
1238,Kimiko Date Krumm,1.5,59.166666666666664,4.833333333333333,38.5,8.333333333333334,75.0,6,2014,0.9,47.3,3.2,25.1,10.1,75.0,10.0,0.375
1239,Paula Ormaechea,2.5,41.5,1.5,29.5,6.5,75.0,2,2014,2.875,46.875,3.5,27.125,10.0,59.0,8.0,0.2
1240,Donna Vekic,4.6,48.7,3.8,34.2,8.8,76.0,10,2014,2.3333333333333335,37.833333333333336,5.25,24.333333333333332,10.166666666666666,74.0,12.0,0.45454545454545453
1241,Chanelle Scheepers,1.0,41.333333333333336,5.0,26.666666666666668,7.0,77.0,3,2014,0.625,44.125,6.875,24.625,10.75,72.0,8.0,0.2727272727272727
1242,Galina Voskoboeva,3.0,60.0,3.0,41.0,9.0,77.0,1,2014,3.4,36.0,6.0,23.2,8.6,60.0,5.0,0.16666666666666666
1243,Pauline Parmentier,2.0,36.5,3.5,25.0,7.5,78.0,4,2014,1.8571428571428572,36.285714285714285,4.714285714285714,22.142857142857142,7.428571428571429,74.0,7.0,0.36363636363636365
1244,Alison Van Uytvanck,3.5,41.25,1.0,29.5,5.5,79.0,4,2014,2.75,42.25,2.5,23.125,9.625,79.0,8.0,0.3333333333333333
1245,Shelby Rogers,4.75,42.5,3.75,31.0,5.25,79.0,4,2014,2.0,40.666666666666664,3.6666666666666665,24.666666666666668,8.0,71.0,3.0,0.5714285714285714
1246,Patricia Mayr Achleitner,2.25,49.0,2.75,33.75,8.75,80.0,8,2014,0.7,42.1,2.6,22.8,10.4,77.0,12.0,0.4
1247,Mirjana Lucic,6.2,39.0,4.8,29.4,4.4,80.0,5,2014,,,,,,,,
1248,Virginie Razzano,4.0,45.0,7.0,32.0,7.0,81.0,2,2014,1.0,66.0,1.0,36.5,10.0,78.0,3.0,0.4
1249,Lara Arruabarrena,3.0,33.0,1.0,25.0,2.0,82.0,1,2014,2.3333333333333335,28.0,3.0,18.666666666666668,6.666666666666667,72.0,3.0,0.25
1250,Timea Babos,,,,,,83.0,2,2014,4.0,36.0,7.333333333333333,21.666666666666668,10.333333333333334,83.0,4.0,0.3333333333333333
1251,Dinah Pfizenmaier,7.0,61.0,6.0,40.0,9.0,84.0,1,2014,3.0,44.5,8.5,25.0,10.5,84.0,2.0,0.3333333333333333
1252,Johanna Larsson,2.6666666666666665,67.66666666666667,5.0,46.666666666666664,7.0,84.0,7,2014,1.2,40.8,2.0,20.2,7.0,78.0,7.0,0.5
1253,Misaki Doi,2.3333333333333335,41.0,3.0,28.0,6.0,85.0,3,2014,1.8571428571428572,48.57142857142857,3.2857142857142856,30.0,11.571428571428571,85.0,7.0,0.3
1254,Shahar Peer,0.4,47.2,4.0,29.2,7.4,86.0,7,2014,1.0,40.44444444444444,4.777777777777778,23.0,10.777777777777779,75.0,10.0,0.4117647058823529
1255,Luksika Kumkhum,2.75,44.25,4.0,30.25,8.5,88.0,4,2014,1.75,40.5,6.5,26.5,8.5,88.0,4.0,0.5
1256,Anna Lena Friedsam,6.25,45.5,3.0,32.0,5.0,94.0,4,2014,4.5,49.75,5.25,32.5,10.5,76.0,4.0,0.5
1257,Alexandra Dulgheru,1.0,52.5,4.0,34.5,5.0,95.0,2,2014,0.3333333333333333,39.333333333333336,5.0,22.0,9.666666666666666,95.0,3.0,0.4
1258,Madison Brengle,1.0,36.0,0.0,22.0,6.0,96.0,2,2014,2.0,47.0,4.0,29.0,8.0,96.0,1.0,0.6666666666666666
1259,Kristyna Pliskova,10.0,43.0,5.0,32.0,8.0,97.0,1,2014,6.8,44.0,4.4,32.2,8.6,92.0,5.0,0.16666666666666666
1260,Aliaksandra Sasnovich,3.0,61.0,10.0,35.0,12.0,97.0,1,2014,1.0,26.5,5.0,16.5,8.5,94.0,2.0,0.3333333333333333
1261,Sharon Fichman,0.0,72.0,2.0,48.0,12.0,97.0,1,2014,0.0,23.0,4.0,9.0,10.0,97.0,1.0,0.5
1262,Olga Govortsova,7.0,43.0,4.0,31.0,5.5,98.0,5,2014,0.5,43.25,3.5,23.75,10.0,93.0,5.0,0.5
1263,Su Wei Hsieh,1.0,54.0,4.0,34.0,8.0,99.0,1,2014,0.75,35.25,3.0,17.75,10.5,86.0,5.0,0.16666666666666666
1264,Serena Williams,9.75,35.107142857142854,3.3214285714285716,27.071428571428573,4.642857142857143,1.0,30,2015,16.0,54.0,12.0,39.0,19.0,1.0,3.0,0.9090909090909091
1265,Maria Sharapova,4.714285714285714,35.857142857142854,4.642857142857143,26.285714285714285,4.857142857142857,2.0,22,2015,2.6666666666666665,41.666666666666664,6.666666666666667,27.333333333333332,6.0,2.0,6.0,0.7857142857142857
1266,Simona Halep,2.032258064516129,43.806451612903224,3.903225806451613,28.451612903225808,6.741935483870968,2.0,42,2015,1.75,56.75,2.5,31.75,10.25,2.0,11.0,0.7924528301886793
1267,Garbine Muguruza,5.454545454545454,36.36363636363637,6.0,27.818181818181817,6.181818181818182,3.0,27,2015,4.111111111111111,47.22222222222222,3.7777777777777777,29.88888888888889,8.88888888888889,3.0,12.0,0.6923076923076923
1268,Petra Kvitova,5.933333333333334,40.2,3.6,30.266666666666666,4.533333333333333,3.0,25,2015,1.6666666666666667,44.5,6.666666666666667,28.666666666666668,10.833333333333334,3.0,13.0,0.6578947368421053
1269,Caroline Wozniacki,1.5238095238095237,40.61904761904762,2.1904761904761907,28.428571428571427,4.619047619047619,4.0,26,2015,1.5454545454545454,41.81818181818182,2.909090909090909,23.272727272727273,9.545454545454545,4.0,17.0,0.6046511627906976
1270,Ana Ivanovic,2.5,43.666666666666664,4.416666666666667,30.416666666666668,7.25,6.0,22,2015,4.333333333333333,50.22222222222222,5.777777777777778,31.11111111111111,12.444444444444445,5.0,13.0,0.6285714285714286
1271,Agnieszka Radwanska,2.8333333333333335,36.55555555555556,1.5555555555555556,26.0,4.333333333333333,6.0,37,2015,2.4545454545454546,53.0,2.0,33.0,10.818181818181818,6.0,19.0,0.6607142857142857
1272,Lucie Safarova,4.9375,42.3125,2.75,31.25,4.125,6.0,18,2015,4.9,50.4,4.4,34.4,8.7,6.0,14.0,0.5625
1273,Karolina Pliskova,7.538461538461538,41.30769230769231,3.769230769230769,30.846153846153847,5.923076923076923,7.0,40,2015,4.076923076923077,42.15384615384615,3.769230769230769,26.923076923076923,9.461538461538462,7.0,20.0,0.6666666666666666
1274,Eugenie Bouchard,2.0,37.625,2.625,26.0,5.75,7.0,10,2015,1.0,44.714285714285715,4.571428571428571,25.285714285714285,12.0,7.0,11.0,0.47619047619047616
1275,Flavia Pennetta,3.0,43.5,3.25,30.0,8.333333333333334,7.0,22,2015,2.4444444444444446,41.888888888888886,4.888888888888889,24.77777777777778,10.333333333333334,7.0,14.0,0.6111111111111112
1276,Angelique Kerber,1.6,46.93333333333333,2.6,30.266666666666666,7.733333333333333,7.0,29,2015,0.6363636363636364,48.09090909090909,3.6363636363636362,25.363636363636363,11.181818181818182,7.0,18.0,0.6170212765957447
1277,Kate Makarova,2.0,38.1875,1.625,26.875,3.875,9.0,18,2015,2.25,59.875,2.125,35.25,11.75,9.0,9.0,0.6666666666666666
1278,Dominika Cibulkova,0.7272727272727273,52.72727272727273,3.090909090909091,33.0,8.727272727272727,10.0,17,2015,1.3333333333333333,50.0,4.111111111111111,28.11111111111111,10.222222222222221,10.0,14.0,0.5483870967741935
1279,Carla Suarez Navarro,1.2857142857142858,49.76190476190476,2.6666666666666665,31.761904761904763,7.142857142857143,10.0,27,2015,0.5454545454545454,42.27272727272727,2.727272727272727,22.09090909090909,10.545454545454545,10.0,18.0,0.6
1280,Andrea Petkovic,1.5333333333333334,50.06666666666667,3.2,30.8,8.6,10.0,21,2015,1.1,51.5,4.6,30.1,10.4,10.0,18.0,0.5384615384615384
1281,Venus Williams,5.2105263157894735,38.526315789473685,3.1578947368421053,27.63157894736842,6.2631578947368425,11.0,34,2015,3.857142857142857,41.142857142857146,3.4285714285714284,26.142857142857142,7.571428571428571,11.0,10.0,0.7727272727272727
1282,Belinda Bencic,1.75,46.125,3.75,30.5625,6.875,12.0,24,2015,0.8888888888888888,35.333333333333336,3.111111111111111,19.22222222222222,8.777777777777779,12.0,12.0,0.6666666666666666
1283,Sara Errani,0.07692307692307693,55.84615384615385,1.6153846153846154,32.15384615384615,8.307692307692308,12.0,22,2015,0.2222222222222222,60.22222222222222,1.8888888888888888,30.444444444444443,10.666666666666666,12.0,17.0,0.5641025641025641
1284,Roberta Vinci,3.727272727272727,34.54545454545455,1.4545454545454546,23.545454545454547,5.181818181818182,15.0,22,2015,1.9,48.8,1.7,30.8,11.4,15.0,16.0,0.5789473684210527
1285,Elina Svitolina,2.2222222222222223,47.77777777777778,2.4444444444444446,31.77777777777778,7.666666666666667,16.0,26,2015,2.25,39.333333333333336,3.4166666666666665,20.083333333333332,9.75,15.0,18.0,0.5909090909090909
1286,Timea Bacsinszky,2.0,49.1578947368421,2.8947368421052633,31.05263157894737,6.631578947368421,17.0,28,2015,1.2857142857142858,47.142857142857146,4.714285714285714,25.857142857142858,9.571428571428571,10.0,9.0,0.7567567567567568
1287,Madison Keys,6.7272727272727275,38.0,2.727272727272727,28.09090909090909,4.545454545454546,17.0,18,2015,7.0,41.0,2.4444444444444446,26.77777777777778,10.11111111111111,17.0,12.0,0.6
1288,Alize Cornet,2.142857142857143,46.07142857142857,5.785714285714286,31.142857142857142,6.214285714285714,19.0,16,2015,1.3846153846153846,40.23076923076923,6.769230769230769,23.384615384615383,11.0,19.0,18.0,0.47058823529411764
1289,Victoria Azarenka,2.0,45.1875,3.1875,30.75,6.6875,20.0,22,2015,2.2857142857142856,51.285714285714285,5.428571428571429,30.571428571428573,9.857142857142858,20.0,9.0,0.7096774193548387
1290,Samantha Stosur,5.0,29.75,3.0,22.625,4.0,20.0,16,2015,4.363636363636363,42.63636363636363,3.8181818181818183,26.454545454545453,9.454545454545455,18.0,17.0,0.48484848484848486
1291,Shuai Peng,3.0,42.0,3.5,27.833333333333332,5.5,21.0,6,2015,4.0,52.8,2.8,31.6,11.2,21.0,5.0,0.5454545454545454
