,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
1140,Pierre Hugues Herbert,10.4,0.6487526595415687,4.2,39.0,3.2,38.0,5,2019
1141,Nick Kyrgios,15.0,0.5875706214689265,6.0,51.0,7.0,39.0,2,2019
1142,Radu Albot,6.0,0.6470588235294118,4.0,40.0,5.0,41.0,1,2019
1143,Richard Gasquet,7.5,0.6516797396965924,1.5,36.75,2.5,42.0,4,2019
1144,Pablo Cuevas,11.0,0.5125,11.0,60.0,12.0,45.0,1,2019
1145,Jordan Thompson,5.666666666666667,0.6673972282551174,1.5,34.666666666666664,4.333333333333333,45.0,6,2019
1146,Mikhail Kukushkin,4.25,0.7249515002773746,0.75,65.0,7.5,47.0,4,2019
1147,Hubert Hurkacz,7.75,0.6990947172726834,2.25,51.5,3.75,48.0,4,2019
1148,Ugo Humbert,6.5,0.6078341490917801,6.0,44.0,7.333333333333333,48.0,6,2019
1149,Cameron Norrie,7.0,0.6416073968705548,4.0,43.0,5.0,49.0,2,2019
1150,Marton Fucsovics,6.666666666666667,0.5983078162771959,4.666666666666667,42.666666666666664,6.666666666666667,51.0,3,2019
1151,Feliciano Lopez,16.0,0.6376811594202898,3.0,42.0,0.0,54.0,1,2019
1152,Nicolas Jarry,11.666666666666666,0.592055504627914,1.6666666666666667,32.333333333333336,3.0,55.0,3,2019
1153,Leonardo Mayer,2.0,0.5666666666666667,5.0,40.0,3.0,59.0,1,2019
1154,Pablo Carreno Busta,12.5,0.7225966939496069,0.5,48.0,5.5,59.0,2,2019
1155,Daniel Evans,4.25,0.6397622258864165,1.75,38.0,6.25,61.0,4,2019
1156,Juan Ignacio Londero,8.0,0.5697674418604651,5.0,39.0,6.0,62.0,1,2019
1157,Reilly Opelka,17.0,0.6755956627193609,2.5,63.0,9.0,63.0,2,2019
1158,Damir Dzumhur,8.0,0.5909090909090908,4.5,37.0,2.0,63.0,2,2019
1159,John Millman,3.5,0.5850066934404283,0.0,39.0,7.0,64.0,2,2019
1160,Sam Querrey,20.25,0.6498336075194721,3.375,50.0,2.75,65.0,8,2019
1161,Jeremy Chardy,9.0,0.6800236406619385,3.0,40.0,5.0,65.0,2,2019
1162,Miomir Kecmanovic,6.666666666666667,0.65935912072511,2.5,42.166666666666664,4.0,67.0,6,2019
1163,Robin Haase,11.0,0.5949209601873536,2.0,42.0,3.5,67.0,2,2019
1164,Joao Sousa,7.5,0.5930577651818949,1.5,49.5,10.75,69.0,4,2019
1165,Steve Johnson,9.25,0.6349161158045674,2.75,44.25,3.75,69.0,4,2019
1166,Jo-Wilfried Tsonga,15.75,0.6634275403454708,1.5,35.0,1.25,72.0,4,2019
1167,Tennys Sandgren,11.6,0.60918016925469,3.0,47.6,6.6,72.0,5,2019
1168,Roberto Carballes Baena,6.0,0.4909090909090909,1.0,25.0,2.0,72.0,1,2019
1169,Lorenzo Sonego,12.8,0.7095656665016663,0.8,45.6,2.2,75.0,5,2019
1170,Ricardas Berankis,2.0,0.6,4.0,51.0,5.0,77.0,1,2019
1171,Andrey Rublev,12.0,0.6101694915254238,4.0,55.0,9.0,79.0,1,2019
1172,Ivo Karlovic,21.0,0.7228915662650602,3.0,55.0,0.0,80.0,1,2019
1173,Alexander Bublik,12.25,0.5527944862155388,7.0,34.75,5.75,83.0,4,2019
1174,Denis Kudla,4.666666666666667,0.5853019686353019,2.3333333333333335,33.666666666666664,4.333333333333333,84.0,3,2019
1175,Corentin Moutet,4.0,0.6530612244897959,9.0,64.0,12.0,84.0,1,2019
1176,Thomas Fabbiano,5.0,0.7139802631578948,3.5,88.5,5.5,89.0,2,2019
1177,Bradley Klahn,12.0,0.6417910447761194,3.0,34.0,4.0,89.0,1,2019
1178,Aljaz Bedene,11.0,0.6575342465753424,0.0,41.0,2.0,92.0,1,2019
1179,Prajnesh Gunneswaran,8.0,0.5423728813559322,3.0,26.0,2.0,94.0,1,2019
1180,Marcel Granollers,4.666666666666667,0.725962325962326,0.6666666666666666,27.666666666666668,1.0,98.0,3,2019
1181,Novak Djokovic,9.714285714285714,0.6314350591104534,3.0,48.285714285714285,4.714285714285714,1.0,7,2021
1182,Daniil Medvedev,10.285714285714286,0.6048249455858151,2.142857142857143,39.0,3.7142857142857144,2.0,7,2021
1183,Alexander Zverev,15.0,0.6948922189185965,4.75,48.5,2.25,6.0,4,2021
1184,Andrey Rublev,8.142857142857142,0.593924333847325,1.5714285714285714,37.142857142857146,2.7142857142857144,7.0,7,2021
1185,Roger Federer,8.2,0.6558010410641989,1.0,47.8,4.4,8.0,5,2021
1186,Matteo Berrettini,15.363636363636363,0.6424069920963699,1.5454545454545454,44.18181818181818,3.5454545454545454,9.0,11,2021
1187,Roberto Bautista Agut,5.25,0.6544863422902715,2.5,49.0,6.5,10.0,4,2021
1188,Diego Schwartzman,0.5,0.6192067736185383,2.5,44.0,10.0,11.0,2,2021
1189,Denis Shapovalov,15.0,0.5712216273545365,7.125,43.875,5.875,12.0,9,2021
1190,Pablo Carreno Busta,0.5,0.6887205387205387,2.0,31.0,2.0,13.0,2,2021
1191,Casper Ruud,4.0,0.7587878787878788,2.0,36.5,2.0,14.0,2,2021
1192,Gael Monfils,14.0,0.6369047619047619,11.0,82.0,9.0,17.0,1,2021
1193,Hubert Hurkacz,9.8,0.6365436103437677,1.8,48.2,3.2,18.0,5,2021
1194,Alex De Minaur,2.5,0.6292599143514152,2.375,36.25,4.875,18.0,8,2021
1195,Felix Auger Aliassime,12.4,0.6561533664358027,2.9,40.4,3.8,19.0,10,2021
1196,Cristian Garin,13.666666666666666,0.6384045584045585,2.3333333333333335,66.0,11.0,20.0,3,2021
1197,Grigor Dimitrov,8.0,0.6517857142857143,8.0,60.0,10.0,21.0,1,2021
1198,Aslan Karatsev,5.0,0.6111111111111112,2.0,31.0,3.0,24.0,1,2021
1199,Daniel Evans,4.75,0.6100194985119557,1.5,39.0,5.25,25.0,4,2021
1200,Ugo Humbert,9.625,0.6760380095797083,2.625,46.125,5.375,25.0,8,2021
1201,Lorenzo Sonego,10.166666666666666,0.7037008102268923,3.0,42.666666666666664,2.6666666666666665,27.0,6,2021
1202,Fabio Fognini,4.333333333333333,0.5885524948024948,4.333333333333333,40.333333333333336,4.333333333333333,29.0,3,2021
1203,Karen Khachanov,13.6,0.651660122386838,1.8,54.8,9.0,29.0,5,2021
1204,Nikoloz Basilashvili,3.25,0.5895162450017164,2.5,35.0,6.25,30.0,4,2021
1205,Cameron Norrie,5.0,0.6845003926021175,3.1666666666666665,40.166666666666664,4.166666666666667,34.0,6,2021
1206,Alejandro Davidovich Fokina,1.0,0.6,2.0,23.0,7.0,35.0,1,2021
1207,Marin Cilic,14.0,0.6061897990624439,3.6666666666666665,38.333333333333336,3.3333333333333335,37.0,9,2021
1208,Alexander Bublik,19.0,0.5510978218624142,6.571428571428571,35.142857142857146,3.0,37.0,7,2021
1209,Taylor Fritz,20.0,0.5690981432360742,6.5,67.0,12.5,40.0,2,2021
1210,Dusan Lajovic,3.0,0.6993865030674846,3.0,74.0,11.0,42.0,1,2021
1211,Adrian Mannarino,6.0,0.5890929629319722,1.25,27.25,1.75,42.0,4,2021
1212,John Millman,3.5,0.6501131221719456,3.0,47.5,5.5,43.0,2,2021
1213,Jan Lennard Struff,9.0,0.5977011494252874,4.0,39.0,6.0,45.0,1,2021
1214,Marton Fucsovics,6.6,0.5847081811773517,6.8,51.2,6.8,48.0,5,2021
1215,Miomir Kecmanovic,8.0,0.6283185840707964,3.0,56.0,4.0,49.0,1,2021
1216,Sebastian Korda,9.8,0.651500337626886,3.4,51.8,8.6,50.0,5,2021
1217,Lloyd Harris,13.75,0.6215516615267722,3.25,38.0,1.75,51.0,4,2021
1218,Kei Nishikori,5.0,0.6552669552669552,3.0,38.5,6.0,53.0,2,2021
1219,Sam Querrey,22.142857142857142,0.588375238080193,5.714285714285714,41.57142857142857,2.5714285714285716,54.0,8,2021
1220,Laslo Djere,8.0,0.6311475409836066,5.0,62.0,5.0,55.0,1,2021
1221,Richard Gasquet,8.0,0.5047619047619047,5.0,37.0,4.0,56.0,1,2021
1222,Frances Tiafoe,9.0,0.6718505471763978,2.0,43.25,4.0,57.0,4,2021
1223,Yoshihito Nishioka,3.0,0.7151898734177216,4.0,81.0,6.0,58.0,1,2021
1224,Nick Kyrgios,26.0,0.6729824561403509,3.5,63.0,6.5,60.0,2,2021
1225,Jeremy Chardy,18.0,0.6534653465346535,1.0,52.0,4.0,61.0,1,2021
1226,Dominik Koepfer,11.5,0.6130839646464646,6.5,65.5,11.5,62.0,2,2021
1227,Feliciano Lopez,12.5,0.6006655003093102,5.0,33.25,3.75,62.0,4,2021
1228,Aljaz Bedene,6.5,0.587012987012987,0.5,35.0,2.5,64.0,2,2021
1229,Jordan Thompson,7.111111111111111,0.5640295616222103,1.3333333333333333,35.22222222222222,4.111111111111111,64.0,9,2021
1230,Vasek Pospisil,12.666666666666666,0.6073903873903874,0.6666666666666666,29.666666666666668,2.3333333333333335,65.0,3,2021
1231,Marcos Giron,7.666666666666667,0.6248226950354611,2.6666666666666665,53.333333333333336,6.333333333333333,66.0,3,2021
1232,Alexei Popyrin,14.0,0.6351351351351351,5.0,38.0,3.0,67.0,1,2021
1233,Tennys Sandgren,9.666666666666666,0.5946733821733822,2.0,39.333333333333336,2.0,68.0,3,2021
1234,Pablo Andujar,1.0,0.6387665198237885,8.0,89.0,19.0,70.0,1,2021
1235,Soon Woo Kwon,6.0,0.6073606123135574,4.0,41.6,4.4,71.0,5,2021
1236,Jiri Vesely,9.5,0.6969370478682468,3.0,44.0,3.5,71.0,2,2021
1237,Egor Gerasimov,9.5,0.6810434556336196,1.5,52.0,5.5,72.0,2,2021
1238,Steve Johnson,10.0,0.594059405940594,3.0,49.0,6.0,74.0,1,2021
1239,Carlos Alcaraz,6.0,0.5976331360946746,5.0,67.0,23.0,75.0,1,2021
1240,Gianluca Mager,17.0,0.5846153846153846,3.0,56.0,11.0,77.0,1,2021
1241,Ilya Ivashka,9.8,0.5909166912866095,3.4,44.4,5.8,79.0,5,2021
1242,Emil Ruusuvuori,7.0,0.6461538461538462,0.0,29.0,3.0,79.0,1,2021
1243,Corentin Moutet,1.5,0.6470588235294117,1.5,24.5,2.5,85.0,2,2021
1244,Stefano Travaglia,8.0,0.5060240963855421,1.0,31.0,4.0,86.0,1,2021
1245,Andreas Seppi,6.333333333333333,0.5916222798944641,2.6666666666666665,35.0,10.0,90.0,3,2021
1246,James Duckworth,10.5,0.6309243697478992,2.5,52.0,10.0,91.0,2,2021
1247,Yannick Hanfmann,6.0,0.6862745098039216,1.0,31.0,0.0,96.0,1,2021
1248,Mikael Ymer,3.0,0.7707006369426752,5.0,89.0,7.0,98.0,1,2021
1249,Daniil Medvedev,7.0,0.6547010821701498,4.5,37.875,4.875,1.0,8,2022
1250,Novak Djokovic,9.285714285714286,0.6264300595788023,3.4285714285714284,50.142857142857146,4.857142857142857,3.0,7,2022
1251,Rafael Nadal,6.8,0.6617640044998756,4.0,53.8,8.4,4.0,5,2022
1252,Stefanos Tsitsipas,8.25,0.5853947884584783,2.875,38.25,5.875,5.0,8,2022
1253,Casper Ruud,14.0,0.7129629629629629,3.0,58.0,6.0,6.0,1,2022
1254,Carlos Alcaraz,14.0,0.6226470588235294,4.666666666666667,55.666666666666664,5.0,7.0,3,2022
1255,Felix Auger Aliassime,11.75,0.6338882866649677,3.25,36.25,3.5,9.0,4,2022
1256,Matteo Berrettini,14.777777777777779,0.6497821513732924,2.3333333333333335,38.44444444444444,4.222222222222222,10.0,9,2022
1257,Cameron Norrie,6.0,0.6662874702277934,1.3333333333333333,47.333333333333336,6.5,12.0,6,2022
1258,Hubert Hurkacz,13.0,0.6239105927336542,1.8,38.8,1.8,12.0,5,2022
1259,Jannik Sinner,4.75,0.5908979918482367,4.0,52.75,4.5,13.0,4,2022
1260,Taylor Fritz,13.125,0.6614809836449844,1.75,43.875,3.75,14.0,8,2022
1261,Diego Schwartzman,0.0,0.717391304347826,5.0,38.0,12.0,15.0,1,2022
1262,Denis Shapovalov,20.0,0.5277777777777778,12.0,65.0,6.0,16.0,1,2022
1263,Marin Cilic,12.666666666666666,0.5878152341739579,5.0,36.333333333333336,3.0,17.0,3,2022
1264,Reilly Opelka,21.0,0.6210526315789474,6.0,51.0,3.0,18.0,1,2022
1265,Pablo Carreno Busta,2.0,0.639167862266858,2.0,35.0,6.0,19.0,2,2022
1266,Roberto Bautista Agut,2.5,0.7180996662811969,2.0,35.333333333333336,3.8333333333333335,19.0,7,2022
1267,Alex De Minaur,7.142857142857143,0.5826667324129563,2.7142857142857144,36.0,5.142857142857143,21.0,7,2022
1268,John Isner,35.75,0.7069957174608338,3.75,70.25,2.5,22.0,4,2022
1269,Grigor Dimitrov,18.0,0.7647058823529411,3.0,51.0,4.0,22.0,1,2022
1270,Karen Khachanov,6.75,0.6191919849608469,2.5,37.25,3.0,23.0,4,2022
1271,Botic Van De Zandschulp,10.0,0.6070077335580768,5.166666666666667,41.333333333333336,4.833333333333333,25.0,6,2022
1272,Nikoloz Basilashvili,6.25,0.5865091083287398,5.25,50.0,6.25,25.0,4,2022
1273,Frances Tiafoe,9.333333333333334,0.6443071643071643,2.0,50.333333333333336,4.333333333333333,28.0,3,2022
1274,Miomir Kecmanovic,8.0,0.6446969696969698,1.5,56.0,8.0,30.0,2,2022
1275,Filip Krajinovic,4.6,0.6572746832264962,2.0,44.6,8.6,31.0,5,2022
1276,Tommy Paul,3.0,0.6477821711815118,2.0,41.857142857142854,6.285714285714286,32.0,7,2022
1277,Lorenzo Sonego,8.0,0.7200664794000236,2.4,55.8,5.6,32.0,5,2022
1278,Daniel Evans,3.0,0.6379310344827587,2.0,30.0,1.0,33.0,1,2022
1279,Jenson Brooksby,2.6666666666666665,0.7093280282935455,0.0,44.666666666666664,5.0,34.0,3,2022
1280,Sebastian Baez,3.5,0.719551282051282,2.5,41.5,4.5,35.0,2,2022
1281,Oscar Otte,10.285714285714286,0.5633608306255715,6.0,35.0,3.5714285714285716,36.0,8,2022
1282,Alexander Bublik,15.555555555555555,0.5977999561192454,5.666666666666667,33.333333333333336,3.3333333333333335,37.0,9,2022
1283,Alejandro Davidovich Fokina,2.6666666666666665,0.615275062360952,4.666666666666667,46.333333333333336,7.0,37.0,3,2022
1284,Ilya Ivashka,8.25,0.6281361493834947,2.5,38.25,2.5,40.0,4,2022
1285,Nick Kyrgios,18.166666666666668,0.6773608704542703,2.9166666666666665,50.75,4.416666666666667,40.0,13,2022
1286,Sebastian Korda,2.0,0.5806451612903226,3.0,29.0,3.0,41.0,1,2022
1287,Maxime Cressy,16.444444444444443,0.6168963212846019,7.333333333333333,42.111111111111114,3.111111111111111,41.0,9,2022
1288,Aslan Karatsev,2.0,0.5866666666666667,8.0,35.0,8.0,43.0,1,2022
1289,Cristian Garin,4.5,0.5991595301959596,4.5,48.25,7.5,43.0,4,2022
1290,Francisco Cerundolo,6.0,0.5897435897435898,4.0,32.0,13.0,46.0,1,2022
1291,Benjamin Bonzi,7.375,0.6239181476822595,2.25,30.75,4.25,47.0,8,2022
1292,Emil Ruusuvuori,8.0,0.6667411453161205,3.0,43.25,4.5,49.0,4,2022
1293,Pedro Martinez,1.0,0.5625,3.0,23.0,8.0,49.0,1,2022
1294,Alex Molcan,6.333333333333333,0.7101837812163175,3.3333333333333335,51.0,7.0,50.0,3,2022
1295,Ugo Humbert,9.0,0.6991150442477876,3.0,65.0,1.0,50.0,1,2022
1296,Mackenzie Mcdonald,9.333333333333334,0.6883600258642342,1.3333333333333333,48.666666666666664,6.0,52.0,3,2022
1297,Andy Murray,8.0,0.6309001124942062,2.2857142857142856,35.42857142857143,4.0,52.0,7,2022
1298,Tallon Griekspoor,10.4,0.6603825835181767,1.8,45.6,3.8,53.0,5,2022
1299,Brandon Nakashima,5.833333333333333,0.664798123328799,1.0,49.166666666666664,3.3333333333333335,54.0,6,2022
1300,Marton Fucsovics,9.0,0.5862708719851577,4.5,45.5,3.0,55.0,2,2022
1301,David Goffin,10.0,0.6049956876644047,6.25,58.0,10.25,58.0,4,2022
1302,Arthur Rinderknech,8.0,0.6886792452830188,5.0,50.0,3.0,60.0,1,2022
1303,Laslo Djere,2.0,0.625,0.0,8.0,0.0,62.0,1,2022
1304,Daniel Altmaier,12.5,0.6231884057971014,3.5,37.0,2.0,64.0,2,2022
1305,Dusan Lajovic,4.0,0.5423728813559322,1.0,21.0,9.0,64.0,1,2022
1306,Marcos Giron,8.333333333333334,0.5770954728821156,4.333333333333333,43.0,4.333333333333333,65.0,3,2022
1307,Hugo Gaston,4.666666666666667,0.5087096774193548,4.333333333333333,35.0,10.333333333333334,66.0,3,2022
1308,Jiri Vesely,17.0,0.6093414386032379,9.0,53.0,7.666666666666667,68.0,3,2022
1309,Richard Gasquet,7.5,0.6059610646828656,5.0,67.0,11.0,69.0,2,2022
1310,Adrian Mannarino,11.75,0.6450290929241118,2.0,49.75,7.75,70.0,4,2022
1311,Jaume Munar,7.0,0.569620253164557,1.0,35.0,3.0,71.0,1,2022
1312,James Duckworth,9.0,0.6465909090909091,2.0,40.5,7.5,74.0,2,2022
1313,Jordan Thompson,10.0,0.6575342465753424,1.0,38.0,3.0,76.0,1,2022
1314,Alejandro Tabilo,11.0,0.6226415094339622,8.0,77.0,9.0,78.0,1,2022
1315,Thanasi Kokkinakis,17.0,0.5714285714285714,6.0,48.0,7.0,79.0,1,2022
1316,Kamil Majchrzak,5.0,0.6382978723404256,0.0,25.0,0.0,81.0,1,2022
1317,Quentin Halys,7.5,0.5530874785591766,3.0,38.5,2.0,82.0,2,2022
1318,Denis Kudla,1.0,0.5555555555555556,4.0,33.0,8.0,82.0,1,2022
1319,Ricardas Berankis,11.0,0.5865946261682242,4.0,46.0,3.5,86.0,2,2022
1320,John Millman,0.0,0.6153846153846154,1.0,29.0,1.0,86.0,1,2022
1321,Mikael Ymer,4.0,0.6666666666666666,5.0,48.0,6.0,88.0,1,2022
1322,Peter Gojowczyk,3.0,0.4936708860759494,8.0,27.0,8.0,91.0,1,2022
1323,Steve Johnson,8.333333333333334,0.5651143009037746,3.0,30.0,4.0,93.0,4,2022
1324,Jack Draper,9.0,0.5849056603773585,3.5,37.5,3.5,94.0,2,2022
1325,Thiago Monteiro,11.0,0.776595744680851,1.0,59.0,2.0,94.0,1,2022
1326,Jason Kubler,9.0,0.6206086863500214,3.6666666666666665,51.666666666666664,4.0,99.0,3,2022
1327,Jack Sock,5.0,0.6056338028169014,4.0,32.0,5.0,100.0,1,2022
1328,Carlos Alcaraz,6.083333333333333,0.6458835608040707,3.25,45.583333333333336,5.166666666666667,1.0,12,2023
1329,Novak Djokovic,11.0,0.6466644759060772,1.3333333333333333,54.166666666666664,3.1666666666666665,2.0,6,2023
1330,Daniil Medvedev,10.428571428571429,0.6840430095915325,3.857142857142857,49.857142857142854,4.571428571428571,3.0,7,2023
1331,Casper Ruud,6.0,0.616822429906542,7.0,52.0,8.0,4.0,1,2023
1332,Stefanos Tsitsipas,13.0,0.6697045214847073,2.0,71.75,3.25,5.0,4,2023
1333,Holger Rune,9.428571428571429,0.6540187276291769,5.285714285714286,52.0,6.571428571428571,6.0,7,2023
1334,Andrey Rublev,12.0,0.6233504962522218,1.875,52.0,5.125,7.0,8,2023
1335,Jannik Sinner,10.75,0.5773778807311083,2.125,39.125,4.375,8.0,8,2023
1336,Taylor Fritz,12.666666666666666,0.5999643055022802,4.333333333333333,46.0,5.0,8.0,3,2023
1337,Frances Tiafoe,11.0,0.5978537806290033,3.5714285714285716,43.142857142857146,4.0,10.0,7,2023
1338,Cameron Norrie,7.0,0.6367039964866051,2.0,43.666666666666664,8.333333333333334,13.0,3,2023
1339,Hubert Hurkacz,18.0,0.6594890453239155,2.3333333333333335,48.833333333333336,2.3333333333333335,14.0,6,2023
1340,Tommy Paul,7.714285714285714,0.5536795114775938,3.4285714285714284,35.285714285714285,3.142857142857143,14.0,7,2023
1341,Lorenzo Musetti,6.166666666666667,0.579494552702103,5.0,36.833333333333336,4.0,16.0,6,2023
1342,Alex De Minaur,4.833333333333333,0.5660721761726792,2.8333333333333335,34.166666666666664,3.8333333333333335,17.0,6,2023
1343,Francisco Cerundolo,4.666666666666667,0.6380923407265453,4.833333333333333,41.5,8.166666666666666,19.0,6,2023
1344,Jan Lennard Struff,12.8,0.5944480705571347,3.0,31.2,1.6,21.0,5,2023
1345,Alexander Zverev,11.8,0.6582085206990868,3.0,43.4,2.8,21.0,5,2023
1346,Roberto Bautista Agut,1.6666666666666667,0.7000320765170734,1.3333333333333333,35.333333333333336,1.0,23.0,3,2023
1347,Grigor Dimitrov,10.4,0.5911944338937662,2.8,35.2,3.2,24.0,5,2023
1348,Alexander Bublik,14.666666666666666,0.5988069001654146,7.222222222222222,39.0,3.3333333333333335,26.0,9,2023
1349,Denis Shapovalov,13.0,0.5968312612401282,7.25,49.0,7.25,27.0,4,2023
1350,Nicolas Jarry,13.75,0.7024365066810435,1.75,51.5,5.25,28.0,4,2023
1351,Tallon Griekspoor,9.142857142857142,0.6557032965103078,2.0,41.142857142857146,4.571428571428571,29.0,7,2023
1352,Tomas Martin Etcheverry,10.0,0.6829268292682927,3.0,100.0,21.0,32.0,1,2023
1353,Sebastian Korda,11.666666666666666,0.5830166914673957,2.3333333333333335,33.666666666666664,1.6666666666666667,32.0,3,2023
1354,Alejandro Davidovich Fokina,4.0,0.6927083333333333,3.0,51.5,7.5,34.0,2,2023
1355,Adrian Mannarino,4.0,0.6167749541952786,3.5,32.833333333333336,5.5,35.0,12,2023
1356,Ben Shelton,18.0,0.6766917293233082,4.0,58.5,6.0,35.0,2,2023
1357,Ugo Humbert,7.0,0.5793650793650794,3.3333333333333335,25.0,3.6666666666666665,36.0,3,2023
1358,Jiri Lehecka,10.2,0.6856663753669452,2.6,50.6,3.8,36.0,5,2023
1359,Matteo Berrettini,15.0,0.6491174744256246,3.0,62.0,2.0,38.0,3,2023
1360,Lorenzo Sonego,9.0,0.7637959866220736,1.5,34.5,6.5,39.0,2,2023
1361,Andy Murray,5.0,0.6301369863013698,0.0,35.0,2.0,40.0,1,2023
1362,Miomir Kecmanovic,10.5,0.6543956043956043,1.5,37.5,7.0,41.0,2,2023
1363,Emil Ruusuvuori,7.666666666666667,0.5919161094085768,3.6666666666666665,38.333333333333336,4.666666666666667,42.0,3,2023
1364,Christopher Eubanks,16.22222222222222,0.7292655912493827,3.2222222222222223,60.0,4.0,43.0,9,2023
1365,Botic Van De Zandschulp,13.0,0.6907894736842105,6.0,73.0,11.0,44.0,1,2023
1366,Sebastian Baez,2.0,0.8545454545454545,0.0,37.0,0.0,44.0,1,2023
1367,J J Wolf,11.0,0.5717372362848924,3.3333333333333335,36.0,3.0,46.0,3,2023
1368,Yannick Hanfmann,6.75,0.6742978488902402,1.5,31.5,2.25,48.0,4,2023
1369,Aslan Karatsev,9.5,0.561843858246736,10.5,57.0,12.0,48.0,2,2023
1370,Gregoire Barrere,5.8,0.6162157123441745,2.8,45.6,8.6,49.0,5,2023
1371,Roberto Carballes Baena,2.0,0.6345486111111112,3.0,43.5,6.0,53.0,2,2023
1372,Brandon Nakashima,12.0,0.6407766990291263,3.0,48.0,8.0,54.0,1,2023
1373,Zhizhen Zhang,7.5,0.6382273138378052,4.0,43.0,11.0,54.0,2,2023
1374,Richard Gasquet,5.5,0.5606085799800467,4.0,36.0,3.0,55.0,2,2023
1375,Maxime Cressy,7.0,0.6779661016949152,5.0,32.0,3.0,55.0,1,2023
1376,Mackenzie Mcdonald,5.0,0.5890536388077746,1.8333333333333333,32.0,5.333333333333333,59.0,6,2023
1377,Mikael Ymer,4.5,0.6842546270020349,4.75,45.25,5.5,59.0,4,2023
1378,Laslo Djere,9.5,0.6128498343605719,4.0,55.0,5.5,60.0,4,2023
1379,Yibing Wu,5.0,0.6323529411764706,2.0,33.0,2.0,64.0,1,2023
1380,Marcos Giron,16.0,0.6464646464646465,1.0,55.0,7.0,65.0,1,2023
1381,Marton Fucsovics,7.2,0.587367885998493,5.6,43.0,3.8,67.0,5,2023
1382,Jordan Thompson,8.4,0.6104868969505265,1.4,29.8,3.2,69.0,5,2023
1383,Corentin Moutet,6.0,0.614540058482494,4.75,36.0,4.75,71.0,4,2023
1384,Constant Lestienne,6.0,0.5684210526315789,10.0,37.0,12.0,73.0,1,2023
1385,Christopher Oconnell,8.0,0.6490515396831733,2.0,44.5,4.0,73.0,4,2023
1386,Jason Kubler,11.0,0.6624203821656051,5.0,69.0,14.0,77.0,1,2023
1387,Luca Van Assche,1.0,0.5765765765765766,4.0,35.0,14.0,79.0,1,2023
1388,Quentin Halys,18.5,0.5901303342442716,3.5,47.5,2.5,79.0,2,2023
1389,Marc Andrea Huesler,7.0,0.5283333333333333,2.0,23.5,3.5,82.0,2,2023
1390,Alexandre Muller,6.0,0.6595744680851063,7.0,58.0,18.0,84.0,1,2023
1391,Arthur Rinderknech,14.5,0.6670190274841438,3.0,40.5,1.5,85.0,2,2023
1392,Daniel Elahi Galan,10.666666666666666,0.6379310344827586,2.3333333333333335,58.0,10.666666666666666,85.0,3,2023
1393,Aleksandar Vukic,14.0,0.6285063113604488,2.5,59.0,4.5,87.0,2,2023
1394,Stan Wawrinka,5.5,0.602387102520709,2.0,53.0,7.0,88.0,2,2023
1395,Alexei Popyrin,8.0,0.6451612903225806,2.0,35.0,1.0,90.0,1,2023
1396,Roman Safiullin,8.6,0.6425349597089669,4.8,50.4,5.2,92.0,5,2023
1397,Diego Schwartzman,2.0,0.7395833333333334,4.0,50.0,8.0,98.0,1,2023
1398,Jannik Sinner,11.444444444444445,0.6462030315673345,1.7777777777777777,49.111111111111114,3.3333333333333335,1.0,9,2024
1399,Carlos Alcaraz,8.125,0.6254953194427026,3.75,49.125,6.25,2.0,8,2024
1400,Novak Djokovic,10.8,0.6673497718234276,2.8,52.0,2.8,2.0,6,2024
1401,Alexander Zverev,14.666666666666666,0.7223953945773355,1.6666666666666667,49.5,1.5,4.0,6,2024
1402,Daniil Medvedev,12.166666666666666,0.6516617373084973,5.0,51.0,4.666666666666667,5.0,6,2024
1403,Hubert Hurkacz,17.6,0.6968102357355632,1.6,45.4,2.8,7.0,5,2024
1404,Casper Ruud,18.0,0.6326530612244898,5.0,53.0,10.0,8.0,1,2024
1405,Alex De Minaur,5.285714285714286,0.5490770831450579,3.142857142857143,33.57142857142857,6.571428571428571,9.0,8,2024
1406,Grigor Dimitrov,13.25,0.5773658031611372,3.5,43.5,2.25,10.0,4,2024
1407,Stefanos Tsitsipas,11.0,0.6686795491143318,1.5,47.5,3.5,11.0,2,2024
1408,Taylor Fritz,15.1,0.6729243731362874,0.9,45.1,1.7,12.0,10,2024
1409,Tommy Paul,8.2,0.6490359236914337,1.6,42.9,4.7,13.0,10,2024
1410,Ben Shelton,13.25,0.6943427292347099,4.25,70.25,7.75,14.0,4,2024
1411,Holger Rune,16.0,0.6295605961682919,3.6666666666666665,53.0,4.333333333333333,15.0,3,2024
1412,Ugo Humbert,11.8,0.6531871376511358,1.8,53.4,5.2,16.0,5,2024
1413,Alexander Bublik,20.75,0.6231556677693645,5.75,50.5,3.75,17.0,4,2024
1414,Alejandro Tabilo,9.285714285714286,0.6442953760857194,3.0,45.857142857142854,5.0,19.0,7,2024
1415,Adrian Mannarino,7.0,0.5794392523364486,1.0,42.0,10.0,21.0,1,2024
1416,Karen Khachanov,15.0,0.7288135593220338,4.0,72.0,5.0,22.0,1,2024
1417,Sebastian Korda,7.714285714285714,0.6363370551727376,1.1428571428571428,35.142857142857146,2.857142857142857,23.0,7,2024
1418,Tallon Griekspoor,13.0,0.6148822713066194,6.0,48.0,3.25,23.0,4,2024
