,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
566,Marin Cilic,8.264705882352942,0.562201532293584,2.6176470588235294,32.0,4.647058823529412,13.0,35,2009
567,Radek Stepanek,7.470588235294118,0.6163200921493717,2.8823529411764706,34.94117647058823,4.647058823529412,14.0,34,2009
568,Tommy Robredo,6.9411764705882355,0.6528232058136573,1.7647058823529411,37.35294117647059,4.294117647058823,15.0,17,2009
569,Stan Wawrinka,7.461538461538462,0.5422309106695726,2.6923076923076925,33.61538461538461,5.3076923076923075,16.0,15,2009
570,Tomas Berdych,7.857142857142857,0.5866221820698276,2.619047619047619,36.42857142857143,5.476190476190476,16.0,21,2009
571,Tommy Haas,10.0,0.5746912869372593,4.333333333333333,34.46666666666667,3.6,17.0,15,2009
572,Nicolas Almagro,15.3,0.5882822089668895,2.9,44.6,7.6,18.0,10,2009
573,Igor Andreev,6.3076923076923075,0.590407069537057,3.076923076923077,31.846153846153847,3.3846153846153846,19.0,15,2009
574,Juan Carlos Ferrero,4.444444444444445,0.6478548131775539,1.7777777777777777,37.111111111111114,6.777777777777778,20.0,9,2009
575,Mardy Fish,12.461538461538462,0.5605341440297411,2.4615384615384617,35.07692307692308,3.6153846153846154,20.0,13,2009
576,Sam Querrey,11.166666666666666,0.5987019315861447,2.966666666666667,33.9,3.1,22.0,30,2009
577,Philipp Kohlschreiber,5.7368421052631575,0.6492908528008774,1.5789473684210527,35.578947368421055,4.2105263157894735,22.0,20,2009
578,Richard Gasquet,9.368421052631579,0.5677083446732046,2.8947368421052633,36.05263157894737,5.0,23.0,20,2009
579,Marat Safin,10.1875,0.5630853230188944,2.4375,30.5625,3.6875,23.0,16,2009
580,Lleyton Hewitt,5.4,0.5352798734575407,3.066666666666667,28.6,4.933333333333334,23.0,16,2009
581,Mikhail Youzhny,5.2592592592592595,0.6020133807920321,2.4074074074074074,33.74074074074074,4.407407407407407,23.0,27,2009
582,Ivo Karlovic,15.0,0.6394606324225336,1.6666666666666667,33.77777777777778,1.2222222222222223,25.0,10,2009
583,Ivan Ljubicic,13.368421052631579,0.6259683433779064,1.736842105263158,38.10526315789474,3.3157894736842106,25.0,19,2009
584,Dmitry Tursunov,7.285714285714286,0.5919779683308987,3.2857142857142856,32.42857142857143,6.857142857142857,26.0,7,2009
585,Paul Henri Mathieu,8.125,0.5856409042360778,2.5625,35.375,5.1875,27.0,16,2009
586,Mario Ancic,10.25,0.6191549413092565,1.3333333333333333,41.666666666666664,4.416666666666667,28.0,13,2009
587,Victor Hanescu,4.888888888888889,0.7094573805521488,1.4444444444444444,39.888888888888886,4.777777777777778,28.0,10,2009
588,Feliciano Lopez,10.909090909090908,0.6105140815937227,2.0,34.54545454545455,2.909090909090909,28.0,11,2009
589,Viktor Troicki,8.894736842105264,0.6261236469985617,1.8421052631578947,32.31578947368421,5.842105263157895,28.0,21,2009
590,Juan Monaco,3.142857142857143,0.6451182692216969,2.4285714285714284,24.142857142857142,3.142857142857143,29.0,7,2009
591,Dudi Sela,2.1666666666666665,0.5918738526506289,2.5,29.666666666666668,5.666666666666667,29.0,7,2009
592,Nicolas Kiefer,10.666666666666666,0.5207235030764442,4.0,35.0,5.333333333333333,29.0,4,2009
593,Rainer Schuettler,3.888888888888889,0.6407092310318117,2.0,29.22222222222222,4.444444444444445,31.0,9,2009
594,Jurgen Melzer,8.421052631578947,0.6238382723182296,1.736842105263158,36.78947368421053,4.157894736842105,31.0,19,2009
595,Jeremy Chardy,10.470588235294118,0.6064767219908217,2.3529411764705883,35.76470588235294,3.764705882352941,31.0,17,2009
596,Albert Montanes,3.0,0.574990422421615,1.4,31.6,4.2,32.0,6,2009
597,Andreas Seppi,5.3,0.6218137162382918,2.2,34.2,5.5,34.0,10,2009
598,Philipp Petzschner,8.666666666666666,0.5351229001309292,3.111111111111111,36.0,4.666666666666667,35.0,9,2009
599,John Isner,15.555555555555555,0.664857748372477,2.6666666666666665,46.888888888888886,3.5,35.0,18,2009
600,Julien Benneteau,7.875,0.6614130935336083,2.5625,39.375,5.3125,35.0,16,2009
601,Andreas Beck,7.428571428571429,0.6056860064940478,3.4285714285714284,36.42857142857143,4.857142857142857,36.0,7,2009
602,Igor Kunitsyn,2.888888888888889,0.6148113806122781,1.0,35.111111111111114,5.111111111111111,36.0,9,2009
603,Simone Bolelli,5.666666666666667,0.6186043294738947,1.1666666666666667,34.666666666666664,3.1666666666666665,36.0,6,2009
604,Janko Tipsarevic,7.352941176470588,0.5810139684983259,1.8235294117647058,31.058823529411764,4.176470588235294,39.0,18,2009
605,Jarkko Nieminen,2.142857142857143,0.6537638382658418,2.5714285714285716,37.57142857142857,5.0,40.0,10,2009
606,Fabrice Santoro,6.375,0.5934795831350909,1.75,41.25,7.75,42.0,8,2009
607,Carlos Moya,5.0,0.640625,0.0,31.0,1.0,42.0,1,2009
608,Ernests Gulbis,9.384615384615385,0.6562731775601249,3.6153846153846154,37.38461538461539,4.538461538461538,42.0,13,2009
609,Benjamin Becker,11.2,0.6272496177746281,2.8,34.0,2.0,44.0,5,2009
610,Thomaz Bellucci,9.857142857142858,0.6067923821093959,2.142857142857143,37.285714285714285,6.0,45.0,7,2009
611,Robby Ginepri,5.2727272727272725,0.6267170774466468,1.4545454545454546,35.36363636363637,5.181818181818182,47.0,11,2009
612,Guillermo Garcia Lopez,3.0833333333333335,0.5831187018115975,5.5,33.166666666666664,6.833333333333333,47.0,12,2009
613,Jose Acasuso,10.142857142857142,0.5300667456160528,3.4285714285714284,36.0,6.428571428571429,47.0,7,2009
614,Martin Vassallo Arguello,4.333333333333333,0.7375299415540865,2.0,34.666666666666664,2.0,49.0,3,2009
615,Pablo Cuevas,8.6,0.6582192941901679,2.6,37.8,3.2,50.0,5,2009
616,Mischa Zverev,7.0,0.6706316690394408,1.6666666666666667,46.333333333333336,8.5,50.0,6,2009
617,Michael Llodra,10.25,0.6581096537494916,3.25,36.75,3.25,50.0,8,2009
618,Florent Serra,6.428571428571429,0.6269392335073115,2.2142857142857144,38.07142857142857,4.714285714285714,51.0,14,2009
619,Evgeny Korolev,8.125,0.6394463558491261,2.5,37.25,5.125,51.0,8,2009
620,Marcel Granollers,6.166666666666667,0.5587866240040152,2.8333333333333335,35.0,7.333333333333333,51.0,6,2009
621,Marc Gicquel,5.384615384615385,0.545249562614046,2.769230769230769,27.76923076923077,4.3076923076923075,52.0,13,2009
622,Horacio Zeballos,8.2,0.6580436413371007,2.6,38.4,5.8,54.0,5,2009
623,Daniel Koellerer,2.0,0.6997572463768117,1.3333333333333333,49.0,8.666666666666666,55.0,3,2009
624,Kei Nishikori,4.333333333333333,0.5432336182336183,2.3333333333333335,25.0,3.0,56.0,3,2009
625,Teymuraz Gabashvili,8.25,0.5165633183592371,6.25,38.5,8.25,59.0,4,2009
626,Leonardo Mayer,5.555555555555555,0.5804470949768926,3.3333333333333335,31.666666666666668,4.333333333333333,59.0,10,2009
627,Yen Hsun Lu,4.25,0.6184143542093401,2.875,40.5,9.125,59.0,9,2009
628,Simon Greul,10.75,0.5353905200875144,4.0,41.0,5.25,59.0,4,2009
629,Jan Hernych,2.4444444444444446,0.6696543474139713,2.111111111111111,36.0,5.888888888888889,59.0,9,2009
630,Christophe Rochus,2.0,0.6265359876500822,2.75,27.0,3.875,60.0,8,2009
631,Andrey Golubev,2.5,0.6167328042328042,1.0,28.5,1.0,61.0,4,2009
632,Denis Istomin,3.5,0.6561119293078056,2.5,31.0,6.0,61.0,2,2009
633,Olivier Rochus,2.8333333333333335,0.6981111341655271,1.1666666666666667,35.5,4.666666666666667,62.0,6,2009
634,Bobby Reynolds,9.666666666666666,0.5786966961782075,2.3333333333333335,36.0,7.0,64.0,3,2009
635,Marcos Baghdatis,8.909090909090908,0.5336647483137165,2.727272727272727,29.09090909090909,5.545454545454546,66.0,14,2009
636,Fabio Fognini,3.0,0.5693923480870218,4.5,42.0,5.0,66.0,2,2009
637,Oscar Hernandez,3.0,0.5882352941176471,3.0,28.0,4.0,66.0,1,2009
638,Potito Starace,2.3333333333333335,0.7757712854331212,1.6666666666666667,37.666666666666664,3.6666666666666665,70.0,3,2009
639,Frederico Gil,3.1666666666666665,0.6190410098824155,2.0,34.5,7.666666666666667,70.0,7,2009
640,Nicolas Devilder,6.0,0.5806451612903226,1.0,17.0,0.0,72.0,1,2009
641,Marco Chiudinelli,10.0,0.6351235569985569,3.0,38.25,6.75,73.0,4,2009
642,Diego Junqueira,0.0,0.7068965517241379,1.0,28.0,7.0,73.0,1,2009
643,Arnaud Clement,4.0,0.585992977157008,1.8333333333333333,35.5,6.833333333333333,73.0,6,2009
644,Marcos Daniel,5.0,0.5555555555555556,2.0,19.0,0.0,75.0,1,2009
645,Guillermo Canas,21.0,0.5104895104895105,4.0,57.0,12.0,77.0,1,2009
646,Robert Kendrick,10.875,0.5868055111959476,1.375,28.75,4.5,77.0,8,2009
647,Florian Mayer,1.0,0.6461538461538462,0.0,27.0,8.0,79.0,1,2009
648,Gilles Muller,13.75,0.6971153846153846,2.75,65.0,4.5,79.0,4,2009
649,Maximo Gonzalez,1.0,0.5971223021582733,10.0,56.0,23.0,79.0,1,2009
650,Bjorn Phau,4.25,0.5050855043832572,3.25,26.75,7.5,80.0,4,2009
651,Karol Beck,7.0,0.6226220016542597,2.5,44.0,8.5,81.0,2,2009
652,Sergiy Stakhovsky,7.555555555555555,0.6726468406165651,1.6666666666666667,39.888888888888886,4.0,82.0,9,2009
653,Agustin Calleri,11.0,0.4712643678160919,10.0,34.0,12.0,83.0,1,2009
654,Wayne Odesnik,7.0,0.6352554874309444,2.8333333333333335,39.333333333333336,9.5,84.0,6,2009
655,Kristof Vliegen,7.0,0.6448598130841121,1.0,50.0,9.0,85.0,1,2009
656,Paul Capdeville,6.5,0.5997991967871485,1.5,33.5,3.0,87.0,2,2009
657,Nicolas Massu,5.0,0.6489071573296571,4.333333333333333,47.666666666666664,8.333333333333334,91.0,3,2009
658,Roko Karanusic,8.0,0.6335877862595419,5.0,60.0,14.0,92.0,1,2009
659,Ivo Minar,6.0,0.570855614973262,2.5,26.0,3.0,93.0,2,2009
660,Denis Gremelmayr,3.0,0.5943396226415094,2.0,39.0,14.0,97.0,1,2009
661,Brian Dabul,6.0,0.8026315789473685,0.0,47.0,3.0,100.0,1,2009
662,Kevin Kim,9.0,0.5127118644067796,7.5,40.5,9.5,100.0,2,2009
663,Rafael Nadal,4.4,0.6423976866567771,1.55,36.225,3.425,1.0,40,2010
664,Roger Federer,8.574468085106384,0.6152380404422616,1.2765957446808511,34.08510638297872,3.595744680851064,1.0,48,2010
665,Novak Djokovic,4.131578947368421,0.6361523066030385,3.3947368421052633,35.13157894736842,5.7631578947368425,2.0,45,2010
666,Andy Murray,7.5,0.5466351756303098,2.176470588235294,29.38235294117647,4.588235294117647,4.0,34,2010
667,Robin Soderling,10.342857142857143,0.5964408490573025,2.942857142857143,34.08571428571429,3.142857142857143,4.0,39,2010
668,Juan Martin del Potro,17.0,0.590219224952351,6.666666666666667,61.666666666666664,8.666666666666666,5.0,3,2010
669,Tomas Berdych,6.52,0.5716209194100529,1.88,31.0,3.28,6.0,25,2010
670,Nikolay Davydenko,4.68,0.6550459058432965,1.96,35.56,5.04,6.0,26,2010
671,Fernando Verdasco,8.095238095238095,0.6447249764226857,5.761904761904762,42.476190476190474,6.428571428571429,7.0,21,2010
672,Andy Roddick,11.904761904761905,0.6956766097702287,1.2142857142857142,39.357142857142854,2.4285714285714284,7.0,42,2010
673,David Ferrer,3.269230769230769,0.6357728607286285,1.7692307692307692,32.69230769230769,4.038461538461538,7.0,26,2010
674,Mikhail Youzhny,4.518518518518518,0.6097279069069871,3.111111111111111,40.888888888888886,5.62962962962963,9.0,30,2010
675,Marin Cilic,8.571428571428571,0.5740215150991659,2.107142857142857,35.642857142857146,5.035714285714286,9.0,30,2010
676,Jo-Wilfried Tsonga,12.61111111111111,0.6067469828355203,2.0,38.94444444444444,4.0,9.0,19,2010
677,Fernando Gonzalez,12.4,0.5791499030595356,4.2,48.8,6.0,11.0,5,2010
678,Jurgen Melzer,6.576923076923077,0.6060941131473128,2.423076923076923,34.34615384615385,5.269230769230769,12.0,32,2010
679,Radek Stepanek,6.25,0.6550439794154094,2.375,35.0625,3.9375,12.0,18,2010
680,Gael Monfils,9.71875,0.6374489817701859,3.53125,40.375,4.40625,12.0,36,2010
681,Juan Carlos Ferrero,5.4,0.5980252823483319,1.4,26.6,3.2,14.0,5,2010
682,Tommy Robredo,5.0,0.6325259160597699,2.0,33.06666666666667,4.866666666666666,15.0,15,2010
683,Nicolas Almagro,11.333333333333334,0.5834551938282844,1.8,44.2,4.6,16.0,15,2010
684,Tommy Haas,13.333333333333334,0.6037081914873156,4.666666666666667,50.0,7.666666666666667,17.0,3,2010
685,Ivan Ljubicic,13.15,0.6109905697701953,1.5,36.75,3.15,17.0,20,2010
686,Marcos Baghdatis,8.333333333333334,0.5204761592600758,3.212121212121212,32.303030303030305,4.666666666666667,18.0,35,2010
687,Stan Wawrinka,8.157894736842104,0.562375786818985,2.6315789473684212,35.68421052631579,5.0,19.0,19,2010
688,John Isner,17.655172413793103,0.704390012183462,2.206896551724138,49.241379310344826,3.586206896551724,19.0,29,2010
689,Mardy Fish,11.857142857142858,0.5447775666845996,2.6666666666666665,33.76190476190476,4.523809523809524,19.0,21,2010
690,Sam Querrey,12.421052631578947,0.617547418151736,3.1578947368421053,38.36842105263158,5.578947368421052,20.0,19,2010
691,Lleyton Hewitt,5.6,0.6031550650820601,1.2,25.6,2.6,22.0,6,2010
692,Feliciano Lopez,12.0,0.5646238522493375,3.8,38.333333333333336,4.866666666666666,23.0,15,2010
693,Albert Montanes,5.076923076923077,0.6023781137290759,2.4615384615384617,35.92307692307692,4.461538461538462,23.0,13,2010
694,Juan Monaco,3.2142857142857144,0.6453301070258547,2.0,36.5,7.285714285714286,24.0,14,2010
695,Ernests Gulbis,11.722222222222221,0.638252092734447,3.388888888888889,35.333333333333336,2.9444444444444446,25.0,18,2010
696,David Nalbandian,3.727272727272727,0.5896254390397545,3.3636363636363638,33.09090909090909,5.181818181818182,25.0,11,2010
697,Thomaz Bellucci,10.4,0.5923511196999569,3.4,39.0,6.2,25.0,12,2010
698,Philipp Kohlschreiber,6.904761904761905,0.61699787651784,2.5714285714285716,31.523809523809526,4.380952380952381,26.0,21,2010
699,Richard Gasquet,6.95,0.6108636112514019,2.4,35.95,4.45,27.0,20,2010
700,Ivo Karlovic,21.5,0.6460271858629484,2.2142857142857144,44.142857142857146,3.5,29.0,15,2010
701,Viktor Troicki,9.846153846153847,0.6136394321247332,2.730769230769231,31.307692307692307,3.4615384615384617,29.0,29,2010
702,Michael Llodra,9.8125,0.6001065211236558,3.5625,33.5625,2.625,30.0,18,2010
703,Sergiy Stakhovsky,10.25,0.6318992948563641,2.5625,42.5625,6.3125,31.0,18,2010
704,Julien Benneteau,8.0,0.6626734850034888,3.7142857142857144,41.07142857142857,5.642857142857143,32.0,16,2010
705,Gilles Simon,7.882352941176471,0.5570107011090761,1.4705882352941178,33.529411764705884,4.352941176470588,33.0,19,2010
706,Andrey Golubev,3.5,0.5622495873049862,2.625,27.75,2.75,34.0,12,2010
707,Yen Hsun Lu,4.5,0.6042862629390854,2.5,31.666666666666668,3.6666666666666665,34.0,6,2010
708,Guillermo Garcia Lopez,7.866666666666666,0.5810828383450434,2.6666666666666665,38.46666666666667,7.733333333333333,35.0,15,2010
709,Janko Tipsarevic,8.222222222222221,0.5864788837187281,1.7222222222222223,32.5,3.888888888888889,36.0,21,2010
710,Benjamin Becker,7.947368421052632,0.57527737465089,2.8421052631578947,29.36842105263158,3.5789473684210527,38.0,20,2010
711,Denis Istomin,9.066666666666666,0.6268729394694005,1.4,34.333333333333336,4.533333333333333,39.0,18,2010
712,Jarkko Nieminen,3.6875,0.6967225290163483,1.625,34.875,3.75,39.0,18,2010
713,Juan Ignacio Chela,2.4285714285714284,0.6099471979778384,2.7142857142857144,35.857142857142854,6.857142857142857,40.0,7,2010
714,Igor Andreev,7.0,0.5208333333333334,1.0,23.0,0.0,40.0,1,2010
715,Thiemo De Bakker,8.875,0.6098465960783777,1.5,31.5,3.25,41.0,18,2010
716,Jeremy Chardy,10.0,0.5841815135104943,4.142857142857143,35.714285714285715,4.571428571428571,41.0,14,2010
717,Paul Henri Mathieu,4.0,0.6133333333333333,2.5,26.0,3.0,41.0,2,2010
718,Lukasz Kubot,9.666666666666666,0.6066664801786555,5.0,37.333333333333336,6.666666666666667,42.0,5,2010
719,Dudi Sela,2.4444444444444446,0.5970033390473268,2.5555555555555554,30.333333333333332,3.6666666666666665,43.0,10,2010
720,Alexandr Dolgopolov,8.5,0.5267300930645227,2.3,28.1,6.1,43.0,10,2010
721,Victor Hanescu,5.75,0.6939871630002538,1.375,37.125,4.5,43.0,8,2010
722,James Blake,6.125,0.5951279583465734,2.25,35.375,2.5,44.0,8,2010
723,Florian Mayer,5.230769230769231,0.6443681457164627,1.5384615384615385,39.61538461538461,4.923076923076923,44.0,13,2010
724,Andreas Seppi,5.0,0.6179725242626997,2.888888888888889,28.88888888888889,4.111111111111111,46.0,9,2010
725,Evgeny Korolev,3.8,0.5985474958848871,3.6,31.2,6.6,46.0,10,2010
726,Michael Berrer,6.277777777777778,0.6310273226993741,2.9444444444444446,36.77777777777778,3.888888888888889,47.0,18,2010
727,Pablo Cuevas,8.5,0.6279834772372884,1.625,35.25,3.25,47.0,9,2010
728,Potito Starace,2.5,0.6872579827839296,1.3333333333333333,33.333333333333336,4.166666666666667,50.0,8,2010
729,Philipp Petzschner,10.1,0.5500637402010244,1.9,31.4,3.4,52.0,10,2010
730,Xavier Malisse,7.444444444444445,0.5598650296327535,1.5555555555555556,32.333333333333336,5.222222222222222,52.0,9,2010
731,Horacio Zeballos,8.8,0.5839569457141613,2.4,35.4,4.4,52.0,5,2010
732,Marco Chiudinelli,4.857142857142857,0.5564331392181161,3.2857142857142856,32.857142857142854,4.714285714285714,54.0,7,2010
733,Fabio Fognini,4.0,0.5908232118758434,4.0,35.666666666666664,9.333333333333334,55.0,4,2010
734,Olivier Rochus,1.1666666666666667,0.6246273209615779,2.0,32.333333333333336,6.0,56.0,8,2010
735,Eduardo Schwank,8.0,0.6574285714285715,3.0,36.5,5.0,57.0,2,2010
736,Marc Gicquel,6.5,0.6026020886636408,2.5,29.75,3.0,57.0,4,2010
737,Simon Greul,3.3333333333333335,0.5806301971525155,4.666666666666667,32.0,5.666666666666667,58.0,4,2010
738,Daniel Gimeno Traver,8.0,0.5817051125630447,3.6666666666666665,37.333333333333336,4.166666666666667,59.0,6,2010
739,Florent Serra,7.2,0.6103741491771805,2.0,44.6,8.3,59.0,10,2010
740,Lukas Lacko,7.666666666666667,0.590393731803258,2.1666666666666665,33.333333333333336,4.416666666666667,60.0,15,2010
741,Arnaud Clement,7.111111111111111,0.5923470174404704,2.888888888888889,37.0,5.222222222222222,60.0,10,2010
742,Alejandro Falla,3.4444444444444446,0.5278171099837345,3.2222222222222223,31.0,6.777777777777778,61.0,9,2010
743,Santiago Giraldo,5.333333333333333,0.5345008821815191,1.6666666666666667,27.5,3.6666666666666665,62.0,6,2010
744,Stephane Robert,3.2,0.5369052746432366,4.0,31.2,7.2,63.0,5,2010
745,Kevin Anderson,10.666666666666666,0.6569116438205488,3.3333333333333335,43.111111111111114,2.4444444444444446,64.0,9,2010
746,Robin Haase,7.333333333333333,0.625746940783133,2.0,41.333333333333336,3.6666666666666665,66.0,3,2010
747,Illya Marchenko,4.7272727272727275,0.5975942176965542,2.4545454545454546,30.363636363636363,4.545454545454546,67.0,12,2010
748,Marcel Granollers,5.5,0.5759025084192396,3.6666666666666665,33.333333333333336,5.5,67.0,6,2010
749,Michael Russell,1.9,0.6649610357744065,1.7,29.9,5.7,68.0,10,2010
750,Leonardo Mayer,7.666666666666667,0.618377663728213,2.5,34.833333333333336,4.833333333333333,69.0,7,2010
751,Taylor Dent,9.333333333333334,0.5857670596398833,5.888888888888889,39.111111111111114,8.777777777777779,70.0,9,2010
752,Tobias Kamke,1.6666666666666667,0.6767161410018553,0.0,26.333333333333332,3.3333333333333335,72.0,3,2010
753,Mikhail Kukushkin,6.111111111111111,0.592568707658599,1.3333333333333333,31.77777777777778,5.222222222222222,74.0,11,2010
754,Ricardo Mello,5.0,0.5422535211267606,6.0,52.0,11.0,75.0,2,2010
755,Peter Luczak,9.0,0.6181957857769974,2.6666666666666665,35.666666666666664,5.333333333333333,75.0,5,2010
756,Daniel Koellerer,3.0,0.7362686556884784,1.6666666666666667,38.666666666666664,3.6666666666666665,75.0,3,2010
757,Daniel Brands,7.25,0.6652825250950113,1.5,39.25,5.25,75.0,4,2010
758,Robby Ginepri,9.5,0.6604289318755256,2.5,33.0,6.0,75.0,2,2010
759,Pablo Andujar,1.0,0.6507936507936508,4.0,30.0,5.0,75.0,1,2010
760,Jan Hajek,2.6666666666666665,0.6354892809427707,2.0,34.333333333333336,5.666666666666667,82.0,3,2010
761,Rainer Schuettler,3.6,0.590109902472969,1.8,25.4,5.2,82.0,5,2010
762,Rajeev Ram,15.0,0.5549342105263158,4.0,36.5,4.0,83.0,2,2010
763,Mischa Zverev,3.8,0.6594701972853908,3.6,41.2,6.4,86.0,5,2010
764,Wayne Odesnik,6.0,0.6442307692307693,3.0,48.0,6.0,89.0,1,2010
765,Bjorn Phau,5.0,0.6296296296296297,2.0,28.0,1.0,89.0,1,2010
766,Paolo Lorenzi,,,,,,95.0,1,2010
767,Teymuraz Gabashvili,2.25,0.5158592545887628,2.0,27.5,5.0,98.0,4,2010
768,Igor Kunitsyn,5.0,0.825,2.0,67.0,14.0,100.0,1,2010
769,Donald Young,1.0,0.6511627906976745,1.0,24.0,3.0,100.0,1,2010
770,Frederico Gil,3.0,0.6785714285714286,4.0,47.0,13.0,100.0,1,2010
771,Rafael Nadal,3.6774193548387095,0.6555354518505655,1.967741935483871,33.45161290322581,4.193548387096774,1.0,33,2011
772,Novak Djokovic,4.434782608695652,0.6499109331589874,1.9782608695652173,34.02173913043478,4.5,1.0,46,2011
773,Roger Federer,5.822222222222222,0.6338231286955802,1.4,32.06666666666667,2.2444444444444445,2.0,46,2011
774,Andy Murray,7.419354838709677,0.5982376078599893,2.0,32.61290322580645,4.580645161290323,3.0,36,2011
775,Robin Soderling,10.31578947368421,0.6500153556331637,2.263157894736842,35.89473684210526,2.6842105263157894,4.0,20,2011
776,David Ferrer,4.5,0.6211331513069756,2.566666666666667,34.6,4.466666666666667,5.0,32,2011
777,Jo-Wilfried Tsonga,11.473684210526315,0.6076218508575627,2.526315789473684,38.71052631578947,3.9210526315789473,6.0,40,2011
778,Tomas Berdych,6.861111111111111,0.5845602008932489,2.111111111111111,32.083333333333336,3.6666666666666665,6.0,37,2011
779,Mardy Fish,7.333333333333333,0.5897141267576714,1.8181818181818181,31.242424242424242,4.0606060606060606,7.0,33,2011
780,Gael Monfils,8.863636363636363,0.6485984383950414,2.8181818181818183,39.72727272727273,5.045454545454546,7.0,22,2011
781,Andy Roddick,13.74074074074074,0.6519280944379436,1.8518518518518519,36.18518518518518,3.5185185185185186,8.0,27,2011
782,Janko Tipsarevic,6.7631578947368425,0.5580257247799544,2.1578947368421053,28.973684210526315,3.3684210526315788,9.0,42,2011
783,Fernando Verdasco,5.7368421052631575,0.6754157573367975,2.736842105263158,36.473684210526315,4.052631578947368,9.0,20,2011
784,Nicolas Almagro,9.615384615384615,0.5479180036041043,3.1538461538461537,38.61538461538461,4.615384615384615,10.0,13,2011
785,Mikhail Youzhny,3.9166666666666665,0.5777981247335777,3.0,32.333333333333336,5.25,10.0,14,2011
786,Jurgen Melzer,7.0,0.645441220480332,1.6,34.0,4.1,10.0,11,2011
787,Gilles Simon,6.0,0.5522374627725228,2.8636363636363638,35.36363636363637,4.409090909090909,12.0,22,2011
788,Richard Gasquet,6.894736842105263,0.6355604778908067,1.894736842105263,32.8421052631579,2.8421052631578947,13.0,20,2011
789,Ivan Ljubicic,13.066666666666666,0.5772109234897775,1.3333333333333333,36.4,2.533333333333333,14.0,15,2011
790,Juan Martin del Potro,8.833333333333334,0.6155878804251892,2.111111111111111,29.11111111111111,2.7222222222222223,14.0,21,2011
791,Stan Wawrinka,7.761904761904762,0.5720901314240298,2.761904761904762,34.23809523809524,4.428571428571429,14.0,23,2011
792,Marin Cilic,8.28,0.5467152704255991,2.44,31.84,3.88,15.0,29,2011
793,Viktor Troicki,9.583333333333334,0.5968940977837115,1.875,32.708333333333336,4.708333333333333,15.0,28,2011
794,Alexandr Dolgopolov,10.818181818181818,0.48795164585079925,3.227272727272727,32.5,5.0,17.0,22,2011
795,Sam Querrey,10.5,0.618142427297793,3.6666666666666665,38.5,4.166666666666667,18.0,6,2011
796,John Isner,15.5,0.6948415152871805,2.8076923076923075,47.0,4.038461538461538,20.0,26,2011
797,Marcos Baghdatis,8.88888888888889,0.5139991896994801,2.6666666666666665,31.11111111111111,5.722222222222222,20.0,18,2011
798,Feliciano Lopez,12.0,0.545553806626445,4.823529411764706,35.294117647058826,5.352941176470588,21.0,18,2011
799,David Nalbandian,4.384615384615385,0.5693651558516706,3.923076923076923,34.61538461538461,6.076923076923077,21.0,14,2011
800,Nikolay Davydenko,2.0,0.7017618393665757,3.8823529411764706,35.8235294117647,6.294117647058823,22.0,18,2011
801,Michael Llodra,11.222222222222221,0.6268603303396668,3.888888888888889,42.111111111111114,4.888888888888889,22.0,9,2011
802,Florian Mayer,3.9565217391304346,0.6000271181484021,1.434782608695652,28.434782608695652,3.652173913043478,22.0,23,2011
803,Juan Ignacio Chela,2.75,0.6427196263097329,0.75,30.75,5.25,24.0,4,2011
804,Ernests Gulbis,11.0,0.6156408864097708,3.3333333333333335,35.46666666666667,3.4,24.0,15,2011
805,Radek Stepanek,3.95,0.5892779947248397,2.35,30.55,3.75,24.0,20,2011
806,Albert Montanes,4.6,0.588002838941129,5.0,45.4,9.0,26.0,5,2011
807,Tommy Robredo,4.875,0.6593756420229766,2.25,39.375,6.875,28.0,8,2011
808,Juan Monaco,2.3333333333333335,0.6648295303546513,2.0,35.266666666666666,5.333333333333333,28.0,15,2011
809,Guillermo Garcia Lopez,6.0,0.5495079694024779,5.2727272727272725,35.90909090909091,8.181818181818182,29.0,11,2011
810,Thomaz Bellucci,8.142857142857142,0.6263165265073595,4.0,44.0,8.571428571428571,29.0,8,2011
811,Milos Raonic,16.1875,0.6572718379859316,2.4375,42.75,3.0,29.0,17,2011
812,Kevin Anderson,11.8,0.687123738229601,1.9,36.36666666666667,3.2333333333333334,30.0,33,2011
813,Kei Nishikori,3.590909090909091,0.6016584715852558,2.727272727272727,37.59090909090909,6.636363636363637,32.0,26,2011
814,Ivan Dodig,10.058823529411764,0.5812881516099461,3.6470588235294117,37.1764705882353,5.411764705882353,32.0,17,2011
815,Marcel Granollers,4.461538461538462,0.6167938092195838,1.8461538461538463,36.46153846153846,4.538461538461538,32.0,13,2011
816,Alex Bogomolov Jr,3.0,0.7180556827507804,2.6470588235294117,39.94117647058823,6.411764705882353,33.0,17,2011
817,Philipp Kohlschreiber,6.5,0.5917082884367696,2.6875,33.8125,5.6875,34.0,17,2011
818,Sergiy Stakhovsky,7.5,0.6257655397129827,2.1666666666666665,31.916666666666668,4.916666666666667,36.0,14,2011
819,Fabio Fognini,4.0,0.6256178489848077,3.4,37.2,3.4,38.0,6,2011
820,Jarkko Nieminen,3.3846153846153846,0.6590470169742398,2.4615384615384617,37.84615384615385,5.615384615384615,39.0,14,2011
821,Andrey Golubev,4.0,0.5273273273273272,1.0,18.333333333333332,2.0,39.0,5,2011
822,Dmitry Tursunov,7.375,0.5696749755322493,4.0,34.875,6.75,39.0,9,2011
