,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
230,David Nalbandian,2.4,53.8,4.8,33.4,9.8,3.0,5,2006
231,Ivan Ljubicic,6.5,43.0,2.6666666666666665,28.0,7.666666666666667,4.0,6,2006
232,Andy Roddick,6.666666666666667,45.0,2.3333333333333335,30.666666666666668,9.666666666666666,4.0,6,2006
233,Nikolay Davydenko,2.0,60.111111111111114,2.7777777777777777,38.333333333333336,10.444444444444445,5.0,9,2006
234,Tommy Robredo,1.5,57.333333333333336,0.8333333333333334,34.166666666666664,9.166666666666666,7.0,7,2006
235,James Blake,4.8,65.4,1.2,41.8,9.0,7.0,6,2006
236,Guillermo Coria,0.2727272727272727,32.36363636363637,10.818181818181818,19.09090909090909,9.272727272727273,7.0,11,2006
237,Fernando Gonzalez,4.0,60.333333333333336,3.5,38.0,9.333333333333334,8.0,6,2006
238,Gaston Gaudio,1.8461538461538463,50.69230769230769,3.8461538461538463,30.923076923076923,11.307692307692308,8.0,14,2006
239,David Ferrer,1.125,47.375,3.625,26.25,9.75,10.0,8,2006
240,Radek Stepanek,7.2,56.2,3.0,38.2,9.8,11.0,5,2006
241,Nicolas Kiefer,3.25,32.5,2.75,20.75,9.75,11.0,6,2006
242,Mario Ancic,5.75,51.5,1.0,36.25,9.25,12.0,4,2006
243,Jarkko Nieminen,1.875,46.375,1.75,29.25,8.875,13.0,8,2006
244,Thomas Johansson,9.5,46.5,2.25,32.75,10.5,13.0,6,2006
245,Tommy Haas,2.2,37.2,1.6,24.0,7.0,14.0,6,2006
246,Lleyton Hewitt,5.5,63.0,4.5,41.5,13.5,14.0,3,2006
247,Juan Carlos Ferrero,2.1,60.7,1.6,37.6,8.8,15.0,10,2006
248,Tomas Berdych,4.142857142857143,42.57142857142857,3.142857142857143,30.0,7.571428571428571,15.0,7,2006
249,Robby Ginepri,2.8,54.6,1.2,33.4,10.2,15.0,6,2006
250,Sebastien Grosjean,3.0,46.5,0.5,31.25,14.5,18.0,4,2006
251,Marcos Baghdatis,3.25,41.0,3.5,26.0,11.25,19.0,4,2006
252,Dominik Hrbaty,3.1666666666666665,46.5,3.6666666666666665,29.833333333333332,9.5,19.0,7,2006
253,Dmitry Tursunov,5.75,45.125,3.75,30.25,10.25,22.0,8,2006
254,Fernando Verdasco,1.4444444444444444,61.0,3.7777777777777777,36.22222222222222,11.333333333333334,24.0,10,2006
255,Igor Andreev,2.3333333333333335,58.666666666666664,2.0,39.0,7.333333333333333,27.0,3,2006
256,Olivier Rochus,1.0,69.0,2.75,40.25,12.5,27.0,4,2006
257,Novak Djokovic,1.2,47.8,1.8,28.0,8.6,28.0,5,2006
258,Gael Monfils,4.166666666666667,42.166666666666664,4.0,26.333333333333332,13.833333333333334,28.0,6,2006
259,Jose Acasuso,5.25,51.625,2.5,33.75,9.25,29.0,8,2006
260,Jonas Bjorkman,5.0,56.0,3.5,36.0,14.0,29.0,3,2006
261,Carlos Moya,2.909090909090909,45.63636363636363,2.3636363636363638,29.181818181818183,9.727272727272727,30.0,11,2006
262,Juan Ignacio Chela,1.8333333333333333,47.916666666666664,2.5833333333333335,29.333333333333332,11.083333333333334,30.0,12,2006
263,Filippo Volandri,0.3333333333333333,45.46666666666667,1.2666666666666666,24.866666666666667,7.533333333333333,31.0,17,2006
264,Nicolas Massu,3.4166666666666665,45.416666666666664,2.5,30.25,9.0,31.0,13,2006
265,Paul Henri Mathieu,2.2222222222222223,50.55555555555556,2.0,31.333333333333332,10.777777777777779,32.0,9,2006
266,Kristof Vliegen,2.6666666666666665,38.0,3.0,23.333333333333332,8.833333333333334,34.0,6,2006
