,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
132,Kenneth Carlsen,9.0,72.66666666666667,4.333333333333333,56.0,6.0,50.0,3,2005
133,Alberto Martin,4.666666666666667,58.0,5.333333333333333,41.333333333333336,9.666666666666666,51.0,3,2005
134,Xavier Malisse,14.0,87.0,2.5,61.0,12.0,51.0,2,2005
135,Fabrice Santoro,4.0,67.0,3.0,48.0,10.0,53.0,2,2005
136,Ricardo Mello,1.5,44.5,3.5,25.5,6.5,54.0,2,2005
137,Luis Horna,11.0,93.0,7.0,66.0,13.0,55.0,1,2005
138,Ivo Karlovic,31.0,87.66666666666667,6.666666666666667,73.33333333333333,4.333333333333333,56.0,3,2005
139,Victor Hanescu,6.333333333333333,56.0,0.6666666666666666,37.333333333333336,9.0,57.0,3,2005
140,Florian Mayer,2.5,50.5,2.0,31.5,12.0,57.0,2,2005
141,Fernando Verdasco,8.0,51.5,5.0,34.0,6.5,57.0,2,2005
142,Paul Henri Mathieu,4.333333333333333,51.0,2.6666666666666665,34.666666666666664,10.0,58.0,3,2005
143,Hyung Taik Lee,3.0,65.0,2.5,43.5,12.5,58.0,3,2005
144,Tomas Zib,2.6666666666666665,41.0,1.6666666666666667,28.0,3.6666666666666665,61.0,3,2005
145,Philipp Kohlschreiber,5.333333333333333,49.666666666666664,3.3333333333333335,34.333333333333336,11.333333333333334,61.0,3,2005
146,Davide Sanguinetti,5.666666666666667,47.666666666666664,3.6666666666666665,34.333333333333336,6.666666666666667,63.0,3,2005
147,Rainer Schuettler,0.0,48.5,2.0,33.0,6.0,64.0,2,2005
148,Michael Llodra,5.666666666666667,74.33333333333333,3.6666666666666665,52.333333333333336,10.333333333333334,65.0,3,2005
149,Jan Hernych,2.0,55.0,1.3333333333333333,36.333333333333336,6.0,66.0,3,2005
150,Juan Monaco,4.0,63.0,5.0,44.0,10.0,68.0,1,2005
151,Gilles Muller,9.666666666666666,60.666666666666664,3.3333333333333335,42.333333333333336,8.666666666666666,69.0,3,2005
152,Kevin Kim,16.666666666666668,64.33333333333333,3.6666666666666665,49.333333333333336,7.666666666666667,70.0,3,2005
153,Jarkko Nieminen,9.0,117.0,3.0,77.0,17.0,70.0,1,2005
154,Robby Ginepri,4.666666666666667,57.333333333333336,1.3333333333333333,35.333333333333336,10.333333333333334,73.0,3,2005
155,Stan Wawrinka,12.5,79.5,7.0,56.5,16.5,73.0,2,2005
156,Felix Mantilla,2.0,15.0,1.0,12.0,2.0,76.0,1,2005
157,Wayne Arthurs,19.0,67.66666666666667,7.0,53.0,8.333333333333334,76.0,4,2005
158,Nicolas Almagro,9.0,67.0,12.0,46.0,12.0,77.0,1,2005
159,Stefan Koubek,16.0,102.0,9.0,66.0,17.0,78.0,1,2005
