,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
166,Xavier Malisse,7.615384615384615,45.53846153846154,2.0,31.076923076923077,7.923076923076923,34.0,13,2005
167,Florian Mayer,2.75,35.625,2.875,22.375,7.625,35.0,8,2005
168,Mardy Fish,8.714285714285714,34.142857142857146,2.857142857142857,24.714285714285715,6.428571428571429,35.0,7,2005
169,Fernando Verdasco,5.333333333333333,49.25,4.166666666666667,31.833333333333332,8.166666666666666,36.0,13,2005
170,Karol Beck,5.235294117647059,37.411764705882355,4.352941176470588,25.705882352941178,8.588235294117647,36.0,18,2005
171,Filippo Volandri,1.6666666666666667,43.111111111111114,5.222222222222222,27.0,9.444444444444445,37.0,9,2005
172,Igor Andreev,4.769230769230769,45.76923076923077,2.230769230769231,31.153846153846153,8.538461538461538,37.0,13,2005
173,Gael Monfils,9.6,43.8,2.6,32.4,6.4,37.0,5,2005
174,Rainer Schuettler,3.090909090909091,40.0,5.090909090909091,24.818181818181817,10.090909090909092,38.0,11,2005
175,Luis Horna,8.25,57.5,3.75,42.416666666666664,6.25,39.0,12,2005
176,Victor Hanescu,7.4,63.8,2.4,42.2,9.8,40.0,5,2005
177,Jose Acasuso,9.5,47.9,4.2,34.1,7.9,43.0,10,2005
178,Paul Henri Mathieu,2.7777777777777777,34.666666666666664,3.3333333333333335,22.0,7.333333333333333,43.0,9,2005
179,Davide Sanguinetti,5.0,45.875,1.125,30.125,9.875,44.0,8,2005
180,Albert Costa,1.3333333333333333,53.666666666666664,2.3333333333333335,33.333333333333336,11.0,46.0,3,2005
181,Cyril Saulnier,5.8,47.0,2.3333333333333335,32.666666666666664,6.666666666666667,48.0,15,2005
182,Christophe Rochus,2.0,45.125,4.625,28.375,9.0,48.0,8,2005
183,James Blake,9.25,62.25,4.5,41.0,9.25,49.0,4,2005
184,Fabrice Santoro,2.3333333333333335,42.44444444444444,1.3333333333333333,24.11111111111111,9.777777777777779,49.0,9,2005
185,Ricardo Mello,2.4166666666666665,44.833333333333336,2.4166666666666665,27.0,9.666666666666666,50.0,12,2005
186,Michael Llodra,4.25,47.0,2.625,31.875,6.75,50.0,8,2005
187,Mariano Zabaleta,5.2,41.8,5.0,28.6,8.4,51.0,5,2005
188,Tomas Zib,2.8,39.7,2.0,25.8,7.0,52.0,10,2005
189,Kenneth Carlsen,5.214285714285714,44.642857142857146,3.2857142857142856,31.285714285714285,8.928571428571429,53.0,14,2005
190,Alberto Martin,2.4545454545454546,37.18181818181818,4.636363636363637,24.363636363636363,8.545454545454545,54.0,11,2005
191,Stan Wawrinka,5.5,46.5,3.25,29.25,10.75,55.0,4,2005
192,Wesley Moodie,4.0,35.0,5.0,22.0,8.0,57.0,1,2005
193,Sjeng Schalken,2.2,57.2,2.0,33.2,9.0,57.0,5,2005
194,Hyung Taik Lee,3.1818181818181817,51.72727272727273,2.272727272727273,33.09090909090909,9.363636363636363,58.0,11,2005
195,Agustin Calleri,7.666666666666667,48.888888888888886,5.0,34.888888888888886,7.777777777777778,58.0,9,2005
196,Ivo Karlovic,18.636363636363637,60.27272727272727,6.090909090909091,47.45454545454545,7.7272727272727275,59.0,11,2005
197,Gilles Muller,7.636363636363637,44.09090909090909,3.6363636363636362,28.818181818181817,8.636363636363637,59.0,13,2005
