,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
1072,Nicolas Mahut,7.0,0.5718108504398827,2.6,25.8,1.8,56.0,5,2013,7.25,57.25,4.25,42.5,8.0,56.0,4,0.5555555555555556
1073,Victor Hanescu,5.25,0.7431670254046143,0.5,30.25,3.0,57.0,4,2013,4.214285714285714,54.857142857142854,1.1428571428571428,36.5,7.285714285714286,54.0,15,0.21052631578947367
1074,Daniel Brands,9.857142857142858,0.639996289301725,3.0,33.857142857142854,2.142857142857143,57.0,8,2013,6.777777777777778,45.44444444444444,2.7777777777777777,32.55555555555556,6.666666666666667,51.0,9,0.47058823529411764
1075,Brian Baker,7.5,0.6946581196581196,3.0,62.0,8.0,57.0,2,2013,5.333333333333333,41.666666666666664,1.0,26.0,6.666666666666667,57.0,3,0.4
1076,Federico Delbonis,4.5,0.6334978070175439,3.5,39.0,4.5,59.0,2,2013,2.0,33.5,2.0,17.0,7.5,58.0,2,0.5
1077,Lleyton Hewitt,7.454545454545454,0.5066336869133432,4.181818181818182,34.81818181818182,6.2727272727272725,59.0,11,2013,4.8,42.8,3.5,28.7,9.2,53.0,10,0.5238095238095238
1078,Go Soeda,6.5,0.5276372261071601,3.25,39.0,6.5,60.0,6,2013,2.875,37.625,2.75,24.625,6.625,60.0,9,0.4
1079,Benjamin Becker,8.333333333333334,0.5743929455532878,3.1666666666666665,38.833333333333336,4.833333333333333,61.0,6,2013,7.4,44.06666666666667,3.466666666666667,32.46666666666667,8.0,56.0,15,0.2857142857142857
1080,Ryan Harrison,4.75,0.5506129223348426,1.5,28.25,5.25,62.0,4,2013,7.0,48.55555555555556,3.0,32.333333333333336,8.222222222222221,57.0,9,0.3076923076923077
1081,Adrian Mannarino,7.0,0.5806450694310433,2.5,37.833333333333336,6.333333333333333,62.0,6,2013,3.2222222222222223,44.44444444444444,2.111111111111111,29.444444444444443,11.333333333333334,60.0,9,0.4
1082,Santiago Giraldo,4.571428571428571,0.6791553793139983,2.0,32.0,2.4285714285714284,63.0,9,2013,4.5,49.92857142857143,2.357142857142857,32.92857142857143,7.642857142857143,57.0,15,0.375
1083,Guillermo Garcia Lopez,3.3333333333333335,0.5605052287827911,3.3333333333333335,26.833333333333332,4.166666666666667,64.0,6,2013,5.75,44.75,5.375,30.375,8.5,64.0,9,0.4
1084,Leonardo Mayer,5.0,0.56265664160401,5.0,39.0,8.333333333333334,64.0,4,2013,3.4,41.0,3.6,27.2,5.8,63.0,7,0.36363636363636365
1085,Edouard Roger-Vasselin,3.875,0.6256861576174149,2.0,35.75,3.625,65.0,8,2013,3.076923076923077,45.46153846153846,2.769230769230769,31.923076923076923,8.461538461538462,48.0,13,0.38095238095238093
1086,Michal Przysiezny,8.666666666666666,0.6316128316128317,3.0,36.666666666666664,2.3333333333333335,65.0,3,2013,10.4,44.2,4.2,34.0,5.8,65.0,5,0.375
1087,Pablo Carreno Busta,2.5,0.6132478632478633,1.5,20.0,3.5,66.0,2,2013,3.0,38.0,1.0,25.0,5.0,66.0,3,0.4
1088,Igor Sijsling,8.75,0.5832913062235858,0.875,33.25,4.125,66.0,10,2013,8.555555555555555,46.111111111111114,2.0,33.666666666666664,6.888888888888889,55.0,18,0.35714285714285715
1089,Dudi Sela,2.0,0.5981122702434178,4.5,46.5,14.5,68.0,2,2013,1.0,50.0,4.0,30.0,9.0,68.0,2,0.5
1090,Gilles Muller,17.5,0.635291892573446,1.5,46.0,6.5,68.0,4,2013,14.5,47.5,3.75,37.0,5.25,65.0,4,0.5
1091,Kenny De Schepper,14.0,0.6816919120821368,3.6666666666666665,44.333333333333336,5.333333333333333,69.0,3,2013,8.0,49.0,5.6,33.6,6.4,69.0,5,0.375
1092,Lukasz Kubot,8.0,0.6422075451129234,4.8,37.6,6.6,70.0,6,2013,5.4,49.5,4.4,33.2,8.0,70.0,11,0.35294117647058826
1093,Evgeny Donskoy,7.428571428571429,0.5735697939187775,1.8571428571428572,35.857142857142854,4.714285714285714,72.0,8,2013,4.333333333333333,39.833333333333336,3.0,27.083333333333332,7.75,72.0,13,0.38095238095238093
1094,Alex Bogomolov Jr,2.6,0.6671310798082761,3.0,41.2,7.4,73.0,6,2013,3.3333333333333335,59.0,4.166666666666667,36.333333333333336,8.833333333333334,69.0,6,0.5
1095,Tobias Kamke,3.5,0.5960905095693942,2.5,32.9,5.8,75.0,10,2013,1.9090909090909092,46.09090909090909,3.6363636363636362,29.181818181818183,10.181818181818182,75.0,11,0.47619047619047616
1096,Simone Bolelli,5.333333333333333,0.6259820759987164,2.0,41.0,6.333333333333333,76.0,3,2013,1.0,31.333333333333332,1.0,16.666666666666668,5.666666666666667,76.0,3,0.5
1097,Aljaz Bedene,6.0,0.6095623284501839,1.75,27.5,3.0,77.0,4,2013,9.857142857142858,49.857142857142854,5.0,36.714285714285715,9.285714285714286,77.0,7,0.36363636363636365
1098,Ivo Karlovic,20.6,0.6437457922126114,3.2,50.6,4.0,79.0,5,2013,14.833333333333334,47.833333333333336,3.6666666666666665,37.833333333333336,5.0,73.0,6,0.45454545454545453
1099,Andrey Kuznetsov,5.0,0.5353535353535354,7.0,36.0,12.0,79.0,1,2013,4.8,57.4,4.8,36.6,12.6,68.0,5,0.16666666666666666
1100,Ricardas Berankis,6.0,0.527812057223822,5.333333333333333,34.0,7.0,80.0,5,2013,6.666666666666667,49.333333333333336,7.666666666666667,36.0,12.0,79.0,3,0.625
1101,Blaz Kavcic,9.0,0.6513183902593296,3.5,57.5,7.25,83.0,4,2013,3.6666666666666665,48.833333333333336,3.5,31.0,9.333333333333334,78.0,7,0.36363636363636365
1102,Tatsuma Ito,4.5,0.5652173913043479,6.5,46.0,10.5,84.0,3,2013,3.6,45.2,3.8,30.6,10.2,79.0,5,0.375
1103,Michael Russell,2.75,0.7086802232854864,0.25,34.5,6.25,85.0,4,2013,3.25,43.875,3.625,29.625,8.75,72.0,8,0.3333333333333333
1104,Jack Sock,5.25,0.588278564206269,5.0,33.75,4.75,86.0,4,2013,10.0,39.833333333333336,7.166666666666667,30.166666666666668,8.0,86.0,6,0.4
1105,Andreas Haider Maurer,10.0,0.4906832298136646,12.0,58.0,22.0,88.0,1,2013,7.0,58.0,5.0,45.0,3.0,88.0,1,0.5
1106,Jesse Levine,4.5,0.6141462498826622,5.5,50.0,8.5,88.0,2,2013,6.0,52.75,3.5,36.5,10.5,88.0,4,0.3333333333333333
1107,Olivier Rochus,0.0,0.5617977528089888,4.0,36.0,9.0,89.0,1,2013,2.0,36.0,1.0,25.0,7.0,89.0,1,0.5
1108,James Blake,5.571428571428571,0.5602976154106393,2.4285714285714284,31.428571428571427,3.5714285714285716,91.0,7,2013,5.625,50.125,3.25,37.0,9.125,77.0,8,0.4666666666666667
1109,Guillaume Rufin,8.25,0.5539991766797925,4.75,45.0,7.25,91.0,4,2013,4.4,42.2,4.4,29.6,8.2,91.0,5,0.4444444444444444
1110,Sergiy Stakhovsky,6.5,0.6741071428571428,1.0,26.5,3.0,92.0,3,2013,7.0,57.5,4.5,39.75,8.5,92.0,4,0.42857142857142855
1111,David Nalbandian,4.0,0.5813953488372093,4.0,37.0,8.0,93.0,1,2013,2.0,59.0,10.0,38.0,13.0,93.0,1,0.5
1112,Guido Pella,7.0,0.5540540540540541,0.0,30.0,3.0,94.0,1,2013,4.0,56.666666666666664,4.333333333333333,36.666666666666664,11.0,90.0,3,0.25
1113,Steve Darcis,5.0,0.734375,1.0,34.0,2.0,94.0,1,2013,2.5,61.5,4.5,40.5,10.0,94.0,2,0.3333333333333333
1114,Thiemo De Bakker,,,,,,97.0,1,2013,9.0,49.0,4.0,33.0,9.0,99.0,1,0.5
1115,Jan Hajek,4.5,0.5779914529914529,1.0,26.0,3.0,97.0,2,2013,5.666666666666667,43.333333333333336,2.0,27.333333333333332,9.0,94.0,3,0.4
1116,Flavio Cipolla,1.0,0.5833333333333334,2.0,5.0,0.0,99.0,1,2013,1.4,49.4,3.4,28.0,10.2,95.0,5,0.16666666666666666
1117,Novak Djokovic,5.625,0.6722467336243229,1.6,34.325,3.25,1.0,44,2014,7.333333333333333,59.666666666666664,1.8333333333333333,41.5,7.333333333333333,1.0,6,0.88
1118,Rafael Nadal,3.7,0.6982661232019028,1.55,36.95,3.5,1.0,21,2014,2.1666666666666665,54.833333333333336,1.5,36.0,7.833333333333333,1.0,6,0.7777777777777778
1119,Roger Federer,7.392156862745098,0.6222935640567686,1.4901960784313726,35.80392156862745,3.4901960784313726,2.0,56,2014,8.714285714285714,56.285714285714285,2.0,40.0,8.571428571428571,2.0,8,0.875
1120,David Ferrer,2.7142857142857144,0.6309078708157863,2.6785714285714284,35.857142857142854,6.0,3.0,29,2014,1.6,51.666666666666664,3.0,34.0,9.933333333333334,3.0,15,0.6590909090909091
1121,Stan Wawrinka,9.173913043478262,0.5743622339888609,3.1739130434782608,38.869565217391305,4.043478260869565,3.0,28,2014,6.909090909090909,46.54545454545455,3.4545454545454546,35.45454545454545,8.272727272727273,3.0,12,0.7
1122,Andy Murray,6.116279069767442,0.5962471174031266,2.7674418604651163,33.46511627906977,5.046511627906977,4.0,44,2014,5.428571428571429,48.0,2.642857142857143,33.214285714285715,8.785714285714286,4.0,14,0.7586206896551724
1123,Juan Martin del Potro,10.571428571428571,0.6400708189967086,1.8571428571428572,37.142857142857146,3.4285714285714284,4.0,7,2014,12.333333333333334,58.333333333333336,1.0,41.0,7.333333333333333,4.0,3,0.7
1124,Kei Nishikori,4.756756756756757,0.5980274611548713,3.108108108108108,37.62162162162162,5.5675675675675675,5.0,39,2014,3.2,38.2,3.1,25.9,6.6,5.0,11,0.78
1125,Tomas Berdych,8.157894736842104,0.5732380967689942,2.3157894736842106,31.81578947368421,3.3947368421052633,5.0,40,2014,7.214285714285714,42.785714285714285,3.5714285714285716,31.642857142857142,7.0,5.0,15,0.7272727272727273
1126,Milos Raonic,17.483870967741936,0.6169533426353956,3.193548387096774,40.483870967741936,2.903225806451613,6.0,33,2014,13.615384615384615,48.84615384615385,3.6153846153846154,37.38461538461539,7.153846153846154,6.0,13,0.717391304347826
1127,Grigor Dimitrov,7.464285714285714,0.5838636388191416,3.5714285714285716,37.785714285714285,5.071428571428571,8.0,28,2014,7.384615384615385,49.46153846153846,3.0,34.30769230769231,6.846153846153846,8.0,13,0.6829268292682927
1128,Marin Cilic,10.61111111111111,0.580080605092003,2.9722222222222223,35.333333333333336,4.25,8.0,39,2014,7.923076923076923,45.92307692307692,3.1538461538461537,33.07692307692308,8.461538461538462,9.0,13,0.75
1129,Richard Gasquet,6.521739130434782,0.6309147952877113,1.2608695652173914,33.608695652173914,3.0,9.0,23,2014,2.5,46.214285714285715,1.9285714285714286,29.214285714285715,7.214285714285714,9.0,15,0.6052631578947368
1130,John Isner,17.59259259259259,0.6739328612041946,1.9259259259259258,42.74074074074074,2.4444444444444446,10.0,29,2014,14.846153846153847,56.92307692307692,2.1538461538461537,42.61538461538461,6.3076923076923075,10.0,14,0.6744186046511628
1131,Jo-Wilfried Tsonga,12.714285714285714,0.6081406544769389,2.6666666666666665,39.19047619047619,3.9047619047619047,10.0,23,2014,7.363636363636363,46.0,2.3636363636363638,32.90909090909091,8.545454545454545,10.0,12,0.6571428571428571
1132,Ernests Gulbis,11.91304347826087,0.6215402774377234,3.4782608695652173,38.26086956521739,3.782608695652174,12.0,23,2014,9.142857142857142,42.42857142857143,4.214285714285714,30.0,8.0,12.0,14,0.6216216216216216
1133,Tommy Haas,5.714285714285714,0.6472176878889304,2.0,37.714285714285715,3.2857142857142856,12.0,7,2014,4.333333333333333,42.333333333333336,3.1666666666666665,27.833333333333332,6.666666666666667,12.0,6,0.5384615384615384
1134,Fabio Fognini,4.769230769230769,0.5443489006535186,4.615384615384615,33.07692307692308,7.0,14.0,13,2014,3.0833333333333335,37.416666666666664,5.583333333333333,24.75,9.583333333333334,14.0,14,0.48148148148148145
1135,Roberto Bautista Agut,3.8,0.6905524322923451,2.44,40.76,5.76,14.0,25,2014,2.0714285714285716,52.714285714285715,1.7857142857142858,34.142857142857146,7.571428571428571,14.0,17,0.5952380952380952
1136,Feliciano Lopez,11.454545454545455,0.5812514368083039,3.3636363636363638,38.27272727272727,5.954545454545454,14.0,23,2014,6.375,37.5625,3.9375,26.8125,7.0,14.0,17,0.575
1137,Mikhail Youzhny,4.6,0.6066396313881631,1.5,32.0,3.8,15.0,10,2014,3.75,51.166666666666664,3.0,32.5,9.583333333333334,14.0,13,0.43478260869565216
1138,Kevin Anderson,12.714285714285714,0.668116421952443,2.8214285714285716,42.32142857142857,4.464285714285714,16.0,29,2014,10.764705882352942,57.1764705882353,3.3529411764705883,40.529411764705884,8.764705882352942,16.0,17,0.6304347826086957
1139,Tommy Robredo,7.36,0.6332837855194979,2.24,43.24,5.52,17.0,25,2014,4.153846153846154,61.23076923076923,1.9230769230769231,42.23076923076923,7.0,17.0,13,0.6578947368421053
1140,Gael Monfils,9.0,0.6521463452147555,3.608695652173913,34.82608695652174,2.782608695652174,18.0,24,2014,8.6,54.2,5.8,36.1,9.3,18.0,10,0.7058823529411765
1141,Gilles Simon,7.823529411764706,0.5734498601981584,2.8823529411764706,41.35294117647059,7.588235294117647,19.0,17,2014,4.571428571428571,44.92857142857143,2.4285714285714284,29.428571428571427,8.285714285714286,18.0,14,0.5483870967741935
1142,Nicolas Almagro,13.0,0.58,0.0,27.0,0.0,19.0,1,2014,7.0,40.0,2.0,31.0,5.0,19.0,1,0.5
1143,Jerzy Janowicz,11.176470588235293,0.6084415486264824,4.823529411764706,40.705882352941174,5.176470588235294,20.0,19,2014,6.533333333333333,47.13333333333333,6.4,33.4,8.066666666666666,20.0,17,0.5277777777777778
1144,Philipp Kohlschreiber,7.882352941176471,0.5527672305328984,2.1176470588235294,30.235294117647058,3.823529411764706,22.0,18,2014,5.285714285714286,45.07142857142857,1.7142857142857142,31.714285714285715,6.071428571428571,22.0,15,0.5454545454545454
1145,David Goffin,8.8,0.5654813864469419,2.8666666666666667,30.933333333333334,3.7333333333333334,22.0,17,2014,4.0,40.0,4.333333333333333,26.833333333333332,8.166666666666666,22.0,6,0.7391304347826086
1146,Alexandr Dolgopolov,7.071428571428571,0.5440867286603951,2.0714285714285716,26.357142857142858,3.0714285714285716,23.0,14,2014,7.545454545454546,50.27272727272727,2.6363636363636362,34.90909090909091,9.909090909090908,23.0,11,0.56
1147,Leonardo Mayer,8.4,0.6364587436554656,1.8,28.2,1.8,25.0,7,2014,6.0,49.77777777777778,3.888888888888889,35.666666666666664,6.777777777777778,25.0,9,0.4375
1148,Andreas Seppi,6.846153846153846,0.5612705019137029,3.6153846153846154,38.0,8.76923076923077,25.0,14,2014,5.25,44.5625,3.625,30.375,8.4375,25.0,16,0.4666666666666667
1149,Dmitry Tursunov,6.0,0.561265651783047,3.4,33.4,6.8,26.0,6,2014,6.111111111111111,47.0,4.111111111111111,30.88888888888889,8.222222222222221,26.0,10,0.375
1150,Benoit Paire,15.714285714285714,0.5311717360309103,6.428571428571429,41.57142857142857,7.571428571428571,26.0,7,2014,9.285714285714286,50.285714285714285,4.857142857142857,36.42857142857143,9.857142857142858,26.0,7,0.5
1151,Julien Benneteau,7.545454545454546,0.6379474124599492,2.727272727272727,35.13636363636363,3.409090909090909,28.0,22,2014,7.125,54.3125,2.75,36.8125,9.5,28.0,17,0.5641025641025641
1152,Ivo Karlovic,20.583333333333332,0.6678125543406859,2.7083333333333335,43.166666666666664,1.9166666666666667,29.0,24,2014,19.444444444444443,52.55555555555556,3.0,42.5,4.333333333333333,27.0,18,0.5714285714285714
1153,Florian Mayer,8.571428571428571,0.651149570661745,1.0,41.0,5.571428571428571,29.0,8,2014,3.0,47.166666666666664,1.8333333333333333,27.166666666666668,10.5,29.0,7,0.5333333333333333
1154,Santiago Giraldo,4.5,0.6292640091952398,1.0,30.75,4.375,30.0,8,2014,3.2142857142857144,52.92857142857143,1.9285714285714286,34.0,9.142857142857142,28.0,16,0.3333333333333333
1155,Vasek Pospisil,11.625,0.5915158617995493,3.375,39.0625,4.125,30.0,18,2014,8.1875,43.9375,4.25,31.8125,6.0625,27.0,17,0.5142857142857142
1156,Fernando Verdasco,7.090909090909091,0.6313180339965666,5.0,42.63636363636363,6.909090909090909,30.0,11,2014,6.545454545454546,63.63636363636363,6.7272727272727275,45.54545454545455,8.181818181818182,29.0,11,0.5
1157,Jeremy Chardy,9.88888888888889,0.6095076723295693,4.444444444444445,39.888888888888886,5.611111111111111,30.0,18,2014,7.266666666666667,45.733333333333334,4.733333333333333,33.666666666666664,6.8,30.0,15,0.5454545454545454
1158,Lukas Rosol,8.222222222222221,0.5636736296867015,3.4444444444444446,34.55555555555556,6.0,31.0,12,2014,5.866666666666666,42.0,3.933333333333333,29.666666666666668,8.066666666666666,26.0,16,0.42857142857142855
1159,Guillermo Garcia Lopez,6.111111111111111,0.5393698725184278,3.7777777777777777,33.666666666666664,5.888888888888889,32.0,9,2014,2.230769230769231,39.15384615384615,3.6153846153846154,26.0,7.923076923076923,32.0,13,0.4090909090909091
1160,Ivan Dodig,10.0,0.6352320587278057,3.909090909090909,40.36363636363637,5.7272727272727275,34.0,11,2014,9.705882352941176,45.470588235294116,4.0588235294117645,34.11764705882353,6.588235294117647,33.0,17,0.39285714285714285
1161,Pablo Cuevas,6.75,0.5549495475764614,3.5,31.0,6.75,34.0,5,2014,5.8,49.4,3.8,33.6,8.6,34.0,5,0.5
1162,Edouard Roger-Vasselin,4.857142857142857,0.6615066760794842,2.5714285714285716,42.0,6.571428571428571,36.0,14,2014,3.4444444444444446,53.5,2.2222222222222223,36.72222222222222,7.5,35.0,18,0.4375
1163,Jarkko Nieminen,2.2142857142857144,0.663286884223296,2.142857142857143,33.92857142857143,4.0,36.0,17,2014,3.066666666666667,50.86666666666667,2.8,33.666666666666664,9.333333333333334,36.0,16,0.5151515151515151
1164,Martin Klizan,5.333333333333333,0.647114462757613,2.6666666666666665,40.666666666666664,5.333333333333333,37.0,8,2014,6.0,53.333333333333336,5.166666666666667,35.833333333333336,8.5,37.0,8,0.5
1165,Joao Sousa,4.833333333333333,0.6477177390002906,1.6666666666666667,40.75,8.833333333333334,37.0,13,2014,2.1666666666666665,43.111111111111114,2.7777777777777777,28.5,8.222222222222221,36.0,20,0.3939393939393939
1166,Dominic Thiem,4.333333333333333,0.5792582561864278,3.5,37.333333333333336,5.0,37.0,6,2014,3.6666666666666665,44.44444444444444,2.4444444444444446,31.666666666666668,6.777777777777778,37.0,10,0.375
1167,Sam Querrey,15.8125,0.6140388643454812,2.375,39.0,3.0,38.0,18,2014,10.928571428571429,48.214285714285715,3.0,34.92857142857143,8.428571428571429,38.0,14,0.5625
1168,Yen Hsun Lu,4.0,0.6282929905482807,2.8,30.65,4.3,38.0,20,2014,3.75,44.25,2.5625,29.6875,7.4375,34.0,17,0.5405405405405406
1169,Marcel Granollers,4.857142857142857,0.6292823482830292,3.2857142857142856,43.285714285714285,6.428571428571429,38.0,7,2014,5.7272727272727275,45.54545454545455,2.727272727272727,31.09090909090909,9.090909090909092,35.0,11,0.3888888888888889
1170,Lleyton Hewitt,4.7272727272727275,0.530648006168485,4.0,30.09090909090909,6.909090909090909,38.0,11,2014,5.222222222222222,41.333333333333336,5.555555555555555,28.444444444444443,10.444444444444445,38.0,9,0.55
1171,Radek Stepanek,6.285714285714286,0.6434468479148984,1.4285714285714286,35.142857142857146,4.0,39.0,8,2014,5.0,48.8,5.1,32.8,8.8,34.0,11,0.42105263157894735
1172,Denis Istomin,8.846153846153847,0.6614647054718248,1.1538461538461537,38.46153846153846,4.769230769230769,41.0,14,2014,6.125,48.1875,2.4375,33.6875,7.125,39.0,18,0.4375
1173,Nicolas Mahut,11.2,0.6276344002081707,3.2,38.0,2.0,41.0,5,2014,6.0,44.63636363636363,3.1818181818181817,30.727272727272727,6.2727272727272725,39.0,11,0.3125
1174,Steve Johnson,9.25,0.6033420089455966,1.5,39.375,2.875,42.0,8,2014,8.0,47.75,2.75,35.375,4.875,41.0,8,0.5
1175,Pablo Andujar,2.0,0.6291814875610175,1.5,29.375,3.5,43.0,8,2014,1.75,46.75,3.6666666666666665,28.75,8.666666666666666,34.0,12,0.4
1176,Juan Monaco,2.2857142857142856,0.6706603428801791,2.0,33.857142857142854,4.857142857142857,43.0,7,2014,3.0,64.57142857142857,2.7142857142857144,41.0,8.142857142857142,41.0,7,0.5
1177,Jack Sock,7.411764705882353,0.5688656028620657,3.823529411764706,31.0,3.5294117647058822,44.0,17,2014,6.6923076923076925,52.61538461538461,4.153846153846154,38.84615384615385,6.846153846153846,44.0,13,0.5666666666666667
1178,Benjamin Becker,6.3,0.5966279947013399,2.35,31.3,3.65,45.0,20,2014,4.833333333333333,40.55555555555556,2.611111111111111,27.38888888888889,7.222222222222222,45.0,18,0.5263157894736842
1179,Donald Young,3.0,0.628405511389637,3.8461538461538463,36.69230769230769,5.6923076923076925,46.0,13,2014,3.0,48.1875,3.5625,30.75,8.75,46.0,16,0.4482758620689655
1180,Robin Haase,4.666666666666667,0.6050150829562595,2.0,30.666666666666668,3.3333333333333335,46.0,4,2014,7.125,57.5,4.375,40.0,7.625,43.0,8,0.3333333333333333
1181,Marinko Matosevic,5.214285714285714,0.5736323872231567,2.857142857142857,31.785714285714285,6.142857142857143,49.0,14,2014,4.928571428571429,46.857142857142854,4.071428571428571,31.714285714285715,9.071428571428571,49.0,14,0.5
1182,Mikhail Kukushkin,4.3,0.5964194898086489,0.8,34.5,4.3,50.0,11,2014,4.3076923076923075,51.69230769230769,2.076923076923077,33.53846153846154,10.307692307692308,50.0,16,0.4074074074074074
1183,Jan Lennard Struff,9.833333333333334,0.566046071535819,2.1666666666666665,39.333333333333336,5.666666666666667,52.0,6,2014,6.25,43.75,2.75,31.75,5.5,52.0,4,0.6
1184,Bernard Tomic,10.0,0.674306878320944,1.0,40.77777777777778,4.555555555555555,52.0,9,2014,7.4,42.3,1.1,29.9,4.4,52.0,11,0.45
1185,Alejandro Falla,5.5,0.5653634366263289,3.75,36.25,8.0,54.0,4,2014,3.909090909090909,44.54545454545455,6.0,29.0,11.181818181818182,54.0,11,0.26666666666666666
1186,Daniel Brands,6.5,0.7332859174964438,0.5,35.0,4.0,54.0,3,2014,11.0,64.125,1.75,46.0,8.875,54.0,8,0.2727272727272727
1187,Gilles Muller,17.0,0.677850394056132,2.6666666666666665,35.666666666666664,2.0,58.0,3,2014,15.4,53.2,4.4,38.6,7.6,51.0,5,0.375
1188,Thomaz Bellucci,10.5,0.5829967205247161,3.25,34.5,3.5,58.0,5,2014,6.5,53.75,3.75,36.75,9.5,58.0,4,0.5555555555555556
1189,Teymuraz Gabashvili,4.333333333333333,0.5738414857240354,3.7777777777777777,35.22222222222222,7.111111111111111,59.0,10,2014,2.9285714285714284,43.0,3.2142857142857144,27.714285714285715,8.0,55.0,14,0.4166666666666667
1190,Albert Montanes,5.0,0.58,3.0,47.0,4.0,59.0,1,2014,1.6666666666666667,45.0,4.0,30.0,10.666666666666666,59.0,3,0.25
1191,Nikolay Davydenko,7.0,0.6567646505643505,2.6,44.4,7.2,60.0,5,2014,4.833333333333333,61.666666666666664,3.5,41.166666666666664,7.333333333333333,53.0,7,0.4166666666666667
1192,Nick Kyrgios,19.666666666666668,0.6253953889248006,5.0,51.333333333333336,5.0,60.0,3,2014,10.333333333333334,50.0,2.6666666666666665,39.0,6.0,51.0,3,0.5
1193,Dusan Lajovic,6.5,0.5844506087224534,2.0,36.5,5.0,61.0,3,2014,6.333333333333333,64.33333333333333,1.5,43.0,9.666666666666666,59.0,7,0.3
1194,Sergiy Stakhovsky,7.75,0.6464299413127146,1.25,42.0,6.0,62.0,7,2014,5.916666666666667,47.5,4.25,32.75,7.916666666666667,62.0,13,0.35
1195,Igor Sijsling,7.166666666666667,0.5757579109495486,1.3333333333333333,25.5,2.1666666666666665,62.0,7,2014,8.692307692307692,50.23076923076923,3.3846153846153846,38.76923076923077,7.461538461538462,52.0,14,0.3333333333333333
1196,Pablo Carreno Busta,3.75,0.6386012009276737,1.5,36.0,4.5,63.0,4,2014,3.4444444444444446,48.44444444444444,2.888888888888889,33.111111111111114,8.222222222222221,61.0,9,0.3076923076923077
1197,Andrey Golubev,2.0,0.5964278424168198,2.6666666666666665,36.333333333333336,6.0,64.0,6,2014,4.0,44.45454545454545,3.727272727272727,28.636363636363637,8.909090909090908,58.0,12,0.3333333333333333
1198,Michal Przysiezny,15.0,0.6853932584269663,0.0,48.0,4.0,64.0,1,2014,7.571428571428571,51.285714285714285,4.857142857142857,34.714285714285715,11.0,57.0,10,0.09090909090909091
1199,Federico Delbonis,10.5,0.6034632034632035,2.0,31.0,4.5,66.0,2,2014,3.8333333333333335,48.833333333333336,3.5833333333333335,32.75,8.333333333333334,44.0,12,0.14285714285714285
1200,Horacio Zeballos,5.0,0.5774647887323944,6.0,30.0,5.0,66.0,1,2014,7.0,48.5,3.0,35.0,9.0,65.0,2,0.3333333333333333
1201,Matthew Ebden,7.0,0.6257322828444379,7.75,46.75,10.0,67.0,4,2014,4.25,37.416666666666664,6.583333333333333,25.25,8.75,62.0,12,0.25
1202,Carlos Berlocq,5.0,0.5538461538461539,2.0,24.0,5.0,67.0,2,2014,5.0,49.857142857142854,3.5714285714285716,31.857142857142858,10.142857142857142,41.0,8,0.2
1203,Jiri Vesely,7.8,0.6106919028524016,5.6,32.8,5.2,67.0,6,2014,5.75,52.75,6.375,35.875,10.375,71.0,8,0.42857142857142855
1204,Adrian Mannarino,5.5,0.6288915300974633,2.8,38.0,6.6,70.0,10,2014,4.733333333333333,51.46666666666667,2.8666666666666667,34.13333333333333,7.333333333333333,59.0,15,0.4
1205,Lukasz Kubot,0.0,0.6290322580645161,2.0,27.0,2.0,72.0,1,2014,7.0,60.333333333333336,6.333333333333333,41.333333333333336,13.0,72.0,6,0.14285714285714285
1206,Dudi Sela,1.4166666666666667,0.5932540808147421,2.5,27.75,5.25,73.0,13,2014,1.4444444444444444,48.888888888888886,3.2222222222222223,30.88888888888889,9.333333333333334,61.0,10,0.5652173913043478
1207,Tobias Kamke,4.25,0.5772110138307321,1.5,30.0,5.5,74.0,5,2014,1.4,50.7,3.7,31.7,9.5,73.0,11,0.3125
1208,Alejandro Gonzalez,6.333333333333333,0.5825015138805799,2.6666666666666665,38.5,6.166666666666667,74.0,7,2014,3.0,44.714285714285715,2.857142857142857,28.428571428571427,9.571428571428571,74.0,8,0.4666666666666667
1209,Victor Hanescu,7.5,0.7098352713178294,1.75,47.0,4.75,76.0,4,2014,3.5,60.833333333333336,1.0,41.666666666666664,6.666666666666667,72.0,8,0.3333333333333333
1210,Simone Bolelli,7.5,0.5972563472563472,3.5,40.0,2.0,76.0,2,2014,4.5,54.25,2.75,36.25,8.5,75.0,5,0.2857142857142857
1211,Somdev Devvarman,5.0,0.4418604651162791,1.0,12.0,4.0,78.0,3,2014,4.0,47.666666666666664,1.6666666666666667,30.0,8.333333333333334,78.0,3,0.5
1212,Paolo Lorenzi,3.3333333333333335,0.624178895877009,1.3333333333333333,28.666666666666668,1.3333333333333333,78.0,3,2014,5.5,45.5,2.25,29.5,12.75,73.0,4,0.42857142857142855
1213,Victor Estrella,5.142857142857143,0.595162627318518,2.5714285714285716,36.42857142857143,3.2857142857142856,80.0,7,2014,3.8,49.8,3.0,30.6,8.6,65.0,5,0.5833333333333334
1214,Paul Henri Mathieu,11.0,0.5601549685620558,4.0,45.75,7.0,81.0,4,2014,3.0,37.25,5.25,23.75,9.5,81.0,4,0.5
