,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
28,Mardy Fish,10.047619047619047,39.76190476190476,3.619047619047619,30.952380952380953,4.428571428571429,18.0,29,2004,12.294117647058824,46.35294117647059,4.647058823529412,35.1764705882353,7.411764705882353,17.0,21.0,0.58
29,Tommy Haas,8.409090909090908,43.68181818181818,3.227272727272727,35.04545454545455,4.409090909090909,18.0,24,2004,4.375,47.125,4.0,31.875,7.5,18.0,10.0,0.7058823529411765
30,Mikhail Youzhny,5.868421052631579,45.1578947368421,2.4473684210526314,33.86842105263158,5.394736842105263,20.0,42,2004,4.68,48.68,3.68,32.12,9.84,20.0,27.0,0.6086956521739131
31,Agustin Calleri,8.052631578947368,40.94736842105263,2.526315789473684,32.36842105263158,4.631578947368421,20.0,21,2004,6.882352941176471,49.294117647058826,4.176470588235294,34.0,9.058823529411764,19.0,19.0,0.525
32,Vincent Spadea,4.384615384615385,47.743589743589745,2.4615384615384617,34.256410256410255,5.743589743589744,21.0,40,2004,3.814814814814815,50.77777777777778,2.6296296296296298,32.925925925925924,8.962962962962964,20.0,29.0,0.5797101449275363
33,Felix Mantilla,3.6,40.0,3.3,29.2,5.5,22.0,10,2004,2.0,56.18181818181818,4.090909090909091,34.63636363636363,12.272727272727273,22.0,11.0,0.47619047619047616
34,Taylor Dent,7.571428571428571,42.964285714285715,5.75,33.357142857142854,4.392857142857143,22.0,32,2004,4.869565217391305,49.391304347826086,5.565217391304348,32.608695652173914,8.434782608695652,22.0,25.0,0.5614035087719298
35,Feliciano Lopez,11.333333333333334,48.5,3.2,38.43333333333333,4.866666666666666,22.0,33,2004,8.72,48.32,4.0,35.52,7.4,21.0,27.0,0.55
36,Max Mirnyi,9.15,47.6,2.35,36.9,3.25,22.0,26,2004,12.6,58.2,5.04,44.2,6.64,22.0,27.0,0.49056603773584906
37,Ivan Ljubicic,12.030303030303031,47.515151515151516,2.4545454545454546,37.36363636363637,4.03030303030303,23.0,37,2004,10.363636363636363,47.81818181818182,2.1363636363636362,35.59090909090909,5.863636363636363,23.0,24.0,0.6065573770491803
38,Albert Costa,5.2631578947368425,50.94736842105263,1.4736842105263157,37.31578947368421,5.2105263157894735,23.0,20,2004,5.041666666666667,47.291666666666664,2.7083333333333335,29.708333333333332,9.375,23.0,24.0,0.45454545454545453
39,Arnaud Clement,6.0,42.0,2.0,34.36363636363637,3.0,25.0,15,2004,4.2631578947368425,48.10526315789474,3.6315789473684212,32.8421052631579,8.947368421052632,25.0,22.0,0.40540540540540543
40,Mario Ancic,10.363636363636363,53.59090909090909,3.5,41.36363636363637,4.863636363636363,25.0,23,2004,8.2,49.15,3.45,34.2,6.4,25.0,22.0,0.5111111111111111
41,Robby Ginepri,7.105263157894737,46.63157894736842,2.1052631578947367,35.526315789473685,4.894736842105263,25.0,22,2004,4.1923076923076925,47.61538461538461,2.6538461538461537,30.53846153846154,8.038461538461538,25.0,26.0,0.4583333333333333
42,Wayne Ferreira,8.363636363636363,50.72727272727273,1.8181818181818181,38.18181818181818,4.545454545454546,25.0,12,2004,4.75,42.833333333333336,3.5,28.333333333333332,7.833333333333333,25.0,13.0,0.48
43,Jonas Bjorkman,5.684210526315789,48.89473684210526,2.736842105263158,35.89473684210526,6.421052631578948,26.0,21,2004,5.5,44.875,3.7916666666666665,30.708333333333332,8.291666666666666,25.0,26.0,0.44680851063829785
44,Mariano Zabaleta,4.423076923076923,42.73076923076923,2.6153846153846154,32.15384615384615,4.1923076923076925,28.0,26,2004,3.0952380952380953,48.095238095238095,3.2857142857142856,31.333333333333332,8.761904761904763,26.0,22.0,0.5416666666666666
45,Nikolay Davydenko,3.4375,48.34375,2.59375,35.03125,6.03125,29.0,33,2004,3.0357142857142856,53.107142857142854,2.75,34.785714285714285,8.25,29.0,29.0,0.532258064516129
46,Jarkko Nieminen,3.2941176470588234,51.8235294117647,2.4705882352941178,36.94117647058823,6.588235294117647,30.0,20,2004,2.2,49.0,3.2666666666666666,31.133333333333333,9.466666666666667,30.0,19.0,0.5128205128205128
47,Fabrice Santoro,5.352941176470588,48.705882352941174,1.8235294117647058,36.35294117647059,5.823529411764706,32.0,18,2004,2.7142857142857144,45.285714285714285,1.8571428571428572,28.142857142857142,10.428571428571429,32.0,16.0,0.5294117647058824
48,Florian Mayer,6.733333333333333,55.6,2.533333333333333,41.46666666666667,4.733333333333333,34.0,15,2004,3.0,45.23076923076923,3.076923076923077,28.615384615384617,8.923076923076923,34.0,16.0,0.4838709677419355
49,Robin Soderling,7.903225806451613,46.29032258064516,2.032258064516129,35.32258064516129,4.32258064516129,34.0,31,2004,5.961538461538462,50.0,3.576923076923077,34.65384615384615,7.846153846153846,32.0,28.0,0.5254237288135594
50,Rafael Nadal,1.7037037037037037,43.333333333333336,1.9259259259259258,31.37037037037037,4.185185185185185,34.0,30,2004,0.6875,58.25,2.0,34.5625,10.875,34.0,18.0,0.625
51,Hicham Arazi,5.466666666666667,57.8,1.3333333333333333,41.86666666666667,7.133333333333334,35.0,15,2004,3.2941176470588234,54.294117647058826,2.411764705882353,34.8235294117647,8.941176470588236,35.0,19.0,0.4411764705882353
52,Xavier Malisse,7.571428571428571,41.38095238095238,1.4761904761904763,31.38095238095238,5.0476190476190474,35.0,23,2004,6.0,40.52,2.16,27.8,7.2,35.0,26.0,0.46938775510204084
53,Luis Horna,4.833333333333333,45.8,2.1333333333333333,34.13333333333333,3.466666666666667,35.0,31,2004,4.222222222222222,51.925925925925924,2.925925925925926,34.148148148148145,8.814814814814815,33.0,29.0,0.5166666666666667
54,Fernando Verdasco,5.6923076923076925,42.80769230769231,2.6923076923076925,32.26923076923077,3.6538461538461537,35.0,26,2004,4.368421052631579,56.63157894736842,3.8421052631578947,36.73684210526316,8.789473684210526,32.0,19.0,0.5777777777777777
55,Jurgen Melzer,6.037037037037037,46.148148148148145,3.111111111111111,35.44444444444444,5.185185185185185,36.0,27,2004,4.2727272727272725,47.40909090909091,3.590909090909091,31.818181818181817,9.272727272727273,35.0,27.0,0.5
56,Filippo Volandri,1.1724137931034482,47.3448275862069,2.3793103448275863,31.413793103448278,6.413793103448276,37.0,32,2004,1.0952380952380953,51.904761904761905,3.0476190476190474,32.19047619047619,9.523809523809524,37.0,23.0,0.5818181818181818
57,James Blake,5.666666666666667,43.733333333333334,2.466666666666667,32.666666666666664,3.8666666666666667,37.0,15,2004,3.6923076923076925,46.07692307692308,2.3076923076923075,30.46153846153846,9.076923076923077,37.0,13.0,0.5357142857142857
58,Sargis Sargsian,7.117647058823529,52.411764705882355,3.588235294117647,39.294117647058826,5.9411764705882355,38.0,17,2004,3.3461538461538463,48.38461538461539,2.6153846153846154,30.76923076923077,7.884615384615385,38.0,27.0,0.38636363636363635
59,Igor Andreev,5.4,46.8,3.2,34.0,5.28,40.0,29,2004,3.923076923076923,47.0,3.1538461538461537,31.115384615384617,8.23076923076923,39.0,28.0,0.5087719298245614
60,Karol Kucera,6.25,46.875,3.75,38.25,2.75,42.0,9,2004,4.5,50.416666666666664,4.333333333333333,32.166666666666664,8.5,42.0,12.0,0.42857142857142855
61,Irakli Labadze,4.333333333333333,50.75,5.833333333333333,37.5,6.5,42.0,16,2004,2.9523809523809526,42.95238095238095,6.714285714285714,28.19047619047619,8.380952380952381,42.0,21.0,0.43243243243243246
62,Thomas Johansson,10.733333333333333,43.53333333333333,2.066666666666667,34.8,4.466666666666667,42.0,15,2004,10.666666666666666,44.333333333333336,2.4444444444444446,32.44444444444444,8.666666666666666,31.0,9.0,0.625
63,David Ferrer,2.896551724137931,50.275862068965516,2.103448275862069,34.172413793103445,7.137931034482759,42.0,29,2004,2.064516129032258,49.38709677419355,3.2903225806451615,29.774193548387096,10.161290322580646,38.0,31.0,0.48333333333333334
64,Flavio Saretta,3.4166666666666665,38.75,3.5833333333333335,29.0,5.666666666666667,44.0,12,2004,2.933333333333333,42.13333333333333,3.8666666666666667,25.333333333333332,11.266666666666667,44.0,16.0,0.42857142857142855
65,Radek Stepanek,6.724137931034483,48.13793103448276,2.9310344827586206,37.37931034482759,3.8620689655172415,45.0,30,2004,5.8,50.96,4.48,34.72,8.4,43.0,27.0,0.5263157894736842
66,Michael Llodra,6.133333333333334,50.86666666666667,2.066666666666667,40.0,4.466666666666667,45.0,15,2004,8.2,55.7,3.2,38.0,7.6,40.0,10.0,0.6
67,David Sanchez,3.6842105263157894,51.63157894736842,1.4210526315789473,37.0,6.684210526315789,49.0,20,2004,1.8888888888888888,46.074074074074076,1.8518518518518519,29.555555555555557,8.148148148148149,49.0,27.0,0.425531914893617
68,Olivier Rochus,1.5294117647058822,46.588235294117645,2.5294117647058822,34.35294117647059,5.0,52.0,19,2004,1.2380952380952381,53.19047619047619,3.5238095238095237,31.714285714285715,10.285714285714286,48.0,24.0,0.4418604651162791
69,Alberto Martin,2.130434782608696,49.82608695652174,3.5652173913043477,34.95652173913044,6.478260869565218,52.0,23,2004,2.230769230769231,46.65384615384615,4.3076923076923075,30.076923076923077,8.73076923076923,52.0,26.0,0.46938775510204084
70,Karol Beck,8.142857142857142,47.95238095238095,3.619047619047619,38.285714285714285,5.380952380952381,53.0,22,2004,6.3,42.85,4.95,29.8,8.5,53.0,22.0,0.5
71,Stefan Koubek,5.0,57.421052631578945,3.6315789473684212,39.89473684210526,8.736842105263158,53.0,21,2004,2.75,50.15,2.75,31.6,9.15,53.0,23.0,0.4772727272727273
72,Gregory Carraz,12.857142857142858,54.214285714285715,5.642857142857143,43.42857142857143,4.785714285714286,54.0,14,2004,8.052631578947368,44.8421052631579,6.473684210526316,32.1578947368421,7.684210526315789,54.0,20.0,0.4117647058823529
73,Cyril Saulnier,10.357142857142858,44.642857142857146,2.75,35.285714285714285,4.642857142857143,55.0,28,2004,6.565217391304348,46.04347826086956,3.608695652173913,32.65217391304348,7.6521739130434785,55.0,23.0,0.5490196078431373
74,Tomas Berdych,7.363636363636363,50.81818181818182,2.727272727272727,38.54545454545455,6.181818181818182,55.0,15,2004,6.333333333333333,44.833333333333336,4.333333333333333,30.333333333333332,8.916666666666666,36.0,14.0,0.5172413793103449
75,Nicolas Lapentti,4.571428571428571,35.42857142857143,1.5714285714285714,27.428571428571427,3.142857142857143,55.0,7,2004,3.857142857142857,42.5,2.642857142857143,27.642857142857142,8.357142857142858,55.0,15.0,0.3181818181818182
76,Hyung Taik Lee,2.3846153846153846,47.38461538461539,1.6153846153846154,34.30769230769231,3.769230769230769,56.0,17,2004,3.5384615384615383,51.0,2.6153846153846154,34.0,7.846153846153846,56.0,15.0,0.53125
77,Raemon Sluiter,8.823529411764707,39.88235294117647,2.235294117647059,32.23529411764706,4.647058823529412,57.0,17,2004,7.523809523809524,48.38095238095238,2.9523809523809526,34.333333333333336,7.285714285714286,56.0,22.0,0.4358974358974359
78,Greg Rusedski,12.214285714285714,48.42857142857143,5.642857142857143,39.785714285714285,4.428571428571429,57.0,15,2004,10.571428571428571,52.857142857142854,5.857142857142857,40.714285714285715,7.714285714285714,57.0,8.0,0.6521739130434783
79,Thomas Enqvist,8.416666666666666,59.666666666666664,5.666666666666667,45.916666666666664,7.25,57.0,14,2004,7.578947368421052,48.63157894736842,5.368421052631579,34.94736842105263,8.210526315789474,53.0,21.0,0.4
80,Ivo Karlovic,24.6875,64.125,4.5,54.5,3.1875,57.0,18,2004,18.625,59.291666666666664,6.041666666666667,47.541666666666664,5.916666666666667,52.0,26.0,0.4090909090909091
81,Jan Michael Gambill,12.833333333333334,46.44444444444444,2.4444444444444446,37.0,3.6666666666666665,59.0,18,2004,10.96,46.36,3.6,34.16,8.72,51.0,25.0,0.4186046511627907
82,Nicolas Escude,9.5,50.1,2.4,39.1,5.4,59.0,12,2004,4.5,39.375,2.875,27.75,7.875,59.0,9.0,0.5714285714285714
83,Ricardo Mello,4.75,52.375,2.125,36.375,7.5,60.0,8,2004,1.0,43.333333333333336,2.0,27.666666666666668,7.333333333333333,60.0,3.0,0.7272727272727273
84,Todd Martin,10.5,63.7,3.8,47.1,5.3,62.0,10,2004,10.533333333333333,58.8,4.266666666666667,44.06666666666667,7.933333333333334,58.0,15.0,0.4
85,Victor Hanescu,7.117647058823529,53.23529411764706,1.4705882352941178,39.1764705882353,5.235294117647059,63.0,19,2004,6.043478260869565,58.17391304347826,2.9130434782608696,38.47826086956522,7.913043478260869,63.0,25.0,0.4318181818181818
86,Dmitry Tursunov,9.75,58.916666666666664,5.833333333333333,43.916666666666664,7.416666666666667,63.0,12,2004,4.9411764705882355,43.11764705882353,4.411764705882353,27.58823529411765,8.705882352941176,63.0,17.0,0.41379310344827586
87,Antony Dupuis,8.705882352941176,48.411764705882355,1.411764705882353,37.588235294117645,3.5294117647058822,65.0,17,2004,6.571428571428571,47.285714285714285,3.1904761904761907,33.04761904761905,7.0,64.0,21.0,0.4473684210526316
88,Davide Sanguinetti,2.5,38.75,0.75,27.0,5.0,65.0,4,2004,6.285714285714286,49.0,2.4285714285714284,32.142857142857146,8.428571428571429,64.0,7.0,0.36363636363636365
89,Gilles Muller,10.2,50.4,2.4,36.8,5.0,68.0,5,2004,6.25,42.0,2.75,29.5,6.0,68.0,4.0,0.5555555555555556
90,Jose Acasuso,5.0,31.0,1.8,25.7,2.8,70.0,10,2004,4.666666666666667,40.666666666666664,4.083333333333333,26.416666666666668,9.833333333333334,67.0,12.0,0.45454545454545453
91,Ruben Ramirez Hidalgo,5.0,43.75,4.0,33.25,6.75,71.0,5,2004,1.6875,48.5625,3.875,31.3125,10.125,69.0,16.0,0.23809523809523808
92,Julien Benneteau,5.375,52.375,2.125,36.625,6.5,71.0,8,2004,3.727272727272727,47.81818181818182,4.090909090909091,31.636363636363637,7.363636363636363,71.0,11.0,0.42105263157894735
93,Albert Montanes,4.333333333333333,51.0,1.6666666666666667,37.666666666666664,5.333333333333333,73.0,6,2004,1.2307692307692308,35.84615384615385,3.3846153846153846,19.153846153846153,10.0,71.0,13.0,0.3157894736842105
94,Lars Burgsmuller,3.25,64.75,5.5,41.75,12.75,76.0,4,2004,3.066666666666667,41.6,3.4,26.6,8.466666666666667,75.0,15.0,0.21052631578947367
95,Paul Henri Mathieu,6.5,44.666666666666664,2.3333333333333335,33.333333333333336,5.833333333333333,77.0,7,2004,4.833333333333333,42.833333333333336,4.666666666666667,29.0,10.333333333333334,77.0,7.0,0.5
96,Kenneth Carlsen,8.166666666666666,43.333333333333336,1.1666666666666667,31.5,2.3333333333333335,79.0,6,2004,7.2,47.1,3.7,34.6,5.9,79.0,10.0,0.375
97,Potito Starace,6.0,72.5,1.5,53.0,7.5,80.0,4,2004,3.8,50.0,2.2,33.2,6.8,76.0,5.0,0.4444444444444444
98,Dennis Van Scheppingen,4.571428571428571,42.42857142857143,4.285714285714286,31.285714285714285,5.428571428571429,81.0,7,2004,3.5714285714285716,42.785714285714285,5.0,28.285714285714285,9.428571428571429,72.0,14.0,0.3333333333333333
99,Oscar Hernandez,2.75,43.5,1.75,32.0,5.75,82.0,8,2004,1.2941176470588236,45.588235294117645,2.5294117647058822,27.0,8.058823529411764,81.0,17.0,0.32
100,Alexander Popp,3.2857142857142856,47.857142857142854,3.4285714285714284,36.57142857142857,3.5714285714285716,84.0,7,2004,4.071428571428571,52.214285714285715,5.428571428571429,34.214285714285715,8.785714285714286,81.0,14.0,0.3333333333333333
101,Richard Gasquet,5.666666666666667,44.333333333333336,4.333333333333333,32.0,8.0,85.0,3,2004,2.0,36.6,3.4,25.0,8.0,85.0,5.0,0.375
102,Philipp Kohlschreiber,6.5,33.5,1.5,26.5,1.5,85.0,2,2004,7.4,46.2,5.4,31.2,9.2,82.0,5.0,0.2857142857142857
103,Thierry Ascione,4.4,42.6,3.0,34.0,4.2,86.0,5,2004,2.272727272727273,46.36363636363637,3.6363636363636362,28.272727272727273,9.454545454545455,82.0,12.0,0.29411764705882354
104,Alex Corretja,4.3,50.8,3.7,37.2,8.4,86.0,10,2004,3.176470588235294,53.35294117647059,3.5294117647058822,34.1764705882353,9.882352941176471,85.0,17.0,0.37037037037037035
105,Juan Monaco,2.0,61.166666666666664,1.6666666666666667,38.0,7.333333333333333,86.0,6,2004,2.6666666666666665,46.0,1.3333333333333333,27.5,8.5,70.0,6.0,0.5
106,Galo Blanco,3.8333333333333335,45.5,3.3333333333333335,31.166666666666668,7.0,87.0,6,2004,3.4,38.1,2.7,24.0,7.3,80.0,10.0,0.375
107,Alex Calatrava,3.0,35.666666666666664,1.6666666666666667,24.0,5.333333333333333,88.0,3,2004,2.0,49.333333333333336,1.3333333333333333,29.666666666666668,6.666666666666667,88.0,3.0,0.5
108,Wayne Arthurs,15.0,42.0,4.0,37.0,4.0,89.0,4,2004,15.9,51.6,6.5,41.3,6.4,84.0,11.0,0.26666666666666666
109,Olivier Patience,7.0,55.75,3.0,42.0,8.25,89.0,4,2004,5.428571428571429,53.285714285714285,6.571428571428571,36.285714285714285,9.142857142857142,87.0,7.0,0.36363636363636365
110,Wesley Moodie,15.0,49.0,1.0,40.0,1.0,90.0,1,2004,14.5,69.0,4.0,51.5,8.75,80.0,4.0,0.2
111,Jeff Morrison,9.75,34.0,3.5,29.5,1.25,91.0,4,2004,7.6,40.6,4.6,31.0,6.6,90.0,5.0,0.4444444444444444
112,John Van Lottum,5.0,42.5,2.0,35.0,4.0,92.0,2,2004,4.375,51.125,3.125,34.875,9.25,89.0,9.0,0.18181818181818182
113,Yen Hsun Lu,6.0,32.0,1.0,27.0,0.0,94.0,1,2004,4.333333333333333,42.166666666666664,4.666666666666667,30.0,7.5,90.0,7.0,0.125
114,Kristof Vliegen,7.0,22.0,0.0,19.0,0.0,96.0,1,2004,3.0,45.5,2.5,26.0,9.0,96.0,2.0,0.3333333333333333
115,Jan Vacek,2.0,53.0,4.0,34.0,10.0,96.0,1,2004,2.0,47.0,4.0,27.0,13.0,96.0,1.0,0.5
116,Gilles Elseneer,9.5,67.5,4.5,52.0,6.75,97.0,4,2004,5.5,62.666666666666664,4.666666666666667,43.833333333333336,10.833333333333334,97.0,6.0,0.4
117,Jean Rene Lisnard,3.0,41.5,1.5,33.5,8.0,97.0,2,2004,2.0,44.0,6.0,29.0,18.0,97.0,1.0,0.6666666666666666
118,Bohdan Ulihrach,3.0,22.5,1.0,19.0,0.0,100.0,2,2004,3.0,34.0,5.0,25.0,8.0,100.0,1.0,0.6666666666666666
119,Roger Federer,7.0125,47.1625,1.625,36.2375,3.475,1.0,81,2005,9.5,90.75,5.5,64.25,12.25,1.0,4.0,0.9529411764705882
120,Andy Roddick,12.946428571428571,48.285714285714285,1.6785714285714286,39.82142857142857,2.7142857142857144,2.0,59,2005,14.384615384615385,62.61538461538461,3.076923076923077,49.07692307692308,7.076923076923077,2.0,15.0,0.7972972972972973
121,Lleyton Hewitt,9.942857142857143,50.51428571428571,3.7714285714285714,40.0,5.285714285714286,2.0,38,2005,6.125,44.625,3.875,32.75,7.375,2.0,10.0,0.7916666666666666
122,Rafael Nadal,2.3766233766233764,48.493506493506494,1.2857142857142858,34.72727272727273,4.48051948051948,2.0,79,2005,3.6,66.2,3.2,42.6,10.4,2.0,10.0,0.8876404494382022
123,Marat Safin,10.04,51.36,1.72,40.04,5.64,4.0,27,2005,5.818181818181818,49.09090909090909,2.1818181818181817,33.63636363636363,8.0,3.0,11.0,0.7105263157894737
124,Carlos Moya,5.129032258064516,47.12903225806452,2.7419354838709675,35.774193548387096,6.0,5.0,32,2005,5.052631578947368,50.26315789473684,2.3684210526315788,33.473684210526315,8.526315789473685,5.0,20.0,0.6153846153846154
125,Guillermo Coria,3.6153846153846154,46.92307692307692,4.115384615384615,33.61538461538461,5.615384615384615,5.0,55,2005,3.0,54.958333333333336,5.5,34.958333333333336,11.333333333333334,5.0,27.0,0.6707317073170732
126,Gaston Gaudio,2.8363636363636364,43.6,2.890909090909091,30.98181818181818,5.781818181818182,5.0,56,2005,2.761904761904762,53.333333333333336,3.0476190476190474,32.523809523809526,11.238095238095237,5.0,21.0,0.7272727272727273
127,Andre Agassi,6.921052631578948,45.94736842105263,2.263157894736842,35.473684210526315,4.947368421052632,6.0,38,2005,3.6363636363636362,45.90909090909091,3.727272727272727,30.454545454545453,10.454545454545455,5.0,13.0,0.7450980392156863
128,Nikolay Davydenko,3.8076923076923075,46.90384615384615,2.269230769230769,33.21153846153846,5.211538461538462,6.0,56,2005,2.4482758620689653,47.3448275862069,2.413793103448276,29.103448275862068,7.9655172413793105,6.0,30.0,0.6511627906976745
129,Tim Henman,4.217391304347826,47.21739130434783,2.652173913043478,36.34782608695652,3.5652173913043477,6.0,23,2005,4.722222222222222,52.94444444444444,4.055555555555555,36.22222222222222,10.055555555555555,5.0,18.0,0.5609756097560976
130,Guillermo Canas,3.1363636363636362,42.0,2.0,30.59090909090909,5.2272727272727275,8.0,24,2005,3.909090909090909,47.72727272727273,3.090909090909091,30.90909090909091,8.818181818181818,8.0,11.0,0.6857142857142857
131,Ivan Ljubicic,12.571428571428571,46.89795918367347,1.9795918367346939,36.775510204081634,4.571428571428571,8.0,57,2005,12.217391304347826,56.78260869565217,2.5652173913043477,40.69565217391305,7.434782608695652,8.0,24.0,0.7037037037037037
